_EF_PROGRAM_FACILITY_EZ.PGM_SYS_ACRNM,V_EF_PROGRAM_FACILITY_EZ.PGM_SYS_ID,V_EF_PROGRAM_FACILITY_EZ.REGISTRY_ID,V_EF_PROGRAM_FACILITY_EZ.STANDZED_PRIM_NAME,V_EF_PROGRAM_FACILITY_EZ.PRIMARY_NAME,V_EF_PROGRAM_FACILITY_EZ.CITY_NAME,V_EF_PROGRAM_FACILITY_EZ.COUNTY_NAME,V_EF_PROGRAM_FACILITY_EZ.STATE_CODE,V_EF_PROGRAM_FACILITY_EZ.POSTAL_CODE
TRIS,77630NVSTS355AF,110022523982,INVISTA SARL SABINE RIVER SITE,INVISTA SARL SABINE RIVER SITE,ORANGE,ORANGE,TX,77630
TRIS,78801MRTNM4483R,110022524115,MARTIN MARIETTA MATL SOUTHWEST ; BLACK SPUR PLT,MARTIN MARIETTA MATERIALS SOUTHWEST LTD BLACK SPUR PLANT,UVALDE,UVALDE,TX,78801
TRIS,77541RLQDFFM523,110015780877,AIR LIQUIDE FREEPORT HPU PLT,AIR LIQUIDE FREEPORT HPU PLANT,FREEPORT,BRAZORIA,TX,77541
TRIS,76063SNDVK13HER,110024887274,SANDVIK MINE AND CONSTRCTN US LLC,SANDVIK MINING & CONSTRUCTION USA LLC,MANSFIELD,TARRANT,TX,76063
TRIS,77964MRGNB144CU,110024887327,HALLETTSVILLE PLT,HALLETTSVILLE PLANT,HALLETTSVILLE,LAVACA,TX,77964
TRIS,78220HNSNP42NWW,110020056419,HANSON PIPE AND PROD,HANSON PIPE & PRODUCTS,SAN ANTONIO,BEXAR,TX,78220
TRIS,75608HNSNP47CHE,110020056464,HANSON PIPE AND PROD,HANSON PIPE & PRODUCTS,LONGVIEW,GREGG,TX,75608
TRIS,75247WKSHL911GV,110020055081,WAUKESHA ELEC SYS ; HIGH VOLTAGE SUPPLY,WAUKESHA ELECTRIC SYSTEMS INC HIGH VOLTAGE SUPPLY,DALLAS,DALLAS,TX,75247
TRIS,75662PRMNT345SH,110024420624,PERMIAN TANK AND MFG,PERMIAN TANK & MANUFACTURING,KILGORE,GREGG,TX,75662
TRIS,75668LNSTRHWY25,110014425185,LONE STAR STEEL,LONE STAR STEEL COMPANY,LONE STAR,MORRIS,TX,756681000
TRIS,77631DPNTSFARMR,110017746368,E I DU PONT DE NEMOURS AND ; IN,E.I. DU PONT DE NEMOURS & COMPANY IN,ORANGE,ORANGE,TX,776311089
TRIS,75802PLSTN25WRE,110022810500,PALESTINE CONCRETE TILE,PALESTINE CONCRETE TILE,PALESTINE,ANDERSON,TX,75802
TRIS,78754HBBLL961DE,110022810706,HUBBELL BLDG AUTOMATION,HUBBELL BUILDING AUTOMATION,AUSTIN,TRAVIS,TX,78754
TRIS,77506NWPRK1600N,110022810564,JOHN BLUDWORTH MARINE,JOHN BLUDWORTH MARINE,PASADENA,HARRIS,TX,77506
TRIS,78208LXRYB2934I,110022810591,LUXURY BATHS OF SAN ANTONIO LLC,LUXURY BATHS OF SAN ANTONIO LLC,SAN ANTONIO,BEXAR,TX,78208
TRIS,78228BSTMS533CA,110022810635,BEST MASONRY AND TOOL SUPPLY L P,BEST MASONRY & TOOL SUPPLY L.P.,SAN ANTONIO,BEXAR,TX,78228
TRIS,75086SBRSS90110,110000456667,TENTH STREET IND FORMER US BRASS ; PLANO,TENTH STREET INDUSTRIES FORMER US BRASS CORP PLANO,PLANO,COLLIN,TX,75074
TRIS,75090SHRMN1300E,110000456694,SHERMAN WIRE EAST PLT,SHERMAN WIRE EAST PLANT,SHERMAN,GRAYSON,TX,75090
TRIS,75110LCTYR909S1,110000456738,OIL CITY IRON WORKS,OIL CITY IRON WORKS INC,CORSICANA,NAVARRO,TX,75110
TRIS,75115MCGRW220ED,110000456756,MCGRAW HILL ; EDUCATIONAL AND PROFESSIONAL,MCGRAW-HILL COMPANIES EDUCATIONAL & PROFESSIONAL,DESOTO,DALLAS,TX,75115
TRIS,77015JHNNH16717,110000460983,JOHANN HALTERMANN,JOHANN HALTERMANN,HOUSTON,HARRIS,TX,77015
TRIS,77015MRCNP2421W,110000461018,AMER PLATING,AMERICAN PLATING COMPANY,HOUSTON,HARRIS,TX,770156516
TRIS,77015PNNWL2231H,110000461036,ARKEMA HOUSTON,ARKEMA HOUSTON,HOUSTON,HARRIS,TX,770156449
TRIS,77017MBYSY8701P,110000461116,BAYER HOUSTON PLT,BAYER HOUSTON PLANT,HOUSTON,HARRIS,TX,77017
TRIS,75134PHLPS151IN,110000456863,LASCO BATHWARE,LASCO BATHWARE,LANCASTER,DALLAS,TX,75134
TRIS,77047SYNTC14822,110000461786,SYNTECH CHEM,SYNTECH CHEMICALS INCORPORATED,HOUSTON,HARRIS,TX,77047
TRIS,77049GRLCK1977K,110000461820,GARLOCK METALLIC GASKETS,GARLOCK METALLIC GASKETS,HOUSTON,HARRIS,TX,77049
TRIS,77049SSCHC9393S,110000461848,DELTA TUBULAR PROCESSING,DELTA TUBULAR PROCESSING,HOUSTON,HARRIS,TX,77049
TRIS,77053WTCRG15200,110000461884,AKZO NOBEL SURFACE CHEMISTRY,AKZO NOBEL SURFACE CHEMISTRY,HOUSTON,HARRIS,TX,77053-4920
TRIS,77086PLTND11623,110000462053,PILOT IND OF TX,PILOT INDUSTRIES OF TEXAS,HOUSTON,HARRIS,TX,770863601
TRIS,75212CMTST4846S,110000457210,COMET STEEL,COMET STEEL,DALLAS,DALLAS,TX,75212
TRIS,75212MRMRC2823N,110000457283,MURMUR,MURMUR CORP,DALLAS,DALLAS,TX,752124828
TRIS,77095CMRNF10825,110000462115,WYMAN GORDON FORGINGS,WYMAN GORDON FORGINGS,HOUSTON,HARRIS,TX,770955038
TRIS,76011WSTRN50810,110001868998,WESTERN CBNT,WESTERN CABINET,ARLINGTON,TARRANT,TX,76003
TRIS,78724DCKRC83DEC,110001869078,DECKER CREEK PWR PLT,DECKER CREEK POWER PLANT,AUSTIN,TRAVIS,TX,78724
TRIS,75042LTVNR2441F,110001866785,CONTINENTAL EMSCO PLT 1,CONTINENTAL EMSCO PLANT 1,GARLAND,DALLAS,TX,75040
TRIS,75604THSTRFM184,110000458246,STROH IND WTP,STROH INDUSTRIAL WTP,LONGVIEW,GREGG,TX,75604
TRIS,77587GLFST300CH,110001867677,MARTIN ASPHALT,MARTIN ASPHALT CO,SOUTH HOUSTON,HARRIS,TX,77587
TRIS,75670MRSHL707EV,110000458415,MARSHALL MINERALS,MARSHALL MINERALS INC.,MARSHALL,HARRISON,TX,75670
TRIS,75708PRSTG12478,110000458521,PRESTIGIOUS ACCESSORIES,PRESTIGIOUS ACCESSORIES,TYLER,SMITH,TX,75708
TRIS,76010GNRLM2525E,110001868658,GNRL MOTORS,GENERAL MOTORS CORP,ARLINGTON,TARRANT,TX,76003
TRIS,76140MRCNN8800S,110001868694,AMER NATL CAN FT WORTH PLT,AMERICAN NATIONAL CAN FORT WORTH PLANT,FORT WORTH,TARRANT,TX,76140
TRIS,76104CHMPN200WV,110001868765,CHAMPION PARTS REBUILDERS,CHAMPION PARTS REBUILDERS INCORPORATED,FORT WORTH,TARRANT,TX,76101
TRIS,76031SCHMN2311P,110000459003,SACHEM,SACHEM INCORPORATED,CLEBURNE,JOHNSON,TX,76031
TRIS,76067TWNCN6000C,110000459254,TOWN AND CNTRY PLT 2 DIV,TOWN & COUNTRY PLANT 2 DIVISION,MINERAL WELLS,PARKER,TX,76067
TRIS,76086CHMCL1020E,110000459272,COLUMBIA STREET PLT,COLUMBIA STREET PLANT,WEATHERFORD,PARKER,TX,76086
TRIS,79927CMCPR13001,110001867196,CEMCO PROD,CEMCO PRODUCTS INCORPORATED,EL PASO,EL PASO,TX,79927
TRIS,77592TXSCTLOOP1,110001867301,VALERO RFNRY ; TX,VALERO REFINING COMPANY TEXAS,TEXAS CITY,GALVESTON,TX,77590
TRIS,76106PMGPR5150B,110000459432,SWEETLIX,SWEETLIX,FORT WORTH,TARRANT,TX,76106
TRIS,76110NRTHT412WE,110000459511,NORTH TX STEEL,NORTH TEXAS STEEL,FORT WORTH,TARRANT,TX,76110
TRIS,76179CMMRC304EM,110000459879,COMMERCIAL METAL FORMING,COMMERCIAL METAL FORMING,SAGINAW,TARRANT,TX,76179
TRIS,76202CMBRC220ED,110000459968,ACME BRICK DENTON PLT,ACME BRICK DENTON PLANT,DENTON,DENTON,TX,76205
TRIS,76248FBRBD715KA,110000460028,FIBRE BODY IND,FIBRE BODY INDUSTRIES INCORPORATED,KELLER,TARRANT,TX,76248
TRIS,76248SCRCR9275D,110000460037,CORNING CABLE SYS,CORNING CABLE SYSTEMS,KELLER,TARRANT,TX,76248
TRIS,76307PGGNDI44EA,110000460117,PPG IND WORKS NO 4,PPG INDUSTRIES WORKS NO 4,WICHITA FALLS,WICHITA,TX,76306
TRIS,76401FBRGR900FM,110000460162,FIBERGRATE COMPOSITE STRUCTURES,FIBERGRATE COMPOSITE STRUCTURES INCORPORATED,STEPHENVILLE,ERATH,TX,76401
TRIS,76450TWNCN216NO,110000460215,TOWN AND CNTRY PLT 3 DIV,TOWN & COUNTRY PLANT 3 DIVISION,GRAHAM,YOUNG,TX,76450
TRIS,77378SYNRGMEADO,110000462400,CONROE FACLTY,CONROE FACILITY,CONROE,MONTGOMERY,TX,773032335
TRIS,77413CRGBK1918B,110000462437,CRAIG BAKER MARBLE,CRAIG BAKER MARBLE CO. INC.,BARKER,HARRIS,TX,774130104
TRIS,77469STHRN1805L,110000462507,SOUTHERN COTTON OIL RICHMOND FACLTY,SOUTHERN COTTON OIL RICHMOND FACILITY,RICHMOND,FORT BEND,TX,77469
TRIS,76513BLCMN2303E,110000460377,BELCO MFG,BELCO MANUFACTURING,BELTON,BELL,TX,76513
TRIS,76550HMFDS601ET,110000460402,LAMPASAS MEXICAN FOODS,LAMPASAS MEXICAN FOODS,LAMPASAS,LAMPASAS,TX,76550
TRIS,76053GNRLL1001W,110001866874,GNRL ALUMN COUNTY OF TX,GENERAL ALUMINUM COMPANY OF TEXAS,CARROLLTON,DALLAS,TX,75006
TRIS,75034STLYS5400P,110000456122,STALEY STEEL,STALEY STEEL,FRISCO,COLLIN,TX,75034
TRIS,75041NNCRB2326L,110000456211,UNION CARBIDE,UNION CARBIDE CORPORATION,GARLAND,DALLAS,TX,75041
TRIS,75042MCRNN3057F,110000456300,MICRON IND,MICRON INDUSTRIES INC.,GARLAND,DALLAS,TX,75042
TRIS,76705KCHPT2017K,110000460527,FLINT HILL RESOURCES WACO TERML,FLINT HILL RESOURCES WACO TERMINAL,WACO,MCLENNAN,TX,76705
TRIS,76712CCCLF8400I,110000460563,COCA COLA NORTH AMER WACO PLT,COCA-COLA NORTH AMERICA WACO PLANT,WACO,MCLENNAN,TX,76712
TRIS,77028CSTMP7177C,110000461278,CUSTOM PIPE COTG,CUSTOM PIPE COATING,HOUSTON,HARRIS,TX,77028
TRIS,77028PHLPR4050H,110000461312,PHILIP RECLAMATION SVC HOUSTON,PHILIP RECLAMATION SERVICES HOUSTON,HOUSTON,HARRIS,TX,77028
TRIS,77029NHSRB775GE,110000461401,ANHEUSER BUSCH HOUSTON BREW,ANHEUSER-BUSCH HOUSTON BREWERY,HOUSTON,HARRIS,TX,770291496
TRIS,77040KYSTN9700W,110000461492,TYCO VALVES AND CONTROLS,TYCO VALVES & CONTROLS,HOUSTON,HARRIS,TX,77040
TRIS,75050TXSTR11701,110000456426,TEXSTARS ; PLT 2,TEXSTARS  INC. PLANT 2,GRAND PRAIRIE,TARRANT,TX,75050
TRIS,77011RDTLC6501N,110000460867,REEDHYCALOG L P HOUSTON ROLLER CONE,REEDHYCALOG L.P. HOUSTON ROLLER CONE,HOUSTON,HARRIS,TX,77011
TRIS,77013MTLPL10625,110000460929,METAL PLATE GALVANIZING,METAL PLATE GALVANIZING,HOUSTON,HARRIS,TX,77013
TRIS,77015DXNDS1919J,110000460956,DXI IND,DXI INDUSTRIES,HOUSTON,HARRIS,TX,77015
TRIS,77045KCDCH12701,110000461759,DUPONT HOUSTON CROP PROTECTION SITE,DUPONT HOUSTON CROP PROTECTION SITE,HOUSTON,HARRIS,TX,770450529
TRIS,78219KCHPT498PO,110000464792,SAN ANTONIO TERML,SAN ANTONIO TERMINAL,SAN ANTONIO,BEXAR,TX,78219
TRIS,78405BRNRP3713A,110000464989,BRINER PAINT MFG,BRINER PAINT MFG,CORPUS CHRISTI,NUECES,TX,784053097
TRIS,76544SDPTFBLDG4,110000599219,US ARMY FT HOOD,US ARMY FORT HOOD,FORT HOOD,BELL,TX,765445028
TRIS,76657FRMLNHWY84,110000599255,LAND OLAKES FARMLAND FEED,LAND O'LAKES FARMLAND FEED,MC GREGOR,MCLENNAN,TX,76657
TRIS,77363HCCHNHWY10,110000599326,H C CHANDLER AND SON,H. C. CHANDLER & SON INC.,PLANTERSVILLE,GRIMES,TX,77363
TRIS,77506RPRDC1423H,110000599380,AIR PROD PASADENA PLT,AIR PRODUCTS PASADENA PLANT,PASADENA,HARRIS,TX,77506
TRIS,77512CNCHMFM291,110000599406,LYONDELL CHEM ; CHOCOLATE BAYOU CHEM PLT,LYONDELL CHEMICAL CO - CHOCOLATE BAYOU CHEMICALS PLANT,ALVIN,BRAZORIA,TX,77511
TRIS,77586STHWS5306H,110000599488,POLYONE,POLYONE,SEABROOK,HARRIS,TX,77586
TRIS,76014SRGKS2500A,110000842330,JOHNSON AND JOHNSON MEDICAL,JOHNSON & JOHNSON MEDICAL,ARLINGTON,TARRANT,TX,76010
TRIS,75015BBTTL1921H,110002130809,ABBOTT DIAGNOSTICS MFG,ABBOTT DIAGNOSTICS MANUFACTURING,IRVING,DALLAS,TX,75038
TRIS,75038NCMRC1555W,110002130845,NEC,NEC,IRVING,DALLAS,TX,75038
TRIS,75041VRNC 2800W,110002130890,IMO VARO ; PWR SYS,IMO VARO INCORPORATED POWER SYSTEMS,GARLAND,DALLAS,TX,75041
TRIS,75042RMSTR3737M,110002130943,ARMSTRONG CONTAINERS,ARMSTRONG CONTAINERS INCORPORATED,GARLAND,DALLAS,TX,75042
TRIS,75050CLRKP1202A,110002131005,CLARKE PROD,CLARKE PRODUCTS INC,GRAND PRAIRIE,TARRANT,TX,75050
TRIS,79045FRRBT112SO,110002135181,FARR BETTER FEEDS,FARR BETTER FEEDS,HEREFORD,DEAF SMITH,TX,79045
TRIS,79087PLCHM111NO,110002135190,POOLE CHEM,POOLE CHEMICAL CO INCORPORATED,TEXLINE,DALLAM,TX,79087
TRIS,79764TRCND3218K,110002135396,TRICO IND,TRICO INDUSTRIES INCORPORATED,ODESSA,ECTOR,TX,79764
TRIS,79767BGTHR3001S,110002135412,BIG 3 IND ; ODESSA AIR SEPARATION PLT,BIG THREE INDUSTRIES INCORPORATED ODESSA AIR SEPARATION PLANT,ODESSA,ECTOR,TX,79766
TRIS,77041MRTNM922MA,110001869443,GALENA PARK ASPHALT PLT,GALENA PARK ASPHALT PLANT,GALENA PARK,HARRIS,TX,77547
TRIS,75247GPPLS904RE,110001869504,GP PLASTICS,GP PLASTICS,DALLAS,DALLAS,TX,75247
TRIS,78419NVLRS11001,110000465078,NAVAL AIR STA CORPUS CHRISTI,NAVAL AIR STATION CORPUS CHRISTI,CORPUS CHRISTI,NUECES,TX,784195005
TRIS,78501VLLYC2400E,110000465112,VALLEY COCA COLA BTLG,VALLEY COCA COLA BOTTLING,MC ALLEN,HIDALGO,TX,78501
TRIS,78503HLLPL4000U,110000465121,AEF PLATING,AEF PLATING,MC ALLEN,HIDALGO,TX,78503
TRIS,78521MGNTK3330E,110000465158,JEFFERSON ELEC,JEFFERSON ELECTRIC,BROWNSVILLE,CAMERON,TX,78521
TRIS,78610CPTLC900NO,110000465265,CPTL CITY STEEL,CAPITOL CITY STEEL,BUDA,HAYS,TX,78610
TRIS,78629HLLYFINDUS,110000465309,TYSON FOODS ; GONZALES FEED MILL,TYSON FOODS INCORPORATED GONZALES FEED MILL,GONZALES,GONZALES,TX,78629
TRIS,78336SHLNDHWY35,110000599781,EVONIK DEGUSSA,EVONIK DEGUSSA CORP,ARANSAS PASS,SAN PATRICIO,TX,78336
TRIS,78343HCHSTHWY77,110000599790,TICONA POLYMERS,TICONA POLYMERS INCORPORATED,BISHOP,NUECES,TX,78343
TRIS,78586PMHCRHELEN,110000599852,PACKLESS IND BETACO DIV,PACKLESS INDUSTRIES BETACO DIVISION,SAN BENITO,CAMERON,TX,785860935
TRIS,76040CNNDS1101P,110000842697,I CON IND,I CON INDUSTRIES INCORPORATED,EULESS,TARRANT,TX,76040
TRIS,75050SRGNT11851,110002131078,SARGENT SOWELL,SARGENT SOWELL INCORPORATED,GRAND PRAIRIE,TARRANT,TX,75050
TRIS,75062YRKCH3309E,110002131149,YORK CHEM,YORK CHEMICAL CORPORATION,IRVING,DALLAS,TX,75062
TRIS,79905CHVRN6550G,110002135449,CHEVRON EL PASO ASPHALT PLT,CHEVRON EL PASO ASPHALT PLANT,EL PASO,EL PASO,TX,79905
TRIS,78629PRNML1402E,110000465318,PURINA MILLS,PURINA MILLS,GONZALES,GONZALES,TX,78629
TRIS,78754SMSNG12100,110000465531,SAMSUNG AUSTIN SEMICONDUCTOR,SAMSUNG AUSTIN SEMICONDUCTOR,AUSTIN,TRAVIS,TX,787541902
TRIS,75020NBSCF2700T,110000503624,BEATRICE FOODS DENISON PLT,BEATRICE FOODS DENISON PLANT,DENISON,GRAYSON,TX,75020
TRIS,78664TNTCH2555N,110000599889,THERMO MEASURE TECH,THERMO MEASURE TECHNOLOGIES,ROUND ROCK,WILLIAMSON,TX,78664
TRIS,79008CMNCMFMROA,110000599932,AGRIUM US,AGRIUM U S INC,BORGER,HUTCHINSON,TX,79007
TRIS,75041SLCNM2613I,110000860541,AMER SILICON PROD,AMERICAN SILICON PRODUCTS INCORPORATED,GARLAND,DALLAS,TX,75041-2381
TRIS,79765BGTXT12400,110000860621,ODESSA PLT,ODESSA PLANT,ODESSA,ECTOR,TX,79765
TRIS,75461CMPBL500NW,110000860649,CAMPBELL SOUP PARIS PLT,CAMPBELL SOUP PARIS PLANT,PARIS,LAMAR,TX,75460
TRIS,76304CNCNC1214N,110000860747,CONOCOPHILLIPS WICHITA FALLS TERML,CONOCOPHILLIPS WICHITA FALLS TERMINAL,WICHITA FALLS,WICHITA,TX,76307
TRIS,76011KRR  315GR,110000860907,CROWN CORK AND SEAL,CROWN CORK & SEAL COMPANY INCORPORATED,ARLINGTON,TARRANT,TX,76011
TRIS,76304FLTWD2400B,110000861728,FLEETWOOD HOMES OF TX,FLEETWOOD HOMES OF TEXAS INCORPORATED,WICHITA FALLS,WICHITA,TX,76306-5305
TRIS,75219JHNST3910H,110002131522,JOHNSTON PRINTING,JOHNSTON PRINTING CO,DALLAS,DALLAS,TX,75219
TRIS,75221DRSSR1000F,110002131577,FAUBION ASSOC FOREST,FAUBION ASSOCIATES FOREST,DALLAS,DALLAS,TX,75221
TRIS,79764RCNGC9019N,110005022572,DUOLINE TECH,DUOLINE TECHNOLOGIES,ODESSA,ECTOR,TX,79764
TRIS,76201TRNTY615EA,110001878932,TRINITY IND ; PLT 23,TRINITY INDUSTRIES INC. PLT # 23,DENTON,DENTON,TX,76201
TRIS,79045HLLYSHOLLY,110000602189,HOLLY HEREFORD FACTORY,HOLLY HEREFORD FACTORY,HEREFORD,DEAF SMITH,TX,79045
TRIS,77879THTCHHIWAY,110000606988,KOPPERS,KOPPERS INC,SOMERVILLE,BURLESON,TX,77879
TRIS,78621LGNBTRT2BO,110000607040,ELGIN BUTLER BRICK,ELGIN BUTLER BRICK COMPANY,ELGIN,BASTROP,TX,78621
TRIS,79008SDRCHPODRA,110000607068,ENGINEERED CARBONS ; BORGER CARBON BLACK PLT,ENGINEERED CARBONS INCORPORATED BORGER CARBON BLACK PLANT,BORGER,HUTCHINSON,TX,79007
TRIS,75608PRMNT800JO,110000873948,BEMIS CUSTOM PROD,BEMIS CUSTOM PRODUCTS,LONGVIEW,GREGG,TX,75604
TRIS,75160BLLDG1000A,110000873993,BULLDOG BATT DBA POWERFLOW SYS,BULLDOG BATTERY DBA POWERFLOW SYSTEMS,TERRELL,KAUFMAN,TX,75160
TRIS,75228PLSTC2651S,110002131648,PLASTICAN,PLASTICAN,DALLAS,DALLAS,TX,75228
TRIS,75237WSPRC4138S,110002131808,W S PRECISION FINISHING,W S PRECISION FINISHING CORPORATION,DALLAS,DALLAS,TX,75237
TRIS,75238SGNGR10011,110002131817,SIGNGRAPHICS,SIGNGRAPHICS,DALLAS,DALLAS,TX,75238
TRIS,75239CCDNT8800S,110002131826,OCCIDENTAL CHEM DALLAS,OCCIDENTAL CHEMICAL DALLAS,DALLAS,DALLAS,TX,75239
TRIS,75243TXSNS8505F,110002131844,TX INSTRUMENTS,TEXAS INSTRUMENTS INCORPORATED,DALLAS,DALLAS,TX,75243
TRIS,79404PLNSC2901A,110000465862,PYCO IND AVE A FACLTY,PYCO INDUSTRIES AVENUE A FACILITY,LUBBOCK,LUBBOCK,TX,79404
TRIS,79602VCTRQ3501M,110000465960,VICTOR EQUIPMENT,VICTOR EQUIPMENT COMPANY,ABILENE,TAYLOR,TX,79602
TRIS,79720FBRFL615BE,110000466059,FIBERFLEX,FIBERFLEX INC,BIG SPRING,HOWARD,TX,79720-7867
TRIS,79760CNTNN100IN,110000466095,ODESSA PLT,ODESSA PLT,ODESSA,ECTOR,TX,79761
TRIS,75237KPRRS4114M,110000504133,TYSON PREPARED FOODS,TYSON PREPARED FOODS,DALLAS,DALLAS,TX,75237
TRIS,79556STHRNRMRD4,110000608281,SOUTHERN COTTON OIL,SOUTHERN COTTON OIL,SWEETWATER,NOLAN,TX,79556
TRIS,78221SNNTN10619,110000608487,SAN ANTONIO REFINED PROD TERML,SAN ANTONIO REFINED PRODUCTS TERMINAL,SAN ANTONIO,COMAL,TX,78266
TRIS,76086CHMCL610WT,110000743740,WEATHERFORD AEROSPACE,WEATHERFORD AEROSPACE INC,WEATHERFORD,PARKER,TX,76086
TRIS,77471PRNML825HW,110000743786,LAND OLAKES PURINA FEED LLC ROSENBERG,LAND O'LAKES PURINA FEED LLC - ROSENBERG,ROSENBERG,FORT BEND,TX,77471
TRIS,77520FRSTC8480W,110000743811,FIRST CHEM TX,FIRST CHEMICAL TEXAS,BAYTOWN,CHAMBERS,TX,775208607
TRIS,77705MCPPL6275H,110000743893,OILTANKING,OILTANKING,BEAUMONT,JEFFERSON,TX,77705
TRIS,79035XCLCRBOX57,110000743937,CARGILL MEAT SOLUTIONS,CARGILL MEAT SOLUTIONS,FRIONA,PARMER,TX,79035
TRIS,75215WLSNN1702S,110000874215,SOUTHWESTERN GRAPHIC SYS,SOUTHWESTERN GRAPHIC SYSTEMS INC,DALLAS,DALLAS,TX,75215
TRIS,78132TXPRT7781F,110000874572,TX IND,TEXAS INDUSTRIES,NEW BRAUNFELS,COMAL,TX,78132
TRIS,77701THVLS1700D,110000874723,VALSPAR,VALSPAR CORPORATION,BEAUMONT,JEFFERSON,TX,77701
TRIS,75247MSTKN4830T,110002131933,MESTEK,MESTEK,DALLAS,DALLAS,TX,75247
TRIS,75247MTRLS9224K,110002131942,MATL TECH,MATERIALS TECHNOLOGIES CO.,DALLAS,DALLAS,TX,75247
TRIS,75247SQRDC1111R,110002131979,SQUARE D,SQUARE D COMPANY,DALLAS,DALLAS,TX,75247
TRIS,75501PCMND3800P,110002132086,PICOMA IND,PICOMA INDUSTRIES INC,TEXARKANA,BOWIE,TX,75501
TRIS,75603RSSTL302KO,110002132120,RESISTOL HATS,RESISTOL HATS INCORPORATED,LONGVIEW,GREGG,TX,75603
TRIS,75604NVLPR305SI,110002132148,ANVIL PROD,ANVIL PRODUCTS,LONGVIEW,GREGG,TX,75604
TRIS,79935MGNLC11001,110000466399,MAGNOLIA COCA COLA BTLG ; EL PASO,MAGNOLIA COCA-COLA BOTTLING CO - EL PASO,EL PASO,EL PASO,TX,79926
TRIS,77501TNNCM4403L,110000747309,ENRON METHANOL,ENRON METHANOL COMPANY,PASADENA,HARRIS,TX,775030000
TRIS,77511NVSNTFM291,110000747318,NOVUS INTL,NOVUS INTERNATIONAL INCORPORATED,ALVIN,BRAZORIA,TX,775110000
TRIS,77587HSTNP1404V,110000747336,HOUSTON PLATING AND COTG,HOUSTON PLATING & COATINGS,SOUTH HOUSTON,HARRIS,TX,77587
TRIS,75235VLL  6114F,110000895540,DALLAS AIRMOTIVE FOREST PARK FACLTY,DALLAS AIRMOTIVE FOREST PARK FACILITY,DALLAS,DALLAS,TX,75235
TRIS,75670RWSNY1401C,110002132228,R W SNYDER,R W SNYDER CO INCORPORATED,MARSHALL,HARRISON,TX,75670
TRIS,75766CSTMC101AN,110002132291,CUSTOM COILS,CUSTOM COILS,JACKSONVILLE,CHEROKEE,TX,75766
TRIS,75020CNWYL1405W,110001871118,AG PROCESSING,AG PROCESSING INCORPORATED,DENISON,GRAYSON,TX,75020
TRIS,79998PHLPSNORTH,110000466451,PHELPS DODGE RFNRY,PHELPS DODGE REFINING CORPORATION,EL PASO,EL PASO,TX,79915
TRIS,75691MRTNL8850F,110000495054,MARTIN LAKE STEAM ELEC STA,MARTIN LAKE STEAM ELECTRIC STATION,TATUM,RUSK,TX,75691
TRIS,77651TXSPT212SP,110000504801,PORT NECHES OPR C4 PLT,PORT NECHES OPERATIONS C4 PLANT,PORT NECHES,JEFFERSON,TX,77651
TRIS,75069FSHRCEASTH,110000821610,FISHER CONTROLS INTL,FISHER CONTROLS INTERNATIONAL,MC KINNEY,COLLIN,TX,75069
TRIS,76028BLFFM253LO,110002132530,BLUFF MFG,BLUFF MANUFACTURING INC,BURLESON,JOHNSON,TX,76028
TRIS,76053NCHRM637WH,110002132567,ANCHOR METALS,ANCHOR METALS INCORPORATED,HURST,TARRANT,TX,76053
TRIS,76067NMCBL3800I,110002132629,CABLETECH GLOBAL,CABLETECH-GLOBAL,MINERAL WELLS,PALO PINTO,TX,76067
TRIS,76104WLLMS509WE,110002132727,WILLIAMSON DICKIE MFG,WILLIAMSON DICKIE MANUFACTURING CO,FORT WORTH,TARRANT,TX,76104
TRIS,78219XXNCS3214N,110000495269,EXXONMOBIL SAN ANTONIO MKTG TERML,EXXONMOBIL SAN ANTONIO MARKETING TERMINAL,SAN ANTONIO,BEXAR,TX,78219
TRIS,75229RBNSN2640T,110000497748,3M ROBINSON NUGENT DALLAS PLT,3M ROBINSON NUGENT DALLAS PLANT,DALLAS,DALLAS,TX,75229
TRIS,75961GRNCR928BU,110000505114,PILGRIMS PRIDE,PILGRIMS PRIDE CORPORATION,NACOGDOCHES,NACOGDOCHES,TX,75961
TRIS,75801MRRYC2002T,110000702188,MURRAY ; OF MD PALESTINE,MURRAY CORPORATION OF MARYLAND PALESTINE,PALESTINE,ANDERSON,TX,75801
TRIS,77564MBLLCEOFHW,110000755022,HULL UNDERGROUND STORAGE,HULL UNDERGROUND STORAGE,HULL,LIBERTY,TX,77564
TRIS,75235MRRLL2712A,110000821656,MORRELL PLATING,MORRELL PLATING,DALLAS,DALLAS,TX,75235
TRIS,75235TRPLT611WY,110000821736,TEER PLATING,TEER PLATING,DALLAS,DALLAS,TX,75235
TRIS,76107DNLRD2733C,110002132816,DANIEL RADIATOR ; THIS PLT CLOSED 9 11 87,DANIEL RADIATOR CORPORATION THIS PLANT CLOSED 9 11 87,FORT WORTH,TARRANT,TX,76107
TRIS,76179BNNC0624EM,110002132996,BANA 624 E MCLEROY BLVD,BANA 624 E MCLEROY BLVD,SAGINAW,TARRANT,TX,76179
TRIS,76208NTDCP2727G,110002133030,UNITED COPPER IND,UNITED COPPER INDUSTRIES,DENTON,DENTON,TX,76208
