Storm Name	Storm #	Year	Month	Day	Hour (UTC)	Latitude (deg)	Longitude (deg)	Storm direction (deg)	Storm speed (mph)	Storm speed (kph)	Wind speed (mph)	Wind speed (kph)	Pressure (mb)	Storm category
NOT NAMED 	3	1853	September	4	18	23.4N	65.3W	295	18	29	140	220	-9	Major Hurricane - Category 4
NOT NAMED 	3	1853	September	5	0	24.2N	67.1W	295	20	33	140	220	-9	Major Hurricane - Category 4
NOT NAMED 	3	1853	September	5	6	25.0N	68.6W	300	17	27	140	220	-9	Major Hurricane - Category 4
NOT NAMED 	3	1853	September	5	12	25.8N	70.1W	300	17	27	140	220	-9	Major Hurricane - Category 4
NOT NAMED 	3	1853	September	5	18	26.6N	71.1W	310	13	22	140	220	-9	Major Hurricane - Category 4
NOT NAMED 	3	1853	September	6	0	27.3N	72.0W	310	11	18	140	220	-9	Major Hurricane - Category 4
NOT NAMED 	3	1853	September	6	6	28.2N	72.9W	320	13	22	140	220	-9	Major Hurricane - Category 4
NOT NAMED 	3	1853	September	6	12	29.1N	73.5W	330	11	18	140	220	-9	Major Hurricane - Category 4
NOT NAMED 	3	1853	September	6	18	30.2N	74.0W	340	12	20	140	220	-9	Major Hurricane - Category 4
NOT NAMED 	3	1853	September	7	0	31.2N	74.3W	345	11	18	130	200	-9	Major Hurricane - Category 3
NOT NAMED 	3	1853	September	7	6	32.5N	74.1W	5	14	24	130	200	-9	Major Hurricane - Category 3
NOT NAMED 	3	1853	September	7	12	33.7N	73.9W	10	13	22	120	190	-9	Major Hurricane - Category 3
NOT NAMED 	3	1853	September	7	18	34.9N	72.9W	35	16	25	120	190	-9	Major Hurricane - Category 3
NOT NAMED 	3	1853	September	8	0	36.0N	71.6W	45	17	27	120	190	-9	Major Hurricane - Category 3
NOT NAMED 	3	1853	September	8	6	36.8N	69.9W	60	17	27	120	190	-9	Major Hurricane - Category 3
NOT NAMED 	3	1853	September	8	12	37.5N	67.9W	65	19	31	120	190	-9	Major Hurricane - Category 3
NOT NAMED 	3	1853	September	8	18	38.2N	65.4W	70	23	37	120	190	-9	Major Hurricane - Category 3
NOT NAMED 	3	1853	September	9	0	39.0N	62.3W	70	28	46	120	190	-9	Major Hurricane - Category 3
NOT NAMED 	3	1853	September	9	6	39.9N	59.4W	70	27	44	100	170	-9	Hurricane - Category 2    
NOT NAMED 	3	1853	September	9	12	40.8N	56.8W	65	24	38	90	150	-9	Hurricane - Category 1    
NOT NAMED 	3	1853	September	9	18	41.9N	53.4W	65	31	50	80	130	-9	Hurricane - Category 1    
NOT NAMED 	3	1853	September	10	0	42.9N	49.5W	70	34	55	80	130	-9	Hurricane - Category 1    
NOT NAMED 	3	1853	September	10	6	43.9N	45.5W	70	34	55	80	130	-9	Hurricane - Category 1    
NOT NAMED 	3	1853	September	10	12	45.0N	41.2W	70	36	59	80	130	-9	Hurricane - Category 1    
NOT NAMED 	3	1853	September	10	18	46.2N	36.2W	70	41	66	80	130	-9	Hurricane - Category 1    
NOT NAMED 	4	1853	September	8	0	37.0N	53.0W	-9	-9	-9	120	190	-9	Major Hurricane - Category 3
NOT NAMED 	4	1853	September	8	6	38.0N	51.0W	60	20	33	120	190	-9	Major Hurricane - Category 3
NOT NAMED 	4	1853	September	8	12	39.0N	49.0W	55	20	33	120	190	-9	Major Hurricane - Category 3
NOT NAMED 	4	1853	September	8	18	40.0N	46.8W	60	21	35	120	190	-9	Major Hurricane - Category 3
NOT NAMED 	4	1853	September	9	0	41.3N	44.0W	60	27	44	120	190	-9	Major Hurricane - Category 3
NOT NAMED 	4	1853	September	9	6	42.5N	41.5W	55	25	40	120	190	-9	Major Hurricane - Category 3
NOT NAMED 	4	1853	September	9	12	43.4N	39.3W	60	20	33	120	190	-9	Major Hurricane - Category 3
NOT NAMED 	4	1853	September	9	18	44.5N	37.2W	55	20	33	120	190	-9	Major Hurricane - Category 3
NOT NAMED 	4	1853	September	10	0	45.5N	34.7W	60	23	37	120	190	-9	Major Hurricane - Category 3
NOT NAMED 	4	1853	September	10	6	46.3N	32.3W	65	20	33	120	190	-9	Major Hurricane - Category 3
NOT NAMED 	4	1853	September	10	12	47.0N	30.0W	65	19	31	100	170	-9	Hurricane - Category 2    
NOT NAMED 	4	1853	September	10	18	48.0N	27.5W	60	21	35	100	170	-9	Hurricane - Category 2    
NOT NAMED 	5	1853	September	21	12	20.0N	95.0W	-9	-9	-9	60	90	-9	Tropical Storm            
NOT NAMED 	6	1853	September	26	0	25.8N	62.0W	-9	-9	-9	60	90	-9	Tropical Storm            
NOT NAMED 	6	1853	September	26	6	27.4N	62.5W	345	18	29	60	90	-9	Tropical Storm            
NOT NAMED 	6	1853	September	26	12	29.0N	62.9W	350	18	29	60	90	-9	Tropical Storm            
NOT NAMED 	6	1853	September	26	18	30.6N	63.2W	350	18	29	60	90	-9	Tropical Storm            
NOT NAMED 	6	1853	September	27	0	32.9N	62.6W	15	26	42	70	110	-9	Tropical Storm            
NOT NAMED 	6	1853	September	27	6	34.8N	61.3W	30	24	38	70	110	-9	Tropical Storm            
NOT NAMED 	6	1853	September	27	12	36.0N	59.8W	45	19	31	80	130	-9	Hurricane - Category 1    
NOT NAMED 	6	1853	September	27	18	36.7N	58.4W	60	14	24	80	130	-9	Hurricane - Category 1    
NOT NAMED 	6	1853	September	28	0	36.8N	57.4W	85	9	14	80	130	-9	Hurricane - Category 1    
NOT NAMED 	6	1853	September	28	6	36.3N	56.7W	130	8	12	80	130	-9	Hurricane - Category 1    
NOT NAMED 	6	1853	September	28	12	35.5N	56.9W	190	9	14	80	130	-9	Hurricane - Category 1    
NOT NAMED 	6	1853	September	28	18	35.5N	57.0W	270	0	0	80	130	-9	Hurricane - Category 1    
NOT NAMED 	6	1853	September	29	0	35.4N	57.2W	240	1	1	80	130	-9	Hurricane - Category 1    
NOT NAMED 	6	1853	September	29	6	35.3N	57.4W	240	1	1	80	130	-9	Hurricane - Category 1    
NOT NAMED 	6	1853	September	29	12	35.3N	57.7W	270	2	3	80	130	-9	Hurricane - Category 1    
NOT NAMED 	6	1853	September	29	18	35.4N	57.9W	300	1	1	80	130	-9	Hurricane - Category 1    
NOT NAMED 	6	1853	September	30	0	35.5N	58.1W	300	1	1	80	130	-9	Hurricane - Category 1    
NOT NAMED 	6	1853	September	30	6	35.5N	58.2W	270	0	0	80	130	-9	Hurricane - Category 1    
NOT NAMED 	6	1853	September	30	12	35.8N	58.3W	345	3	5	80	130	-9	Hurricane - Category 1    
NOT NAMED 	6	1853	September	30	18	36.3N	58.0W	25	5	9	80	130	-9	Hurricane - Category 1    
NOT NAMED 	6	1853	October	1	0	37.0N	57.5W	30	9	14	80	130	-9	Hurricane - Category 1    
NOT NAMED 	6	1853	October	1	6	38.0N	56.8W	30	12	20	80	130	-9	Hurricane - Category 1    
NOT NAMED 	7	1853	September	28	12	15.0N	37.0W	-9	-9	-9	60	90	-9	Tropical Storm            
NOT NAMED 	8	1853	October	19	0	27.5N	78.5W	-9	-9	-9	80	130	-9	Hurricane - Category 1    
NOT NAMED 	8	1853	October	19	6	28.0N	78.9W	325	6	11	80	130	-9	Hurricane - Category 1    
NOT NAMED 	8	1853	October	19	12	28.5N	79.3W	325	6	11	90	150	-9	Hurricane - Category 1    
NOT NAMED 	8	1853	October	19	18	28.9N	79.6W	325	4	7	90	150	-9	Hurricane - Category 1    
NOT NAMED 	8	1853	October	20	0	29.3N	79.9W	325	4	7	90	150	-9	Hurricane - Category 1    
NOT NAMED 	8	1853	October	20	6	29.7N	80.2W	325	4	7	90	150	-9	Hurricane - Category 1    
NOT NAMED 	8	1853	October	20	12	30.0N	80.5W	320	3	5	100	170	-9	Hurricane - Category 2    
NOT NAMED 	8	1853	October	20	18	30.3N	80.7W	330	3	5	100	170	-9	Hurricane - Category 2    
NOT NAMED 	8	1853	October	21	0	30.6N	80.9W	330	3	5	100	170	-9	Hurricane - Category 2    
NOT NAMED 	8	1853	October	21	6	30.9N	80.9W	0	2	3	100	170	-9	Hurricane - Category 2    
NOT NAMED 	8	1853	October	21	12	31.3N	80.6W	35	4	7	90	150	-9	Hurricane - Category 1    
NOT NAMED 	8	1853	October	21	18	31.7N	80.1W	45	5	9	90	150	-9	Hurricane - Category 1    
NOT NAMED 	8	1853	October	22	0	32.1N	79.4W	55	8	12	90	150	-9	Hurricane - Category 1    
NOT NAMED 	8	1853	October	22	6	32.5N	78.5W	60	9	14	90	150	-9	Hurricane - Category 1    
NOT NAMED 	1	1854	June   	25	0	26.0N	92.5W	-9	-9	-9	70	110	-9	Tropical Storm            
NOT NAMED 	1	1854	June   	25	6	26.0N	93.0W	270	4	7	70	110	-9	Tropical Storm            
NOT NAMED 	1	1854	June   	25	12	26.0N	93.5W	270	4	7	80	130	-9	Hurricane - Category 1    
NOT NAMED 	1	1854	June   	25	18	26.0N	94.0W	270	4	7	80	130	-9	Hurricane - Category 1    
NOT NAMED 	1	1854	June   	26	0	26.0N	94.7W	270	6	11	80	130	-9	Hurricane - Category 1    
NOT NAMED 	1	1854	June   	26	6	26.1N	95.7W	275	10	16	80	130	-9	Hurricane - Category 1    
NOT NAMED 	1	1854	June   	26	12	26.2N	97.0W	275	12	20	80	130	-9	Hurricane - Category 1    
NOT NAMED 	1	1854	June   	26	18	26.4N	98.5W	280	14	24	60	90	-9	Tropical Storm            
NOT NAMED 	1	1854	June   	27	0	26.8N	100.0W	285	14	24	50	70	-9	Tropical Storm            
NOT NAMED 	1	1854	June   	27	6	27.4N	101.5W	295	16	25	50	70	-9	Tropical Storm            
NOT NAMED 	1	1854	June   	27	12	28.0N	103.0W	295	16	25	50	70	-9	Tropical Storm            
NOT NAMED 	2	1854	August 	23	12	33.0N	55.0W	-9	-9	-9	70	110	-9	Tropical Storm            
NOT NAMED 	3	1854	September	7	0	26.4N	76.6W	-9	-9	-9	130	200	-9	Major Hurricane - Category 3
NOT NAMED 	3	1854	September	7	6	27.2N	77.6W	310	12	20	130	200	-9	Major Hurricane - Category 3
NOT NAMED 	3	1854	September	7	12	28.0N	78.6W	310	12	20	130	200	938	Major Hurricane - Category 3
NOT NAMED 	3	1854	September	7	18	28.8N	79.6W	310	12	20	130	200	-9	Major Hurricane - Category 3
NOT NAMED 	3	1854	September	8	0	29.6N	80.3W	325	11	18	130	200	-9	Major Hurricane - Category 3
NOT NAMED 	3	1854	September	8	6	30.4N	80.6W	340	9	14	130	200	-9	Major Hurricane - Category 3
NOT NAMED 	3	1854	September	8	12	31.1N	80.9W	340	8	12	120	190	-9	Major Hurricane - Category 3
NOT NAMED 	3	1854	September	8	18	31.6N	81.1W	340	5	9	120	190	950	Major Hurricane - Category 3
NOT NAMED 	3	1854	September	9	0	32.0N	81.3W	335	4	7	90	150	-9	Hurricane - Category 1    
NOT NAMED 	3	1854	September	9	6	32.5N	81.5W	340	5	9	80	130	-9	Hurricane - Category 1    
NOT NAMED 	3	1854	September	9	12	33.2N	81.5W	0	8	12	70	110	-9	Tropical Storm            
NOT NAMED 	3	1854	September	9	18	34.3N	80.5W	35	14	24	60	90	-9	Tropical Storm            
NOT NAMED 	3	1854	September	10	0	35.5N	78.1W	60	26	42	50	70	-9	Tropical Storm            
NOT NAMED 	3	1854	September	10	6	36.8N	75.9W	55	25	40	50	70	-9	Tropical Storm            
NOT NAMED 	3	1854	September	10	12	37.8N	74.0W	55	20	33	60	90	-9	Tropical Storm            
NOT NAMED 	3	1854	September	10	18	38.4N	71.9W	70	19	31	70	110	-9	Tropical Storm            
NOT NAMED 	3	1854	September	11	0	38.8N	69.5W	80	21	35	80	130	-9	Hurricane - Category 1    
NOT NAMED 	3	1854	September	11	6	39.0N	67.3W	85	19	31	90	150	-9	Hurricane - Category 1    
NOT NAMED 	3	1854	September	11	12	39.4N	65.0W	75	20	33	100	170	-9	Hurricane - Category 2    
NOT NAMED 	3	1854	September	11	18	39.5N	61.8W	90	27	44	100	170	-9	Hurricane - Category 2    
NOT NAMED 	3	1854	September	12	0	39.8N	58.3W	85	31	50	100	170	-9	Hurricane - Category 2    
NOT NAMED 	3	1854	September	12	6	40.0N	55.1W	85	27	44	100	170	-9	Hurricane - Category 2    
NOT NAMED 	3	1854	September	12	12	40.0N	52.0W	90	26	42	90	150	-9	Hurricane - Category 1    
NOT NAMED 	3	1854	September	12	18	40.2N	48.0W	85	34	55	90	150	-9	Hurricane - Category 1    
NOT NAMED 	4	1854	September	18	0	28.2N	93.6W	-9	-9	-9	100	170	-9	Hurricane - Category 2    
NOT NAMED 	4	1854	September	18	6	28.4N	94.1W	295	4	7	100	170	-9	Hurricane - Category 2    
NOT NAMED 	4	1854	September	18	12	28.6N	94.6W	295	4	7	100	170	-9	Hurricane - Category 2    
NOT NAMED 	4	1854	September	18	18	28.8N	95.1W	295	4	7	100	170	-9	Hurricane - Category 2    
NOT NAMED 	4	1854	September	19	0	29.0N	95.6W	295	4	7	90	150	-9	Hurricane - Category 1    
NOT NAMED 	4	1854	September	19	6	29.2N	96.1W	295	4	7	80	130	-9	Hurricane - Category 1    
NOT NAMED 	4	1854	September	19	12	29.4N	96.5W	300	4	7	70	110	-9	Tropical Storm            
NOT NAMED 	4	1854	September	19	18	29.7N	96.6W	345	3	5	70	110	-9	Tropical Storm            
NOT NAMED 	4	1854	September	20	0	30.0N	96.4W	30	3	5	60	90	-9	Tropical Storm            
NOT NAMED 	4	1854	September	20	6	30.3N	96.0W	50	4	7	50	70	-9	Tropical Storm            
NOT NAMED 	5	1854	October	20	0	25.0N	67.6W	-9	-9	-9	60	90	-9	Tropical Storm            
NOT NAMED 	5	1854	October	20	6	25.8N	67.6W	0	8	12	60	90	-9	Tropical Storm            
NOT NAMED 	5	1854	October	20	12	26.7N	67.6W	0	10	16	60	90	-9	Tropical Storm            
NOT NAMED 	5	1854	October	20	18	27.6N	67.5W	5	10	16	60	90	-9	Tropical Storm            
NOT NAMED 	5	1854	October	21	0	28.6N	67.3W	10	11	18	70	110	-9	Tropical Storm            
NOT NAMED 	5	1854	October	21	6	29.5N	67.0W	15	10	16	70	110	-9	Tropical Storm            
NOT NAMED 	5	1854	October	21	12	30.3N	66.6W	25	9	14	70	110	-9	Tropical Storm            
NOT NAMED 	5	1854	October	21	18	31.5N	65.6W	35	16	25	70	110	-9	Tropical Storm            
NOT NAMED 	5	1854	October	22	0	32.4N	64.3W	50	16	25	70	110	-9	Tropical Storm            
NOT NAMED 	5	1854	October	22	6	33.0N	62.8W	65	14	24	70	110	-9	Tropical Storm            
NOT NAMED 	5	1854	October	22	12	33.5N	61.0W	70	17	27	60	90	-9	Tropical Storm            
NOT NAMED 	5	1854	October	22	18	34.2N	58.7W	70	23	37	60	90	-9	Tropical Storm            
NOT NAMED 	1	1855	August 	6	12	22.2N	98.0W	-9	-9	-9	100	170	-9	Hurricane - Category 2    
NOT NAMED 	2	1855	August 	10	0	44.0N	42.0W	-9	-9	-9	100	170	-9	Hurricane - Category 2    
NOT NAMED 	2	1855	August 	10	6	46.0N	39.0W	45	33	53	100	170	-9	Hurricane - Category 2    
NOT NAMED 	2	1855	August 	10	12	48.0N	36.0W	45	32	51	100	170	-9	Hurricane - Category 2    
NOT NAMED 	2	1855	August 	10	18	50.0N	32.5W	50	34	55	100	170	-9	Hurricane - Category 2    
NOT NAMED 	2	1855	August 	11	0	52.0N	29.0W	50	33	53	100	170	-9	Hurricane - Category 2    
NOT NAMED 	2	1855	August 	11	6	54.0N	24.0W	55	41	66	100	170	-9	Hurricane - Category 2    
NOT NAMED 	3	1855	August 	11	12	12.5N	83.0W	-9	-9	-9	80	130	-9	Hurricane - Category 1    
NOT NAMED 	4	1855	August 	24	0	12.0N	55.9W	-9	-9	-9	60	90	-9	Tropical Storm            
NOT NAMED 	4	1855	August 	24	6	12.0N	57.1W	270	12	20	60	90	-9	Tropical Storm            
NOT NAMED 	4	1855	August 	24	12	12.1N	58.3W	275	12	20	60	90	-9	Tropical Storm            
NOT NAMED 	4	1855	August 	24	18	12.3N	59.5W	280	12	20	60	90	-9	Tropical Storm            
NOT NAMED 	4	1855	August 	25	0	12.8N	60.7W	295	13	22	70	110	-9	Tropical Storm            
NOT NAMED 	4	1855	August 	25	6	13.5N	61.9W	300	14	24	70	110	-9	Tropical Storm            
NOT NAMED 	4	1855	August 	25	12	14.1N	62.8W	305	11	18	70	110	-9	Tropical Storm            
NOT NAMED 	4	1855	August 	25	18	14.8N	63.7W	310	12	20	70	110	-9	Tropical Storm            
NOT NAMED 	4	1855	August 	26	0	15.6N	64.4W	320	11	18	70	110	-9	Tropical Storm            
NOT NAMED 	4	1855	August 	26	6	16.4N	65.4W	310	13	22	70	110	-9	Tropical Storm            
NOT NAMED 	4	1855	August 	26	12	17.1N	66.5W	305	13	22	70	110	-9	Tropical Storm            
NOT NAMED 	4	1855	August 	26	18	17.7N	67.9W	295	16	25	70	110	-9	Tropical Storm            
NOT NAMED 	4	1855	August 	27	0	18.4N	69.5W	295	18	29	60	90	997	Tropical Storm            
NOT NAMED 	4	1855	August 	27	6	19.2N	71.1W	300	19	31	60	90	-9	Tropical Storm            
NOT NAMED 	4	1855	August 	27	12	19.5N	72.3W	285	12	20	50	70	-9	Tropical Storm            
NOT NAMED 	4	1855	August 	27	18	19.7N	73.6W	280	13	22	50	70	-9	Tropical Storm            
NOT NAMED 	5	1855	September	15	0	26.7N	89.1W	-9	-9	-9	80	130	-9	Hurricane - Category 1    
NOT NAMED 	5	1855	September	15	6	27.1N	89.1W	0	3	5	90	150	-9	Hurricane - Category 1    
NOT NAMED 	5	1855	September	15	12	27.5N	89.3W	335	4	7	100	170	-9	Hurricane - Category 2    
NOT NAMED 	5	1855	September	15	18	28.1N	89.4W	350	6	11	120	190	-9	Major Hurricane - Category 3
NOT NAMED 	5	1855	September	16	0	28.8N	89.5W	355	8	12	130	200	-9	Major Hurricane - Category 3
NOT NAMED 	5	1855	September	16	6	29.6N	89.5W	0	9	14	130	200	-9	Major Hurricane - Category 3
NOT NAMED 	5	1855	September	16	12	30.2N	89.4W	10	6	11	120	190	-9	Major Hurricane - Category 3
NOT NAMED 	5	1855	September	16	18	31.0N	89.1W	20	9	14	80	130	-9	Hurricane - Category 1    
NOT NAMED 	5	1855	September	17	0	32.0N	88.8W	15	11	18	60	90	-9	Tropical Storm            
NOT NAMED 	5	1855	September	17	6	33.0N	88.3W	25	11	18	50	70	-9	Tropical Storm            
NOT NAMED 	1	1856	August 	9	0	25.0N	83.9W	-9	-9	-9	80	130	-9	Hurricane - Category 1    
NOT NAMED 	1	1856	August 	9	6	25.7N	85.1W	305	13	22	90	150	-9	Hurricane - Category 1    
NOT NAMED 	1	1856	August 	9	12	26.3N	86.5W	295	14	24	100	170	-9	Hurricane - Category 2    
NOT NAMED 	1	1856	August 	9	18	27.0N	87.8W	300	14	24	120	190	-9	Major Hurricane - Category 3
NOT NAMED 	1	1856	August 	10	0	27.7N	89.1W	300	14	24	130	200	-9	Major Hurricane - Category 3
NOT NAMED 	1	1856	August 	10	6	28.2N	89.8W	310	8	12	140	220	-9	Major Hurricane - Category 4
NOT NAMED 	1	1856	August 	10	12	28.7N	90.5W	310	8	12	150	240	-9	Major Hurricane - Category 4
NOT NAMED 	1	1856	August 	10	18	29.2N	91.1W	315	8	12	150	240	934	Major Hurricane - Category 4
NOT NAMED 	1	1856	August 	11	0	29.7N	91.6W	320	6	11	130	200	-9	Major Hurricane - Category 3
NOT NAMED 	1	1856	August 	11	6	30.0N	91.8W	330	3	5	90	150	-9	Hurricane - Category 1    
NOT NAMED 	1	1856	August 	11	12	30.3N	91.9W	345	3	5	70	110	-9	Tropical Storm            
NOT NAMED 	1	1856	August 	11	18	30.6N	91.8W	15	3	5	60	90	-9	Tropical Storm            
NOT NAMED 	1	1856	August 	12	0	30.9N	91.6W	30	3	5	50	70	-9	Tropical Storm            
NOT NAMED 	1	1856	August 	12	6	31.3N	91.0W	50	6	11	50	70	-9	Tropical Storm            
NOT NAMED 	2	1856	August 	13	0	12.1N	56.1W	-9	-9	-9	80	130	-9	Hurricane - Category 1    
NOT NAMED 	2	1856	August 	13	6	12.1N	57.3W	270	12	20	80	130	-9	Hurricane - Category 1    
NOT NAMED 	2	1856	August 	13	12	12.1N	58.5W	270	12	20	80	130	-9	Hurricane - Category 1    
NOT NAMED 	2	1856	August 	13	18	12.1N	60.1W	270	17	27	80	130	-9	Hurricane - Category 1    
NOT NAMED 	2	1856	August 	14	0	12.1N	61.8W	270	18	29	80	130	-9	Hurricane - Category 1    
NOT NAMED 	2	1856	August 	14	6	12.1N	63.2W	270	14	24	80	130	-9	Hurricane - Category 1    
NOT NAMED 	2	1856	August 	14	12	12.1N	64.5W	270	13	22	80	130	-9	Hurricane - Category 1    
NOT NAMED 	2	1856	August 	14	18	12.1N	65.6W	270	11	18	80	130	-9	Hurricane - Category 1    
NOT NAMED 	3	1856	August 	19	0	32.5N	75.5W	-9	-9	-9	60	90	-9	Tropical Storm            
NOT NAMED 	3	1856	August 	19	6	33.8N	76.0W	340	14	24	60	90	-9	Tropical Storm            
NOT NAMED 	3	1856	August 	19	12	35.0N	76.5W	340	13	22	60	90	-9	Tropical Storm            
NOT NAMED 	3	1856	August 	19	18	36.0N	76.3W	10	11	18	60	90	-9	Tropical Storm            
NOT NAMED 	3	1856	August 	20	0	37.0N	76.0W	15	11	18	60	90	-9	Tropical Storm            
NOT NAMED 	3	1856	August 	20	6	38.0N	75.3W	30	12	20	60	90	-9	Tropical Storm            
NOT NAMED 	3	1856	August 	20	12	39.0N	74.3W	40	13	22	60	90	-9	Tropical Storm            
NOT NAMED 	3	1856	August 	20	18	39.8N	73.0W	50	13	22	60	90	-9	Tropical Storm            
NOT NAMED 	3	1856	August 	21	0	40.4N	71.5W	60	13	22	60	90	-9	Tropical Storm            
NOT NAMED 	3	1856	August 	21	6	40.8N	69.5W	75	17	27	60	90	-9	Tropical Storm            
NOT NAMED 	3	1856	August 	21	12	41.0N	67.0W	85	21	35	60	90	-9	Tropical Storm            
NOT NAMED 	4	1856	August 	21	12	23.0N	82.5W	-9	-9	-9	60	90	-9	Tropical Storm            
NOT NAMED 	5	1856	August 	25	0	21.0N	69.8W	-9	-9	-9	80	130	-9	Hurricane - Category 1    
NOT NAMED 	5	1856	August 	25	6	21.0N	70.8W	270	10	16	80	130	-9	Hurricane - Category 1    
NOT NAMED 	5	1856	August 	25	12	21.1N	71.9W	275	11	18	80	130	-9	Hurricane - Category 1    
NOT NAMED 	5	1856	August 	25	18	21.2N	72.8W	275	9	14	80	130	-9	Hurricane - Category 1    
NOT NAMED 	5	1856	August 	26	0	21.6N	73.9W	290	11	18	80	130	-9	Hurricane - Category 1    
NOT NAMED 	5	1856	August 	26	6	21.7N	74.8W	275	9	14	80	130	-9	Hurricane - Category 1    
NOT NAMED 	5	1856	August 	26	12	22.0N	75.9W	285	11	18	90	150	-9	Hurricane - Category 1    
NOT NAMED 	5	1856	August 	26	18	22.2N	76.6W	285	6	11	90	150	-9	Hurricane - Category 1    
NOT NAMED 	5	1856	August 	27	0	22.4N	77.6W	280	10	16	90	150	-9	Hurricane - Category 1    
NOT NAMED 	5	1856	August 	27	6	22.6N	78.6W	280	10	16	90	150	-9	Hurricane - Category 1    
NOT NAMED 	5	1856	August 	27	12	22.7N	79.5W	275	9	14	100	170	-9	Hurricane - Category 2    
NOT NAMED 	5	1856	August 	27	18	22.7N	80.6W	270	11	18	90	150	-9	Hurricane - Category 1    
NOT NAMED 	5	1856	August 	28	0	22.9N	81.6W	280	10	16	90	150	-9	Hurricane - Category 1    
NOT NAMED 	5	1856	August 	28	6	23.0N	82.9W	275	13	22	100	170	969	Hurricane - Category 2    
NOT NAMED 	5	1856	August 	28	12	23.2N	84.0W	280	11	18	100	170	-9	Hurricane - Category 2    
NOT NAMED 	5	1856	August 	28	18	23.6N	84.6W	305	6	11	100	170	-9	Hurricane - Category 2    
NOT NAMED 	5	1856	August 	29	0	23.9N	85.1W	305	5	9	100	170	-9	Hurricane - Category 2    
NOT NAMED 	5	1856	August 	29	6	24.2N	85.6W	305	5	9	100	170	-9	Hurricane - Category 2    
NOT NAMED 	5	1856	August 	29	12	24.7N	86.4W	305	9	14	100	170	-9	Hurricane - Category 2    
NOT NAMED 	5	1856	August 	29	18	24.9N	86.8W	300	4	7	100	170	-9	Hurricane - Category 2    
NOT NAMED 	5	1856	August 	30	0	25.2N	87.1W	320	4	7	120	190	-9	Major Hurricane - Category 3
NOT NAMED 	5	1856	August 	30	6	25.6N	87.3W	335	4	7	120	190	-9	Major Hurricane - Category 3
NOT NAMED 	5	1856	August 	30	12	26.2N	87.4W	350	6	11	120	190	-9	Major Hurricane - Category 3
NOT NAMED 	5	1856	August 	30	18	27.5N	87.3W	5	14	24	120	190	-9	Major Hurricane - Category 3
NOT NAMED 	5	1856	August 	31	0	28.9N	86.6W	25	17	27	100	170	-9	Hurricane - Category 2    
NOT NAMED 	5	1856	August 	31	6	30.2N	85.9W	25	16	25	100	170	-9	Hurricane - Category 2    
NOT NAMED 	5	1856	August 	31	12	31.1N	84.8W	45	14	24	80	130	-9	Hurricane - Category 1    
NOT NAMED 	5	1856	August 	31	18	32.2N	83.3W	50	18	29	70	110	-9	Tropical Storm            
NOT NAMED 	5	1856	September	1	0	33.0N	81.6W	60	18	29	60	90	-9	Tropical Storm            
NOT NAMED 	5	1856	September	1	6	34.0N	79.6W	60	21	35	60	90	-9	Tropical Storm            
NOT NAMED 	5	1856	September	1	12	34.7N	77.9W	65	17	27	60	90	-9	Tropical Storm            
NOT NAMED 	5	1856	September	1	18	35.5N	75.3W	70	25	40	60	90	-9	Tropical Storm            
NOT NAMED 	5	1856	September	2	0	36.3N	72.8W	70	24	38	60	90	-9	Tropical Storm            
NOT NAMED 	5	1856	September	2	6	36.8N	70.0W	75	26	42	60	90	-9	Tropical Storm            
NOT NAMED 	5	1856	September	2	12	37.2N	67.3W	80	24	38	60	90	-9	Tropical Storm            
NOT NAMED 	5	1856	September	2	18	37.7N	64.6W	75	25	40	60	90	-9	Tropical Storm            
NOT NAMED 	5	1856	September	3	0	38.2N	61.8W	75	25	40	60	90	-9	Tropical Storm            
