-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    NCEP_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
CIC1        49718.000    1995     1     1     0
CIC1        52274.750    2001    12    31    18
CIC1     -2433176.853 -4845045.125  3348295.738
49870.75    -0.591586    -0.531558     0.170464
49871.00    -0.545882    -0.670354     1.289076
49871.25    -0.709777    -0.628952     0.915380
49871.50    -0.421218    -0.859525     0.774345
49871.75    -0.345851    -0.612523     0.000578
49872.00    -0.346473    -0.687097     0.963203
49872.25    -0.453536    -0.620742     0.645267
49872.50     0.066536    -0.927743     0.943776
49872.75     0.307263    -0.644531    -0.008630
49873.00     0.405793    -0.837538     1.384114
49873.25     0.289580    -0.774107     1.322969
49873.50     0.616018    -1.090381     1.899329
49873.75     0.795876    -0.791188     1.238426
49874.00     0.832913    -1.015910     2.773340
49874.25     0.647294    -0.926861     2.439923
49874.50     1.097179    -1.227304     2.915768
49874.75     1.136092    -0.929190     2.286193
49875.00     1.075981    -1.129344     3.632040
49875.25     0.794501    -0.993150     3.146661
49875.50     0.945948    -1.170595     2.977833
49875.75     1.058424    -0.866868     2.126568
49876.00     0.999625    -0.937846     2.996469
49876.25     0.880769    -0.759944     2.340230
49876.50     1.239557    -1.007490     2.459533
49876.75     1.248095    -0.573866     1.156693
49877.00     1.176835    -0.617849     1.816621
49877.25     0.784184    -0.512675     1.143610
49877.50     1.049694    -0.810350     0.947804
49877.75     0.979458    -0.414375    -0.559092
49878.00     0.759187    -0.494909     0.157240
49878.25     0.498216    -0.370756    -0.488212
49878.50     1.019760    -0.714265     0.075224
49878.75     1.237662    -0.362988    -0.907142
49879.00     1.502656    -0.575366     0.579650
49879.25     1.235932    -0.391302     0.042285
49879.50     1.603346    -0.779665     0.493280
49879.75     1.610379    -0.333327    -0.790158
49880.00     1.472224    -0.474415     0.432018
49880.25     1.192387    -0.321627     0.147962
49880.50     1.573980    -0.639334     0.744297
49880.75     1.592799    -0.328369     0.015243
49881.00     1.478482    -0.521665     1.404981
49881.25     1.300219    -0.519362     1.320648
49881.50     1.534100    -0.860473     1.818876
49881.75     1.525877    -0.561422     0.948054
49882.00     1.368725    -0.767396     2.263133
49882.25     1.190078    -0.705107     1.870407
49882.50     1.397838    -0.912844     2.088775
49882.75     1.584185    -0.625584     1.154996
49883.00     1.442622    -0.760559     2.503641
49883.25     1.128766    -0.588671     2.069837
49883.50     1.498254    -0.791881     2.245786
49883.75     1.521296    -0.552404     1.547293
49884.00     1.359277    -0.657830     2.700835
49884.25     1.104745    -0.592685     2.338097
49884.50     1.490100    -0.844221     2.402032
49884.75     1.665948    -0.543953     1.281993
49885.00     1.984657    -0.717789     2.090612
49885.25     1.855308    -0.662245     1.582731
49885.50     2.298266    -0.915367     1.557677
49885.75     2.523266    -0.621540     0.640720
49886.00     2.498243    -0.782175     1.664459
49886.25     2.203866    -0.705326     1.158379
49886.50     2.473579    -1.034231     1.401611
49886.75     2.537570    -0.751889     0.617217
49887.00     2.349010    -0.893982     1.971164
49887.25     1.990808    -0.688813     1.625322
49887.50     2.172374    -0.908140     1.860037
49887.75     2.069162    -0.564649     0.832481
49888.00     1.809669    -0.636446     2.034585
49888.25     1.372590    -0.595818     1.774261
49888.50     1.455435    -0.884984     2.006302
49888.75     1.479465    -0.556053     1.010663
49889.00     1.352602    -0.726673     2.191970
49889.25     1.130064    -0.652261     1.704022
49889.50     1.326479    -0.979338     2.101613
49889.75     1.601134    -0.643526     0.798823
49890.00     1.479662    -0.811980     1.854233
49890.25     1.182151    -0.658800     1.005436
49890.50     1.511214    -1.033407     1.225600
49890.75     1.566274    -0.580389    -0.126054
49891.00     1.530087    -0.665439     0.901589
49891.25     1.507263    -0.479753     0.186288
49891.50     1.929162    -0.667499     0.176908
49891.75     2.005103    -0.252937    -1.068616
49892.00     1.893102    -0.450230     0.368018
49892.25     1.805727    -0.347544     0.067668
49892.50     2.153858    -0.695671     0.709750
49892.75     2.163964    -0.433340    -0.103595
49893.00     2.131930    -0.776744     1.674872
49893.25     1.672405    -0.719357     1.506030
49893.50     1.638415    -0.971534     1.717470
49893.75     1.510262    -0.612770     0.680684
49894.00     1.271288    -0.713236     1.926326
49894.25     0.779392    -0.598488     1.245220
49894.50     0.945133    -0.915680     1.506717
49894.75     0.980953    -0.661660     0.608324
49895.00     0.874302    -0.800804     1.631068
49895.25     0.698601    -0.754835     1.048257
49895.50     1.419677    -1.126303     1.315071
49895.75     1.605012    -0.886716     0.246922
49896.00     1.885838    -1.096282     1.355724
49896.25     1.895811    -1.069523     1.008980
49896.50     2.432440    -1.433703     1.404568
49896.75     2.457132    -1.112538     0.429765
49897.00     2.498630    -1.217880     1.597678
49897.25     2.273164    -1.135250     1.121960
49897.50     2.589837    -1.371710     1.316779
49897.75     2.406619    -0.949896     0.294108
49898.00     2.141509    -0.871696     1.136073
49898.25     1.608799    -0.707702     0.454087
49898.50     1.923728    -0.953111     0.615688
49898.75     1.996992    -0.630265    -0.310706
49899.00     1.986269    -0.745936     1.060719
49899.25     1.830653    -0.686563     0.877858
49899.50     2.494150    -1.032204     1.449185
49899.75     2.533533    -0.790214     0.685983
49900.00     2.547628    -0.968746     1.785883
49900.25     2.366727    -0.860125     1.425539
49900.50     2.674164    -1.170617     1.898740
49900.75     2.481972    -0.767417     0.711345
49901.00     2.538666    -0.896056     1.945071
49901.25     2.378884    -0.853647     1.938140
49901.50     2.673335    -1.157261     2.583998
49901.75     2.662618    -0.857534     1.912090
49902.00     2.486725    -0.959163     2.991516
49902.25     2.151163    -0.843475     2.501937
49902.50     2.410960    -1.046135     2.355032
49902.75     2.468660    -0.744640     1.097986
49903.00     2.245978    -0.870577     2.001722
49903.25     2.041756    -0.750086     1.263609
49903.50     2.328541    -1.024441     1.307044
49903.75     2.428982    -0.617226    -0.144295
49904.00     2.283195    -0.761829     0.830566
49904.25     2.124634    -0.644316     0.515250
49904.50     2.341516    -0.845372     0.658664
49904.75     2.409923    -0.434647    -0.474310
49905.00     2.540443    -0.598300     1.006844
49905.25     2.580119    -0.498379     0.644720
49905.50     2.916175    -0.780288     1.111248
49905.75     3.002097    -0.303665    -0.157980
49906.00     3.026232    -0.570001     1.232651
49906.25     2.695150    -0.404493     0.792242
49906.50     2.925816    -0.776807     1.110814
49906.75     2.995026    -0.405829     0.080579
49907.00     2.829675    -0.632181     1.403183
49907.25     2.439200    -0.530167     0.869964
49907.50     2.869460    -0.945323     1.340512
49907.75     2.915911    -0.707941     0.496869
49908.00     2.729767    -1.065753     2.016304
49908.25     2.659915    -1.054434     1.765955
49908.50     3.141915    -1.429639     2.347922
49908.75     3.103487    -1.016481     1.143514
49909.00     2.914669    -1.266216     2.409935
49909.25     2.464127    -1.138943     1.812897
49909.50     2.406835    -1.385547     1.950745
49909.75     2.176680    -0.925014     0.598086
49910.00     2.060112    -1.097473     1.980135
49910.25     1.466365    -0.884135     1.362502
49910.50     1.660567    -1.123860     1.656756
49910.75     1.589098    -0.729919     0.632057
49911.00     1.362800    -0.906763     1.811301
49911.25     1.236411    -0.790209     1.251047
49911.50     1.792899    -1.121365     1.618339
49911.75     2.015791    -0.789435     0.660749
49912.00     1.934987    -0.911480     1.810018
49912.25     1.794743    -0.729238     0.907752
49912.50     2.073424    -1.167932     1.438965
49912.75     1.998539    -0.798039     0.129890
49913.00     1.990898    -1.028338     1.536693
49913.25     1.894622    -0.918701     0.814765
49913.50     2.431097    -1.322553     1.270419
49913.75     2.584886    -0.985070     0.047591
49914.00     2.529864    -1.167452     1.295860
49914.25     2.333263    -1.094590     0.636856
49914.50     2.797974    -1.372226     1.120878
49914.75     2.973131    -0.929183    -0.139704
49915.00     2.865228    -0.979797     1.015884
49915.25     2.689359    -0.880845     0.450698
49915.50     3.149031    -1.083615     0.982741
49915.75     3.275438    -0.745363     0.228788
49916.00     3.134364    -0.808965     1.784581
49916.25     2.927057    -0.713364     1.454068
49916.50     3.086799    -1.028602     1.948757
49916.75     3.115985    -0.668811     0.952866
49917.00     2.931109    -0.835372     2.321420
49917.25     2.698467    -0.624959     1.582394
49917.50     3.050948    -0.963265     1.863074
49917.75     3.191224    -0.680559     0.695743
49918.00     2.886715    -0.889983     1.963374
49918.25     2.681144    -0.841359     1.518239
49918.50     3.043942    -1.167107     1.867560
49918.75     2.859448    -0.788210     0.735407
49919.00     2.717685    -0.939873     1.844761
49919.25     2.308156    -0.871611     1.463387
49919.50     2.708112    -1.223141     1.817738
49919.75     2.706565    -0.798555     0.773728
49920.00     2.662297    -0.919271     1.819243
49920.25     2.401289    -0.633658     1.075592
49920.50     2.871508    -0.900879     1.431649
49920.75     2.949096    -0.443033     0.429226
49921.00     2.800968    -0.515822     1.649326
49921.25     2.536304    -0.330855     1.401993
49921.50     2.937269    -0.557290     1.781513
49921.75     3.017366    -0.139293     0.643159
49922.00     2.882268    -0.363320     1.955227
49922.25     2.612682    -0.245294     1.481893
49922.50     3.105352    -0.644312     1.996648
49922.75     3.089381    -0.249744     0.879656
49923.00     3.026097    -0.549651     2.375373
49923.25     2.696678    -0.436874     2.037310
49923.50     3.007898    -0.804480     2.600297
49923.75     2.943649    -0.394455     1.629067
49924.00     2.856781    -0.468360     2.740548
49924.25     2.405873    -0.312786     2.292113
49924.50     2.679156    -0.543715     2.491363
49924.75     2.553855    -0.151802     1.423582
49925.00     2.312586    -0.236023     2.274928
49925.25     1.882970    -0.101425     1.605659
49925.50     2.181760    -0.406473     1.893083
49925.75     2.011565    -0.024411     0.407757
49926.00     1.783452    -0.291267     1.630960
49926.25     1.455493    -0.262249     0.987475
49926.50     1.696455    -0.649501     1.404141
49926.75     1.677857    -0.291870     0.066218
49927.00     1.705762    -0.650834     1.624872
49927.25     1.571807    -0.565100     1.142210
49927.50     1.941359    -0.914778     1.445991
49927.75     2.034874    -0.542553     0.405370
49928.00     2.190152    -0.822519     1.718136
49928.25     1.905629    -0.741396     1.153189
49928.50     2.521314    -1.116524     1.700076
49928.75     2.551136    -0.675590     0.632925
49929.00     2.503073    -0.766943     1.830454
49929.25     2.229353    -0.561019     1.186465
49929.50     2.697515    -0.772204     1.413033
49929.75     2.607509    -0.326742     0.194291
49930.00     2.399155    -0.409870     1.451484
49930.25     2.128081    -0.262141     1.050503
49930.50     2.382691    -0.495035     1.407083
49930.75     2.256628    -0.142150     0.488415
49931.00     2.306348    -0.438294     2.075315
49931.25     2.233207    -0.421279     1.667655
49931.50     2.873977    -0.817072     2.154599
49931.75     3.154908    -0.541233     1.353109
49932.00     3.324293    -0.831370     2.839375
49932.25     3.255902    -0.766826     2.338759
49932.50     3.920666    -1.163794     2.814149
49932.75     4.021284    -0.741932     1.649185
49933.00     4.053643    -0.865618     2.941659
49933.25     3.680091    -0.651096     2.340838
49933.50     4.034421    -0.911612     2.576705
49933.75     3.744393    -0.455649     1.284572
49934.00     3.337044    -0.644279     2.829181
49934.25     2.624111    -0.488160     2.594176
49934.50     2.845247    -0.854039     3.326294
49934.75     2.656368    -0.516638     2.480805
49935.00     2.450538    -0.749197     3.985786
49935.25     1.942123    -0.608928     3.506889
49935.50     2.278634    -1.016037     4.030250
49935.75     2.247343    -0.590807     2.748613
49936.00     2.109098    -0.806613     3.910938
49936.25     1.762029    -0.668916     3.192546
49936.50     2.034082    -1.130254     3.560867
49936.75     1.933040    -0.729728     2.062515
49937.00     1.798466    -0.935432     3.190190
49937.25     1.520189    -0.761703     2.347181
49937.50     1.824407    -1.102032     2.585545
49937.75     1.713093    -0.611686     1.104615
49938.00     1.689753    -0.775926     2.411894
49938.25     1.308985    -0.479809     1.640679
49938.50     1.612341    -0.829566     2.408946
49938.75     1.592327    -0.341585     1.389457
49939.00     1.374793    -0.506817     2.976020
49939.25     0.948290    -0.296285     2.760973
49939.50     1.179879    -0.583467     3.247770
49939.75     1.062919    -0.073888     2.011112
49940.00     1.056168    -0.167861     2.947341
49940.25     0.617947     0.006156     2.235909
49940.50     0.932235    -0.334784     2.409468
49940.75     0.965750     0.027547     1.105759
49941.00     0.902825    -0.138053     1.916616
49941.25     0.739305    -0.068131     1.202090
49941.50     1.267679    -0.491233     1.575535
49941.75     1.405798    -0.137623     0.456288
49942.00     1.483271    -0.369797     1.835339
49942.25     1.385368    -0.250012     1.335319
49942.50     1.894295    -0.711069     1.967229
49942.75     1.936411    -0.351329     0.996979
49943.00     1.781270    -0.560494     2.580733
49943.25     1.423099    -0.349772     1.948887
49943.50     1.633803    -0.570916     2.171910
49943.75     1.337447    -0.098539     0.733769
49944.00     0.930935    -0.197913     1.680637
49944.25     0.419574    -0.055748     0.798044
49944.50     0.509028    -0.447705     1.256801
49944.75     0.340706    -0.158528     0.269096
49945.00     0.084319    -0.405872     1.751880
49945.25    -0.209074    -0.375467     1.089691
49945.50     0.090624    -0.842409     1.609161
49945.75     0.053209    -0.545437     0.482783
49946.00    -0.046495    -0.756294     1.703422
49946.25    -0.261639    -0.643386     1.109657
49946.50     0.162960    -0.993873     1.427350
49946.75     0.208504    -0.701227     0.130637
