-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    ECMWF_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
NANO        49718.000    1995     1     1     0
NANO        52274.750    2001    12    31    18
NANO     -2335726.738 -3451608.345  4812009.996
49873.25     0.084749    -0.291336     0.565063
49873.50     0.050979    -0.382370     0.501935
49873.75     0.076807    -0.428592    -0.150150
49874.00     0.148785    -0.597631    -0.208828
49874.25     0.283592    -0.545953    -1.012958
49874.50     0.449342    -0.585255    -1.303270
49874.75     0.605422    -0.535188    -1.697615
49875.00     0.702918    -0.488170    -1.328983
49875.25     0.807594    -0.198865    -2.013172
49875.50     0.815707    -0.031694    -2.341094
49875.75     0.762442     0.158391    -3.049231
49876.00     0.671958     0.091171    -2.395519
49876.25     0.614614     0.207101    -2.456782
49876.50     0.551973     0.211769    -2.056118
49876.75     0.469239     0.225519    -2.117829
49877.00     0.346894     0.055393    -1.087008
49877.25     0.280039     0.185278    -1.277824
49877.50     0.283023     0.264144    -1.535250
49877.75     0.309875     0.379922    -2.322779
49878.00     0.295476     0.288111    -2.015483
49878.25     0.337858     0.377012    -2.318950
49878.50     0.302635     0.360345    -2.080993
49878.75     0.251312     0.378873    -2.446814
49879.00     0.139901     0.182711    -1.795983
49879.25     0.081149     0.200051    -1.849944
49879.50     0.004949     0.203725    -1.880409
49879.75     0.009003     0.284677    -2.548040
49880.00    -0.003150     0.087624    -1.912586
49880.25    -0.013853     0.151211    -1.729185
49880.50    -0.130572     0.124824    -0.877706
49880.75    -0.236088     0.117752    -0.897210
49881.00    -0.315728    -0.125198    -0.078812
49881.25    -0.371980    -0.108887     0.226598
49881.50    -0.380723    -0.093641     0.375075
49881.75    -0.364566    -0.061784    -0.016791
49882.00    -0.337818    -0.254317     0.503034
49882.25    -0.259980    -0.219488     0.512862
49882.50    -0.237689    -0.246186     1.059111
49882.75    -0.239352    -0.269680     1.066274
49883.00    -0.290609    -0.448069     1.920796
49883.25    -0.252417    -0.372823     1.732114
49883.50    -0.266960    -0.364078     1.866792
49883.75    -0.228304    -0.307687     1.152103
49884.00    -0.197507    -0.418356     1.434042
49884.25    -0.162763    -0.329323     1.159337
49884.50    -0.201077    -0.291492     1.241091
49884.75    -0.321148    -0.217730     0.975485
49885.00    -0.456902    -0.371624     1.708928
49885.25    -0.493866    -0.227749     1.474235
49885.50    -0.494084    -0.199987     1.778260
49885.75    -0.457851    -0.126826     1.184053
49886.00    -0.338446    -0.285960     1.018726
49886.25    -0.167982    -0.181161     0.195211
49886.50    -0.044844    -0.152718    -0.234976
49886.75     0.030601    -0.133736    -0.971782
49887.00     0.048810    -0.260856    -0.610712
49887.25     0.095034    -0.215856    -0.805363
49887.50     0.064063    -0.231109    -0.728479
49887.75     0.053601    -0.214826    -1.286198
49888.00     0.043816    -0.339309    -1.048458
49888.25     0.083272    -0.236624    -1.400531
49888.50     0.082561    -0.242512    -1.244530
49888.75     0.031231    -0.150736    -1.765292
49889.00     0.010235    -0.270391    -1.380615
49889.25     0.105075    -0.126947    -1.869726
49889.50     0.176035    -0.104133    -1.882727
49889.75     0.176579    -0.048284    -2.403919
49890.00     0.165078    -0.093206    -2.059924
49890.25     0.166029     0.051144    -2.249480
49890.50     0.157631     0.086893    -2.385052
49890.75     0.153450     0.221317    -3.276013
49891.00     0.122311     0.133736    -3.169840
49891.25     0.170376     0.292196    -3.843035
49891.50     0.169138     0.373322    -4.145125
49891.75     0.183615     0.472116    -4.879493
49892.00     0.164194     0.322349    -4.134185
49892.25     0.143136     0.380269    -3.997240
49892.50     0.087398     0.326241    -3.598134
49892.75     0.068306     0.343555    -3.966749
49893.00     0.085116     0.124133    -2.999246
49893.25     0.168873     0.134449    -2.844952
49893.50     0.207619     0.097733    -2.676829
49893.75     0.239430     0.103159    -3.077592
49894.00     0.277331    -0.110212    -2.318410
49894.25     0.404257    -0.010471    -2.539809
49894.50     0.449664    -0.006607    -2.381929
49894.75     0.557868     0.068078    -3.153793
49895.00     0.628485    -0.036450    -2.859238
49895.25     0.699347     0.155898    -3.467280
49895.50     0.753297     0.222254    -3.880315
49895.75     0.793122     0.357149    -4.804246
49896.00     0.826517     0.293583    -4.404368
49896.25     0.850227     0.430743    -4.789531
49896.50     0.900109     0.488657    -5.047029
49896.75     0.900547     0.580875    -5.718940
49897.00     0.847639     0.454342    -4.838451
49897.25     0.793031     0.540290    -4.620136
49897.50     0.769185     0.563794    -4.435259
49897.75     0.734326     0.602657    -4.659781
49898.00     0.682619     0.391005    -3.495260
49898.25     0.615702     0.434731    -3.216430
49898.50     0.562916     0.418770    -3.012512
49898.75     0.484000     0.434904    -3.115335
49899.00     0.400718     0.246267    -2.095740
49899.25     0.321968     0.283537    -1.950595
49899.50     0.200392     0.217737    -1.554565
49899.75     0.112396     0.243537    -1.827227
49900.00     0.007193     0.009440    -0.808264
49900.25    -0.030441    -0.051396    -0.375182
49900.50    -0.098227    -0.198937     0.203033
49900.75    -0.111048    -0.269626     0.064762
49901.00    -0.088314    -0.429262     0.455964
49901.25    -0.000259    -0.393972     0.107601
49901.50    -0.006530    -0.430126     0.016130
49901.75     0.010900    -0.399038    -0.440188
49902.00     0.053340    -0.436090    -0.475997
49902.25     0.122364    -0.277279    -1.012616
49902.50     0.113793    -0.205882    -1.174623
49902.75     0.096354    -0.102108    -1.742709
49903.00     0.168515    -0.137012    -1.803814
49903.25     0.221376     0.017103    -2.259263
49903.50     0.210667     0.057757    -2.314578
49903.75     0.191557     0.148280    -2.913614
49904.00     0.198695     0.038680    -2.380423
49904.25     0.252879     0.151856    -2.448761
49904.50     0.247856     0.175877    -2.282022
49904.75     0.192111     0.235864    -2.553869
49905.00     0.113182     0.113811    -2.107839
49905.25     0.071452     0.235537    -2.534788
49905.50     0.039141     0.266954    -2.582465
49905.75    -0.000884     0.334117    -3.194353
49906.00    -0.037196     0.217844    -2.954881
49906.25    -0.006171     0.274657    -3.137859
49906.50     0.003223     0.258948    -3.030601
49906.75    -0.009879     0.263703    -3.323502
49907.00     0.042152     0.089528    -2.528238
49907.25     0.106224     0.095265    -2.285050
49907.50     0.106386     0.051358    -1.820909
49907.75     0.082772     0.054804    -1.891704
49908.00     0.007939    -0.062655    -1.370598
49908.25    -0.071745     0.067924    -1.796892
49908.50    -0.102580     0.105537    -1.711335
49908.75    -0.084942     0.187849    -2.373374
49909.00    -0.058762     0.026942    -1.812467
49909.25    -0.004198     0.082702    -1.778186
49909.50    -0.032170     0.060846    -1.400037
49909.75    -0.080527     0.093506    -1.699774
49910.00    -0.065766    -0.063294    -1.156404
49910.25     0.024638    -0.003730    -1.265175
49910.50     0.049366    -0.039625    -1.064504
49910.75     0.047960     0.007177    -1.676383
49911.00     0.057233    -0.097591    -1.429915
49911.25     0.073414     0.047070    -1.907399
49911.50     0.049250     0.118685    -2.174799
49911.75     0.031399     0.221249    -3.004828
49912.00     0.085662     0.115602    -3.005518
49912.25     0.201902     0.241345    -3.500997
49912.50     0.288953     0.281756    -3.730797
49912.75     0.345205     0.348497    -4.468626
49913.00     0.375291     0.165224    -3.928656
49913.25     0.487635     0.278918    -4.301356
49913.50     0.541857     0.355174    -4.710635
49913.75     0.554473     0.457805    -5.389656
49914.00     0.568132     0.330765    -4.809863
49914.25     0.622337     0.458691    -4.994147
49914.50     0.633919     0.452291    -5.022042
49914.75     0.618678     0.519136    -5.441604
49915.00     0.583433     0.332656    -4.462947
49915.25     0.580526     0.391577    -4.396880
49915.50     0.503279     0.354924    -4.090654
49915.75     0.414390     0.311969    -4.134170
49916.00     0.347617     0.065740    -2.820086
49916.25     0.315635     0.050867    -2.511659
49916.50     0.304662     0.020706    -2.174194
49916.75     0.278872     0.041659    -2.531377
49917.00     0.250717    -0.088653    -1.864928
49917.25     0.202489     0.020325    -2.003774
49917.50     0.187693     0.014134    -1.957671
49917.75     0.154658     0.052746    -2.445203
49918.00     0.111160    -0.108596    -1.675364
49918.25     0.050723    -0.074638    -1.608003
49918.50    -0.020563    -0.113583    -1.459595
49918.75    -0.057142    -0.118673    -1.811793
49919.00    -0.030212    -0.293965    -1.078449
49919.25     0.039374    -0.217322    -1.144391
49919.50    -0.011910    -0.198632    -1.133105
49919.75    -0.066792    -0.187681    -1.479971
49920.00    -0.125145    -0.338012    -0.859447
49920.25    -0.184328    -0.244548    -1.083064
49920.50    -0.260227    -0.262295    -1.144143
49920.75    -0.312269    -0.250525    -1.720318
49921.00    -0.327816    -0.419529    -1.178955
49921.25    -0.355355    -0.391951    -1.128326
49921.50    -0.342046    -0.406706    -1.042256
49921.75    -0.329135    -0.288054    -1.658453
49922.00    -0.295061    -0.355991    -1.335908
49922.25    -0.263160    -0.228562    -1.621860
49922.50    -0.312205    -0.184967    -1.530860
49922.75    -0.406530    -0.073822    -2.010378
49923.00    -0.462722    -0.203577    -1.260566
49923.25    -0.526159    -0.127612    -0.905778
49923.50    -0.593173    -0.144807    -0.349485
49923.75    -0.663728    -0.130792    -0.104465
49924.00    -0.696305    -0.313273     0.927510
49924.25    -0.765434    -0.316348     1.560571
49924.50    -0.856633    -0.404138     2.169795
49924.75    -0.912226    -0.419337     1.574409
49925.00    -0.833919    -0.540128     1.189115
49925.25    -0.676779    -0.430847     0.321664
49925.50    -0.571260    -0.398816    -0.160408
49925.75    -0.400229    -0.266530    -1.331727
49926.00    -0.236073    -0.357343    -1.167032
49926.25    -0.099225    -0.184153    -1.398129
49926.50    -0.074042    -0.096196    -1.227914
49926.75    -0.117220     0.023665    -1.633779
49927.00    -0.167470    -0.122825    -1.014068
49927.25    -0.216576    -0.068960    -1.291758
49927.50    -0.215510    -0.079051    -1.409673
49927.75    -0.160186    -0.041806    -2.346477
49928.00    -0.056401    -0.109647    -2.611786
49928.25    -0.006292     0.105327    -3.499340
49928.50    -0.031735     0.181719    -3.762774
49928.75    -0.086437     0.312689    -4.441292
49929.00    -0.105450     0.173500    -3.708317
49929.25    -0.118461     0.235529    -3.598683
49929.50    -0.178665     0.228144    -3.110751
49929.75    -0.215709     0.245656    -3.222993
49930.00    -0.237755    -0.000482    -2.053498
49930.25    -0.273479     0.026537    -1.765429
49930.50    -0.296575    -0.043208    -1.399870
49930.75    -0.292555    -0.023915    -1.741188
49931.00    -0.252056    -0.199362    -1.117630
49931.25    -0.197073    -0.043956    -1.550084
49931.50    -0.235089     0.039003    -1.664052
49931.75    -0.269141     0.143018    -2.296251
49932.00    -0.330531     0.021213    -1.645628
49932.25    -0.330587     0.170192    -1.861285
49932.50    -0.368364     0.214855    -1.797138
49932.75    -0.417570     0.275032    -2.317331
49933.00    -0.418408     0.114907    -1.756508
49933.25    -0.430480     0.182803    -1.751817
49933.50    -0.471658     0.150322    -1.566736
49933.75    -0.470480     0.127447    -1.768868
49934.00    -0.465089    -0.158924    -0.660212
49934.25    -0.421748    -0.207457    -0.139201
49934.50    -0.451485    -0.304520     0.516576
49934.75    -0.483891    -0.376361     0.766985
49935.00    -0.512552    -0.614680     1.727974
49935.25    -0.483457    -0.599922     2.165673
49935.50    -0.503740    -0.618210     2.572211
49935.75    -0.425451    -0.551617     2.136370
49936.00    -0.293101    -0.636169     2.674001
49936.25    -0.221220    -0.517511     2.323254
49936.50    -0.237546    -0.424753     1.910919
49936.75    -0.166403    -0.281048     0.687161
49937.00    -0.098454    -0.304712     0.008102
49937.25    -0.024589    -0.171411    -0.927425
49937.50    -0.006679    -0.158865    -1.322608
49937.75     0.028320    -0.077759    -2.182870
49938.00     0.083057    -0.164797    -1.887416
49938.25     0.137725    -0.129858    -1.699492
49938.50     0.110895    -0.196762    -1.014123
49938.75     0.077421    -0.219861    -0.710748
49939.00     0.061010    -0.458703     0.802109
49939.25     0.028988    -0.477854     1.627743
49939.50    -0.055164    -0.518489     2.267667
49939.75    -0.172247    -0.514187     1.991601
49940.00    -0.275374    -0.645645     2.280130
49940.25    -0.274268    -0.515503     1.568635
49940.50    -0.294700    -0.438331     1.147735
49940.75    -0.266921    -0.303742     0.152954
49941.00    -0.195755    -0.349659     0.087872
49941.25    -0.162904    -0.220646    -0.366522
49941.50    -0.210558    -0.187829    -0.385334
49941.75    -0.230073    -0.140454    -1.022132
49942.00    -0.231204    -0.224889    -0.863548
49942.25    -0.234371    -0.093805    -1.352561
49942.50    -0.261777    -0.073653    -1.349708
49942.75    -0.280747    -0.005230    -1.725738
49943.00    -0.321952    -0.217389    -0.458381
49943.25    -0.374736    -0.208951     0.198223
49943.50    -0.508144    -0.262189     1.095808
49943.75    -0.631449    -0.258200     1.338935
49944.00    -0.525579    -0.515855     1.933776
49944.25    -0.390565    -0.501442     2.025801
49944.50    -0.325330    -0.522492     2.263717
49944.75    -0.280337    -0.473264     1.638532
49945.00    -0.142640    -0.602733     1.892862
49945.25     0.040446    -0.466658     1.548520
49945.50     0.106061    -0.410556     1.688046
49945.75     0.167137    -0.311527     1.067983
49946.00     0.227919    -0.451781     1.446516
49946.25     0.313947    -0.364819     1.069287
49946.50     0.287840    -0.342511     0.944657
49946.75     0.292303    -0.207977    -0.130215
