-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
SIO3        49718.000    1995     1     1     0
SIO3        52274.750    2001    12    31    18
SIO3     -2455456.521 -4767480.705  3441383.654
49874.00    -0.326998    -0.657743     2.042068
49874.25    -0.288340    -0.581576     1.687963
49874.50    -0.336654    -0.624124     2.044405
49874.75    -0.377753    -0.577681     1.676081
49875.00    -0.423260    -0.870819     2.750368
49875.25    -0.357862    -0.669446     2.305364
49875.50    -0.311522    -0.581200     2.278081
49875.75    -0.241043    -0.414224     1.578961
49876.00    -0.256651    -0.596295     2.182678
49876.25    -0.164731    -0.305089     1.361274
49876.50    -0.167594    -0.253799     1.412552
49876.75    -0.106017    -0.063400     0.380134
49877.00    -0.071117    -0.244424     0.822474
49877.25     0.072824    -0.019861     0.169846
49877.50     0.119765     0.033538     0.125573
49877.75     0.225943     0.190120    -0.877966
49878.00     0.221167    -0.038967    -0.231842
49878.25     0.332329     0.148452    -0.836134
49878.50     0.239011     0.121138    -0.375095
49878.75     0.339730     0.236642    -1.211586
49879.00     0.185178    -0.041844    -0.173144
49879.25     0.225981     0.170319    -0.730851
49879.50     0.135446     0.130916    -0.232693
49879.75     0.154552     0.294257    -1.113786
49880.00     0.029871     0.027792    -0.093166
49880.25     0.037158     0.176371    -0.513637
49880.50    -0.063728     0.127994    -0.013236
49880.75    -0.064968     0.222943    -0.569411
49881.00    -0.161238    -0.102290     0.459828
49881.25    -0.201766     0.045460     0.272130
49881.50    -0.240858     0.010341     0.709418
49881.75    -0.228583     0.094609     0.147103
49882.00    -0.283269    -0.235500     1.150473
49882.25    -0.293610    -0.066735     0.819164
49882.50    -0.376042    -0.045419     1.138977
49882.75    -0.332463     0.051122     0.357606
49883.00    -0.454259    -0.300710     1.476852
49883.25    -0.449599    -0.149979     1.113149
49883.50    -0.574644    -0.100147     1.380022
49883.75    -0.530374    -0.080899     0.951446
49884.00    -0.679258    -0.335326     1.913627
49884.25    -0.633863    -0.174855     1.536172
49884.50    -0.628414    -0.103096     1.587602
49884.75    -0.547794     0.051726     0.713940
49885.00    -0.509547    -0.108890     1.049958
49885.25    -0.342398     0.060356     0.350622
49885.50    -0.344282     0.135895     0.342690
49885.75    -0.246255     0.196499    -0.450559
49886.00    -0.252625    -0.034609     0.304878
49886.25    -0.083906     0.115451    -0.246812
49886.50    -0.110759     0.132015     0.082716
49886.75    -0.052801     0.181635    -0.471699
49887.00    -0.142162    -0.142809     0.602464
49887.25    -0.147072    -0.035050     0.305367
49887.50    -0.181132    -0.040787     0.584956
49887.75    -0.166470     0.015966     0.024438
49888.00    -0.181245    -0.305436     0.919768
49888.25    -0.162778    -0.187335     0.805618
49888.50    -0.189786    -0.199831     1.181724
49888.75    -0.137713    -0.090147     0.424420
49889.00    -0.177865    -0.399625     1.337442
49889.25    -0.095236    -0.199521     0.803052
49889.50    -0.123713    -0.225745     1.243137
49889.75    -0.041968    -0.064073     0.123500
49890.00    -0.100195    -0.337635     1.002607
49890.25     0.008316    -0.085405     0.243816
49890.50     0.017938    -0.090003     0.504437
49890.75     0.119885     0.055123    -0.616437
49891.00     0.033521    -0.230479     0.266157
49891.25     0.098871     0.006315    -0.489225
49891.50     0.090294     0.039106    -0.443470
49891.75     0.162360     0.181697    -1.401915
49892.00     0.099730    -0.151396    -0.308070
49892.25     0.083405     0.006641    -0.631871
49892.50     0.039042    -0.043297    -0.099404
49892.75     0.096071     0.042440    -0.690917
49893.00    -0.027490    -0.314533     0.708960
49893.25    -0.001267    -0.169617     0.497290
49893.50    -0.034534    -0.188092     0.871392
49893.75     0.024593    -0.094178     0.160371
49894.00    -0.112044    -0.397003     1.171899
49894.25     0.016565    -0.187280     0.583965
49894.50    -0.011057    -0.165124     0.854072
49894.75     0.081239    -0.047163     0.103035
49895.00     0.016526    -0.251641     0.807644
49895.25     0.123950    -0.058831     0.238641
49895.50     0.087774    -0.040418     0.338417
49895.75     0.174605     0.080474    -0.422433
49896.00     0.145991    -0.127954     0.250818
49896.25     0.197555     0.043661    -0.106994
49896.50     0.177240     0.012050     0.238899
49896.75     0.211928     0.088509    -0.278596
49897.00     0.143898    -0.172172     0.614700
49897.25     0.227297     0.033316     0.160661
49897.50     0.191443     0.028888     0.339597
49897.75     0.235175     0.113505    -0.293167
49898.00     0.116183    -0.072177     0.359727
49898.25     0.204724     0.127251    -0.225152
49898.50     0.126305     0.136096    -0.098144
49898.75     0.115882     0.275948    -0.854078
49899.00    -0.016960     0.026856     0.074431
49899.25    -0.001646     0.168308    -0.238462
49899.50    -0.105559     0.123639     0.083027
49899.75    -0.098262     0.199194    -0.420058
49900.00    -0.186439    -0.044191     0.362703
49900.25    -0.187859     0.073577     0.011688
49900.50    -0.258628     0.006978     0.479787
49900.75    -0.269147     0.083941    -0.212149
49901.00    -0.370343    -0.225257     0.657970
49901.25    -0.384132    -0.182379     0.593695
49901.50    -0.458131    -0.281235     1.119621
49901.75    -0.404309    -0.275934     0.628004
49902.00    -0.449786    -0.530536     1.472601
49902.25    -0.336599    -0.395880     1.030659
49902.50    -0.323668    -0.305839     0.988193
49902.75    -0.186403    -0.131501     0.000554
49903.00    -0.169959    -0.305945     0.671559
49903.25    -0.085271    -0.059295    -0.030529
49903.50    -0.103329    -0.002225     0.108893
49903.75    -0.019670     0.205545    -0.981601
49904.00    -0.016298    -0.004002    -0.302865
49904.25     0.004858     0.149100    -0.704667
49904.50     0.015679     0.195001    -0.581579
49904.75     0.039701     0.344832    -1.384125
49905.00    -0.058027     0.048081    -0.428410
49905.25    -0.020213     0.230567    -0.961088
49905.50    -0.042792     0.200953    -0.604745
49905.75    -0.000785     0.355805    -1.603591
49906.00    -0.023400     0.041758    -0.648981
49906.25    -0.047742     0.202936    -1.037724
49906.50    -0.022052     0.176209    -0.721176
49906.75    -0.006750     0.292822    -1.532658
49907.00    -0.078552    -0.042043    -0.531120
49907.25    -0.074801     0.143688    -0.980171
49907.50    -0.091260     0.099763    -0.623594
49907.75    -0.071832     0.202135    -1.226832
49908.00    -0.100322    -0.136604    -0.094571
49908.25    -0.138828     0.064501    -0.418125
49908.50    -0.195641     0.031563     0.004273
49908.75    -0.184059     0.140265    -0.754563
49909.00    -0.212038    -0.128787     0.227979
49909.25    -0.201132     0.036359    -0.083167
49909.50    -0.230279     0.035682     0.316950
49909.75    -0.177352     0.173989    -0.493451
49910.00    -0.262683    -0.155955     0.571986
49910.25    -0.186389     0.013786     0.118115
49910.50    -0.224789    -0.009799     0.439759
49910.75    -0.193245     0.056307    -0.192178
49911.00    -0.218013    -0.248729     0.747290
49911.25    -0.126356    -0.051741     0.146559
49911.50    -0.107244    -0.040864     0.366904
49911.75    -0.025521     0.054217    -0.400737
49912.00    -0.078825    -0.201117     0.459907
49912.25     0.022395     0.069681    -0.370373
49912.50     0.055231     0.015358    -0.005053
49912.75     0.193752     0.163175    -0.969662
49913.00     0.047816    -0.135571     0.151512
49913.25     0.138957     0.109915    -0.599194
49913.50     0.159106     0.072235    -0.290135
49913.75     0.195407     0.240752    -1.123020
49914.00     0.094583    -0.047187    -0.066239
49914.25     0.220135     0.181965    -0.701556
49914.50     0.144802     0.138022    -0.291607
49914.75     0.207295     0.279078    -1.264550
49915.00     0.057784     0.023647    -0.291522
49915.25     0.128567     0.228362    -0.854102
49915.50     0.032081     0.167990    -0.536125
49915.75     0.052924     0.235709    -1.101731
49916.00    -0.125875    -0.126307     0.062143
49916.25    -0.082682     0.013309    -0.341253
49916.50    -0.143356    -0.045807     0.095942
49916.75    -0.099887     0.060725    -0.681572
49917.00    -0.229239    -0.214799     0.332861
49917.25    -0.122974    -0.004148    -0.471419
49917.50    -0.117808    -0.037563    -0.243156
49917.75    -0.056085     0.099140    -1.096685
49918.00    -0.120309    -0.191258    -0.045230
49918.25    -0.050891    -0.017153    -0.514837
49918.50    -0.136258    -0.025765    -0.124777
49918.75    -0.075656     0.070393    -0.877174
49919.00    -0.163212    -0.203658     0.106791
49919.25    -0.124832    -0.029148    -0.213203
49919.50    -0.213591    -0.056057     0.197459
49919.75    -0.184829     0.042126    -0.595628
49920.00    -0.312549    -0.230262     0.327157
49920.25    -0.250157    -0.022975    -0.412827
49920.50    -0.316377    -0.047505    -0.093657
49920.75    -0.277909     0.019520    -0.907600
49921.00    -0.392845    -0.285285     0.102424
49921.25    -0.357345    -0.154873    -0.271250
49921.50    -0.411324    -0.182700    -0.035862
49921.75    -0.346971    -0.032471    -0.942600
49922.00    -0.414948    -0.323176     0.105908
49922.25    -0.358859    -0.113935    -0.347562
49922.50    -0.373961    -0.108798    -0.039987
49922.75    -0.331155     0.036165    -0.854858
49923.00    -0.419576    -0.276288     0.330038
49923.25    -0.441245    -0.094291     0.078230
49923.50    -0.501381    -0.126959     0.604477
49923.75    -0.494923    -0.038672    -0.001600
49924.00    -0.602445    -0.276277     0.884914
49924.25    -0.577488    -0.133453     0.600879
49924.50    -0.632356    -0.133159     0.852989
49924.75    -0.588247    -0.053269     0.107117
49925.00    -0.553272    -0.341634     0.772118
49925.25    -0.459676    -0.179377     0.250488
49925.50    -0.454077    -0.221624     0.549037
49925.75    -0.332641    -0.044479    -0.445267
49926.00    -0.296758    -0.371962     0.495212
49926.25    -0.175460    -0.144956    -0.064534
49926.50    -0.130181    -0.180853     0.308119
49926.75    -0.052943     0.049241    -0.646110
49927.00    -0.104664    -0.270283     0.453724
49927.25    -0.071501    -0.024127    -0.097582
49927.50    -0.139611     0.021584     0.253263
49927.75    -0.135835     0.158931    -0.496405
49928.00    -0.207742    -0.144445     0.488973
49928.25    -0.109457     0.037799     0.034928
49928.50    -0.139150    -0.059958     0.457369
49928.75    -0.144976     0.049555    -0.230097
49929.00    -0.209331    -0.250394     0.684550
49929.25    -0.109953    -0.076898     0.084532
49929.50    -0.151263    -0.066732     0.298593
49929.75    -0.082952     0.070421    -0.583418
49930.00    -0.182739    -0.233626     0.339742
49930.25    -0.159786    -0.048732    -0.171747
49930.50    -0.210812    -0.070125     0.078444
49930.75    -0.183830     0.037697    -0.645283
49931.00    -0.316675    -0.281313     0.560453
49931.25    -0.245988    -0.096743    -0.008225
49931.50    -0.310352    -0.084156     0.309327
49931.75    -0.309486     0.026713    -0.335735
49932.00    -0.391526    -0.272735     0.715398
49932.25    -0.332290    -0.045489     0.225757
49932.50    -0.395441    -0.056070     0.608567
49932.75    -0.358654     0.098393    -0.242506
49933.00    -0.427012    -0.200694     0.721142
49933.25    -0.366011    -0.031601     0.182347
49933.50    -0.411678    -0.068717     0.480629
49933.75    -0.350666     0.057346    -0.319891
49934.00    -0.418440    -0.321220     0.932125
49934.25    -0.400828    -0.213368     0.790607
49934.50    -0.481517    -0.328299     1.478445
49934.75    -0.495606    -0.260147     0.988589
49935.00    -0.628193    -0.611928     2.204079
49935.25    -0.566224    -0.416214     1.800008
49935.50    -0.596753    -0.455758     2.287977
49935.75    -0.569361    -0.272761     1.385884
49936.00    -0.576986    -0.545439     2.269752
49936.25    -0.452562    -0.294186     1.576705
49936.50    -0.458063    -0.294728     2.049868
49936.75    -0.324624    -0.117332     0.963009
49937.00    -0.356449    -0.420776     1.907476
49937.25    -0.242275    -0.220232     1.186195
49937.50    -0.258256    -0.253494     1.559322
49937.75    -0.157911    -0.125826     0.533474
49938.00    -0.254529    -0.459651     1.653534
49938.25    -0.219282    -0.241686     1.013530
49938.50    -0.337054    -0.349711     1.802992
49938.75    -0.358465    -0.247284     1.088381
49939.00    -0.493538    -0.614450     2.386997
49939.25    -0.497087    -0.473335     2.122073
49939.50    -0.562206    -0.512539     2.590834
49939.75    -0.528180    -0.422817     1.698884
49940.00    -0.554621    -0.646854     2.274063
49940.25    -0.470736    -0.453102     1.670040
49940.50    -0.424434    -0.435481     1.804485
49940.75    -0.330140    -0.280091     0.794606
49941.00    -0.336142    -0.473853     1.329271
49941.25    -0.240222    -0.221341     0.626727
49941.50    -0.252469    -0.204712     0.849295
49941.75    -0.229954    -0.037516    -0.017906
49942.00    -0.313716    -0.313837     0.916501
49942.25    -0.298616    -0.160788     0.459136
49942.50    -0.319474    -0.237207     0.991673
49942.75    -0.338759    -0.154508     0.365471
49943.00    -0.451184    -0.500500     1.618993
49943.25    -0.450571    -0.300395     1.120050
49943.50    -0.504785    -0.318086     1.447060
49943.75    -0.443115    -0.163707     0.564798
49944.00    -0.484843    -0.413984     1.383411
49944.25    -0.337378    -0.207917     0.675096
49944.50    -0.264688    -0.232280     1.047238
49944.75    -0.214975    -0.160449     0.475476
49945.00    -0.307041    -0.458400     1.678525
49945.25    -0.153546    -0.247359     1.051388
49945.50    -0.140168    -0.241469     1.500966
49945.75    -0.070270    -0.101749     0.724037
49946.00    -0.116862    -0.381128     1.701009
49946.25    -0.023089    -0.184896     1.114720
49946.50    -0.016153    -0.224175     1.430926
49946.75     0.096457    -0.082767     0.521016
