-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :   ECMWF_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
NANO        49718.000    1995     1     1     0
NANO        52274.750    2001    12    31    18
NANO     -2335726.738 -3451608.345  4812009.996
49871.75     0.624674    -0.869067    -1.366155
49872.00     0.566916    -0.807972    -0.328261
49872.25     0.303170    -0.920692     0.013088
49872.50     0.714473    -1.293264     0.178832
49872.75     0.923773    -1.096800    -0.229659
49873.00     0.999132    -1.177177     0.834343
49873.25     0.836712    -1.346591     1.446310
49873.50     1.276125    -1.685303     1.568310
49873.75     1.500055    -1.424818     0.839799
49874.00     1.708420    -1.352321     1.184831
49874.25     1.688809    -1.278591     0.523462
49874.50     2.265311    -1.623973     0.268328
49874.75     2.368773    -1.268853    -0.351160
49875.00     2.443171    -1.118635     0.167294
49875.25     2.071203    -0.878112    -0.522567
49875.50     2.352784    -1.061650    -0.863412
49875.75     2.330389    -0.674157    -1.765916
49876.00     2.139523    -0.637468    -0.958071
49876.25     1.722710    -0.645514    -0.861973
49876.50     2.087773    -1.051626    -0.244367
49876.75     2.047736    -0.747294    -0.506177
49877.00     1.948352    -0.753782     0.701464
49877.25     1.375411    -0.726529     0.324554
49877.50     1.621929    -1.076503    -0.100751
49877.75     1.477913    -0.719721    -1.559016
49878.00     1.413883    -0.624991    -1.282497
49878.25     1.081317    -0.642974    -1.688700
49878.50     1.638569    -0.988462    -1.244116
49878.75     1.773278    -0.735918    -1.729170
49879.00     1.899246    -0.778870    -0.637390
49879.25     1.493686    -0.847821    -0.620784
49879.50     1.781968    -1.164190    -0.688251
49879.75     1.837801    -0.791448    -1.739914
49880.00     1.787051    -0.747089    -0.895722
49880.25     1.490811    -0.760877    -0.519085
49880.50     1.810970    -1.118052     0.589175
49880.75     1.677073    -0.857698     0.331762
49881.00     1.639205    -0.984854     1.581559
49881.25     1.321464    -1.135490     2.115859
49881.50     1.620149    -1.498742     2.348812
49881.75     1.639358    -1.219257     1.611630
49882.00     1.660206    -1.242311     2.351505
49882.25     1.437364    -1.270049     2.432591
49882.50     1.781453    -1.641330     3.002736
49882.75     1.817010    -1.410475     2.745653
49883.00     1.898228    -1.329618     3.915214
49883.25     1.697700    -1.277213     3.723089
49883.50     2.031381    -1.512972     3.846479
49883.75     2.130748    -1.162038     2.891937
49884.00     2.245927    -1.127721     3.483457
49884.25     1.953968    -1.172399     3.226805
49884.50     2.262554    -1.506579     3.373511
49884.75     2.275509    -1.254691     2.960550
49885.00     2.287560    -1.317864     4.050264
49885.25     1.938523    -1.411439     3.831277
49885.50     2.349692    -1.807101     4.260700
49885.75     2.497710    -1.549051     3.443851
49886.00     2.541736    -1.520103     3.438309
49886.25     2.253262    -1.535335     2.506846
49886.50     2.638918    -1.855257     2.026360
49886.75     2.706650    -1.608413     1.051926
49887.00     2.602756    -1.434739     1.554699
49887.25     2.148933    -1.352603     1.302654
49887.50     2.399889    -1.577783     1.296949
49887.75     2.366755    -1.236007     0.349786
49888.00     2.295034    -1.123500     0.731288
49888.25     1.836578    -1.083474     0.308005
49888.50     1.991020    -1.347911     0.339534
49888.75     2.022156    -0.994076    -0.388914
49889.00     1.979665    -0.944879     0.179127
49889.25     1.472123    -0.943050    -0.323080
49889.50     1.789700    -1.268530    -0.414993
49889.75     1.867954    -0.971259    -1.202322
49890.00     2.003139    -0.931214    -0.669387
49890.25     1.533841    -0.934144    -0.969885
49890.50     1.917755    -1.240715    -1.090049
49890.75     1.917598    -0.814704    -2.313778
49891.00     2.041051    -0.651976    -2.016444
49891.25     1.909100    -0.521533    -2.601530
49891.50     2.511471    -0.732783    -2.780567
49891.75     2.599266    -0.365242    -3.790630
49892.00     2.619566    -0.324656    -2.745862
49892.25     2.311943    -0.288302    -2.477452
49892.50     2.734538    -0.671580    -1.885268
49892.75     2.759069    -0.473078    -2.420968
49893.00     2.675515    -0.613077    -1.237334
49893.25     2.255462    -0.766693    -1.022298
49893.50     2.400520    -1.087159    -0.887100
49893.75     2.233897    -0.749093    -1.746242
49894.00     2.208797    -0.742605    -0.799695
49894.25     1.624627    -0.793590    -1.213259
49894.50     1.868638    -1.201589    -1.002752
49894.75     1.875741    -0.960967    -2.019414
49895.00     1.885800    -0.926724    -1.485005
49895.25     1.693215    -0.986687    -1.991740
49895.50     2.318225    -1.367908    -2.194094
49895.75     2.554078    -1.140988    -3.430786
49896.00     2.804878    -1.185381    -2.702118
49896.25     2.739874    -1.280410    -2.968302
49896.50     3.288052    -1.553133    -3.191437
49896.75     3.350405    -1.160345    -4.294466
49897.00     3.492992    -1.102144    -3.132841
49897.25     3.172281    -1.156664    -2.923184
49897.50     3.372291    -1.407409    -2.772572
49897.75     3.206225    -0.993476    -3.413577
49898.00     3.009426    -0.867723    -2.088957
49898.25     2.395558    -0.863749    -1.875642
49898.50     2.722479    -1.152671    -1.485407
49898.75     2.659619    -0.955445    -1.708608
49899.00     2.634724    -0.938701    -0.315797
49899.25     2.316924    -1.087189     0.065983
49899.50     2.737594    -1.455781     0.734995
49899.75     2.764653    -1.240018     0.250078
49900.00     2.772636    -1.393695     1.538774
49900.25     2.470274    -1.572099     2.062465
49900.50     2.748473    -1.930722     2.596590
49900.75     2.817720    -1.662205     2.126737
49901.00     2.843013    -1.536037     2.753460
49901.25     2.650205    -1.530649     2.480666
49901.50     3.085540    -1.804062     2.655258
49901.75     3.078489    -1.456474     2.009950
49902.00     2.999416    -1.198474     2.095419
49902.25     2.619504    -1.134867     1.464239
49902.50     2.921898    -1.413729     1.273423
49902.75     2.851109    -1.122196     0.366227
49903.00     2.632009    -1.051312     0.275226
49903.25     2.382286    -1.127517    -0.161208
49903.50     2.807079    -1.438439    -0.130639
49903.75     2.829674    -1.159199    -1.079950
49904.00     2.809415    -1.102500    -0.353848
49904.25     2.456797    -1.105524    -0.388191
49904.50     2.779768    -1.392669    -0.147250
49904.75     2.741222    -1.067941    -0.628769
49905.00     2.843312    -0.983473     0.202142
49905.25     2.526777    -0.938401    -0.062316
49905.50     2.911113    -1.180047     0.081530
49905.75     2.921653    -0.815395    -0.747708
49906.00     2.925396    -0.755947    -0.249681
49906.25     2.526443    -0.790799    -0.415850
49906.50     2.831451    -1.132138    -0.221993
49906.75     2.863171    -0.905046    -0.743096
49907.00     2.771546    -0.942090     0.269860
49907.25     2.356483    -1.041850     0.451357
49907.50     2.732653    -1.513239     0.997088
49907.75     2.673991    -1.340708     0.644183
49908.00     2.613813    -1.492310     1.624994
49908.25     2.312432    -1.592694     1.399417
49908.50     2.711301    -2.008164     1.621179
49908.75     2.772703    -1.627277     0.549530
49909.00     2.800602    -1.678687     1.220656
49909.25     2.355862    -1.717810     0.948270
49909.50     2.473734    -2.000458     1.148787
49909.75     2.264343    -1.612407     0.250531
49910.00     2.168391    -1.475384     0.892796
49910.25     1.614284    -1.446214     0.561253
49910.50     1.843991    -1.704587     0.760478
49910.75     1.790062    -1.281382    -0.271454
49911.00     1.722246    -1.181482     0.169166
49911.25     1.400493    -1.191536    -0.256048
49911.50     1.998965    -1.470133    -0.219888
49911.75     2.057388    -1.063506    -1.251314
49912.00     2.182444    -1.026154    -0.995151
49912.25     1.950441    -1.080685    -1.459760
49912.50     2.253691    -1.422369    -1.684222
49912.75     2.299244    -1.100034    -2.765798
49913.00     2.421226    -1.161931    -1.871345
49913.25     2.248145    -1.281577    -2.209950
49913.50     2.806915    -1.619269    -2.500665
49913.75     3.026377    -1.361945    -3.463284
49914.00     3.092645    -1.350351    -2.651881
49914.25     2.924226    -1.403113    -2.798457
49914.50     3.388276    -1.648144    -2.715925
49914.75     3.486507    -1.280254    -3.486479
49915.00     3.531032    -1.173693    -2.300827
49915.25     3.320326    -1.211681    -2.086463
49915.50     3.723567    -1.429343    -1.592138
49915.75     3.687353    -1.098028    -1.772118
49916.00     3.585974    -1.020962    -0.120890
49916.25     3.275446    -1.109718     0.395681
49916.50     3.503445    -1.414881     0.815358
49916.75     3.374109    -1.078133     0.196359
49917.00     3.226986    -0.973015     1.094653
49917.25     2.805582    -1.025040     1.039895
49917.50     3.109047    -1.406374     1.165927
49917.75     3.089239    -1.199076     0.319778
49918.00     2.950754    -1.257424     1.241497
49918.25     2.517789    -1.418371     1.308400
49918.50     2.829186    -1.776838     1.549336
49918.75     2.783771    -1.476865     0.780449
49919.00     2.708031    -1.495963     1.525338
49919.25     2.376736    -1.590197     1.418386
49919.50     2.796138    -1.890531     1.503191
49919.75     2.799321    -1.567155     0.869265
49920.00     2.802733    -1.454609     1.640090
49920.25     2.464106    -1.354042     1.397955
49920.50     2.901843    -1.516826     1.460027
49920.75     3.000617    -1.124385     0.716027
49921.00     2.912013    -0.967362     1.456581
49921.25     2.514393    -0.851497     1.620208
49921.50     2.920564    -1.146762     1.894185
49921.75     2.904327    -0.717005     1.058414
49922.00     2.822513    -0.637649     1.525387
49922.25     2.527863    -0.671991     1.316391
49922.50     2.924550    -1.060066     1.620668
49922.75     2.884344    -0.751007     0.863251
49923.00     2.815086    -0.785441     1.819723
49923.25     2.512653    -0.912231     2.278577
49923.50     2.742681    -1.221831     2.887657
49923.75     2.578763    -0.858567     2.679735
49924.00     2.512593    -0.779536     3.788526
49924.25     2.002694    -0.828955     4.290472
49924.50     2.234172    -1.101104     4.871244
49924.75     2.107950    -0.774756     3.794455
49925.00     1.991168    -0.644756     3.432390
49925.25     1.730535    -0.604074     2.420089
49925.50     2.126364    -0.860384     1.944021
49925.75     2.053783    -0.499886     0.244630
49926.00     1.989159    -0.466223     0.444426
49926.25     1.657260    -0.535835     0.143046
49926.50     1.890389    -0.893383     0.357199
49926.75     1.826519    -0.686823    -0.379752
49927.00     1.801087    -0.795979     0.578315
49927.25     1.568999    -1.053405     0.519963
49927.50     1.974955    -1.481652     0.592710
49927.75     2.240178    -1.232190    -0.547209
49928.00     2.545985    -1.169822    -0.474820
49928.25     2.372202    -1.115224    -1.437929
49928.50     2.859195    -1.315731    -1.632975
49928.75     2.893138    -0.839541    -2.544824
49929.00     2.855098    -0.641322    -1.674791
49929.25     2.553472    -0.593938    -1.593671
49929.50     2.928984    -0.848393    -1.055746
49929.75     2.802973    -0.439553    -1.501264
49930.00     2.670016    -0.435536    -0.051737
49930.25     2.279168    -0.507395     0.400074
49930.50     2.446655    -0.810157     0.871771
49930.75     2.381285    -0.519201     0.318567
49931.00     2.511287    -0.596180     1.340821
49931.25     2.405728    -0.709564     1.142015
49931.50     2.872641    -1.059579     1.309866
49931.75     3.096330    -0.799686     0.626385
49932.00     3.383848    -0.830957     1.745431
49932.25     3.291792    -0.963622     1.672006
49932.50     3.861154    -1.330570     1.885412
49932.75     4.030840    -1.008369     1.178839
49933.00     4.007680    -0.878350     1.943632
49933.25     3.622709    -0.831161     1.829618
49933.50     3.845918    -1.081591     1.916020
49933.75     3.613820    -0.716223     1.154745
49934.00     3.340713    -0.724384     2.364328
49934.25     2.663718    -0.788955     2.756743
49934.50     2.790161    -1.110217     3.422846
49934.75     2.535307    -0.900197     3.265332
49935.00     2.484358    -0.947536     4.426160
49935.25     1.934342    -1.104750     4.769257
49935.50     2.191260    -1.435053     5.189716
49935.75     2.169274    -1.146135     4.421860
49936.00     2.332298    -1.125547     5.136727
49936.25     1.942944    -1.231863     4.787778
49936.50     2.254953    -1.609714     4.325096
49936.75     2.215137    -1.266675     2.652223
49937.00     2.254209    -1.102460     2.055664
49937.25     1.972558    -1.080388     0.981734
49937.50     2.293874    -1.379770     0.444475
49937.75     2.295390    -0.934127    -0.903947
49938.00     2.355261    -0.739159    -0.529927
49938.25     1.987259    -0.681895    -0.458140
49938.50     2.394534    -0.975694     0.299113
49938.75     2.364250    -0.547093     0.381950
49939.00     2.280106    -0.467360     2.074492
49939.25     1.800271    -0.489877     2.990591
49939.50     1.963291    -0.780664     3.712135
49939.75     1.783715    -0.363967     3.118277
49940.00     1.601585    -0.248703     3.590554
49940.25     1.104275    -0.217339     2.780382
49940.50     1.369055    -0.556627     2.364719
49940.75     1.356631    -0.182649     1.064061
49941.00     1.354220    -0.192375     1.127990
49941.25     1.167287    -0.309552     0.801766
49941.50     1.606164    -0.748280     1.061646
49941.75     1.727639    -0.536355     0.237182
49942.00     1.777602    -0.498997     0.634106
49942.25     1.676594    -0.537946     0.305836
49942.50     2.113491    -0.838392     0.328686
49942.75     2.200400    -0.484195    -0.401486
49943.00     2.128142    -0.476716     1.071672
49943.25     1.688849    -0.540116     1.633058
49943.50     1.787764    -0.817733     2.378803
49943.75     1.432913    -0.448545     2.120211
49944.00     1.262830    -0.479774     2.718187
49944.25     0.717129    -0.630291     2.696201
49944.50     0.859095    -1.041998     2.812504
49944.75     0.703613    -0.745556     1.827190
49945.00     0.678620    -0.795884     2.171971
49945.25     0.302364    -0.893909     1.725197
49945.50     0.663289    -1.369267     1.868233
49945.75     0.686536    -1.170350     1.015216
49946.00     0.652240    -1.137254     1.529815
49946.25     0.442086    -1.237324     1.184687
49946.50     0.899390    -1.585318     1.014746
49946.75     0.876177    -1.246816    -0.451161
