-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    NCEP_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
HART        49718.000    1995     1     1     0
HART        52274.750    2001    12    31    18
HART      5084625.444  2670366.597 -2768493.928
49872.25    -0.326617     0.947852    -2.448033
49872.50     0.163422     1.523307    -1.066932
49872.75     0.432135     1.221141    -0.239194
49873.00     0.599006     0.934887    -0.447506
49873.25     0.585996     1.019829    -1.162675
49873.50     0.854765     1.368593    -0.349439
49873.75     1.059295     0.848864    -0.385094
49874.00     1.184615     0.459320    -1.302959
49874.25     1.011803     0.536983    -2.473657
49874.50     1.462438     1.042922    -2.192930
49874.75     1.542521     0.659348    -2.607320
49875.00     1.607388     0.478910    -3.394121
49875.25     1.361737     0.683713    -4.970122
49875.50     1.426719     1.155720    -3.966872
49875.75     1.578384     0.968992    -3.988451
49876.00     1.577581     0.672319    -3.844620
49876.25     1.448302     0.911681    -5.085858
49876.50     1.753774     1.402602    -3.769890
49876.75     1.749657     0.983004    -3.246375
49877.00     1.578407     0.594347    -2.742892
49877.25     1.059027     0.704131    -3.533619
49877.50     1.121293     1.264758    -2.451889
49877.75     0.964821     0.908364    -2.221435
49878.00     0.778893     0.634471    -2.012414
49878.25     0.508454     0.791570    -3.102012
49878.50     1.064126     1.337643    -1.912991
49878.75     1.276258     0.994747    -1.739020
49879.00     1.645349     0.808178    -1.922554
49879.25     1.374883     0.897148    -2.928896
49879.50     1.689491     1.498662    -1.812149
49879.75     1.715047     1.059807    -1.661488
49880.00     1.673606     0.794868    -1.933019
49880.25     1.455451     0.873499    -3.166882
49880.50     1.822613     1.365957    -2.179068
49880.75     1.946450     1.075176    -2.054807
49881.00     1.907137     0.785255    -1.893358
49881.25     1.831499     1.097081    -3.165336
49881.50     1.923757     1.569370    -2.136270
49881.75     1.929822     1.214928    -1.561617
49882.00     1.760268     0.897543    -1.662366
49882.25     1.629349     1.187317    -1.940553
49882.50     1.812808     1.559888    -0.732618
49882.75     2.065210     1.284915    -0.223270
49883.00     2.062405     0.821186     0.166986
49883.25     1.793137     0.808623    -0.169161
49883.50     2.092825     1.113535     1.047558
49883.75     2.049819     0.621387     0.968250
49884.00     2.036472     0.286566    -0.298975
49884.25     1.751167     0.478757    -1.349523
49884.50     2.022915     1.039465    -1.206196
49884.75     2.207625     0.832333    -1.740203
49885.00     2.528041     0.802553    -2.496903
49885.25     2.337754     1.024438    -3.587057
49885.50     2.667725     1.701148    -2.648580
49885.75     2.850903     1.332796    -2.730028
49886.00     2.889260     1.168190    -3.596563
49886.25     2.469491     1.303029    -4.022060
49886.50     2.652841     1.979094    -3.235271
49886.75     2.740535     1.620384    -3.393146
49887.00     2.697950     1.229165    -4.089505
49887.25     2.379808     1.083073    -4.794581
49887.50     2.528771     1.476087    -3.907400
49887.75     2.436192     1.059040    -3.207418
49888.00     2.357498     0.484302    -3.614975
49888.25     1.899713     0.666537    -4.173066
49888.50     1.878723     1.136849    -3.030339
49888.75     1.899679     0.770174    -2.797512
49889.00     1.846506     0.441428    -2.948123
49889.25     1.550869     0.686418    -3.842538
49889.50     1.634948     1.177407    -2.710907
49889.75     1.897190     0.948144    -2.595363
49890.00     1.831182     0.730394    -2.364080
49890.25     1.476424     0.936426    -3.164084
49890.50     1.686961     1.492808    -1.983822
49890.75     1.732989     0.984780    -1.842337
49891.00     1.799615     0.552673    -1.733243
49891.25     1.742278     0.644765    -2.426544
49891.50     2.037760     0.998531    -1.123610
49891.75     2.132830     0.614069    -0.771073
49892.00     2.087330     0.327982    -1.217696
49892.25     2.057530     0.494535    -2.302088
49892.50     2.354360     0.993848    -1.337038
49892.75     2.345784     0.791289    -1.031786
49893.00     2.431085     0.745637    -1.390548
49893.25     2.016200     0.947374    -2.953884
49893.50     1.934518     1.333369    -2.072205
49893.75     1.771519     0.900981    -2.087882
49894.00     1.669663     0.458457    -2.626342
49894.25     1.138433     0.661995    -3.857465
49894.50     1.211138     1.198944    -3.530256
49894.75     1.144382     0.967159    -3.564471
49895.00     1.160877     0.782010    -4.371967
49895.25     0.841081     1.081600    -4.671708
49895.50     1.581925     1.792061    -4.063601
49895.75     1.730369     1.687286    -2.890870
49896.00     2.150684     1.599111    -3.194188
49896.25     2.131288     1.905627    -3.150619
49896.50     2.669244     2.481676    -1.970487
49896.75     2.699132     2.130912    -0.513933
49897.00     2.870114     1.809756    -0.470349
49897.25     2.630464     2.068332    -0.712057
49897.50     2.904638     2.447809     0.293880
49897.75     2.698407     1.849989     0.331876
49898.00     2.487878     1.314584    -0.181630
49898.25     1.863897     1.402914    -1.460452
49898.50     2.125520     1.842648    -0.869510
49898.75     2.189980     1.455401    -1.146215
49899.00     2.220596     1.110336    -2.307643
49899.25     1.984534     1.256344    -4.031308
49899.50     2.700308     1.876063    -3.760189
49899.75     2.757510     1.730651    -3.789453
49900.00     2.972422     1.638135    -4.362526
49900.25     2.918022     1.735228    -5.331612
49900.50     3.291121     2.159717    -3.958832
49900.75     3.154262     1.638004    -2.739552
49901.00     3.295299     1.191583    -2.706922
49901.25     3.186675     1.262328    -3.509234
49901.50     3.366185     1.625938    -2.651409
49901.75     3.335022     1.175645    -2.704772
49902.00     3.215430     0.843390    -2.813258
49902.25     2.854352     0.880062    -3.906778
49902.50     3.065344     1.325395    -2.517916
49902.75     3.059794     1.065672    -1.805303
49903.00     2.774913     0.830264    -1.685399
49903.25     2.526240     0.977066    -2.570088
49903.50     2.641577     1.538398    -1.995369
49903.75     2.644339     1.291109    -2.201492
49904.00     2.556809     1.238635    -3.105474
49904.25     2.480951     1.364381    -4.347219
49904.50     2.648459     1.858457    -3.544644
49904.75     2.793526     1.481871    -3.100370
49905.00     3.026395     1.158211    -3.059861
49905.25     3.085875     1.317810    -3.898830
49905.50     3.345736     1.738657    -2.345331
49905.75     3.422427     1.150439    -1.654042
49906.00     3.435378     0.962064    -1.969507
49906.25     3.150165     0.958079    -2.904083
49906.50     3.225439     1.554009    -2.272735
49906.75     3.300980     1.126093    -2.346095
49907.00     3.202104     0.876354    -2.789906
49907.25     2.842625     1.025093    -4.007110
49907.50     3.166913     1.672985    -3.122327
49907.75     3.190016     1.484943    -2.895509
49908.00     3.025998     1.469482    -3.409667
49908.25     2.987841     1.862341    -4.402187
49908.50     3.417753     2.431947    -3.986607
49908.75     3.367024     2.009266    -3.199260
49909.00     3.230017     1.916514    -3.560514
49909.25     2.846871     2.076327    -4.153873
49909.50     2.727879     2.495203    -2.972362
49909.75     2.432144     1.982051    -2.390229
49910.00     2.367086     1.570444    -2.614602
49910.25     1.745845     1.570629    -3.889570
49910.50     1.878857     1.958150    -3.359106
49910.75     1.765117     1.437456    -3.238377
49911.00     1.573898     1.143410    -3.537889
49911.25     1.428070     1.352339    -4.952312
49911.50     1.988448     1.954315    -4.703419
49911.75     2.188385     1.604299    -4.418634
49912.00     2.276105     1.266127    -5.039293
49912.25     2.107489     1.436528    -6.247391
49912.50     2.323400     2.146336    -5.875823
49912.75     2.155928     1.727561    -5.073358
49913.00     2.289512     1.538059    -5.194888
49913.25     2.181173     1.765973    -6.229258
49913.50     2.648277     2.397139    -5.019417
49913.75     2.840137     2.139030    -4.175839
49914.00     2.869321     1.894633    -3.631262
49914.25     2.595451     2.253702    -3.929870
49914.50     3.037825     2.601241    -2.608108
49914.75     3.246281     2.167943    -1.477987
49915.00     3.238119     1.729922    -1.016513
49915.25     3.093196     1.962743    -1.813992
49915.50     3.587875     2.189978    -0.655134
49915.75     3.686299     1.682921    -0.322272
49916.00     3.644974     1.059009    -0.870108
49916.25     3.450938     1.008479    -2.486432
49916.50     3.414444     1.422648    -2.788894
49916.75     3.357247     1.101254    -3.775186
49917.00     3.273892     0.902993    -4.503719
49917.25     3.100505     1.027769    -6.321893
49917.50     3.372002     1.589020    -5.316085
49917.75     3.577291     1.433133    -4.621766
49918.00     3.290319     1.206296    -4.085057
49918.25     3.101264     1.515123    -4.720052
49918.50     3.430454     2.053238    -3.071168
49918.75     3.221616     1.655282    -2.125783
49919.00     3.157126     1.389833    -1.144536
49919.25     2.797917     1.615572    -1.666658
49919.50     3.168772     2.157548     0.070359
49919.75     3.201831     1.586945     0.374996
49920.00     3.173382     1.236212     0.830237
49920.25     2.998750     1.071604    -0.607506
49920.50     3.376334     1.368067    -0.261466
49920.75     3.395339     0.680143    -1.348821
49921.00     3.277033     0.278919    -1.953852
49921.25     3.086944     0.273609    -3.767482
49921.50     3.459657     0.649206    -3.344095
49921.75     3.575234     0.251445    -3.526555
49922.00     3.498672     0.057795    -3.669173
49922.25     3.265093     0.289823    -4.820187
49922.50     3.643721     0.979881    -3.829501
49922.75     3.672277     0.594165    -3.476500
49923.00     3.697160     0.463926    -3.289322
49923.25     3.431190     0.653373    -3.987276
49923.50     3.704180     1.267002    -2.681923
49923.75     3.711320     0.762580    -1.681930
49924.00     3.750822     0.378196    -1.058492
49924.25     3.309752     0.318364    -1.767538
49924.50     3.492867     0.634220    -0.353783
49924.75     3.286692     0.078176     0.003257
49925.00     2.946928    -0.412658    -0.342366
49925.25     2.499109    -0.384042    -1.507111
49925.50     2.673611     0.082207    -0.927788
49925.75     2.407782    -0.155550    -0.844745
49926.00     2.179175    -0.293033    -1.187475
49926.25     1.845734     0.135746    -2.468770
49926.50     1.989722     0.746919    -1.474200
49926.75     1.930169     0.571075    -0.910251
49927.00     1.964126     0.589266    -0.878021
49927.25     1.868440     0.848793    -2.073687
49927.50     2.078218     1.576288    -0.975403
49927.75     2.196113     1.211981    -0.680902
49928.00     2.447683     1.144700    -0.796507
49928.25     2.167003     1.401765    -1.391310
49928.50     2.730347     1.847775    -0.142898
49928.75     2.837465     1.277204     0.258252
49929.00     2.844474     0.810365     0.111972
49929.25     2.520706     0.840792    -0.743884
49929.50     2.953653     1.210721     0.112065
49929.75     2.895221     0.682415     0.363657
49930.00     2.788440     0.214527    -0.624291
49930.25     2.582000     0.327942    -2.571108
49930.50     2.752958     0.647945    -2.145079
49930.75     2.653796     0.256813    -2.397699
49931.00     2.802955     0.115086    -2.953029
49931.25     2.755900     0.460307    -4.499721
49931.50     3.330502     1.193751    -3.312345
49931.75     3.677096     1.002658    -2.867507
49932.00     3.956545     0.920813    -2.501547
49932.25     3.881122     1.252656    -3.228082
49932.50     4.512665     1.928151    -1.462309
49932.75     4.614752     1.519576    -0.486049
49933.00     4.742823     1.153348    -0.011371
49933.25     4.341178     1.144544    -0.494790
49933.50     4.643588     1.555166     1.370719
49933.75     4.349549     1.065581     2.123799
49934.00     3.997591     0.645321     2.272755
49934.25     3.325433     0.570110     1.237521
49934.50     3.455672     0.866587     2.291326
49934.75     3.223919     0.161724     1.339067
49935.00     3.101902    -0.134519    -0.474055
49935.25     2.638588    -0.064834    -2.486507
49935.50     2.940260     0.642191    -2.308919
49935.75     2.951069     0.327418    -2.825409
49936.00     2.829467     0.247120    -3.372966
49936.25     2.433929     0.495047    -4.569502
49936.50     2.608341     1.359411    -3.552595
49936.75     2.443864     1.036254    -3.380067
49937.00     2.382765     0.782332    -3.558144
49937.25     2.117758     0.840225    -4.515707
49937.50     2.322998     1.375176    -2.809900
49937.75     2.162102     0.786968    -2.228157
49938.00     2.208928     0.401520    -1.640126
49938.25     1.884953     0.256233    -2.465511
49938.50     2.091376     0.693365    -0.626233
49938.75     2.114679     0.043284    -0.173976
49939.00     1.921057    -0.437358    -0.104220
49939.25     1.502563    -0.524929    -1.134223
49939.50     1.657138    -0.050458    -0.380936
49939.75     1.475967    -0.675961    -0.457082
49940.00     1.575374    -0.883690    -1.599382
49940.25     1.212490    -0.762252    -2.911399
49940.50     1.457168    -0.100867    -1.825615
49940.75     1.508888    -0.420424    -1.420839
49941.00     1.494937    -0.610914    -2.105797
49941.25     1.254130    -0.312371    -2.612793
49941.50     1.670291     0.467219    -1.564250
49941.75     1.782776     0.136378    -1.276949
49942.00     1.956124     0.029708    -1.818461
49942.25     1.908941     0.096957    -2.760408
49942.50     2.331722     0.752530    -1.664039
49942.75     2.449305     0.334304    -1.555366
49943.00     2.461008     0.040992    -2.417332
49943.25     2.161896     0.039053    -3.887616
49943.50     2.364332     0.348332    -3.291019
49943.75     2.040308    -0.148912    -2.951859
49944.00     1.665436    -0.450621    -3.792721
49944.25     0.986779    -0.332225    -4.802407
49944.50     0.895874     0.283050    -4.221900
49944.75     0.692005     0.017092    -3.823858
49945.00     0.551479    -0.119376    -4.325432
49945.25     0.112468     0.182731    -5.221275
49945.50     0.328324     1.100967    -3.907817
49945.75     0.269638     0.915757    -3.085177
49946.00     0.268943     0.693935    -3.115673
49946.25     0.017187     0.871776    -3.660705
49946.50     0.349638     1.424329    -2.131605
49946.75     0.319366     1.211151    -1.403252
