_LRT_EF_COVERAGE_SRC_SIC_EZ.REGISTRY_ID,V_LRT_EF_COVERAGE_SRC_SIC_EZ.SIC_CODE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.STATE_CODE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.POSTAL_CODE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.BVFLAG,V_LRT_EF_COVERAGE_SRC_SIC_EZ.LATITUDE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.LONGITUDE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.COLLECT_MTH_CODE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.SOURCE_CODE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.REF_POINT_CODE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.HDATUM_CODE
110014162878,1429,OR,97370,N,44.510619,-123.400553,,,,
110006517527,3731,OR,97103,N,46.206254,-123.76231,,,,
110004776261,9621,OR,97756,N,44.263546,-121.152637,,,,
110014163207,7011,OR,97055,Y,45.3701,-122.1799,,,,
110014162397,4952,OR,97454,Y,44.191699,-122.9158,,,,
110014259346,2411,OR,97048,N,46.099327,-122.966604,,,,
110014162618,4213,OR,97754,N,44.305754,-120.861639,,,,
110004791164,4215,OR,97501,N,42.348097,-122.90115,,,,
110016652193,7539,OR,97630,N,42.178782,-120.366144,,,,
110004791173,4212,OR,97403,N,44.040206,-123.031875,,,,
110014161637,7542,OR,97355,N,44.519095,-122.901542,,,,
110014161646,4952,OR,97524,N,42.496169,-122.782061,,,,
110014161673,1422,OR,97907,Y,44.4056,-117.3083,,,,
110016656607,5015,OR,97060,N,45.551681,-122.421376,,,,
110014259266,4952,OR,97459,N,43.538697,-124.126725,,,,
110004811605,4151,OR,97148,N,45.34198,-123.189334,,,,
110000486643,3251,OR,97030,N,45.512801,-122.414215,,,,
110006115505,4952,OR,977599505,Y,44.3731,-121.86499,,,,
110014160969,4952,OR,97497,Y,42.688,-123.3833,,,,
110004776528,4911,OR,97360,Y,44.750799,-122.2816,,,,
110014161307,4952,OR,97413,N,44.17521,-122.195664,,,,
110016656652,7542,OR,97503,N,42.421623,-122.851068,,,,
110006661317,8741,OR,97302,N,44.917429,-123.047966,,,,
110014160594,4952,OR,97720,Y,43.509999,-119.05,,,,
110014160683,6515,OR,97048,N,46.097472,-123.04957,,,,
110004809510,5541,OR,97030,N,45.506663,-122.421253,,,,
110014159659,2084,OR,97148,N,45.354732,-123.13225,,,,
110014258711,6515,OR,97702,N,43.985347,-121.343336,,,,
110014160013,5411,OR,97838,Y,45.84,-119.28,,,,
110014160013,5541,OR,97838,Y,45.84,-119.28,,,,
110014159445,1442,OR,97601,N,42.347301,-121.805083,,,,
110012566160,4953,OR,97070,N,45.332433,-122.784053,,,,
110014158990,4151,OR,97457,N,43.013603,-123.293242,,,,
110014159267,3313,OR,97203,N,45.606514,-122.755804,,,,
110014159285,4952,OR,97138,Y,46.031599,-123.9113,,,,
110014159383,2084,OR,97132,N,45.331932,-122.949972,,,,
110016843246,4212,OR,97210,N,45.557843,-122.730913,,,,
110016843246,5169,OR,97210,N,45.557843,-122.730913,,,,
110016656689,5812,OR,97056,N,45.778271,-122.870952,,,,
110016656689,4952,OR,97056,N,45.778271,-122.870952,,,,
110014258329,1442,OR,97838,Y,45.84,-119.28,,,,
110016656723,1542,OR,97218,N,45.573597,-122.620389,,,,
110004791333,7532,OR,97267,N,45.385529,-122.61022,,,,
110014284880,5812,OR,97124-8043,Y,45.591999,-122.873,,,,
110004822461,4813,OR,97439,N,43.972766,-124.104743,,,,
110014157820,4952,OR,97438,N,43.972749,-122.862509,,,,
110014222652,4813,OR,97526,N,42.440355,-123.327788,,,,
110014276185,4813,OR,97424,N,43.796431,-123.060978,,,,
110001655566,2435,OR,97402,N,44.058889,-123.131666,,,,
110014157269,0723,OR,97838,N,45.828129,-119.344235,,,,
110001658741,4953,OR,97218,N,45.569431,-122.604997,,,,
110014156331,0175,OR,97031,N,45.60611,-121.538499,,,,
110014156518,4952,OR,97439,Y,43.893999,-124.0608,,,,
110016656938,4952,OR,97450,N,42.902796,-124.500389,,,,
110014156661,1442,OR,97756,Y,44.276699,-121.1896,,,,
110016657045,4941,OR,97394,Y,44.408299,-124.0416,,,,
110006698145,8062,OR,97030,N,45.519046,-122.407532,,,,
110014257473,2819,OR,97217,Y,45.594,-122.7104,,,,
110014154672,1521,OR,97396,Y,45.0833,-123.4833,,,,
110004806201,4173,OR,97523,N,42.169366,-123.654623,,,,
110014155154,2951,OR,97850,N,45.346093,-118.045184,,,,
110014155216,4952,OR,97415,Y,42.084899,-124.3174,,,,
110014257222,4952,OR,976HH,Y,42.369999,-122.22,,,,
110014154226,4952,OR,97412,Y,44.1952,-123.5339,,,,
110014154271,1629,OR,97303,N,45.013462,-123.006548,,,,
110014278290,5812,OR,97760,Y,44.341,-121.1765,,,,
110014256964,9199,OR,97031,Y,45.42,-121.31,,,,
110016657465,4151,OR,97321,Y,44.5677,-123.1737,,,,
110014153307,3273,OR,97709,Y,44.1403,-121.2984,,,,
110004806363,7216,OR,97222,N,45.444303,-122.641284,,,,
110014153325,5399,OR,97138-4318,Y,46.02,-123.91,,,,
110016654075,2411,OR,97333,N,44.562427,-123.316204,,,,
110016654093,6514,OR,97730,Y,44.454999,-121.63939,,,,
110014152353,4952,OR,97733,Y,43.49,-121.66,,,,
110016654155,4952,OR,97355,N,44.512048,-122.833859,,,,
110016654155,7992,OR,97355,N,44.512048,-122.833859,,,,
110016657562,4952,OR,97411,Y,42.9925,-124.42,,,,
110004806489,1799,OR,97266,N,45.479425,-122.548965,,,,
110016657401,6515,OR,97444,N,42.455182,-124.367381,,,,
110014072298,4952,OR,97759,Y,44.1728,-121.3253,,,,
110004806498,7216,OR,97103,N,46.1894,-123.818398,,,,
110014151586,2084,OR,97111,N,45.31575,-123.152092,,,,
110014151791,4952,OR,97603,Y,42.188899,-121.66459,,,,
110016657651,4952,OR,97368,N,45.042626,-123.995187,,,,
110004822158,0851,OR,97141,N,45.620426,-123.40444,,,,
110014151032,1542,OR,97296,Y,45.52,-122.67,,,,
110014151130,1442,OR,97113,N,45.47221,-123.073537,,,,
110014249697,4952,OR,97009,Y,45.418199,-122.3832,,,,
110014249697,7992,OR,97009,Y,45.418199,-122.3832,,,,
110014278227,1521,OR,97051,Y,45.85,-122.84999,,,,
110014129978,2631,OR,97203,N,45.612572,-122.771016,,,,
110014150587,1442,OR,97913,N,43.909146,-116.979803,,,,
110014222484,4813,OR,97230,Y,45.522399,-122.5239,,,,
110001658616,3612,OR,97501,N,42.363072,-122.885307,,,,
110001658616,4953,OR,97501,N,42.363072,-122.885307,,,,
110016654020,4952,OR,97138,Y,46.018599,-123.9122,,,,
110014149876,7542,OR,97446,N,44.280069,-123.066061,,,,
110014149938,6515,OR,97536,N,42.708739,-122.582455,,,,
110002148872,3499,OR,97062,N,45.386802,-122.787668,,,,
110014147208,7514,OR,97504,N,42.360648,-122.875507,,,,
110014147226,5511,OR,97420,N,43.388866,-124.262233,,,,
110014254751,1542,OR,97036,Y,45.25,-122.4,,,,
110014146290,5541,OR,97224,N,45.411364,-122.74904,,,,
110014146389,4952,OR,97415,N,42.054963,-124.287838,,,,
110014146502,7538,OR,97391,N,44.628317,-123.933462,,,,
110014145291,5541,OR,97305,N,44.977018,-122.983387,,,,
110004805934,5199,OR,97402,N,44.051777,-123.133023,,,,
110014254127,4581,OR,97470,N,43.234056,-123.358544,,,,
110014144899,9223,OR,97365,N,44.636574,-124.055167,,,,
110014253967,5541,OR,97005,N,45.48963,-122.813707,,,,
110014142560,5541,OR,97420,N,43.358629,-124.212473,,,,
110004804784,1611,OR,97601,N,42.217381,-121.774218,,,,
110014141295,5541,OR,97424,N,43.802122,-123.045345,,,,
110014140278,5541,OR,97456,Y,44.32,-123.31999,,,,
110014140125,5172,OR,97810,N,45.765993,-118.5644,,,,
110004805006,3519,OR,97209,N,45.535001,-122.687618,,,,
110014139789,5411,OR,97882,N,45.918147,-119.328543,,,,
110004781040,5511,OR,97838,N,45.840441,-119.286938,,,,
110006115337,9199,OR,97739,Y,43.6741,-121.5001,,,,
110004805186,7539,OR,97005,N,45.488497,-122.822385,,,,
110017750165,7033,OR,97110,Y,45.8889,-123.95489,,,,
110007740481,2752,OR,97070,N,45.324771,-122.768856,,,,
110014138021,5541,OR,97463,Y,43.786999,-122.5397,,,,
110006431290,2759,OR,97034,Y,45.3903,-122.74339,,,,
110004805346,3011,OR,97005,N,45.492703,-122.783225,,,,
110014251790,5541,OR,97914,N,44.024694,-117.000557,,,,
110014137460,5541,OR,97216,N,45.522475,-122.538268,,,,
110006431307,2499,OR,97447,Y,43.371499,-122.9017,,,,
110006431325,2951,OR,97447,Y,43.371499,-122.9017,,,,
110004819466,1799,OR,97035,N,45.389895,-122.742473,,,,
110014136791,5541,OR,97702,N,44.036945,-121.28437,,,,
110014275970,3825,OR,97008,N,45.45257,-122.792988,,,,
110014135275,0111,OR,97026,N,45.098835,-122.976678,,,,
110004791636,4813,OR,973021214,N,44.919094,-123.017996,,,,
110004804212,3441,OR,97459,N,43.406593,-124.221296,,,,
110004804212,3535,OR,97459,N,43.406593,-124.221296,,,,
110014133339,5172,OR,97827,N,45.565162,-117.930759,,,,
110014131992,5411,OR,97361-9400,N,44.701682,-123.431954,,,,
110014132045,5541,OR,97701,Y,44.083199,-121.3048,,,,
110014132189,2911,OR,97503,N,42.427134,-122.85401,,,,
110014131242,5171,OR,97023,N,45.285732,-122.334088,,,,
110004804454,7549,OR,97302,N,44.901165,-123.039538,,,,
110014129905,5541,OR,97068,N,45.387593,-122.641861,,,,
110014130243,5172,OR,97739,N,43.703599,-121.479782,,,,
110014129638,5541,OR,97850,N,45.312617,-118.087521,,,,
110004804631,4111,OR,97232,N,45.530097,-122.664708,,,,
110014128229,5411,OR,97434,N,43.715117,-122.861725,,,,
110014127266,5171,OR,97914,Y,44.2415,-116.9818,,,,
110006115186,9199,OR,97750,Y,44.5657,-120.1455,,,,
110014127774,5541,OR,97818,N,45.839228,-119.701543,,,,
110014127925,5411,OR,97031,Y,45.682,-121.5064,,,,
110004803570,3011,OR,97402,N,44.054514,-123.134362,,,,
110014126873,5541,OR,97754,N,44.313075,-120.855501,,,,
110014248554,5541,OR,97446,N,44.280109,-123.063343,,,,
110014125678,5983,OR,97128,N,45.217939,-123.197828,,,,
110004790147,3949,OR,97031,N,45.704145,-121.514746,,,,
110014123242,5541,OR,97462,N,43.421015,-123.298739,,,,
110014247341,5541,OR,97005,N,45.501419,-122.805869,,,,
110004803892,4151,OR,97914,N,44.033511,-116.969315,,,,
110004803892,8211,OR,97914,N,44.033511,-116.969315,,,,
110004803954,7629,OR,97222,N,45.436679,-122.618407,,,,
110004803990,0711,OR,97801,N,45.668962,-118.796251,,,,
110013298430,5541,OR,97123,N,45.518883,-122.989976,,,,
110000739470,7312,OR,97402,N,44.049049,-123.151389,,,,
110014118695,4952,OR,97492,N,43.757477,-122.524087,,,,
110014118837,5441,OR,97639,N,42.453913,-121.504394,,,,
110014118962,5541,OR,97603,Y,42.189999,-121.72,,,,
110014118962,5331,OR,97603,Y,42.189999,-121.72,,,,
110014245922,5541,OR,97801,N,45.660189,-118.807996,,,,
110012257262,5541,OR,97034,Y,45.2515,-122.40089,,,,
110004802848,2796,OR,97224,N,45.398462,-122.749091,,,,
110014116296,5083,OR,97371,Y,45.02,-123.2064,,,,
110004802919,1541,OR,97203,N,45.589383,-122.762726,,,,
110014115493,5541,OR,97624,Y,42.539999,-121.73999,,,,
110004802928,7216,OR,97222,N,45.452217,-122.641019,,,,
110010681887,5541,OR,97131,Y,45.731499,-123.9297,,,,
110004791841,4813,OR,972111977,N,45.579624,-122.643796,,,,
110014114715,5541,OR,97910,Y,42.88,-117.28,,,,
110004803080,3536,OR,97230,N,45.554325,-122.521019,,,,
110014114369,5541,OR,97058,Y,45.6039,-121.1387,,,,
110004791869,7538,OR,97227,N,45.543159,-122.671964,,,,
110014113379,5541,OR,97005,N,45.494073,-122.810198,,,,
110014112021,5541,OR,97055,Y,45.377299,-122.22369,,,,
110004803384,9199,OR,97401,Y,44.030799,-123.0508,,,,
110004803428,5541,OR,97446,N,44.274001,-123.170974,,,,
110014110826,5541,OR,97213,N,45.533884,-122.62032,,,,
110012258083,7538,OR,97222,N,45.442547,-122.640479,,,,
110004802161,5015,OR,97266,N,45.476654,-122.556677,,,,
110014108811,7212,OR,97701,N,44.055537,-121.313591,,,,
110014108456,5983,OR,97865,N,44.417714,-119.11851,,,,
110014106760,1422,OR,97304,N,44.976755,-123.045657,,,,
110004802492,9999,OR,97223,N,45.428249,-122.769758,,,,
110014277825,9512,OR,97041,Y,45.31,-121.34999,,,,
110014105903,5541,OR,97016,Y,46.06,-123.12,,,,
110014106252,5541,OR,97055,Y,45.3787,-122.06229,,,,
110014105119,1442,OR,97302,N,44.916792,-123.02686,,,,
110014242024,5521,OR,97232,N,45.529507,-122.636235,,,,
110014104209,3011,OR,97236,N,45.504576,-122.481327,,,,
110014241882,1623,OR,97002,N,45.241473,-122.764839,,,,
110002148809,2653,OR,97006,N,45.51028,-122.836529,,,,
110016657438,5541,OR,97321,N,44.556399,-123.0656,,,,
110004801493,1629,OR,97062,N,45.37961,-122.801377,,,,
110006115088,4911,OR,97447,Y,43.3699,-122.9,,,,
110014102443,5411,OR,97401,N,44.053244,-123.096196,,,,
110014221369,5541,OR,97405,N,44.025885,-123.090711,,,,
110014221396,5541,OR,97212,N,45.535259,-122.630666,,,,
110014102096,5541,OR,97302,N,44.927823,-123.029242,,,,
110014100472,5541,OR,97381,N,45.009218,-122.786714,,,,
110014100481,5541,OR,97303,N,44.959685,-123.034066,,,,
110014099821,5541,OR,97024,Y,45.535699,-122.434,,,,
110014240482,5541,OR,97014,Y,45.399999,-121.53,,,,
110014098966,1542,OR,97223,N,45.428343,-122.759877,,,,
110000576895,1542,OR,97203,N,45.591861,-122.72436,,,,
110014096487,5511,OR,97702,N,44.039754,-121.303933,,,,
110014096487,5599,OR,97702,N,44.039754,-121.303933,,,,
110014096879,5541,OR,97845,Y,44.409999,-119.1052,,,,
110014097226,5541,OR,97502,N,42.390782,-122.885438,,,,
110014095718,5541,OR,97845,N,44.419718,-118.961124,,,,
110014239626,5511,OR,97030,N,45.507459,-122.424911,,,,
110014096049,4581,OR,97526,N,42.508239,-123.389716,,,,
110014094256,5541,OR,97210,N,45.529865,-122.694784,,,,
110014119480,5599,OR,97404,N,44.102841,-123.131084,,,,
110004800966,5541,OR,97060,N,45.54192,-122.418351,,,,
110014091936,5411,OR,97402,N,44.07004,-123.178167,,,,
110014238672,5171,OR,97701,N,44.056938,-121.305847,,,,
110014238690,5541,OR,97820,Y,44.409999,-118.95,,,,
110004801000,7216,OR,97219,N,45.44475,-122.726985,,,,
110014238146,5541,OR,97914,N,44.024515,-116.981068,,,,
110004801199,5541,OR,97005,N,45.472492,-122.773058,,,,
110004801215,5541,OR,97267,N,45.407927,-122.625664,,,,
110014089896,2434,OR,97603,N,42.207651,-121.749792,,,,
110014088548,5541,OR,97470,N,43.271557,-123.410362,,,,
110006115079,1611,OR,97420,Y,43.296999,-124.2135,,,,
110014088049,2411,OR,97016-2189,N,46.107372,-123.20143,,,,
110004801368,9223,OR,97814,N,44.791597,-117.845323,,,,
110006115006,7216,OR,97838,N,45.8456,-119.2817,,,,
110007740089,7216,OR,972295687,N,45.525365,-122.8067,,,,
110014085444,4813,OR,97116,N,45.519914,-123.110954,,,,
110004800145,7216,OR,97236,N,45.50413,-122.514368,,,,
110004800181,3955,OR,97459,N,43.476503,-124.202168,,,,
110000601439,2033,OR,97058,N,45.600278,-121.17611,,,,
110004800190,7216,OR,97301,N,44.93942,-123.017505,,,,
110014236718,1611,OR,97386,N,44.397192,-122.730101,,,,
110004800252,7216,OR,97220,N,45.5335,-122.544987,,,,
110014221145,5093,OR,97333,N,44.548395,-123.319877,,,,
110014084524,5541,OR,97488,N,44.149975,-122.583603,,,,
110014084668,4813,OR,97701,N,44.060934,-121.303904,,,,
110014084739,4813,OR,97321,N,44.637454,-123.102309,,,,
110004800396,3594,OR,97220,N,45.562692,-122.575248,,,,
110014083794,7514,OR,97402-9527,N,44.118109,-123.212636,,,,
110016622582,4911,OR,97211,N,45.576706,-122.63338,,,,
110014084132,5411,OR,97420,Y,43.351799,-124.2232,,,,
110014083204,5411,OR,97478,N,44.054106,-122.841946,,,,
110014083375,5172,OR,97214,N,45.517214,-122.658326,,,,
110007740098,5541,OR,97065,Y,45.353099,-120.4149,,,,
110016652763,4813,OR,97255,Y,45.5118,-122.7572,,,,
110004800608,3341,OR,97338,N,44.908492,-123.305742,,,,
110014082651,5541,OR,97405,N,44.021363,-123.027422,,,,
110004800733,7538,OR,97223,N,45.427512,-122.768697,,,,
110014220887,7549,OR,97219,N,45.462346,-122.703486,,,,
110014275578,7549,OR,97233,N,45.518998,-122.467301,,,,
110004808806,5541,OR,97838,N,45.844044,-119.290244,,,,
110014234480,5172,OR,97116,N,45.519651,-123.099155,,,,
110006431147,9199,OR,97222,N,45.457009,-122.580695,,,,
110014079629,5541,OR,97526,Y,42.42,-123.33,,,,
110004799380,7539,OR,97005,N,45.488022,-122.822384,,,,
110014079923,7538,OR,97220,N,45.547625,-122.578748,,,,
110004799415,7216,OR,97013,N,45.263325,-122.689165,,,,
110007740007,4922,OR,97875,Y,45.828299,-119.1369,,,,
110004790254,4111,OR,97006,N,45.505274,-122.844571,,,,
110014234346,5541,OR,97465,N,42.74762,-124.497353,,,,
110014234391,5541,OR,97415,N,42.053709,-124.286826,,,,
110014233980,5541,OR,97756,N,44.281159,-121.173261,,,,
110001657234,4961,OR,97309,Y,44.9069,-123.0175,,,,
110014078844,5541,OR,97327,N,44.386987,-122.984431,,,,
110014077827,4971,OR,97913,N,43.876554,-116.993726,,,,
110014233622,5541,OR,97386,N,44.398892,-122.72285,,,,
110014077596,5541,OR,97321,Y,44.631,-123.0638,,,,
110006855251,8711,OR,97210,N,45.536775,-122.706886,,,,
110004799898,5541,OR,97217,N,45.610161,-122.677217,,,,
110014076374,5541,OR,97038,N,45.147102,-122.575233,,,,
110014075687,5541,OR,97638,Y,43.07,-121.02,,,,
110014075008,5541,OR,97146,N,46.16995,-123.925418,,,,
110004798675,7216,OR,97503,N,42.426405,-122.850182,,,,
110004798684,7216,OR,97132,N,45.303701,-122.955806,,,,
110004790405,7532,OR,97035,N,45.401729,-122.733431,,,,
110012257672,5541,OR,97213,N,45.526477,-122.60406,,,,
110014072546,5411,OR,97123,N,45.417846,-122.991326,,,,
110014072083,5541,OR,97013,N,45.263016,-122.690041,,,,
110014231232,5541,OR,97214,N,45.511804,-122.653204,,,,
110014070888,5541,OR,97402,Y,44.038499,-123.0614,,,,
110014070940,5541,OR,97040,Y,45.659999,-121.31999,,,,
110004799086,7216,OR,97068,N,45.387888,-122.642178,,,,
110004799193,5082,OR,97218,N,45.568184,-122.596798,,,,
110004799200,9111,OR,97470,N,43.210082,-123.341486,,,,
110014069596,5541,OR,97756,N,44.282514,-121.174294,,,,
110014069097,5171,OR,97055,N,45.397157,-122.256174,,,,
110004797729,7532,OR,97032,N,45.180267,-122.807853,,,,
110014230091,4911,OR,97146-9570,N,46.137448,-123.920534,,,,
110014230126,5411,OR,97526,N,42.435054,-123.350203,,,,
110004797818,7216,OR,97330,N,44.576092,-123.275311,,,,
110004797818,9199,OR,97330,N,44.576092,-123.275311,,,,
110014229977,5171,OR,97850,N,45.318589,-118.074504,,,,
110014068436,5191,OR,97502,N,42.374263,-122.918191,,,,
110014066900,5541,OR,97028,Y,45.318399,-121.7854,,,,
110004798069,7216,OR,97741,N,44.630579,-121.130761,,,,
110009249358,2421,OR,97836,N,45.376667,-119.585556,,,,
110014066508,5541,OR,97103-8672,Y,46.109999,-123.34999,,,,
110002149336,3999,OR,97230,N,45.538907,-122.463362,,,,
110004798130,4911,OR,97536,N,42.71576,-122.551626,,,,
110004790593,7532,OR,97206,N,45.498774,-122.611351,,,,
110012257663,5541,OR,97204,N,45.514784,-122.677415,,,,
110004798354,3496,OR,97470,N,43.311469,-123.332549,,,,
110014065536,4581,OR,97302,N,44.912155,-123.010287,,,,
110014065634,5541,OR,97756,Y,44.25,-121.18,,,,
110000488179,3089,OR,97355,N,44.54726,-122.918854,,,,
110014064617,5541,OR,97132,Y,45.309899,-122.9685,,,,
110014064332,5541,OR,97502,N,42.37859,-122.896604,,,,
110014064369,5541,OR,97478,N,44.045786,-122.965779,,,,
110004797079,4961,OR,97220,N,45.541825,-122.578852,,,,
110014220495,2599,OR,97201,Y,45.495199,-122.6704,,,,
110014227577,5541,OR,97470,N,43.212958,-123.326664,,,,
110014063066,5541,OR,97006,N,45.535262,-122.864195,,,,
110014062405,5541,OR,97124,N,45.550174,-122.900363,,,,
110014062600,5541,OR,97132,N,45.308049,-122.941635,,,,
110004797186,5511,OR,97401,N,44.073838,-123.1081,,,,
110000488080,2822,OR,97333,N,44.508145,-123.290266,,,,
110014275444,5541,OR,97045,N,45.306634,-122.545361,,,,
110004797248,9199,OR,97342,N,44.4403,-122.0855,,,,
110004797355,1611,OR,97146,N,46.14237,-123.920529,,,,
110004797382,2741,OR,97477,N,44.063935,-123.029963,,,,
110014220342,3714,OR,975031603,N,42.427297,-122.883144,,,,
110014263162,5541,OR,97532,N,42.517938,-123.421017,,,,
110004796542,5149,OR,97062,N,45.37167,-122.787715,,,,
110014275426,4952,OR,97218,N,45.575605,-122.60682,,,,
110001657868,2048,OR,97123,N,45.51695,-122.988108,,,,
110004795473,3949,OR,97031,N,45.711295,-121.519466,,,,
110004790842,7532,OR,97236,N,45.504072,-122.536266,,,,
110004795767,2833,OR,97401,N,44.049957,-123.090674,,,,
110004795776,3341,OR,97306,N,44.875846,-123.051202,,,,
110014275239,5082,OR,97402,N,44.058423,-123.178239,,,,
110004795963,7694,OR,97321,N,44.601422,-123.098004,,,,
110004796043,4911,OR,97308,N,44.997125,-122.976106,,,,
110004796089,3999,OR,97754,N,44.303505,-120.808913,,,,
110000486867,7359,OR,97070,N,45.310266,-122.770361,,,,
110014220128,3799,OR,97417,Y,42.9305,-123.2779,,,,
110004795133,3423,OR,97202,N,45.464214,-122.63551,,,,
110004795179,7532,OR,97478,N,44.045755,-122.960191,,,,
110004790968,5511,OR,97208,Y,45.5306,-122.6834,,,,
110004795222,5511,OR,97267,N,45.402437,-122.621499,,,,
110000894934,4011,OR,97058,N,45.5986,-121.1651,,,,
110014219951,3444,OR,97062,N,45.389763,-122.787121,,,,
110004795259,3827,OR,97224,N,45.40044,-122.749065,,,,
110004795295,7539,OR,97402,N,44.047826,-123.127428,,,,
110004790977,2813,OR,97062,N,45.375938,-122.782035,,,,
110004795437,7539,OR,97206,N,45.49124,-122.600248,,,,
110001659562,3645,OR,972101815,N,45.540361,-122.703943,,,,
110004791020,4212,OR,97370,N,44.538976,-123.364175,,,,
110000556951,5141,OR,97230,N,45.537097,-122.482883,,,,
110004794018,7532,OR,97071,N,45.138683,-122.842413,,,,
110000901392,2421,OR,97217,N,45.612778,-122.7061,,,,
110004789113,3714,OR,97408,N,44.137102,-123.056693,,,,
110004794410,3471,OR,97062,Y,45.3889,-122.75109,,,,
110004794553,2796,OR,97210,N,45.54009,-122.696702,,,,
110004792804,4911,OR,97214,N,45.512134,-122.665803,,,,
110000486581,7389,OR,97015,N,45.402319,-122.530292,,,,
110004793224,7538,OR,97211,N,45.582039,-122.642952,,,,
110001658162,4922,OR,97401,N,44.104955,-123.05619,,,,
110006856964,0831,OR,97210,N,45.548293,-122.705548,,,,
110014219540,4813,OR,97217,N,45.577136,-122.689048,,,,
110007737342,0721,OR,97021,Y,45.450899,-121.1146,,,,
110004778544,3612,OR,97214,N,45.512218,-122.65857,,,,
110014178086,6733,OR,97209,N,45.53877,-122.689853,,,,
110011625937,0182,OR,97301,N,44.930987,-122.958991,,,,
110000487125,3479,OR,97202,N,45.464279,-122.636937,,,,
110004786045,3479,OR,97223,N,45.445137,-122.782037,,,,
110004789373,7514,OR,97220,N,45.577441,-122.562937,,,,
110004791440,5122,OR,97070,N,45.335599,-122.776488,,,,
110014219130,5171,OR,97383,N,44.79785,-122.813969,,,,
110014147663,5531,OR,97141,N,45.455118,-123.844051,,,,
110004792467,7538,OR,97214,N,45.512211,-122.655445,,,,
110016620566,3721,OR,97701-9710,N,44.087402,-121.196111,,,,
110004805809,9199,OR,97221,N,45.510432,-122.735557,,,,
110004779053,3523,OR,97210,N,45.537108,-122.70688,,,,
110004789612,2421,OR,97544,N,42.271392,-123.248,,,,
110014287262,1442,OR,97603,Y,42.325,-121.8125,,,,
110009818670,9999,OR,97388,Y,44.898899,-123.9711,,,,
110016620593,7011,OR,97138,N,46.024545,-123.920494,,,,
110016620619,4952,OR,97455,N,43.9684,-122.9332,,,,
110014141133,5031,OR,97062,N,45.376543,-122.798327,,,,
110014286842,3241,OR,97217,N,45.550504,-122.693652,,,,
110014141142,1442,OR,97867,Y,44.983899,-117.95529,,,,
110004819224,2789,OR,97210,N,45.543293,-122.701727,,,,
110014140250,7032,OR,97520,N,42.133299,-122.36669,,,,
110016621002,4952,OR,97405,N,44.017236,-123.025271,,,,
110016621002,5812,OR,97405,N,44.017236,-123.025271,,,,
110014140928,2875,OR,97361,N,44.699327,-123.18538,,,,
110014139823,1442,OR,97601,Y,42.194099,-121.8571,,,,
110014226284,3443,OR,97103,Y,46.151699,-123.8477,,,,
