               ************************************
               *****    GLOBAL ATTRIBUTES    ******
               ************************************
     TITLE                    WIND MFI Key Parameters
     PROJECT                  ISTP>International Solar-Terrestrial Physics
     DISCIPLINE               Space Physics>Magnetospheric Science
     SOURCE_NAME              WIND>Wind Interplanetary Plasma Laboratory
     DATA_TYPE                K0>Key Parameter
     DESCRIPTOR               MFI>Magnetic Fields Investigation
     DATA_VERSION             1
     KPGS_VERSION             V3.2
     PROCESSING_DATE          25-JAN-1997 21:38:53.05
     TEXT                     References:
                              1. Panetta P. (GSFC), GGS WIND MFI Operator's Manual, September 15, 1992.
                              2. Computer Sciences Corporation, Data Format Control Document (DFCD) Between
                              The International Solar-Terrestrial Physics (ISTP) Program Information
                              Processing Division Ground Data Processing System and The ISTP Mission
                              Investigators, CSC/TR-91/6014, 560-1DFD/0190, July 1992.
                              3. Behannon, K. W., International Solar Terrestrial Physics (ISTP) Program
                              Investigator Data Analysis Requirements For WIND and GEOTAIL Spacecraft
                              Magnetometer Experiment, September 1987.
     MODS                     Initial Release 7/12/93
                              Zvar Release 10/24/96
                              Zvar Update  11/12/96
     ADID_REF                 NSSD0141
     LOGICAL_FILE_ID          WI_K0_MFI_00000000_V01
     LOGICAL_SOURCE           WI_K0_MFI
     LOGICAL_SOURCE_DESCR     Wind Magnetic Fields Investigation, Key Parameters
     PI_NAME                  R. Lepping
     PI_AFFILIATION           NASA/GSFC
     MISSION_GROUP            Wind
     INSTRUMENT_TYPE          Magnetic Fields (space)
     TEXT_SUPPLEMENT_1        
               ************************************
               ****  RECORD VARYING VARIABLES  ****
               ************************************
 1. Time, centered
 2. Average of the magnitudes
 3. Magnetic Field, component RMS SQRT(RMSX^2 + RMSY^2 + RMSZ^2)
 4. Radial distance from the earth
 5. Magnetic Field - Cartesian GSM
 6. Wind Position - Cartesian GSM
Epoch                             BF1           RMS          Dist        BX GSM        BY GSM        BZ GSM         X GSM         Y GSM         Z GSM
14-05-1997 05:06:26.398       2.84108     0.0751254       193.819       2.76158     -0.597762      0.290459       192.950      -1.55145       18.2705
14-05-1997 05:07:58.398       2.80804     0.0703243       193.816       2.73436     -0.601914      0.209332       192.947      -1.52784       18.2719
14-05-1997 05:09:30.398       2.84498      0.101465       193.814       2.79053     -0.542988     0.0740640       192.944      -1.50424       18.2732
14-05-1997 05:11:02.398       2.86720      0.129574       193.811       2.82690     -0.454418     -0.125183       192.942      -1.48066       18.2746
14-05-1997 05:12:34.398       2.86331     0.0510027       193.808       2.82598     -0.429223     -0.164202       192.939      -1.45709       18.2759
14-05-1997 05:14:06.398       2.88743     0.0607879       193.806       2.84392     -0.438732     -0.232549       192.937      -1.43354       18.2772
14-05-1997 05:15:38.398       2.88951     0.0499416       193.803       2.83593     -0.485493     -0.263394       192.934      -1.41001       18.2784
14-05-1997 05:17:10.398       2.97952     0.0549161       193.800       2.92200     -0.512756     -0.273179       192.931      -1.38649       18.2796
14-05-1997 05:18:42.398       3.02482     0.0805911       193.798       2.95968     -0.531390     -0.319876       192.929      -1.36299       18.2808
14-05-1997 05:20:14.398       3.02616     0.0727463       193.795       2.95530     -0.503275     -0.408716       192.926      -1.33952       18.2820
14-05-1997 05:21:46.398       2.98206     0.0565262       193.792       2.91763     -0.492871     -0.367677       192.923      -1.31606       18.2831
14-05-1997 05:23:18.398       2.90493      0.113445       193.790       2.84261     -0.469579     -0.366691       192.921      -1.29262       18.2842
14-05-1997 05:24:50.398       2.91371     0.0911325       193.787       2.84575     -0.488946     -0.383139       192.918      -1.26921       18.2852
14-05-1997 05:26:22.398       2.86911      0.203030       193.784       2.78753     -0.475336     -0.443991       192.915      -1.24583       18.2863
14-05-1997 05:27:54.398       2.87957      0.488165       193.782       2.76920     -0.542719     -0.304128       192.913      -1.22246       18.2872
14-05-1997 05:29:26.398       2.87283      0.285341       193.779       2.76623     -0.453028     -0.562684       192.910      -1.19912       18.2882
14-05-1997 05:30:58.398       2.88145      0.211401       193.776       2.80355     -0.443114     -0.450785       192.908      -1.17581       18.2891
14-05-1997 05:32:30.398       2.80116      0.286998       193.774       2.69611     -0.271177     -0.652153       192.905      -1.15253       18.2900
14-05-1997 05:34:02.398       2.76642      0.540245       193.771       2.58930     -0.162616     -0.796006       192.902      -1.12928       18.2909
14-05-1997 05:35:34.398       2.72162      0.192096       193.768       2.58374     -0.401573     -0.731879       192.900      -1.10605       18.2917
14-05-1997 05:37:06.398       2.76896      0.232927       193.765       2.64566     -0.359579     -0.698920       192.897      -1.08286       18.2925
14-05-1997 05:38:38.398       2.88718     0.0785788       193.763       2.78879     -0.259628     -0.697267       192.894      -1.05969       18.2933
14-05-1997 05:40:10.398       2.89826     0.0756136       193.760       2.75950     -0.368958     -0.802842       192.892      -1.03656       18.2941
14-05-1997 05:41:42.398       2.86783      0.136361       193.757       2.71058     -0.424385     -0.824617       192.889      -1.01346       18.2948
14-05-1997 05:43:14.398       2.78254      0.148844       193.755       2.57908     -0.539475     -0.882798       192.887     -0.990398       18.2954
14-05-1997 05:44:46.398       2.83953     0.0874408       193.752       2.65403     -0.495716     -0.875810       192.884     -0.967369       18.2961
14-05-1997 05:46:18.398       2.82250      0.113208       193.749       2.61217     -0.543495     -0.915088       192.881     -0.944376       18.2967
14-05-1997 05:47:50.398       2.77050     0.0726258       193.747       2.55345     -0.566501     -0.911348       192.879     -0.921419       18.2973
14-05-1997 05:49:22.398       2.76457     0.0853715       193.744       2.55482     -0.490712     -0.932189       192.876     -0.898500       18.2979
14-05-1997 05:50:54.398       2.76188      0.123816       193.741       2.53750     -0.475536     -0.974282       192.873     -0.875620       18.2984
14-05-1997 05:52:26.398       2.76237      0.207783       193.739       2.51134     -0.661867     -0.919030       192.871     -0.852779       18.2989
14-05-1997 05:53:58.398       2.80926      0.386452       193.736       2.54174     -0.678117     -0.908203       192.868     -0.829979       18.2993
14-05-1997 05:55:30.398       2.78121      0.323518       193.733       2.53400     -0.772600     -0.784254       192.865     -0.807220       18.2998
14-05-1997 05:57:02.398       2.84722      0.338865       193.731       2.58721     -0.787116     -0.826585       192.863     -0.784503       18.3002
14-05-1997 05:58:34.398       2.89490      0.105007       193.728       2.64353     -0.778024     -0.881577       192.860     -0.761830       18.3006
14-05-1997 06:00:06.398       2.87378     0.0969957       193.725       2.60339     -0.762216     -0.944607       192.857     -0.739200       18.3009
14-05-1997 06:01:38.398       2.88984     0.0987491       193.723       2.58053     -0.837310     -0.991358       192.855     -0.716616       18.3012
14-05-1997 06:03:10.398       2.95923      0.381921       193.720       2.63957     -0.719031      -1.06559       192.852     -0.694078       18.3015
14-05-1997 06:04:42.398       3.14236     0.0727269       193.717       2.69524     -0.640733      -1.48156       192.850     -0.671586       18.3018
14-05-1997 06:06:14.398       2.96120      0.308664       193.715       2.58929     -0.928277      -1.05798       192.847     -0.649142       18.3020
14-05-1997 06:07:46.398       2.85978     0.0777252       193.712       2.52204      -1.02384     -0.874412       192.844     -0.626747       18.3022
14-05-1997 06:09:18.398       2.93999      0.108260       193.709       2.55701     -0.910392      -1.12584       192.842     -0.604401       18.3024
14-05-1997 06:10:50.398       2.95112      0.126091       193.707       2.56150     -0.879788      -1.16649       192.839     -0.582105       18.3025
14-05-1997 06:12:22.398       2.86412      0.392460       193.704       2.51948      -1.00168     -0.840096       192.836     -0.559861       18.3026
14-05-1997 06:13:54.398       2.75063      0.244434       193.701       2.36625     -0.968927     -0.984537       192.834     -0.537668       18.3027
14-05-1997 06:15:26.398       2.80408      0.314341       193.698       2.49235      -1.09482     -0.596673       192.831     -0.515529       18.3027
14-05-1997 06:16:58.398       2.84407      0.143163       193.696       2.58284      -1.01968     -0.599766       192.828     -0.493444       18.3028
14-05-1997 06:18:30.397       2.83204      0.119203       193.693       2.56650     -0.953651     -0.716169       192.826     -0.471413       18.3028
14-05-1997 06:20:02.397       2.82831     0.0886331       193.690       2.60677     -0.853479     -0.685495       192.823     -0.449438       18.3027
14-05-1997 06:21:34.397       2.86473      0.117337       193.688       2.60572     -0.934445     -0.729467       192.821     -0.427520       18.3027
14-05-1997 06:23:06.397       2.90033     0.0782122       193.685       2.49661      -1.25795     -0.769581       192.818     -0.405659       18.3026
14-05-1997 06:24:38.397       2.96215     0.0806247       193.682       2.58066      -1.21438     -0.796337       192.815     -0.383856       18.3025
14-05-1997 06:26:10.397       2.92184      0.131017       193.680       2.54471      -1.14590     -0.856263       192.813     -0.362112       18.3023
14-05-1997 06:27:42.397       2.93355      0.135303       193.677       2.55549      -1.15883     -0.845802       192.810     -0.340428       18.3022
14-05-1997 06:29:14.397       2.93666      0.103307       193.674       2.58661      -1.06625     -0.887153       192.807     -0.318805       18.3020
14-05-1997 06:30:46.397       2.87751      0.179024       193.672       2.49767     -0.831724      -1.15052       192.805     -0.297244       18.3018
14-05-1997 06:32:18.397       2.76007      0.213038       193.669       2.36608     -0.934325      -1.05106       192.802     -0.275745       18.3015
14-05-1997 06:33:50.397       2.73147      0.110246       193.666       2.32748      -1.04885     -0.965633       192.799     -0.254310       18.3013
14-05-1997 06:35:22.397       2.74393      0.114869       193.664       2.31915      -1.03553      -1.03258       192.797     -0.232939       18.3010
14-05-1997 06:36:54.397       2.75418      0.173430       193.661       2.29521      -1.19349     -0.929693       192.794     -0.211633       18.3006
14-05-1997 06:38:26.397       2.77046      0.188118       193.658       2.30098      -1.26923     -0.857908       192.792     -0.190393       18.3003
14-05-1997 06:39:58.397       2.75558      0.200078       193.656       2.41366     -0.760266      -1.07293       192.789     -0.169219       18.2999
14-05-1997 06:41:30.397       2.70649     0.0986421       193.653       2.40945     -0.704169      -1.00743       192.786     -0.148113       18.2995
14-05-1997 06:43:02.397       2.71559     0.0799901       193.650       2.37846     -0.694651      -1.10913       192.784     -0.127076       18.2991
14-05-1997 06:44:34.397       2.75153     0.0722227       193.647       2.43348     -0.696192      -1.07703       192.781     -0.106108       18.2986
14-05-1997 06:46:06.397       2.73826     0.0838234       193.645       2.43688     -0.705811      -1.02723       192.778    -0.0852095       18.2982
14-05-1997 06:47:38.397       2.69300      0.154000       193.642       2.37193     -0.957859     -0.828569       192.776    -0.0643822       18.2977
14-05-1997 06:49:10.397       2.68437      0.150675       193.639       2.33504     -0.960569     -0.899960       192.773    -0.0436266       18.2971
14-05-1997 06:50:42.397       2.77620      0.167816       193.637       2.41918      -1.02146     -0.886425       192.770    -0.0229436       18.2966
14-05-1997 06:52:14.397       2.79702      0.171411       193.634       2.32989      -1.36138     -0.718843       192.768   -0.00233389       18.2960
14-05-1997 06:53:46.397       2.90407      0.185244       193.631       2.38332      -1.48902     -0.710019       192.765     0.0182017       18.2954
14-05-1997 06:55:18.397       2.85448      0.171250       193.629       2.38868      -1.28230     -0.878210       192.762     0.0386623       18.2948
14-05-1997 06:56:50.397       2.82543      0.166892       193.626       2.49683      -1.17346     -0.589910       192.760     0.0590471       18.2942
14-05-1997 06:58:22.397       2.83182      0.113465       193.623       2.52905      -1.09204     -0.649196       192.757     0.0793554       18.2935
14-05-1997 06:59:54.397       2.84829      0.193691       193.621       2.53593     -0.926411     -0.889612       192.755     0.0995864       18.2929
14-05-1997 07:01:26.397       2.81002      0.271361       193.618       2.51271      -1.01775     -0.689132       192.752      0.119739       18.2922
14-05-1997 07:02:58.397       2.82070      0.241370       193.615       2.40589      -1.26822     -0.709837       192.749      0.139813       18.2914
14-05-1997 07:04:30.397       2.89469      0.131636       193.613       2.43634      -1.24132     -0.942169       192.747      0.159807       18.2907
14-05-1997 07:06:02.397       2.82163      0.372420       193.610       2.29976      -1.37938     -0.798634       192.744      0.179721       18.2899
14-05-1997 07:07:34.397       2.67838      0.130159       193.607       1.76068      -2.01005     -0.134437       192.741      0.199553       18.2891
14-05-1997 07:09:06.397       2.86734      0.274835       193.605       2.03459      -1.95229     -0.450971       192.739      0.219304       18.2883
14-05-1997 07:10:38.397       2.89565      0.101333       193.602       2.18644      -1.81014     -0.565748       192.736      0.238971       18.2875
14-05-1997 07:12:10.397       2.93819      0.101584       193.599       2.22946      -1.80759     -0.622158       192.733      0.258555       18.2866
14-05-1997 07:13:42.397       2.97257      0.127820       193.596       2.31629      -1.76754     -0.575983       192.731      0.278054       18.2858
14-05-1997 07:15:14.397       2.97371      0.180308       193.594       2.32570      -1.78562     -0.471099       192.728      0.297469       18.2849
14-05-1997 07:16:46.397       2.83217      0.158330       193.591       2.16315      -1.71665     -0.609106       192.725      0.316797       18.2840
14-05-1997 07:18:18.397       2.76276      0.218731       193.588       2.03767      -1.81731     -0.368239       192.723      0.336039       18.2831
14-05-1997 07:19:50.397       2.73626      0.232876       193.586       1.76719      -2.07446     -0.102384       192.720      0.355194       18.2821
14-05-1997 07:21:22.397       2.79953      0.173838       193.583       1.90086      -2.02942     -0.276519       192.718      0.374260       18.2811
14-05-1997 07:22:54.397       2.81622      0.192820       193.580       1.87284      -2.08672     -0.182338       192.715      0.393237       18.2802
14-05-1997 07:24:26.397       2.82824      0.133489       193.578       1.87941      -2.10467     -0.144692       192.712      0.412125       18.2792
14-05-1997 07:25:58.397       2.81726      0.152030       193.575       1.91994      -2.05596     0.0490947       192.710      0.430923       18.2782
14-05-1997 07:27:30.397       2.80396     0.0971675       193.572       1.90873      -2.04838      0.122344       192.707      0.449629       18.2771
14-05-1997 07:29:02.397       2.78889      0.137989       193.570       1.73509      -2.16881      0.213047       192.704      0.468244       18.2761
14-05-1997 07:30:34.397       2.81940      0.250366       193.567       2.01299      -1.93744      0.285906       192.702      0.486766       18.2750
14-05-1997 07:32:06.397       2.82973      0.298826       193.564       1.83870      -2.09662      0.378718       192.699      0.505194       18.2739
14-05-1997 07:33:38.397       2.84321     0.0842371       193.562       1.84877      -2.08789      0.548283       192.696      0.523529       18.2728
14-05-1997 07:35:10.397       2.83952      0.172959       193.559       1.89192      -2.05620      0.476068       192.694      0.541769       18.2717
14-05-1997 07:36:42.397       2.85367      0.197471       193.556       1.83220      -2.09347      0.605001       192.691      0.559914       18.2706
