-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :   ECMWF_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
ROCK        49718.000    1995     1     1     0
ROCK        52274.750    2001    12    31    18
ROCK     -2533219.884 -4631543.705  3568400.368
49872.50     0.579207    -1.426714     1.140460
49872.75     0.766602    -1.151133     0.314217
49873.00     0.822218    -1.235785     1.394077
49873.25     0.807850    -1.286557     1.632225
49873.50     1.179078    -1.584148     2.155298
49873.75     1.262118    -1.396701     1.894538
49874.00     1.386060    -1.514352     3.169078
49874.25     1.469348    -1.423836     2.644483
49874.50     1.798669    -1.727412     3.039663
49874.75     1.671067    -1.435156     2.587027
49875.00     1.591059    -1.565440     3.713927
49875.25     1.303401    -1.479213     3.380915
49875.50     1.499854    -1.696445     3.596895
49875.75     1.516705    -1.376061     2.757442
49876.00     1.408302    -1.380568     3.427963
49876.25     1.266770    -1.263146     2.855867
49876.50     1.694435    -1.573612     3.099587
49876.75     1.771288    -1.168063     1.857142
49877.00     1.791449    -1.098819     2.272334
49877.25     1.482522    -0.960105     1.245441
49877.50     1.700582    -1.282923     1.129629
49877.75     1.460992    -0.948743    -0.212089
49878.00     1.386968    -0.924989     0.146271
49878.25     1.170716    -0.867131    -0.530110
49878.50     1.696351    -1.180579    -0.006981
49878.75     1.876310    -0.874010    -0.793639
49879.00     2.097940    -0.940733     0.266868
49879.25     1.839878    -0.885284     0.042104
49879.50     2.082685    -1.177526     0.353110
49879.75     2.027556    -0.820459    -0.637080
49880.00     1.914062    -0.811013     0.296605
49880.25     1.728168    -0.807434     0.327562
49880.50     2.083039    -1.120568     1.012006
49880.75     2.007610    -0.808227     0.246422
49881.00     2.009902    -0.977237     1.674944
49881.25     1.858596    -1.028298     1.708047
49881.50     2.106651    -1.377832     2.202159
49881.75     2.019486    -1.088168     1.370639
49882.00     1.962643    -1.185287     2.373371
49882.25     1.739936    -1.163064     2.298955
49882.50     1.928006    -1.469831     2.788027
49882.75     1.915502    -1.190270     1.940258
49883.00     1.980373    -1.232694     3.027514
49883.25     1.783186    -1.142543     2.829691
49883.50     1.949667    -1.385527     3.388682
49883.75     1.907744    -1.080451     2.740292
49884.00     1.948197    -1.199777     3.800792
49884.25     1.744131    -1.185118     3.560492
49884.50     2.054526    -1.459944     3.780546
49884.75     2.243516    -1.151943     2.652640
49885.00     2.510920    -1.172218     3.045588
49885.25     2.470114    -1.156970     2.106497
49885.50     2.902969    -1.490062     2.210684
49885.75     3.063472    -1.239459     1.177242
49886.00     3.013752    -1.266934     1.877743
49886.25     2.722359    -1.241113     1.428917
49886.50     2.943730    -1.541361     1.669636
49886.75     2.924639    -1.293212     0.978064
49887.00     2.733518    -1.302886     2.034492
49887.25     2.324474    -1.241796     1.936689
49887.50     2.512474    -1.436585     2.089025
49887.75     2.406230    -1.107742     1.249448
49888.00     2.325774    -1.143189     2.151519
49888.25     1.922304    -1.105989     1.963852
49888.50     1.984367    -1.352381     2.253206
49888.75     2.020080    -1.081282     1.552010
49889.00     1.988744    -1.138610     2.396584
49889.25     1.616505    -1.088903     1.949479
49889.50     1.782620    -1.346910     2.146567
49889.75     1.849085    -1.026553     1.024030
49890.00     1.983135    -1.130310     1.658188
49890.25     1.665876    -1.084762     1.069990
49890.50     1.999713    -1.354398     1.200512
49890.75     2.009669    -0.966919    -0.042371
49891.00     2.132525    -0.912830     0.489740
49891.25     2.101453    -0.778296    -0.070191
49891.50     2.640668    -1.011733     0.115290
49891.75     2.712413    -0.654194    -0.992533
49892.00     2.730042    -0.705310     0.076419
49892.25     2.566432    -0.633210    -0.083403
49892.50     2.936082    -0.976894     0.762489
49892.75     2.967658    -0.766023     0.165404
49893.00     2.802677    -0.964680     1.519256
49893.25     2.414576    -1.057232     1.700512
49893.50     2.425712    -1.344767     2.246592
49893.75     2.178452    -0.954018     1.112706
49894.00     2.040620    -1.020033     2.155967
49894.25     1.451484    -0.971595     1.641996
49894.50     1.613840    -1.317469     1.965158
49894.75     1.535680    -1.076660     1.076465
49895.00     1.474558    -1.100764     1.859671
49895.25     1.449177    -1.154817     1.274698
49895.50     1.996335    -1.548997     1.604835
49895.75     2.182710    -1.350946     0.526506
49896.00     2.417776    -1.500188     1.396947
49896.25     2.512088    -1.555809     0.985632
49896.50     2.945426    -1.854401     1.280163
49896.75     2.941295    -1.531829     0.343107
49897.00     3.080182    -1.568824     1.370296
49897.25     2.903697    -1.546049     1.049495
49897.50     3.038172    -1.789285     1.340509
49897.75     2.842147    -1.403458     0.414918
49898.00     2.637721    -1.276337     1.175616
49898.25     2.213826    -1.113992     0.512974
49898.50     2.519959    -1.340883     0.765369
49898.75     2.502637    -1.100972     0.102892
49899.00     2.512991    -1.111096     1.160619
49899.25     2.406429    -1.175870     1.122241
49899.50     2.847025    -1.481720     1.762736
49899.75     2.902106    -1.272550     1.136391
49900.00     2.965818    -1.378321     1.999689
49900.25     2.817606    -1.412744     1.838742
49900.50     3.016797    -1.626201     2.099130
49900.75     3.001900    -1.313662     1.209665
49901.00     2.977031    -1.317750     2.054631
49901.25     2.784820    -1.345973     2.116055
49901.50     3.153517    -1.662452     2.923866
49901.75     3.105157    -1.401088     2.445005
49902.00     2.982953    -1.354274     3.198332
49902.25     2.705946    -1.272962     2.635115
49902.50     2.986370    -1.533100     2.710278
49902.75     2.936431    -1.206004     1.577340
49903.00     2.657872    -1.209727     1.992077
49903.25     2.522326    -1.206190     1.437521
49903.50     2.910041    -1.451780     1.571457
49903.75     2.902362    -1.119065     0.429206
49904.00     2.880304    -1.087448     1.006323
49904.25     2.618347    -1.077361     0.758960
49904.50     2.870494    -1.327812     1.126561
49904.75     2.894278    -0.968993     0.172965
49905.00     3.061577    -0.984070     1.051482
49905.25     2.971857    -0.932698     0.785042
49905.50     3.342820    -1.181029     1.234555
49905.75     3.405381    -0.793371     0.118231
49906.00     3.439030    -0.826519     0.908381
49906.25     3.126568    -0.823549     0.762473
49906.50     3.355027    -1.142259     1.228733
49906.75     3.407044    -0.854045     0.200059
49907.00     3.245136    -0.966540     1.257928
49907.25     2.852054    -0.978834     0.988964
49907.50     3.145796    -1.364877     1.394520
49907.75     3.102356    -1.156118     0.498008
49908.00     3.149717    -1.403406     1.820810
49908.25     3.037325    -1.523106     1.927661
49908.50     3.392169    -1.913020     2.449782
49908.75     3.332727    -1.543985     1.383300
49909.00     3.276499    -1.656005     2.275528
49909.25     2.783828    -1.613451     1.813155
49909.50     2.799159    -1.867775     2.167659
49909.75     2.539208    -1.450888     0.939428
49910.00     2.350055    -1.440307     1.861328
49910.25     1.779511    -1.361949     1.482067
49910.50     1.935064    -1.607072     1.789057
49910.75     1.832198    -1.239144     0.796051
49911.00     1.778620    -1.284014     1.662033
49911.25     1.606241    -1.282221     1.455704
49911.50     2.234200    -1.568381     1.786988
49911.75     2.338453    -1.206530     0.903088
49912.00     2.392564    -1.268174     1.762767
49912.25     2.228070    -1.258705     1.310608
49912.50     2.438186    -1.551077     1.399075
49912.75     2.416518    -1.236472     0.424259
49913.00     2.513746    -1.321749     1.331096
49913.25     2.337996    -1.378881     1.048920
49913.50     2.819350    -1.702014     1.252906
49913.75     3.015796    -1.448779     0.217764
49914.00     3.020640    -1.532298     1.198038
49914.25     2.935395    -1.545981     0.803744
49914.50     3.318489    -1.749116     1.074321
49914.75     3.352225    -1.387817     0.057744
49915.00     3.356565    -1.355723     0.982850
49915.25     3.269762    -1.321378     0.812058
49915.50     3.691951    -1.493693     1.061067
49915.75     3.701055    -1.131796     0.458069
49916.00     3.620983    -1.109909     1.650196
49916.25     3.468221    -1.105201     1.597614
49916.50     3.634654    -1.392336     2.090456
49916.75     3.504598    -1.064941     1.293594
49917.00     3.368416    -1.057693     2.164835
49917.25     3.174465    -1.039504     1.690889
49917.50     3.462905    -1.364738     1.945761
49917.75     3.454484    -1.117409     0.907370
49918.00     3.358394    -1.221673     1.702534
49918.25     3.079990    -1.302031     1.554717
49918.50     3.397439    -1.572125     1.860944
49918.75     3.304938    -1.249324     0.887487
49919.00     3.103256    -1.330146     1.741637
49919.25     2.770562    -1.376833     1.629653
49919.50     3.151315    -1.636046     1.837811
49919.75     3.138146    -1.305118     0.976532
49920.00     3.103475    -1.304360     1.865865
49920.25     2.900568    -1.154724     1.418750
49920.50     3.308762    -1.309147     1.675325
49920.75     3.436606    -0.933626     0.786456
49921.00     3.329148    -0.887189     1.744712
49921.25     3.069840    -0.719409     1.591158
49921.50     3.428935    -0.957830     1.948261
49921.75     3.427554    -0.582027     0.965016
49922.00     3.288467    -0.643205     1.861162
49922.25     3.080135    -0.667859     1.735320
49922.50     3.510702    -0.993811     2.067435
49922.75     3.537721    -0.715547     1.143458
49923.00     3.459751    -0.836790     2.236885
49923.25     3.276026    -0.918520     2.355798
49923.50     3.465220    -1.198238     2.915710
49923.75     3.274816    -0.827329     2.061147
49924.00     3.131636    -0.793293     2.915435
49924.25     2.749009    -0.691736     2.513780
49924.50     2.960455    -0.884389     2.766804
49924.75     2.814521    -0.490775     1.630485
49925.00     2.620253    -0.487828     2.202015
49925.25     2.342759    -0.418568     1.567935
49925.50     2.601136    -0.689245     1.841648
49925.75     2.395440    -0.385968     0.561963
49926.00     2.184804    -0.461403     1.152554
49926.25     1.897479    -0.518317     0.728035
49926.50     2.112127    -0.890917     1.120717
49926.75     2.108325    -0.665977     0.042118
49927.00     2.150598    -0.824073     1.061205
49927.25     2.137314    -0.930205     0.947669
49927.50     2.434085    -1.268111     1.508976
49927.75     2.607830    -1.028790     0.623105
49928.00     2.758142    -1.147032     1.748158
49928.25     2.632412    -1.142572     1.319532
49928.50     3.036316    -1.429353     1.780443
49928.75     3.117768    -1.078215     0.946065
49929.00     3.040736    -1.017952     1.813162
49929.25     2.860923    -0.885537     1.347094
49929.50     3.231006    -1.078056     1.537945
49929.75     3.119536    -0.655200     0.499213
49930.00     2.979276    -0.669643     1.510854
49930.25     2.768732    -0.592938     1.176888
49930.50     2.921402    -0.832340     1.558795
49930.75     2.828744    -0.538822     0.829688
49931.00     2.901994    -0.668371     1.959796
49931.25     2.880527    -0.761584     1.805448
49931.50     3.377696    -1.150860     2.327380
49931.75     3.611564    -0.935053     1.739136
49932.00     3.919686    -1.071263     2.936759
49932.25     3.956574    -1.144089     2.696699
49932.50     4.490161    -1.487589     3.079716
49932.75     4.673803    -1.167415     2.201040
49933.00     4.606495    -1.118930     3.092833
49933.25     4.313938    -1.007830     2.616162
49933.50     4.492936    -1.213794     2.775741
49933.75     4.168033    -0.850533     1.841356
49934.00     3.835480    -0.884808     2.904646
49934.25     3.198704    -0.847439     2.859797
49934.50     3.231280    -1.125982     3.523266
49934.75     2.931004    -0.846910     2.819241
49935.00     2.851458    -0.933802     3.865280
49935.25     2.340319    -0.975549     3.815114
49935.50     2.541414    -1.254264     4.161524
49935.75     2.448300    -0.942378     3.113794
49936.00     2.457724    -1.029093     3.901656
49936.25     2.171664    -1.053147     3.555030
49936.50     2.475994    -1.414381     3.654157
49936.75     2.355836    -1.148534     2.564970
49937.00     2.317615    -1.209074     3.246442
49937.25     2.080373    -1.136873     2.566614
49937.50     2.323798    -1.410155     2.629690
49937.75     2.224790    -1.019474     1.478076
49938.00     2.138602    -0.999567     2.383073
49938.25     1.770698    -0.862233     2.022310
49938.50     2.088634    -1.101580     2.527696
49938.75     1.975990    -0.713751     2.028411
49939.00     1.796430    -0.715501     3.244171
49939.25     1.407692    -0.629076     3.293686
49939.50     1.592402    -0.884354     3.689898
49939.75     1.490839    -0.458660     2.678132
49940.00     1.420609    -0.438993     3.348017
49940.25     1.081495    -0.365276     2.692651
49940.50     1.373752    -0.697908     2.791428
49940.75     1.359425    -0.349486     1.575025
49941.00     1.293218    -0.449870     2.165826
49941.25     1.249735    -0.443270     1.606746
49941.50     1.760446    -0.783695     1.843771
49941.75     1.905414    -0.534990     0.876598
49942.00     1.899552    -0.631244     1.820114
49942.25     1.913368    -0.685181     1.669072
49942.50     2.285036    -0.996107     2.051475
49942.75     2.295202    -0.711958     1.273120
49943.00     2.160429    -0.776970     2.511414
49943.25     1.798351    -0.723295     2.247600
49943.50     1.924348    -0.902847     2.296835
49943.75     1.634651    -0.478226     1.158343
49944.00     1.303045    -0.502551     1.929476
49944.25     0.765745    -0.500579     1.558946
49944.50     0.829111    -0.823721     1.711549
49944.75     0.657445    -0.540964     0.799734
49945.00     0.445703    -0.722788     1.890754
49945.25     0.066995    -0.787364     1.484767
49945.50     0.310039    -1.244831     1.908862
49945.75     0.345910    -1.063897     0.955047
49946.00     0.222442    -1.121038     1.798033
49946.25     0.067203    -1.147813     1.480525
49946.50     0.492007    -1.472075     1.540882
49946.75     0.492451    -1.172775     0.298446
