-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
SCIP        49718.000    1995     1     1     0
SCIP        52274.750    2001    12    31    18
SCIP     -2556587.402 -4711014.066  3446241.381
49874.25    -0.273892    -0.529307     1.275202
49874.50    -0.331579    -0.569109     1.613542
49874.75    -0.366789    -0.535966     1.294898
49875.00    -0.419696    -0.792426     2.077512
49875.25    -0.349530    -0.623795     1.771358
49875.50    -0.305848    -0.541867     1.788811
49875.75    -0.249802    -0.389736     1.249607
49876.00    -0.270023    -0.539146     1.696548
49876.25    -0.163391    -0.285581     1.095302
49876.50    -0.167668    -0.231210     1.174742
49876.75    -0.088647    -0.064311     0.333645
49877.00    -0.069626    -0.217015     0.593733
49877.25     0.074699    -0.015692     0.112507
49877.50     0.113483     0.044115     0.077856
49877.75     0.224815     0.186341    -0.781753
49878.00     0.213159    -0.008442    -0.339547
49878.25     0.326589     0.157841    -0.785082
49878.50     0.223000     0.131742    -0.362299
49878.75     0.322612     0.241084    -1.096260
49879.00     0.161640    -0.008227    -0.322284
49879.25     0.206856     0.175918    -0.720504
49879.50     0.108520     0.143950    -0.303165
49879.75     0.133141     0.283941    -1.025298
49880.00    -0.000838     0.040853    -0.187898
49880.25     0.012234     0.176455    -0.496688
49880.50    -0.093232     0.128281    -0.025445
49880.75    -0.085519     0.211549    -0.486744
49881.00    -0.182069    -0.073192     0.309522
49881.25    -0.217883     0.047626     0.241456
49881.50    -0.261085     0.010075     0.632906
49881.75    -0.245487     0.085234     0.165701
49882.00    -0.305063    -0.201865     0.912573
49882.25    -0.305612    -0.061921     0.702467
49882.50    -0.392144    -0.057918     1.040341
49882.75    -0.340859     0.037717     0.354372
49883.00    -0.464673    -0.275813     1.138615
49883.25    -0.455871    -0.145849     0.891493
49883.50    -0.586221    -0.114748     1.215151
49883.75    -0.546493    -0.088391     0.803583
49884.00    -0.685873    -0.326650     1.527406
49884.25    -0.627527    -0.187729     1.263851
49884.50    -0.635125    -0.118281     1.377625
49884.75    -0.545803     0.022740     0.682391
49885.00    -0.522910    -0.111238     0.917878
49885.25    -0.336963     0.050009     0.311783
49885.50    -0.330202     0.117484     0.341071
49885.75    -0.222967     0.177517    -0.335112
49886.00    -0.246203    -0.034693     0.234068
49886.25    -0.079913     0.106831    -0.214460
49886.50    -0.116173     0.119210     0.137541
49886.75    -0.054701     0.170669    -0.385768
49887.00    -0.148984    -0.121605     0.396265
49887.25    -0.146962    -0.036514     0.202463
49887.50    -0.189707    -0.040638     0.473086
49887.75    -0.165513     0.006239    -0.019599
49888.00    -0.193603    -0.272366     0.619436
49888.25    -0.173659    -0.173994     0.595147
49888.50    -0.207532    -0.188703     0.956733
49888.75    -0.153285    -0.086796     0.320729
49889.00    -0.198258    -0.352083     0.956340
49889.25    -0.114413    -0.170785     0.585251
49889.50    -0.153194    -0.194173     0.988940
49889.75    -0.061533    -0.046125     0.066506
49890.00    -0.123939    -0.285244     0.678725
49890.25    -0.010916    -0.062722     0.141234
49890.50    -0.013455    -0.060436     0.392911
49890.75     0.099376     0.079939    -0.607919
49891.00     0.005035    -0.172789    -0.016170
49891.25     0.068561     0.036111    -0.565868
49891.50     0.055818     0.067320    -0.500260
49891.75     0.139458     0.198860    -1.295467
49892.00     0.064637    -0.092404    -0.516715
49892.25     0.050377     0.041044    -0.724091
49892.50    -0.010237    -0.007786    -0.216249
49892.75     0.055736     0.071479    -0.709378
49893.00    -0.076069    -0.248903     0.374939
49893.25    -0.043464    -0.125693     0.282572
49893.50    -0.081327    -0.150733     0.667560
49893.75    -0.023204    -0.063423     0.044882
49894.00    -0.154557    -0.339368     0.779866
49894.25    -0.022730    -0.150298     0.329876
49894.50    -0.050798    -0.135315     0.579809
49894.75     0.043570    -0.029859    -0.026288
49895.00    -0.017700    -0.211101     0.494122
49895.25     0.094608    -0.040583     0.110237
49895.50     0.061504    -0.021356     0.190554
49895.75     0.158950     0.093399    -0.445086
49896.00     0.119175    -0.088014     0.060648
49896.25     0.177318     0.059473    -0.166983
49896.50     0.152144     0.033825     0.137882
49896.75     0.195072     0.101691    -0.313686
49897.00     0.107462    -0.132660     0.364347
49897.25     0.191194     0.051575     0.063552
49897.50     0.155036     0.051021     0.226420
49897.75     0.211167     0.130779    -0.356493
49898.00     0.085106    -0.046800     0.167929
49898.25     0.175925     0.132584    -0.278885
49898.50     0.106509     0.141978    -0.161590
49898.75     0.109829     0.264289    -0.769661
49899.00    -0.036818     0.035084    -0.031373
49899.25    -0.017900     0.161170    -0.249878
49899.50    -0.124106     0.119327     0.049609
49899.75    -0.112184     0.189941    -0.374810
49900.00    -0.205473    -0.029229     0.243449
49900.25    -0.192522     0.072908    -0.026239
49900.50    -0.272324     0.011394     0.402504
49900.75    -0.262685     0.075857    -0.137791
49901.00    -0.359984    -0.204158     0.488562
49901.25    -0.365476    -0.170803     0.462219
49901.50    -0.435399    -0.266547     0.941430
49901.75    -0.376754    -0.255767     0.484083
49902.00    -0.432310    -0.482342     1.107328
49902.25    -0.323512    -0.356615     0.738035
49902.50    -0.321085    -0.281752     0.774183
49902.75    -0.188071    -0.113051    -0.066315
49903.00    -0.188431    -0.259293     0.383070
49903.25    -0.101249    -0.038258    -0.122507
49903.50    -0.122552     0.009045     0.046417
49903.75    -0.030814     0.195332    -0.858444
49904.00    -0.038939     0.020275    -0.378718
49904.25    -0.014666     0.153247    -0.672362
49904.50    -0.012885     0.193583    -0.519520
49904.75     0.025570     0.326422    -1.199923
49905.00    -0.077729     0.063896    -0.484513
49905.25    -0.042448     0.227277    -0.866002
49905.50    -0.078837     0.204323    -0.576572
49905.75    -0.025614     0.342557    -1.410878
49906.00    -0.063386     0.079118    -0.738219
49906.25    -0.074573     0.210432    -0.971672
49906.50    -0.053798     0.185419    -0.673658
49906.75    -0.028602     0.286523    -1.361721
49907.00    -0.101310    -0.002470    -0.634375
49907.25    -0.084861     0.150126    -0.928514
49907.50    -0.107835     0.109987    -0.616929
49907.75    -0.085255     0.192949    -1.129348
49908.00    -0.123160    -0.092484    -0.313743
49908.25    -0.154497     0.074841    -0.488006
49908.50    -0.219906     0.044199    -0.108504
49908.75    -0.194558     0.144208    -0.779594
49909.00    -0.243103    -0.085022    -0.041535
49909.25    -0.224432     0.057461    -0.263129
49909.50    -0.252908     0.050508     0.139233
49909.75    -0.185403     0.167325    -0.507958
49910.00    -0.286691    -0.117600     0.287685
49910.25    -0.194391     0.027324    -0.030258
49910.50    -0.234904     0.000342     0.250856
49910.75    -0.192133     0.053394    -0.286945
49911.00    -0.230907    -0.212675     0.418380
49911.25    -0.139278    -0.037225    -0.007135
49911.50    -0.137386    -0.026290     0.215342
49911.75    -0.054517     0.067795    -0.455530
49912.00    -0.115007    -0.158655     0.185957
49912.25    -0.014254     0.075571    -0.390385
49912.50     0.017226     0.041334    -0.126126
49912.75     0.156270     0.177473    -0.937352
49913.00     0.008108    -0.090839    -0.106464
49913.25     0.104369     0.126179    -0.622939
49913.50     0.109973     0.104959    -0.387980
49913.75     0.162818     0.252164    -1.053604
49914.00     0.061555    -0.009125    -0.268376
49914.25     0.193826     0.202293    -0.703407
49914.50     0.110630     0.153010    -0.314252
49914.75     0.181058     0.287873    -1.138327
49915.00     0.023764     0.050349    -0.367785
49915.25     0.101152     0.232677    -0.747288
49915.50     0.006757     0.175945    -0.464949
49915.75     0.029664     0.236983    -0.957191
49916.00    -0.148941    -0.087422    -0.101521
49916.25    -0.105426     0.032355    -0.396151
49916.50    -0.170767    -0.020356     0.016057
49916.75    -0.118440     0.070017    -0.666031
49917.00    -0.258159    -0.178571     0.148008
49917.25    -0.139954     0.011194    -0.502458
49917.50    -0.138324    -0.017332    -0.294174
49917.75    -0.060341     0.106831    -1.039120
49918.00    -0.128082    -0.149216    -0.212491
49918.25    -0.054479     0.002124    -0.539706
49918.50    -0.141881    -0.017461    -0.118708
49918.75    -0.070986     0.071966    -0.792187
49919.00    -0.171705    -0.176061    -0.010004
49919.25    -0.132427    -0.023499    -0.220156
49919.50    -0.216610    -0.049475     0.128542
49919.75    -0.176834     0.043767    -0.577361
49920.00    -0.314309    -0.203580     0.152335
49920.25    -0.243641    -0.019874    -0.433421
49920.50    -0.316574    -0.041643    -0.145211
49920.75    -0.271039     0.022144    -0.870763
49921.00    -0.395761    -0.254418    -0.086873
49921.25    -0.359839    -0.141036    -0.380672
49921.50    -0.415035    -0.165010    -0.159105
49921.75    -0.348322    -0.029462    -0.922794
49922.00    -0.424675    -0.283532    -0.132478
49922.25    -0.367192    -0.102448    -0.431628
49922.50    -0.394559    -0.092422    -0.137924
49922.75    -0.341612     0.036084    -0.829092
49923.00    -0.438881    -0.232653     0.059293
49923.25    -0.459670    -0.083312    -0.038054
49923.50    -0.532177    -0.114109     0.438730
49923.75    -0.518318    -0.035419    -0.100404
49924.00    -0.640896    -0.249497     0.607046
49924.25    -0.615518    -0.124463     0.414844
49924.50    -0.677581    -0.125015     0.681983
49924.75    -0.622958    -0.048581     0.011953
49925.00    -0.601990    -0.296093     0.474505
49925.25    -0.503272    -0.153014     0.083266
49925.50    -0.505115    -0.189835     0.339564
49925.75    -0.365666    -0.033262    -0.483890
49926.00    -0.336598    -0.311767     0.167014
49926.25    -0.215129    -0.109143    -0.229045
49926.50    -0.186730    -0.131329     0.053852
49926.75    -0.101398     0.069845    -0.701061
49927.00    -0.161565    -0.196112     0.059333
49927.25    -0.120860     0.018713    -0.328399
49927.50    -0.182705     0.036498     0.092026
49927.75    -0.167626     0.153728    -0.519093
49928.00    -0.246082    -0.113092     0.253998
49928.25    -0.154584     0.050946    -0.069800
49928.50    -0.189055    -0.027562     0.261989
49928.75    -0.186251     0.065166    -0.297616
49929.00    -0.259977    -0.198362     0.389936
49929.25    -0.157088    -0.041388    -0.086392
49929.50    -0.207985    -0.036605     0.126976
49929.75    -0.132476     0.087874    -0.616146
49930.00    -0.234598    -0.180915     0.040501
49930.25    -0.203560    -0.020988    -0.327748
49930.50    -0.260567    -0.045810    -0.093272
49930.75    -0.218338     0.048710    -0.708814
49931.00    -0.367559    -0.234577     0.218491
49931.25    -0.281801    -0.065502    -0.214771
49931.50    -0.350530    -0.058400     0.109397
49931.75    -0.344108     0.041700    -0.435709
49932.00    -0.439444    -0.216983     0.357546
49932.25    -0.377265    -0.019106     0.042155
49932.50    -0.447894    -0.031056     0.397611
49932.75    -0.400810     0.105429    -0.303070
49933.00    -0.485949    -0.156629     0.418877
49933.25    -0.420077    -0.008849     0.037079
49933.50    -0.466266    -0.048292     0.300146
49933.75    -0.388907     0.059134    -0.348023
49934.00    -0.473033    -0.273626     0.610584
49934.25    -0.448461    -0.188776     0.577418
49934.50    -0.536547    -0.294371     1.168009
49934.75    -0.543842    -0.239738     0.760191
49935.00    -0.680947    -0.547657     1.673434
49935.25    -0.617472    -0.381309     1.418232
49935.50    -0.656846    -0.413390     1.852588
49935.75    -0.618409    -0.256272     1.118700
49936.00    -0.634828    -0.487659     1.762374
49936.25    -0.508485    -0.265147     1.250703
49936.50    -0.516234    -0.264667     1.679337
49936.75    -0.365886    -0.103723     0.756498
49937.00    -0.409764    -0.363723     1.426782
49937.25    -0.292172    -0.184801     0.862962
49937.50    -0.320701    -0.212927     1.204025
49937.75    -0.208981    -0.095896     0.321652
49938.00    -0.319736    -0.389167     1.148078
49938.25    -0.281472    -0.204528     0.725450
49938.50    -0.407099    -0.307634     1.401728
49938.75    -0.413912    -0.223117     0.810784
49939.00    -0.560967    -0.547863     1.801552
49939.25    -0.559030    -0.435142     1.680891
49939.50    -0.626021    -0.476926     2.097247
49939.75    -0.569657    -0.396577     1.309906
49940.00    -0.604071    -0.592652     1.743835
49940.25    -0.507329    -0.423460     1.296811
49940.50    -0.469413    -0.407016     1.427000
49940.75    -0.368796    -0.260829     0.558853
49941.00    -0.375373    -0.425796     0.960378
49941.25    -0.276572    -0.200075     0.442039
49941.50    -0.287994    -0.184358     0.653628
49941.75    -0.256672    -0.035680    -0.044826
49942.00    -0.351312    -0.274540     0.652913
49942.25    -0.329726    -0.139530     0.300074
49942.50    -0.368277    -0.201298     0.737947
49942.75    -0.378067    -0.126305     0.212934
49943.00    -0.504061    -0.428587     1.128143
49943.25    -0.501082    -0.261409     0.812771
49943.50    -0.560497    -0.282975     1.112431
49943.75    -0.484838    -0.147696     0.384599
49944.00    -0.526152    -0.374815     1.021723
49944.25    -0.370538    -0.190659     0.509976
49944.50    -0.306024    -0.214271     0.867739
49944.75    -0.235227    -0.149636     0.355390
49945.00    -0.334674    -0.421091     1.307264
49945.25    -0.177012    -0.229380     0.858820
49945.50    -0.173559    -0.223902     1.279455
49945.75    -0.086154    -0.104148     0.643012
49946.00    -0.137264    -0.349512     1.340436
49946.25    -0.043155    -0.176614     0.950694
49946.50    -0.043289    -0.208936     1.218330
49946.75     0.080448    -0.077439     0.446092
