atp_code,atp_description,country_code,country_description,exports_OCTOBER_2007,exports_SEPTEMBER_2007,exports_YTD_OCTOBER_2007,exports_YTD_OCTOBER_2006,imports_OCTOBER_2007,imports_SEPTEMBER_2007,imports_YTD_OCTOBER_2007,imports_YTD_OCTOBER_2006
04,Information & Communications,5700,China,309730297,288630240,2758363246,2566154893,7744846278,7225350151,63731994851,52527312029
05,Electronics,5700,China,566063414,597925327,5464628215,4929285485,213495947,213886519,2007409984,1945489379
06,Flexible Manufacturing,5700,China,94813737,93730328,1274142746,966592840,49962787,48665545,463030456,314879149
07,Advanced Materials,5700,China,33527263,20702588,197812970,82422358,8677728,10707330,103706280,99581423
08,Aerospace,5700,China,438836100,869358584,5625028627,4689757583,36985289,27415429,288062138,215345200
09,Weapons,5700,China,209177,61357,1617039,756382,13575179,10057491,79596506,81398835
10,Nuclear Technology,5700,China,1616147,598855,13250198,14097983,31556,223906,1725797,48229922
01,Biotechnology,5740,Mongolia,5013,0,50852,0,0,0,0,0
02,Life Science,5740,Mongolia,113669,69926,707514,810676,0,0,5500,0
03,Opto-Electronics,5740,Mongolia,5385,0,37611,9000,0,0,0,0
04,Information & Communications,5740,Mongolia,98824,118875,1475484,1723489,0,3618,48547,6492
05,Electronics,5740,Mongolia,12252,0,21884,71814,0,0,0,0
06,Flexible Manufacturing,5740,Mongolia,0,3414,98252,2800,0,0,0,0
08,Aerospace,5740,Mongolia,21236,30320,2400791,319930,0,0,5500,0
09,Weapons,5740,Mongolia,0,0,5060,0,0,0,0,0
10,Nuclear Technology,5740,Mongolia,0,0,0,57795,0,0,0,0
01,Biotechnology,5800,"Korea, South",5793385,6434186,70410868,48543457,36497,46679,1241849,3306694
02,Life Science,5800,"Korea, South",46286131,75928066,491385547,430019957,15100314,14418648,139375579,113333418
03,Opto-Electronics,5800,"Korea, South",23835565,38096390,251823697,353659209,30031167,18753226,348854133,423698402
04,Information & Communications,5800,"Korea, South",126077974,130862110,1183383159,1202410526,1051790962,789595536,8665552614,7187559089
05,Electronics,5800,"Korea, South",311982795,308480255,3366723757,4430258104,214682928,194355041,2187785811,2524527220
06,Flexible Manufacturing,5800,"Korea, South",179736302,132256473,1807821838,1987516196,26022185,26455150,340784542,282585473
07,Advanced Materials,5800,"Korea, South",12427540,7462287,102361217,67592056,13899471,7753617,127683749,120292933
08,Aerospace,5800,"Korea, South",328264421,84873890,2683332338,2930596814,43928497,44509564,415907550,382347449
09,Weapons,5800,"Korea, South",890972,2133867,105582271,151965453,426417,249491,4186021,6627268
10,Nuclear Technology,5800,"Korea, South",121468118,18656864,230429324,101754468,198480,74000,1271762,3336163
01,Biotechnology,5820,Hong Kong,1306736,2146798,16944913,15319927,9990,7830,104840,86670
02,Life Science,5820,Hong Kong,26113729,28280822,249537889,246737325,1548497,679898,8286386,9219419
03,Opto-Electronics,5820,Hong Kong,7419414,8569109,105001663,76813303,3167109,2724737,39793895,38630388
04,Information & Communications,5820,Hong Kong,215961506,242769787,1978511128,1930505718,59724417,52727712,511155498,455104749
05,Electronics,5820,Hong Kong,255773835,314686897,2647941170,2445765159,5479770,6761489,86273948,138096776
06,Flexible Manufacturing,5820,Hong Kong,13703920,14533687,152564021,138300020,248339,512588,11160439,15017513
07,Advanced Materials,5820,Hong Kong,3271424,4154233,22739570,40106967,24374,91833,812721,1197836
08,Aerospace,5820,Hong Kong,453346411,175705492,1331803354,467333516,202065,83503,2812473,5501709
09,Weapons,5820,Hong Kong,29876,8000,931452,811523,1203626,356207,2470061,1274462
10,Nuclear Technology,5820,Hong Kong,320220,286234,2414246,2549937,0,0,0,25042
01,Biotechnology,5830,Taiwan,5068998,2430408,40240252,26594662,39254,10000,200560,229826
02,Life Science,5830,Taiwan,20567685,24187505,230086131,199765307,8606529,7180329,84236165,79974076
03,Opto-Electronics,5830,Taiwan,22721860,35827083,532650503,386736268,97252046,89976585,673609593,474951249
04,Information & Communications,5830,Taiwan,89492800,112944496,986935941,878787289,906066809,720078645,6853283055,6950033947
05,Electronics,5830,Taiwan,477099436,427370546,3659532917,3614973482,434420292,395904300,3760189918,3789457374
06,Flexible Manufacturing,5830,Taiwan,181859854,196665006,2601570435,1628239792,26993087,32074059,325034095,249654241
07,Advanced Materials,5830,Taiwan,5331348,6911481,62585814,57924628,4772895,6167147,44400126,42524605
08,Aerospace,5830,Taiwan,44871247,61178815,1578529430,1385064616,14447283,14418065,132389767,94030719
09,Weapons,5830,Taiwan,1532518,841535,61249329,159132547,3250730,1462651,18115537,17300214
10,Nuclear Technology,5830,Taiwan,535644,796040,60216254,72572023,6066,8088,49322,12351
01,Biotechnology,5880,Japan,9896921,11671586,121324327,213799932,2260585,2165779,30918683,26893633
02,Life Science,5880,Japan,197424650,219012784,2034567396,1947425345,212633242,192761927,1965393747,1786451904
03,Opto-Electronics,5880,Japan,50315641,92074321,654765730,648963301,113589302,105834486,1063985404,1156348346
04,Information & Communications,5880,Japan,311508894,316942618,3380822296,3406043774,1253752030,1113651658,10783760063,9572978206
05,Electronics,5880,Japan,134028716,161172621,1415997486,1707142117,289572008,307191484,2473798689,2463546586
06,Flexible Manufacturing,5880,Japan,199741931,165944257,1371069751,1620638887,372288428,328585836,3741388120,3735842693
07,Advanced Materials,5880,Japan,15843093,16660552,166036927,129147606,109176485,96806538,949879091,773887527
08,Aerospace,5880,Japan,851844877,775070812,6646390782,6324071153,285915106,246886766,2369183348,1804902412
09,Weapons,5880,Japan,20833673,52912439,230158636,182773399,824716,1000371,8535998,7942046
10,Nuclear Technology,5880,Japan,140761487,14427485,683632270,524992837,2843455,3761202,25340935,31842604
01,Biotechnology,6021,Australia,7554675,5855354,84735907,87227227,11932389,472588,19777163,8442439
02,Life Science,6021,Australia,48952561,53886681,503470502,460051818,33175942,45173627,343385600,259838056
03,Opto-Electronics,6021,Australia,3486424,5917816,67010440,40766354,714309,804383,6427876,14458736
04,Information & Communications,6021,Australia,115697242,164212320,1458959664,1239250491,13585930,10907664,89676743,57583426
05,Electronics,6021,Australia,11243270,8592290,102350106,99059377,1225318,1455300,10321744,7831408
06,Flexible Manufacturing,6021,Australia,6826311,6514959,62189588,72595188,2007645,781876,20058514,17882541
07,Advanced Materials,6021,Australia,3479966,6617059,51879909,49887694,306435,178785,1184185,322067
08,Aerospace,6021,Australia,120328793,57975459,901116015,1346353850,12661172,13387075,144016417,111809184
09,Weapons,6021,Australia,1268672,5732671,70616622,62325394,776248,1849395,11188677,10266792
10,Nuclear Technology,6021,Australia,446338,445406,6631750,3505869,43377723,0,86702807,97116
06,Flexible Manufacturing,6022,Norfolk Island,0,0,12089,0,0,0,0,0
02,Life Science,6023,Cocos (Keeling) Island,0,0,0,0,0,0,0,21471
04,Information & Communications,6023,Cocos (Keeling) Island,0,0,74987,106936,0,0,0,2093
05,Electronics,6023,Cocos (Keeling) Island,0,0,24753,0,0,0,52020,0
06,Flexible Manufacturing,6023,Cocos (Keeling) Island,0,0,125781,0,0,0,0,0
08,Aerospace,6023,Cocos (Keeling) Island,0,0,80577,22619,0,0,0,0
02,Life Science,6024,Christmas Island,0,0,0,9767,0,0,0,0
04,Information & Communications,6024,Christmas Island,119571,0,208179,105540,0,0,0,0
05,Electronics,6024,Christmas Island,0,0,468064,134173,0,2375,2375,53041
06,Flexible Manufacturing,6024,Christmas Island,0,0,0,18140,0,0,17111,0
08,Aerospace,6024,Christmas Island,12875,0,12875,0,0,0,6107,0
04,Information & Communications,6029,Heard and McDonald Islands,0,0,4788,7885,0,0,10604,0
05,Electronics,6029,Heard and McDonald Islands,0,0,0,4601,0,0,0,0
06,Flexible Manufacturing,6029,Heard and McDonald Islands,0,0,13248,0,0,0,0,0
02,Life Science,6040,Papua New Guinea,5872,14260,101191,1200379,0,0,0,0
03,Opto-Electronics,6040,Papua New Guinea,0,0,7445,88300,0,0,0,0
04,Information & Communications,6040,Papua New Guinea,826872,984968,3535641,1576402,0,0,9627,3360
05,Electronics,6040,Papua New Guinea,3905,174270,207554,42780,0,4537,4537,28608
06,Flexible Manufacturing,6040,Papua New Guinea,0,0,256251,15860,0,0,0,0
08,Aerospace,6040,Papua New Guinea,5812641,843306,11369556,4293348,0,0,0,0
10,Nuclear Technology,6040,Papua New Guinea,0,0,0,7956,0,0,0,0
01,Biotechnology,6141,New Zealand,306659,557846,2935957,2840213,965077,525042,10944317,11363855
02,Life Science,6141,New Zealand,4660898,6547000,56158285,42813127,10181587,4906126,76298778,65587392
03,Opto-Electronics,6141,New Zealand,320255,340917,3313259,5838855,226956,102349,1723947,1941747
04,Information & Communications,6141,New Zealand,13147164,17607050,129368946,112621385,2260904,2044905,30985444,23549704
05,Electronics,6141,New Zealand,644383,1036003,8471430,8600069,252338,198005,2523150,2465036
06,Flexible Manufacturing,6141,New Zealand,1219603,495141,7968100,6431470,857438,467408,4372374,1838244
07,Advanced Materials,6141,New Zealand,47368,199682,525470,546972,0,0,14393,12911
08,Aerospace,6141,New Zealand,26388016,16686795,648354194,1063707752,716902,699009,8895445,10549100
09,Weapons,6141,New Zealand,188595,182296,1802745,1656746,0,0,602434,57774
10,Nuclear Technology,6141,New Zealand,198189,14999,296289,147813,0,0,0,0
02,Life Science,6142,Cook Islands,0,0,0,9875,0,4500,4500,0
04,Information & Communications,6142,Cook Islands,0,79906,555106,165412,0,0,12583,20967
05,Electronics,6142,Cook Islands,0,0,76580,14635,0,0,5345,93240
07,Advanced Materials,6142,Cook Islands,0,0,0,6006,0,0,0,0
08,Aerospace,6142,Cook Islands,0,0,35831,16010,0,0,0,0
01,Biotechnology,6143,Tokelau,0,0,90389,0,0,0,0,0
02,Life Science,6143,Tokelau,146350,107112,1317134,890297,0,0,0,0
03,Opto-Electronics,6143,Tokelau,0,0,104222,333915,0,0,0,0
04,Information & Communications,6143,Tokelau,277345,747191,1628316,2967341,0,0,14575,77366
05,Electronics,6143,Tokelau,56500,19410,628263,133328,0,0,2822,0
06,Flexible Manufacturing,6143,Tokelau,9250,0,28403,109320,13888,35920,49808,0
07,Advanced Materials,6143,Tokelau,0,0,102017,0,0,0,0,0
08,Aerospace,6143,Tokelau,0,67033,3111280,493925,0,0,0,92431
10,Nuclear Technology,6143,Tokelau,0,0,55391,14084,0,0,0,0
02,Life Science,6144,Niue,0,0,10000,0,0,0,0,0
04,Information & Communications,6144,Niue,0,0,1133014,10971,0,0,0,0
05,Electronics,6144,Niue,0,0,43365,0,0,0,0,0
07,Advanced Materials,6144,Niue,0,0,0,0,0,0,49047,0
02,Life Science,6150,Western Samoa,0,0,0,13046,0,0,6200,0
04,Information & Communications,6150,Western Samoa,52499,35637,167885,2872309,0,0,0,10467
05,Electronics,6150,Western Samoa,0,0,0,25475,0,0,0,0
06,Flexible Manufacturing,6150,Western Samoa,0,0,0,6000,0,0,0,0
08,Aerospace,6150,Western Samoa,0,0,0,18565,0,0,0,0
02,Life Science,6223,Solomon Islands,0,45000,45000,0,0,0,0,0
04,Information & Communications,6223,Solomon Islands,141648,6490,257270,286275,0,0,10077,0
05,Electronics,6223,Solomon Islands,0,0,2850,0,0,0,0,0
06,Flexible Manufacturing,6223,Solomon Islands,0,0,0,27940,0,0,0,0
07,Advanced Materials,6223,Solomon Islands,0,2600,2600,0,0,0,0,0
08,Aerospace,6223,Solomon Islands,0,0,106898,612135,0,0,0,0
02,Life Science,6224,Vanuatu,28250,5918,3111020,2562044,0,0,0,0
03,Opto-Electronics,6224,Vanuatu,0,0,0,21159,0,0,0,0
04,Information & Communications,6224,Vanuatu,0,0,130917,264564,31200,20345,92480,0
05,Electronics,6224,Vanuatu,0,0,0,0,0,0,0,36673
06,Flexible Manufacturing,6224,Vanuatu,0,0,9995,7000,0,0,0,0
08,Aerospace,6224,Vanuatu,7482,0,37635,268113,0,0,0,0
02,Life Science,6225,Pitcairn Island,0,16115,16115,48434,0,0,0,0
04,Information & Communications,6225,Pitcairn Island,9722,2660,51063,21876,0,25253,37232,16352
05,Electronics,6225,Pitcairn Island,0,0,0,3019,0,0,0,0
06,Flexible Manufacturing,6225,Pitcairn Island,0,0,6069,0,0,0,0,0
08,Aerospace,6225,Pitcairn Island,0,0,0,13682,0,0,0,0
02,Life Science,6226,Kiribati,0,0,104594,0,0,0,0,0
04,Information & Communications,6226,Kiribati,14450,52900,152620,197422,0,0,0,12581
05,Electronics,6226,Kiribati,0,0,0,43267,0,0,0,0
08,Aerospace,6226,Kiribati,0,0,8000,0,0,0,0,0
05,Electronics,6227,Tuvalu,0,0,0,28752,0,0,16435,0
02,Life Science,6412,New Caledonia,0,7875,473270,107729,3570,0,25572,21395
03,Opto-Electronics,6412,New Caledonia,19560,6184,25744,7303,0,0,2465,4219
04,Information & Communications,6412,New Caledonia,159736,71105,1564572,1176068,89001,0,1296855,184068
05,Electronics,6412,New Caledonia,89308,6159,385379,360589,0,0,5580,2511
06,Flexible Manufacturing,6412,New Caledonia,0,0,260643,4113,0,0,0,0
08,Aerospace,6412,New Caledonia,539887,108066,1565302,7362822,0,0,7572,0
09,Weapons,6412,New Caledonia,0,0,0,16454,0,0,0,0
04,Information & Communications,6413,Wallis and Futuna,0,0,35247,0,0,0,8058,0
05,Electronics,6413,Wallis and Futuna,0,0,0,0,0,0,3912,0
08,Aerospace,6413,Wallis and Futuna,0,0,0,4705,0,0,0,0
01,Biotechnology,6414,French Polynesia,0,0,3346,0,0,0,0,0
02,Life Science,6414,French Polynesia,41500,34795,467950,1447283,0,0,0,164400
03,Opto-Electronics,6414,French Polynesia,58420,0,121049,275187,0,0,0,0
04,Information & Communications,6414,French Polynesia,217137,773257,3471105,3412183,11000,0,13200,0
05,Electronics,6414,French Polynesia,0,40570,186659,197703,0,0,30840,0
06,Flexible Manufacturing,6414,French Polynesia,0,2988,7488,111347,0,0,6201,0
07,Advanced Materials,6414,French Polynesia,0,0,0,100000,0,0,0,0
08,Aerospace,6414,French Polynesia,195430,350751,4892174,10104839,35000,0,81772,0
09,Weapons,6414,French Polynesia,0,0,3214,0,0,0,0,0
01,Biotechnology,6810,Marshall Islands,0,139410,205410,129520,0,0,0,0
02,Life Science,6810,Marshall Islands,0,0,45024,138000,0,0,0,596871
03,Opto-Electronics,6810,Marshall Islands,0,3158,3158,279082,0,0,0,0
04,Information & Communications,6810,Marshall Islands,55019,34400,2083644,250564,0,0,128650,116042
05,Electronics,6810,Marshall Islands,0,0,0,7200,0,0,0,0
06,Flexible Manufacturing,6810,Marshall Islands,0,0,5826,0,0,3000,3000,0
08,Aerospace,6810,Marshall Islands,0,5750,656368,341242,0,0,0,0
01,Biotechnology,6820,Federated States of Micronesia,0,256025,311025,205370,0,0,0,0
02,Life Science,6820,Federated States of Micronesia,0,0,30404,0,0,0,0,0
03,Opto-Electronics,6820,Federated States of Micronesia,0,0,2734,49437,0,0,0,0
04,Information & Communications,6820,Federated States of Micronesia,136463,15675,499906,378952,0,0,0,0
05,Electronics,6820,Federated States of Micronesia,0,0,19058,145066,0,0,0,0
06,Flexible Manufacturing,6820,Federated States of Micronesia,0,13290,27466,20056,0,0,0,0
08,Aerospace,6820,Federated States of Micronesia,0,0,12000,38932,0,0,0,0
10,Nuclear Technology,6820,Federated States of Micronesia,6919,21883,76837,4900,0,0,0,0
01,Biotechnology,6830,Palau,0,72232,285433,32550,0,0,0,0
02,Life Science,6830,Palau,0,0,45223,3046,0,0,0,0
03,Opto-Electronics,6830,Palau,0,0,7800,0,0,0,0,0
04,Information & Communications,6830,Palau,23347,19459,198916,318468,0,0,0,0
06,Flexible Manufacturing,6830,Palau,0,0,0,35454,0,0,0,0
02,Life Science,6862,Nauru,0,0,0,28825,0,0,0,0
04,Information & Communications,6862,Nauru,0,0,33423,26335,0,0,0,32132
05,Electronics,6862,Nauru,0,0,29390,5164,0,0,0,0
08,Aerospace,6862,Nauru,0,7524,14526,0,0,0,0,0
02,Life Science,6863,Fiji,8698,40000,135650,432419,0,0,0,35864
03,Opto-Electronics,6863,Fiji,0,9627,29782,0,0,0,0,0
04,Information & Communications,6863,Fiji,90046,59153,1024160,2166972,0,5997,55067,82704
05,Electronics,6863,Fiji,8779,38688,218474,0,0,0,0,0
06,Flexible Manufacturing,6863,Fiji,0,0,42624,47768,0,0,0,0
08,Aerospace,6863,Fiji,3918,39222,357522,2645216,0,0,0,0
09,Weapons,6863,Fiji,0,0,0,9750,0,0,0,0
10,Nuclear Technology,6863,Fiji,0,0,12000,15000,0,0,0,0
04,Information & Communications,6864,Tonga,0,0,742134,251846,6258,0,6258,0
05,Electronics,6864,Tonga,0,0,0,13200,0,0,0,0
01,Biotechnology,7140,Morocco,17420,12645,503384,439405,0,0,0,0
02,Life Science,7140,Morocco,318613,588240,5128342,5416494,21840,27489,49329,0
03,Opto-Electronics,7140,Morocco,29268,0,128794,92441,0,0,57223,18282
04,Information & Communications,7140,Morocco,981802,1035311,18826443,23524368,573916,194177,2664654,814494
05,Electronics,7140,Morocco,1087183,893602,10791021,8129186,7888435,6345970,79041607,82787206
06,Flexible Manufacturing,7140,Morocco,12659,433852,878922,327134,0,0,0,2213
07,Advanced Materials,7140,Morocco,0,0,0,20425,0,0,0,152936
08,Aerospace,7140,Morocco,1419603,9553028,163227294,236128051,4388,0,155577,6699
09,Weapons,7140,Morocco,0,0,1423800,0,0,0,0,0
10,Nuclear Technology,7140,Morocco,0,0,188180,164919,0,0,0,0
01,Biotechnology,7210,Algeria,0,23644,145748,171229,0,0,0,0
02,Life Science,7210,Algeria,2147711,226225,10204823,3302160,0,0,0,0
03,Opto-Electronics,7210,Algeria,12674,10452,199870,506528,0,0,0,0
04,Information & Communications,7210,Algeria,1167192,1072063,88479147,153065435,0,7819,7819,7284
05,Electronics,7210,Algeria,440394,369974,2261940,10749953,0,0,3770,0
06,Flexible Manufacturing,7210,Algeria,558031,296578,2398004,5313711,0,0,0,0
07,Advanced Materials,7210,Algeria,0,0,179137,491825,0,0,0,0
08,Aerospace,7210,Algeria,1228334,652103,10082907,15934264,0,0,506443,0
09,Weapons,7210,Algeria,0,0,0,75000,0,0,0,0
10,Nuclear Technology,7210,Algeria,223017,0,619900,294089,0,0,0,0
01,Biotechnology,7230,Tunisia,0,4244,76621,74823,0,0,0,0
02,Life Science,7230,Tunisia,127798,147173,4677015,3321917,0,86800,271893,39291
03,Opto-Electronics,7230,Tunisia,0,0,417123,83152,2196,0,11980,3040
04,Information & Communications,7230,Tunisia,884015,452238,6581659,7339660,52586,0,188367,606737
05,Electronics,7230,Tunisia,47835,21457,453407,907235,0,0,113095,4212
06,Flexible Manufacturing,7230,Tunisia,23046,96088,865000,261338,24227,16231,55924,0
07,Advanced Materials,7230,Tunisia,0,0,6291,67530,0,0,0,0
08,Aerospace,7230,Tunisia,1158826,937662,14094958,6513109,306563,312403,2937414,2825693
09,Weapons,7230,Tunisia,0,84413,127372,0,0,0,0,0
10,Nuclear Technology,7230,Tunisia,0,0,111173,14092,0,0,0,0
02,Life Science,7250,Libya,2173435,3282157,16352333,6380008,0,0,0,0
03,Opto-Electronics,7250,Libya,67515,13590,610452,30300,0,0,0,0
04,Information & Communications,7250,Libya,845131,367941,3622179,7142428,2200,0,2200,0
05,Electronics,7250,Libya,9070,0,9070,45541,0,0,0,0
06,Flexible Manufacturing,7250,Libya,26250,39762,100548,114035,0,0,0,0
07,Advanced Materials,7250,Libya,0,0,1263561,0,0,0,0,0
08,Aerospace,7250,Libya,165959,366616,2392334,73748577,0,0,0,0
09,Weapons,7250,Libya,0,0,8000,0,0,0,0,0
10,Nuclear Technology,7250,Libya,0,0,523945,951510,0,0,0,0
01,Biotechnology,7290,Egypt,459808,627018,14259744,2202297,0,0,9260,0
02,Life Science,7290,Egypt,2514613,2650228,34791517,26818634,25452,5658,244253,10790
03,Opto-Electronics,7290,Egypt,54751,36103,8559365,3414280,0,0,52592,0
04,Information & Communications,7290,Egypt,5166704,8577562,132587171,219246563,20195,2500,279729,1052733
05,Electronics,7290,Egypt,832632,61406,4269847,9089631,0,0,5694,4158
06,Flexible Manufacturing,7290,Egypt,342054,1858830,10492525,14810042,24465,57833,494563,483432
07,Advanced Materials,7290,Egypt,0,4194,191569,616326,0,0,43701,0
08,Aerospace,7290,Egypt,89455997,80523776,383867776,373737816,5000,7330,34740,17565
09,Weapons,7290,Egypt,42661058,8749395,115744353,89299658,0,0,0,0
10,Nuclear Technology,7290,Egypt,187654,262941,2216773,1501458,0,0,0,18545
01,Biotechnology,7320,Sudan,0,13000,643251,0,0,0,0,0
02,Life Science,7320,Sudan,14942,0,84840,506227,0,0,0,3722
03,Opto-Electronics,7320,Sudan,0,0,0,2631,0,0,0,0
04,Information & Communications,7320,Sudan,0,0,178496,251459,0,0,0,0
06,Flexible Manufacturing,7320,Sudan,0,0,10000,13107,0,0,0,0
08,Aerospace,7320,Sudan,0,0,0,13753,0,0,0,0
04,Information & Communications,7370,Western Sahara,0,0,91504,0,0,0,0,0
02,Life Science,7380,Equatorial Guinea,104583,27069,1624345,743002,0,20000,20000,0
03,Opto-Electronics,7380,Equatorial Guinea,3760,3790,125288,222237,0,0,0,0
04,Information & Communications,7380,Equatorial Guinea,191733,220903,3797049,1157855,2155,0,5105,0
05,Electronics,7380,Equatorial Guinea,24940,20527,114236,138537,0,0,0,0
06,Flexible Manufacturing,7380,Equatorial Guinea,10870,145141,344052,303757,0,0,0,0
07,Advanced Materials,7380,Equatorial Guinea,11047,0,151312,63460,0,0,0,0
08,Aerospace,7380,Equatorial Guinea,44550,0,263289,204963,0,0,0,0
09,Weapons,7380,Equatorial Guinea,0,0,0,3438,0,0,0,0
10,Nuclear Technology,7380,Equatorial Guinea,2696,0,41341,9500,0,0,0,0
02,Life Science,7410,Mauritania,16815,0,53141,529662,0,0,0,0
03,Opto-Electronics,7410,Mauritania,0,0,3483,0,0,0,0,0
04,Information & Communications,7410,Mauritania,20944,8300,2015304,1064360,0,0,70048,19719
05,Electronics,7410,Mauritania,0,0,5250,0,9540,0,9540,2456
06,Flexible Manufacturing,7410,Mauritania,14568,0,14568,45600,0,0,0,0
07,Advanced Materials,7410,Mauritania,0,0,0,7500,0,0,0,0
08,Aerospace,7410,Mauritania,52359,7326522,7496529,45197,0,0,0,0
10,Nuclear Technology,7410,Mauritania,0,0,0,811502,0,0,0,0
01,Biotechnology,7420,Cameroon,0,0,0,4278,0,0,0,0
02,Life Science,7420,Cameroon,6401,67148,156801,1968932,0,2561,42747,15618
03,Opto-Electronics,7420,Cameroon,0,46445,202045,21800,0,0,3300,414096
04,Information & Communications,7420,Cameroon,192493,885317,4837451,8121964,148472,48525,2513453,2547267
05,Electronics,7420,Cameroon,97650,10320,120763,32489,9144,8047,31107,68635
06,Flexible Manufacturing,7420,Cameroon,0,0,29381,36775,0,0,8000,2500
08,Aerospace,7420,Cameroon,23018,22758,362753,470167,0,0,0,0
10,Nuclear Technology,7420,Cameroon,0,0,42500,0,0,0,0,0
01,Biotechnology,7440,Senegal,0,85708,89081,4110,0,0,0,0
02,Life Science,7440,Senegal,45619,13000,288264,737016,0,0,0,0
03,Opto-Electronics,7440,Senegal,0,0,20220,72192,0,0,0,92500
04,Information & Communications,7440,Senegal,96869,138428,1673941,4687485,10368,0,206176,131990
05,Electronics,7440,Senegal,819736,1962093,13619536,529369,0,0,24493,138822
06,Flexible Manufacturing,7440,Senegal,12649,0,1167725,284470,0,0,59620,0
07,Advanced Materials,7440,Senegal,0,0,0,10800,0,0,0,0
08,Aerospace,7440,Senegal,30869,122875,593959,1285023,0,0,0,0
09,Weapons,7440,Senegal,0,0,3379,0,0,0,0,0
10,Nuclear Technology,7440,Senegal,0,0,9935,106000,0,0,0,0
01,Biotechnology,7450,Mali,0,0,8567,8368,0,0,0,0
02,Life Science,7450,Mali,15530,31404,203583,1139119,0,0,0,0
03,Opto-Electronics,7450,Mali,0,0,323800,23923,0,0,0,43912
04,Information & Communications,7450,Mali,74318,452538,2457758,1820861,2802882,285055,3557439,757218
05,Electronics,7450,Mali,0,0,40835,124535,17697,12434,41017,19996
06,Flexible Manufacturing,7450,Mali,0,0,186989,14739,0,0,0,27900
08,Aerospace,7450,Mali,0,2530,269657,176077,0,0,0,8534
01,Biotechnology,7460,Guinea,0,0,0,0,0,0,0,2001
02,Life Science,7460,Guinea,0,0,463863,277166,0,0,16620,0
03,Opto-Electronics,7460,Guinea,0,9111,700513,9156,0,0,0,0
04,Information & Communications,7460,Guinea,94563,97893,1660872,1850803,0,0,0,18500
05,Electronics,7460,Guinea,25456,20104,59403,26148,0,0,0,0
06,Flexible Manufacturing,7460,Guinea,14600,39074,116739,51886,0,0,0,0
08,Aerospace,7460,Guinea,105435,9998,228771,274625,0,0,0,10636
02,Life Science,7470,Sierra Leone,7355,0,23407,229269,0,0,0,0
03,Opto-Electronics,7470,Sierra Leone,0,35917,85755,26297,2591,0,5185,4440
04,Information & Communications,7470,Sierra Leone,94496,149186,1249992,2213669,0,3604,82262,39353
05,Electronics,7470,Sierra Leone,0,0,86104,81760,0,561093,589664,67538
06,Flexible Manufacturing,7470,Sierra Leone,6005,9799,66497,81898,0,0,2119,4000
07,Advanced Materials,7470,Sierra Leone,0,0,10520,0,0,0,0,0
08,Aerospace,7470,Sierra Leone,0,5000,17360,12304,0,0,0,0
09,Weapons,7470,Sierra Leone,0,0,6845,0,0,0,0,0
10,Nuclear Technology,7470,Sierra Leone,0,0,0,5556,0,0,0,0
01,Biotechnology,7480,Cote d'Ivoire,403560,322786,4051593,2811309,0,0,0,0
02,Life Science,7480,Cote d'Ivoire,149931,474472,1241087,1322990,0,0,0,4576
03,Opto-Electronics,7480,Cote d'Ivoire,45000,85695,257315,51884,0,0,50000,0
04,Information & Communications,7480,Cote d'Ivoire,3760587,870872,7656347,4765468,36158,191094,331025,306151
05,Electronics,7480,Cote d'Ivoire,36040,44016,3347794,437824,0,0,0,44324
06,Flexible Manufacturing,7480,Cote d'Ivoire,0,21474,164783,234064,0,0,0,110089
07,Advanced Materials,7480,Cote d'Ivoire,0,7830,13190,0,0,0,0,0
08,Aerospace,7480,Cote d'Ivoire,136527,164932,1859237,1095363,0,0,0,0
09,Weapons,7480,Cote d'Ivoire,0,0,17209,0,0,0,7713,30240
01,Biotechnology,7490,Ghana,0,0,52607,11277,0,0,0,0
02,Life Science,7490,Ghana,30724,31239,904725,425645,0,49386,49386,0
03,Opto-Electronics,7490,Ghana,0,0,120676,343312,0,0,0,0
04,Information & Communications,7490,Ghana,539029,1325626,12556952,9942360,31294,0,34544,0
05,Electronics,7490,Ghana,13300,0,121107,321708,0,0,2400,0
06,Flexible Manufacturing,7490,Ghana,30400,0,166463,400815,0,0,0,3334
07,Advanced Materials,7490,Ghana,0,0,9287,4503,0,0,0,0
08,Aerospace,7490,Ghana,27620,1927110,2415617,425098,0,0,22632,0
09,Weapons,7490,Ghana,0,0,45000,0,0,0,0,0
10,Nuclear Technology,7490,Ghana,27800,0,27800,38260,0,0,0,0
01,Biotechnology,7500,Gambia,0,0,0,3105,0,0,0,0
02,Life Science,7500,Gambia,0,91813,239438,253602,0,0,0,0
03,Opto-Electronics,7500,Gambia,7016,0,14457,97176,0,0,0,0
04,Information & Communications,7500,Gambia,118794,32820,765420,632989,0,0,0,0
05,Electronics,7500,Gambia,6296,2950,21945,429668,0,0,0,0
06,Flexible Manufacturing,7500,Gambia,0,0,6098,19500,0,0,0,0
08,Aerospace,7500,Gambia,9197,0,50925,111000,0,0,0,65533
01,Biotechnology,7510,Niger,0,0,51302,0,0,0,0,0
02,Life Science,7510,Niger,105400,0,2811627,2245958,0,0,0,2037
03,Opto-Electronics,7510,Niger,0,0,444611,0,0,0,0,0
04,Information & Communications,7510,Niger,614511,126394,3355298,5384649,5960,7985,224889,34922
05,Electronics,7510,Niger,0,0,53732,34035470,0,31663,31663,10411
