-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    ECMWF_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
sni1        49718.000    1995     1     1     0
sni1        52274.750    2001    12    31    18
sni1     -2631346.566 -4646278.982  3477113.259
49873.00    -0.142747    -0.238815     0.654203
49873.25    -0.171710    -0.216034     0.566811
49873.50    -0.279832    -0.285794     0.930184
49873.75    -0.329662    -0.342829     0.746095
49874.00    -0.455042    -0.624260     1.423662
49874.25    -0.330626    -0.565676     0.992196
49874.50    -0.382783    -0.609432     1.356598
49874.75    -0.366853    -0.584518     1.051977
49875.00    -0.443429    -0.779246     1.686815
49875.25    -0.310929    -0.655442     1.307426
49875.50    -0.333419    -0.593225     1.521586
49875.75    -0.272624    -0.462615     0.985648
49876.00    -0.329363    -0.543489     1.356458
49876.25    -0.210704    -0.344275     0.845184
49876.50    -0.245217    -0.303671     1.060420
49876.75    -0.162327    -0.164537     0.324362
49877.00    -0.221617    -0.237859     0.561288
49877.25    -0.044736    -0.041697    -0.087451
49877.50    -0.010426    -0.000290     0.017473
49877.75     0.102529     0.114788    -0.641053
49878.00     0.077323    -0.010980    -0.352090
49878.25     0.209720     0.120827    -0.802051
49878.50     0.136582     0.086480    -0.462877
49878.75     0.178221     0.173500    -0.976209
49879.00     0.051586    -0.002923    -0.434190
49879.25     0.092608     0.122239    -0.737676
49879.50     0.021501     0.108021    -0.437212
49879.75     0.041136     0.201773    -0.987744
49880.00    -0.089259     0.018450    -0.426493
49880.25    -0.076894     0.092831    -0.567556
49880.50    -0.185836     0.062693    -0.141176
49880.75    -0.163226     0.129448    -0.522807
49881.00    -0.322771    -0.104451     0.279632
49881.25    -0.302516    -0.020890     0.129406
49881.50    -0.356286    -0.045823     0.528032
49881.75    -0.328579     0.017703     0.106883
49882.00    -0.439108    -0.199708     0.720055
49882.25    -0.408520    -0.126091     0.538658
49882.50    -0.492594    -0.135906     0.899168
49882.75    -0.456112    -0.074592     0.414653
49883.00    -0.595922    -0.304931     0.981949
49883.25    -0.570759    -0.210255     0.759671
49883.50    -0.682730    -0.241184     1.170387
49883.75    -0.687886    -0.195783     0.790092
49884.00    -0.803123    -0.398668     1.326751
49884.25    -0.719683    -0.279715     1.052699
49884.50    -0.740535    -0.243532     1.230379
49884.75    -0.645769    -0.109335     0.536268
49885.00    -0.654037    -0.208548     0.730698
49885.25    -0.455826    -0.003248     0.087200
49885.50    -0.444650     0.033039     0.240734
49885.75    -0.334509     0.111424    -0.324931
49886.00    -0.366236    -0.064106     0.096221
49886.25    -0.225687     0.048214    -0.233173
49886.50    -0.229417     0.043683     0.029890
49886.75    -0.168061     0.088051    -0.390348
49887.00    -0.276795    -0.147805     0.246249
49887.25    -0.212630    -0.110697     0.113184
49887.50    -0.255110    -0.120878     0.344281
49887.75    -0.222076    -0.082328    -0.070585
49888.00    -0.291894    -0.300962     0.502208
49888.25    -0.219399    -0.214392     0.310467
49888.50    -0.252188    -0.238157     0.634273
49888.75    -0.227101    -0.191417     0.199730
49889.00    -0.302760    -0.381412     0.747057
49889.25    -0.151989    -0.221251     0.399943
49889.50    -0.179384    -0.199225     0.662240
49889.75    -0.106677    -0.104022     0.001106
49890.00    -0.170157    -0.256811     0.389772
49890.25    -0.041172    -0.099417    -0.032950
49890.50    -0.069843    -0.080518     0.125974
49890.75     0.024913     0.035019    -0.612733
49891.00    -0.053335    -0.113237    -0.316790
49891.25     0.033645     0.029872    -0.812665
49891.50    -0.013735     0.045849    -0.688791
49891.75     0.064487     0.154107    -1.315639
49892.00    -0.041165    -0.040646    -0.714376
49892.25     0.008076     0.044012    -0.970174
49892.50    -0.101405    -0.018056    -0.429062
49892.75    -0.056988     0.025787    -0.752611
49893.00    -0.176781    -0.212402     0.095337
49893.25    -0.125517    -0.162405     0.107589
49893.50    -0.184625    -0.205308     0.530502
49893.75    -0.114232    -0.120950    -0.076509
49894.00    -0.235036    -0.335349     0.518238
49894.25    -0.115302    -0.170400     0.139016
49894.50    -0.140556    -0.160297     0.416330
49894.75    -0.052535    -0.071814    -0.122655
49895.00    -0.129910    -0.206784     0.305876
49895.25     0.025556    -0.055443    -0.126577
49895.50    -0.010004    -0.056880     0.085804
49895.75     0.085156     0.048768    -0.463532
49896.00     0.018396    -0.101052     0.039108
49896.25     0.138710     0.036091    -0.323513
49896.50     0.116092     0.022355    -0.048755
49896.75     0.184285     0.074598    -0.470288
49897.00     0.066420    -0.109315     0.111533
49897.25     0.131056     0.024620    -0.164672
49897.50     0.087750     0.025508     0.095028
49897.75     0.139975     0.084560    -0.377352
49898.00     0.023509    -0.068850     0.047202
49898.25     0.106442     0.107728    -0.451622
49898.50     0.022656     0.120156    -0.318920
49898.75     0.028853     0.197731    -0.749988
49899.00    -0.118171     0.023503    -0.205629
49899.25    -0.086243     0.122195    -0.420137
49899.50    -0.207206     0.076820    -0.039463
49899.75    -0.192639     0.117657    -0.379848
49900.00    -0.309284    -0.039535     0.131427
49900.25    -0.259699     0.024899    -0.041627
49900.50    -0.348359    -0.009930     0.260465
49900.75    -0.336372     0.008958    -0.139925
49901.00    -0.432130    -0.211826     0.359165
49901.25    -0.393531    -0.202238     0.307150
49901.50    -0.493138    -0.299818     0.759596
49901.75    -0.457862    -0.311227     0.490721
49902.00    -0.505344    -0.494208     0.899173
49902.25    -0.366273    -0.349698     0.469701
49902.50    -0.366324    -0.319395     0.578590
49902.75    -0.269571    -0.178514    -0.082954
49903.00    -0.272553    -0.265438     0.195321
49903.25    -0.155348    -0.088269    -0.245820
49903.50    -0.186882    -0.040799    -0.136567
49903.75    -0.123768     0.108317    -0.801071
49904.00    -0.178673    -0.001241    -0.446055
49904.25    -0.089129     0.108636    -0.732520
49904.50    -0.146719     0.120571    -0.441971
49904.75    -0.079370     0.235748    -1.029926
49905.00    -0.187852     0.060310    -0.569736
49905.25    -0.100295     0.170094    -0.900551
49905.50    -0.164289     0.159677    -0.647684
49905.75    -0.090470     0.274100    -1.334102
49906.00    -0.172677     0.099800    -0.877663
49906.25    -0.108049     0.176274    -1.084520
49906.50    -0.161506     0.142593    -0.736319
49906.75    -0.092572     0.227856    -1.331559
49907.00    -0.185386     0.019624    -0.710153
49907.25    -0.123732     0.098588    -0.960716
49907.50    -0.183836     0.077513    -0.636633
49907.75    -0.119719     0.137977    -1.120705
49908.00    -0.221676    -0.057475    -0.441086
49908.25    -0.190592     0.022850    -0.569020
49908.50    -0.261060     0.020575    -0.173189
49908.75    -0.231920     0.117072    -0.727287
49909.00    -0.325468    -0.064830    -0.118235
49909.25    -0.262946     0.055114    -0.351097
49909.50    -0.311619     0.026922     0.068902
49909.75    -0.243830     0.120387    -0.478952
49910.00    -0.348273    -0.096029     0.116130
49910.25    -0.264980     0.007256    -0.087180
49910.50    -0.295296    -0.031798     0.205641
49910.75    -0.225930     0.004233    -0.325715
49911.00    -0.272381    -0.192264     0.173317
49911.25    -0.160347    -0.073290    -0.111612
49911.50    -0.196796    -0.066267     0.067778
49911.75    -0.109023     0.013475    -0.473923
49912.00    -0.194021    -0.150320    -0.017521
49912.25    -0.066178    -0.002528    -0.421581
49912.50    -0.054320     0.024166    -0.287987
49912.75     0.032178     0.104343    -0.845549
49913.00    -0.062401    -0.071718    -0.361989
49913.25     0.013799     0.067098    -0.660745
49913.50    -0.001089     0.093556    -0.487695
49913.75     0.081361     0.195214    -1.039783
49914.00    -0.021843     0.017285    -0.437864
49914.25     0.072466     0.154273    -0.721139
49914.50     0.020534     0.150744    -0.495483
49914.75     0.060602     0.232090    -0.982160
49915.00    -0.070540     0.042101    -0.455320
49915.25    -0.020568     0.150017    -0.710354
49915.50    -0.088868     0.134133    -0.521360
49915.75    -0.085795     0.161965    -0.899813
49916.00    -0.230521    -0.066943    -0.280688
49916.25    -0.197430     0.001591    -0.490360
49916.50    -0.264611    -0.042457    -0.127055
49916.75    -0.217315     0.003139    -0.624534
49917.00    -0.308112    -0.174886    -0.173740
49917.25    -0.202664    -0.030981    -0.597718
49917.50    -0.224476    -0.030072    -0.370796
49917.75    -0.143104     0.055577    -0.884458
49918.00    -0.203695    -0.117431    -0.352975
49918.25    -0.142757    -0.024588    -0.516669
49918.50    -0.198843    -0.028394    -0.242145
49918.75    -0.158719     0.022605    -0.696161
49919.00    -0.259834    -0.167348    -0.082889
49919.25    -0.211392    -0.067665    -0.226914
49919.50    -0.277273    -0.059577    -0.015399
49919.75    -0.257523    -0.000563    -0.487848
49920.00    -0.381176    -0.200845     0.052187
49920.25    -0.326431    -0.066616    -0.350167
49920.50    -0.416441    -0.089641    -0.158773
49920.75    -0.382310    -0.044049    -0.719627
49921.00    -0.478075    -0.261361    -0.174411
49921.25    -0.441745    -0.176881    -0.464360
49921.50    -0.498942    -0.182467    -0.225726
49921.75    -0.417541    -0.084415    -0.844963
49922.00    -0.488496    -0.259826    -0.292746
49922.25    -0.426625    -0.146656    -0.531004
49922.50    -0.464726    -0.113123    -0.293159
49922.75    -0.405415    -0.017451    -0.819467
49923.00    -0.527617    -0.200364    -0.145833
49923.25    -0.521250    -0.113074    -0.159915
49923.50    -0.603792    -0.141718     0.276749
49923.75    -0.573018    -0.084802    -0.108338
49924.00    -0.698560    -0.262679     0.459787
49924.25    -0.642167    -0.136368     0.197029
49924.50    -0.710702    -0.164418     0.466255
49924.75    -0.651866    -0.086670    -0.076466
49925.00    -0.687451    -0.276910     0.359085
49925.25    -0.555224    -0.159299    -0.071930
49925.50    -0.560744    -0.184900     0.173870
49925.75    -0.402473    -0.090495    -0.461850
49926.00    -0.412904    -0.248341    -0.063066
49926.25    -0.264151    -0.111769    -0.416200
49926.50    -0.255036    -0.102248    -0.136743
49926.75    -0.144875     0.032215    -0.732293
49927.00    -0.224585    -0.126826    -0.220184
49927.25    -0.150390     0.022011    -0.493788
49927.50    -0.239791     0.042237    -0.137430
49927.75    -0.203108     0.098774    -0.604851
49928.00    -0.328209    -0.107285    -0.002278
49928.25    -0.229116     0.013540    -0.286664
49928.50    -0.300974    -0.029827     0.063944
49928.75    -0.241368     0.015811    -0.396583
49929.00    -0.338412    -0.188537     0.129434
49929.25    -0.253056    -0.060821    -0.242057
49929.50    -0.293847    -0.047840    -0.058311
49929.75    -0.228127     0.027815    -0.650427
49930.00    -0.346701    -0.174819    -0.093475
49930.25    -0.290321    -0.030491    -0.496917
49930.50    -0.340538    -0.061682    -0.252500
49930.75    -0.304849    -0.008010    -0.716415
49931.00    -0.431105    -0.206291    -0.116386
49931.25    -0.380597    -0.074125    -0.404171
49931.50    -0.427759    -0.086534    -0.091176
49931.75    -0.410649    -0.016121    -0.507700
49932.00    -0.556151    -0.209284     0.104816
49932.25    -0.486137    -0.054053    -0.162062
49932.50    -0.542898    -0.048404     0.146337
49932.75    -0.504192     0.034943    -0.374009
49933.00    -0.603098    -0.149436     0.145444
49933.25    -0.523990    -0.034752    -0.160122
49933.50    -0.549172    -0.054154     0.069242
49933.75    -0.489338    -0.027112    -0.319365
49934.00    -0.593705    -0.273702     0.412515
49934.25    -0.534044    -0.225159     0.379111
49934.50    -0.629989    -0.304288     0.895081
49934.75    -0.602585    -0.276445     0.604021
49935.00    -0.723518    -0.501258     1.261904
49935.25    -0.672125    -0.403862     1.210883
49935.50    -0.720810    -0.413398     1.506719
49935.75    -0.631238    -0.306459     0.917054
49936.00    -0.699830    -0.464259     1.401060
49936.25    -0.572721    -0.310019     1.055366
49936.50    -0.552173    -0.271334     1.253922
49936.75    -0.436981    -0.180171     0.678679
49937.00    -0.478781    -0.372171     1.091288
49937.25    -0.357229    -0.218107     0.600771
49937.50    -0.351165    -0.224882     0.812998
49937.75    -0.274885    -0.160564     0.231104
49938.00    -0.379843    -0.364192     0.815029
49938.25    -0.323022    -0.261253     0.565973
49938.50    -0.413104    -0.306423     0.988248
49938.75    -0.447017    -0.300460     0.691240
49939.00    -0.602510    -0.548080     1.445719
49939.25    -0.601297    -0.470204     1.385375
49939.50    -0.659427    -0.496755     1.713617
49939.75    -0.608174    -0.430486     1.113685
49940.00    -0.665614    -0.603586     1.491477
49940.25    -0.537651    -0.457846     1.045680
49940.50    -0.515250    -0.438040     1.197899
49940.75    -0.413796    -0.315556     0.476713
49941.00    -0.451093    -0.432635     0.817277
49941.25    -0.345811    -0.235316     0.304375
49941.50    -0.368563    -0.184909     0.436800
49941.75    -0.309155    -0.088779    -0.130236
49942.00    -0.424891    -0.265494     0.414304
49942.25    -0.379743    -0.176125     0.182364
49942.50    -0.438309    -0.209986     0.513541
49942.75    -0.414301    -0.174860     0.127345
49943.00    -0.565827    -0.402257     0.853192
49943.25    -0.534094    -0.294787     0.634683
49943.50    -0.571199    -0.290001     0.845760
49943.75    -0.494816    -0.194677     0.274808
49944.00    -0.566897    -0.392417     0.827115
49944.25    -0.446146    -0.254567     0.554961
49944.50    -0.413367    -0.248518     0.849731
49944.75    -0.301854    -0.187802     0.364704
49945.00    -0.377659    -0.409698     1.082493
49945.25    -0.225487    -0.284346     0.804120
49945.50    -0.241030    -0.277146     1.178708
49945.75    -0.114633    -0.185987     0.646541
49946.00    -0.186400    -0.368452     1.165493
49946.25    -0.088825    -0.246088     0.890948
49946.50    -0.097554    -0.248253     1.103595
49946.75     0.034035    -0.141236     0.412724
