#BottleID	SampleID	SMCOD	STAID	Reach	Group	AlgaeGroup	Phylum	Family	Genus	Species	Variety	TaxonAuthority	ScientificName	NADEDID	ShortName	SampleProcessingStatusText
59	57	UIRB0799AQE1033B	05526000	A	N	Blue-Green Algae	Cyanophyta	(undetermined)	Unknown Cyanophyte	Oscillatoriaceae sp. 1 MSU			Unknown Cyanophyte Oscillatoriaceae sp. 1 MSU 	888119	XBGosc1	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Diatomaceae	Fragilaria	nanana		Lange-Bertalot	Fragilaria nanana Lange-Bertalot	34088	FRnanan	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	montana		Krasske	Amphora montana Krasske	7042	AMmontan	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Naviculaceae	Gomphosphenia	lingulatiformis		(Lange-Bertalot et Reichardt) Lange-Bertalot	Gomphosphenia lingulatiformis (Lange-Bertalot et Reichardt) Lange-Bertalot	209003	GMlinfor	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	erifuga		Lange-Bertalot	Navicula erifuga Lange-Bertalot	46648	NAerifga	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	menisculus	obtusa	Hustedt	Navicula menisculus var. obtusa Hustedt	46740	NAmenobt	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	phyllepta		Kützing	Navicula phyllepta Kützing	46651	NAphylpt	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Naviculaceae	Rhoicosphenia	abbreviata		(Agardh) Lange-Bertalot	Rhoicosphenia abbreviata (Agardh) Lange-Bertalot	57002	ROabbre	Completed
59	57	UIRB0799AQE1033B	05526000	A	N	Blue-Green Algae	Cyanophyta	Chroococcaceae	Chroococcus	turgidus		(Kützing) Nägeli	Chroococcus turgidus (Kützing) Nägeli	820007	CHOturgd	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Achnanthaceae	Cocconeis	placentula	euglypta	(Ehrenberg) Cleve	Cocconeis placentula var. euglypta (Ehrenberg) Cleve	16005	CCplaeug	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Achnanthaceae	Planothidium	rostratum		(Østrup) Lange-Bertalot	Planothidium rostratum (Østrup) Lange-Bertalot	155018	PTrostr	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	pediculus		(Kützing) Grunow	Amphora pediculus (Kützing) Grunow	7043	AMpedcls	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Naviculaceae	Gyrosigma	scalproides		(Rabenhorst) Cleve	Gyrosigma scalproides (Rabenhorst) Cleve	38012	GYscalpd	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	symmetrica		Patrick	Navicula symmetrica Patrick	46400	NAsymtrc	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Naviculaceae	Sellaphora	seminulum		(Grunow) Mann	Sellaphora seminulum (Grunow) Mann	170014	SFseminu	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Naviculaceae	Stauroneis	livingstonii		Reimer	Stauroneis livingstonii Reimer	62010	SSliving	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	amphibia		Grunow	Nitzschia amphibia Grunow	48004	NIamphib	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Tryblionella	victoriae		Grunow	Tryblionella victoriae Grunow	185027	TYvictor	Completed
59	57	UIRB0799AQE1033B	05526000	A	N	Euglenoids	Euglenophyta	Euglenaceae	Trachelomonas	sp.			Trachelomonas sp. 	995000	TRAsp	Completed
59	57	UIRB0799AQE1033B	05526000	A	N	Green Algae	Chlorophyta	Desmidiaceae	Cosmarium	granatum		Brébisson ex Ralfs	Cosmarium granatum Brébisson ex Ralfs	327012	COSgrant	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	minima		Grunow	Navicula minima Grunow	46039	NAminima	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	reichardtiana		Lange-Bertalot	Navicula reichardtiana Lange-Bertalot	46666	NAreichd	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	rostellata		Kützing	Navicula rostellata Kützing	46896	NArostel	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	tenelloides		Hustedt	Navicula tenelloides Hustedt	46401	NAtenell	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Naviculaceae	Reimeria	sinuata		(Gregory) Kociolek et Stoermer	Reimeria sinuata (Gregory) Kociolek et Stoermer	55002	REsinuta	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	1?			Nitzschia sp. 1? 	48990	NI1?	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	inconspicua		Grunow	Nitzschia inconspicua Grunow	48122	NIincons	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Simonsenia	delognei		(Grunow) Lange-Bertalot	Simonsenia delognei (Grunow) Lange-Bertalot	59001	SIdelog	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	stelligera		(Cleve et Grunow) Van Heurck	Cyclotella stelligera (Cleve et Grunow) Van Heurck	20010	CYstelli	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Naviculaceae	Sellaphora	laevissima		(Kützing) Mann	Sellaphora laevissima (Kützing) Mann	170001	SFlaevis	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	acicularis		(Kützing) Smith	Nitzschia acicularis (Kützing) Smith	48002	NIacicul	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	frustulum		(Kützing) Grunow	Nitzschia frustulum (Kützing) Grunow	48013	NIfrustu	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	palea		(Kützing) Smith	Nitzschia palea (Kützing) Smith	48025	NIpalea	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Aulacoseira	ambigua		(Grunow) Simonsen	Aulacoseira ambigua (Grunow) Simonsen	10008	AUambig	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	meneghiniana		Kützing	Cyclotella meneghiniana Kützing	20007	CYmenegh	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	germainii		Wallace	Navicula germainii Wallace	46616	NAgermii	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	notha		Wallace	Navicula notha Wallace	46044	NAnotha	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	subminuscula		Manguin	Navicula subminuscula Manguin	46562	NAsubmin	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Naviculaceae	Pleurosigma	angulatum		(Quekett) Smith	Pleurosigma angulatum (Quekett) Smith	54005	PLangul	Completed
59	57	UIRB0799AQE1033B	05526000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Tryblionella	apiculata		Gregory	Tryblionella apiculata Gregory	185023	TYapicul	Completed
59	57	UIRB0799AQE1033B	05526000	A	N	Red Algae	Rhodophyta	(Undetermined)	Unknown Rhodophyte	Florideophycidae (chantransia)			Unknown Rhodophyte Florideophycidae (chantransia) 	1599006	XRHchant	Completed
65	64	UIRB0799AQE1003A	05527800	A	N	Green Algae	Chlorophyta	Cladophoraceae	Cladophora	sp.			Cladophora sp. 	309001	CLAsp	Completed
66	64	UIRB0799AQE1003B	05527800	A	N	Blue-Green Algae	Cyanophyta	(undetermined)	Unknown Cyanophyte	Oscillatoriaceae sp. 2 MSU			Unknown Cyanophyte Oscillatoriaceae sp. 2 MSU 	888120	XBGosc2	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Diatomaceae	Fragilaria	capucina		Desmazières	Fragilaria capucina Desmazières	34006	FRcapuci	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Diatomaceae	Synedra	acus		Kützing	Synedra acus Kützing	66042	SYacus	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	pediculus		(Kützing) Grunow	Amphora pediculus (Kützing) Grunow	7043	AMpedcls	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Craticula	accomoda		(Hustedt) Mann	Craticula accomoda (Hustedt) Mann	21003	KCaccomd	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	truncatum		Ehrenberg	Gomphonema truncatum Ehrenberg	37022	GOtrunca	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	ingenua		Hustedt	Navicula ingenua Hustedt	46362	NAingnua	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	minima		Grunow	Navicula minima Grunow	46039	NAminima	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	radiosa		Kützing	Navicula radiosa Kützing	46056	NAradios	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Reimeria	sinuata		(Gregory) Kociolek et Stoermer	Reimeria sinuata (Gregory) Kociolek et Stoermer	55002	REsinuta	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	angustata		(Smith) Grunow	Nitzschia angustata (Smith) Grunow	48093	NIangust	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	dissipata		(Kützing) Grunow	Nitzschia dissipata (Kützing) Grunow	48008	NIdissip	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	pumila		Hustedt	Nitzschia pumila Hustedt	48027	NIpumila	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	supralitorea		Lange-Bertalot	Nitzschia supralitorea Lange-Bertalot	48312	NIsupral	Completed
66	64	UIRB0799AQE1003B	05527800	A	N	Euglenoids	Euglenophyta	Euglenaceae	Euglena	proxima		Dangeard	Euglena proxima Dangeard	970033	EUGprox	Completed
66	64	UIRB0799AQE1003B	05527800	A	N	Green Algae	Chlorophyta	Desmidiaceae	Cosmarium	sp.			Cosmarium sp. 	327001	COSsp	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Achnanthaceae	Planothidium	frequentissimum		(Lange-Bertalot) Lange-Bertalot	Planothidium frequentissimum (Lange-Bertalot) Lange-Bertalot	155017	PTfreq	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Diadesmis	confervacea		Kützing	Diadesmis confervacea Kützing	197001	DIconfer	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Gyrosigma	attenuatum		(Kützing) Rabenhorst	Gyrosigma attenuatum (Kützing) Rabenhorst	38005	GYattenu	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Hippodonta	capitata		"(Ehrenberg) Lange-Bertalot, Metzeltin et Witkowski"	"Hippodonta capitata (Ehrenberg) Lange-Bertalot, Metzeltin et Witkowski"	213001	HIcapita	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	tenelloides		Hustedt	Navicula tenelloides Hustedt	46401	NAtenell	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	agnita		Hustedt	Nitzschia agnita Hustedt	48274	NIagnita	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	frustulum		(Kützing) Grunow	Nitzschia frustulum (Kützing) Grunow	48013	NIfrustu	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Tryblionella	victoriae		Grunow	Tryblionella victoriae Grunow	185027	TYvictor	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Surirellaceae	Surirella	minuta		Brébisson	Surirella minuta Brébisson	65048	SUminuta	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	meneghiniana		Kützing	Cyclotella meneghiniana Kützing	20007	CYmenegh	Completed
66	64	UIRB0799AQE1003B	05527800	A	N	Green Algae	Chlorophyta	Scenedesmaceae	Scenedesmus	bijuga		(Turpin) Lagerheim	Scenedesmus bijuga (Turpin) Lagerheim	510013	SCEbijug	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Achnanthaceae	Achnanthidium	exiguum		(Grunow) Czarnecki	Achnanthidium exiguum (Grunow) Czarnecki	1024	AHexigum	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Achnanthaceae	Cocconeis	placentula	lineata	(Ehrenberg) Van Heurck	Cocconeis placentula var. lineata (Ehrenberg) Van Heurck	16003	CCplalin	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Diatomaceae	Fragilaria	capucina	mesolepta	Rabenhorst	Fragilaria capucina var. mesolepta Rabenhorst	34051	FRcapmes	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Diatomaceae	Tabularia	tabulata		(Agardh) Snoeijs	Tabularia tabulata (Agardh) Snoeijs	200001	TBtabula	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	copulata		(Kützing) Schoeman et Archibald	Amphora copulata (Kützing) Schoeman et Archibald	7075	AMcopula	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	veneta		Kützing	Amphora veneta Kützing	7006	AMveneta	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Mayamaea	atomus		(Kützing) Lange-Bertalot	Mayamaea atomus (Kützing) Lange-Bertalot	211003	MYatomus	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	erifuga		Lange-Bertalot	Navicula erifuga Lange-Bertalot	46648	NAerifga	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	gregaria		Donkin	Navicula gregaria Donkin	46023	NAgregar	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	symmetrica		Patrick	Navicula symmetrica Patrick	46400	NAsymtrc	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	trivialis		Lange-Bertalot	Navicula trivialis Lange-Bertalot	46774	NAtrivls	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	capitellata		Hustedt	Nitzschia capitellata Hustedt	48006	NIcapite	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	filiformis		(Smith) Van Heurck	Nitzschia filiformis (Smith) Van Heurck	48145	NIfilifr	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	palea	debilis	(Kützing) Grunow	Nitzschia palea var. debilis (Kützing) Grunow	48228	NIpaldeb	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	sigma		(Kützing) Smith	Nitzschia sigma (Kützing) Smith	48087	NIsigma	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Simonsenia	delognei		(Grunow) Lange-Bertalot	Simonsenia delognei (Grunow) Lange-Bertalot	59001	SIdelog	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Tryblionella	debilis		Arnott	Tryblionella debilis Arnott	185002	TYdebili	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Tryblionella	hungarica		(Grunow) Mann	Tryblionella hungarica (Grunow) Mann	185024	TYhungar	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	atomus		Hustedt	Cyclotella atomus Hustedt	20001	CYatomus	Completed
66	64	UIRB0799AQE1003B	05527800	A	N	Blue-Green Algae	Cyanophyta	(undetermined)	Unknown Cyanophyte	Oscillatoriaceae sp. 1 MSU			Unknown Cyanophyte Oscillatoriaceae sp. 1 MSU 	888119	XBGosc1	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Achnanthaceae	Cocconeis	placentula		Ehrenberg	Cocconeis placentula Ehrenberg	16004	CCplacen	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Achnanthaceae	Planothidium	lanceolatum		(Brébisson ex Kützing) Lange-Bertalot	Planothidium lanceolatum (Brébisson ex Kützing) Lange-Bertalot	155003	PTlanceo	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Diatomaceae	Staurosira	construens	venter	(Ehrenberg) Hamilton	Staurosira construens var. venter (Ehrenberg) Hamilton	172006	SRconven	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Epithemiaceae	Epithemia	turgida		(Ehrenberg) Kützing	Epithemia turgida (Ehrenberg) Kützing	32004	EPturgid	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Melosiraceae	Melosira	varians		Agardh	Melosira varians Agardh	44073	MEvarian	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Fallacia	tenera		(Hustedt) Mann	Fallacia tenera (Hustedt) Mann	115008	FAtener2	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	insigne		Gregory	Gomphonema insigne Gregory	37156	GOinsign	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	minutum		(Agardh) Agardh	Gomphonema minutum (Agardh) Agardh	37178	GOminutm	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	parvulum		(Kützing) Kützing	Gomphonema parvulum (Kützing) Kützing	37010	GOparvul	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Luticola	goeppertiana		(Bleisch) Mann	Luticola goeppertiana (Bleisch) Mann	130006	LUgoepp2	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Mayamaea	atomus	permitis	(Hustedt) Lange-Bertalot	Mayamaea atomus var. permitis (Hustedt) Lange-Bertalot	211004	MYatperm	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	cryptotenella		Lange-Bertalot ex Krammer et Lange-Bertalot	Navicula cryptotenella Lange-Bertalot ex Krammer et Lange-Bertalot	46527	NAcryten	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	difficillima		Hustedt	Navicula difficillima Hustedt	46017	NAdiffic	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	exilis		Kützing	Navicula exilis Kützing	46663	NAexilis	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	rostellata		Kützing	Navicula rostellata Kützing	46896	NArostel	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	stroemii		Hustedt	Navicula stroemii Hustedt	46812	NAstroem	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	subminuscula		Manguin	Navicula subminuscula Manguin	46562	NAsubmin	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Rhoicosphenia	abbreviata		(Agardh) Lange-Bertalot	Rhoicosphenia abbreviata (Agardh) Lange-Bertalot	57002	ROabbre	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Naviculaceae	Sellaphora	pupula		(Kützing) Meresckowsky	Sellaphora pupula (Kützing) Meresckowsky	170006	SFpupula	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Hantzschia	amphioxys		(Ehrenberg) Grunow	Hantzschia amphioxys (Ehrenberg) Grunow	40002	HAamphio	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	palea		(Kützing) Smith	Nitzschia palea (Kützing) Smith	48025	NIpalea	Completed
66	64	UIRB0799AQE1003B	05527800	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Aulacoseira	muzzanensis		(Meister) Krammer	Aulacoseira muzzanensis (Meister) Krammer	10031	AUmuzzan	Completed
66	64	UIRB0799AQE1003B	05527800	A	N	Green Algae	Chlorophyta	Hydrodictyaceae	Pediastrum	biradiatum		Meyen	Pediastrum biradiatum Meyen	467004	PEDbirad	Completed
66	64	UIRB0799AQE1003B	05527800	A	N	Green Algae	Chlorophyta	Scenedesmaceae	Scenedesmus	quadricauda		(Turpin) Brébisson	Scenedesmus quadricauda (Turpin) Brébisson	510001	SCEquadr	Completed
72	71	UIRB0799AQE1006A	05527800	B	N	Green Algae	Chlorophyta	Cladophoraceae	Cladophora	sp.			Cladophora sp. 	309001	CLAsp	Completed
73	71	UIRB0799AQE1006B	05527800	B	D	Diatoms	Chrysophyta	Diatomaceae	Fragilaria	capucina	mesolepta	Rabenhorst	Fragilaria capucina var. mesolepta Rabenhorst	34051	FRcapmes	Completed
73	71	UIRB0799AQE1006B	05527800	B	D	Diatoms	Chrysophyta	Diatomaceae	Tabularia	tabulata		(Agardh) Snoeijs	Tabularia tabulata (Agardh) Snoeijs	200001	TBtabula	Completed
73	71	UIRB0799AQE1006B	05527800	B	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	montana		Krasske	Amphora montana Krasske	7042	AMmontan	Completed
73	71	UIRB0799AQE1006B	05527800	B	D	Diatoms	Chrysophyta	Naviculaceae	Hippodonta	capitata		"(Ehrenberg) Lange-Bertalot, Metzeltin et Witkowski"	"Hippodonta capitata (Ehrenberg) Lange-Bertalot, Metzeltin et Witkowski"	213001	HIcapita	Completed
73	71	UIRB0799AQE1006B	05527800	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	erifuga		Lange-Bertalot	Navicula erifuga Lange-Bertalot	46648	NAerifga	Completed
73	71	UIRB0799AQE1006B	05527800	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	gregaria		Donkin	Navicula gregaria Donkin	46023	NAgregar	Completed
73	71	UIRB0799AQE1006B	05527800	B	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	palea	debilis	(Kützing) Grunow	Nitzschia palea var. debilis (Kützing) Grunow	48228	NIpaldeb	Completed
73	71	UIRB0799AQE1006B	05527800	B	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	atomus		Hustedt	Cyclotella atomus Hustedt	20001	CYatomus	Completed
73	71	UIRB0799AQE1006B	05527800	B	N	Blue-Green Algae	Cyanophyta	Oscillatoriaceae	Oscillatoria	retzii		Agardh	Oscillatoria retzii Agardh	888027	OSCretzi	Completed
73	71	UIRB0799AQE1006B	05527800	B	D	Diatoms	Chrysophyta	Achnanthaceae	Cocconeis	placentula	lineata	(Ehrenberg) Van Heurck	Cocconeis placentula var. lineata (Ehrenberg) Van Heurck	16003	CCplalin	Completed
73	71	UIRB0799AQE1006B	05527800	B	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	affine		Kützing	Gomphonema affine Kützing	37002	GOaffine	Completed
73	71	UIRB0799AQE1006B	05527800	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	symmetrica		Patrick	Navicula symmetrica Patrick	46400	NAsymtrc	Completed
73	71	UIRB0799AQE1006B	05527800	B	D	Diatoms	Chrysophyta	Naviculaceae	Placoneis	elginensis		(Gregory) Cox	Placoneis elginensis (Gregory) Cox	194005	PCelgine	Completed
73	71	UIRB0799AQE1006B	05527800	B	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	frustulum		(Kützing) Grunow	Nitzschia frustulum (Kützing) Grunow	48013	NIfrustu	Completed
73	71	UIRB0799AQE1006B	05527800	B	D	Diatoms	Chrysophyta	Nitzschiaceae	Tryblionella	victoriae		Grunow	Tryblionella victoriae Grunow	185027	TYvictor	Completed
73	71	UIRB0799AQE1006B	05527800	B	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	meneghiniana		Kützing	Cyclotella meneghiniana Kützing	20007	CYmenegh	Completed
73	71	UIRB0799AQE1006B	05527800	B	N	Blue-Green Algae	Cyanophyta	(undetermined)	Unknown Cyanophyte	Oscillatoriaceae sp. 1 MSU			Unknown Cyanophyte Oscillatoriaceae sp. 1 MSU 	888119	XBGosc1	Completed
73	71	UIRB0799AQE1006B	05527800	B	D	Diatoms	Chrysophyta	Achnanthaceae	Cocconeis	placentula		Ehrenberg	Cocconeis placentula Ehrenberg	16004	CCplacen	Completed
73	71	UIRB0799AQE1006B	05527800	B	D	Diatoms	Chrysophyta	Achnanthaceae	Cocconeis	placentula	euglypta	(Ehrenberg) Cleve	Cocconeis placentula var. euglypta (Ehrenberg) Cleve	16005	CCplaeug	Completed
73	71	UIRB0799AQE1006B	05527800	B	D	Diatoms	Chrysophyta	Achnanthaceae	Lemnicola	hungarica		(Grunow) Round et Basson	Lemnicola hungarica (Grunow) Round et Basson	188001	LEhungar	Completed
