-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    NCEP_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
POR2        49718.000    1995     1     1     0
POR2        52274.750    2001    12    31    18
POR2      1541609.017 -4404571.897  4333253.896
49871.00    -0.030551     0.339018    -0.830207
49871.25    -0.078769     0.390506    -0.636409
49871.50    -0.008398     0.539746    -0.469336
49871.75    -0.248189     0.451779    -0.304916
49872.00    -0.039380     0.342501    -0.153616
49872.25     0.086822     0.325024    -0.330635
49872.50     0.415140     0.459115    -0.388322
49872.75     0.249939     0.280052    -0.755506
49873.00     0.588457     0.334308    -0.220821
49873.25     0.694652     0.424923    -0.126728
49873.50     0.923336     0.683353     0.338452
49873.75     0.733528     0.694718     1.128022
49874.00     0.963598     0.774566     2.097273
49874.25     0.948300     0.832438     2.104881
49874.50     1.214397     1.089709     2.611317
49874.75     1.015363     0.983623     2.836946
49875.00     1.070890     1.010722     3.741626
49875.25     0.954408     0.945630     3.782194
49875.50     0.890263     1.078067     4.037827
49875.75     0.705498     0.932150     4.296234
49876.00     0.815262     0.800466     4.628610
49876.25     0.958151     0.602002     3.909629
49876.50     1.369185     0.640953     2.850384
49876.75     1.261049     0.391051     1.551766
49877.00     1.403244     0.214529     0.731858
49877.25     1.278732     0.095524    -0.443872
49877.50     1.410681     0.249447    -1.322592
49877.75     1.014710     0.122375    -2.016636
49878.00     0.857597     0.128671    -1.589876
49878.25     0.699121     0.160558    -1.713172
49878.50     1.011803     0.430781    -1.100063
49878.75     0.804060     0.318390    -0.843293
49879.00     1.156977     0.429709     0.246878
49879.25     1.048361     0.442744     0.261940
49879.50     1.044995     0.818887     1.328823
49879.75     0.650942     0.622894     1.364403
49880.00     0.654267     0.617307     2.341423
49880.25     0.581225     0.561942     2.611378
49880.50     0.789515     0.813515     3.721885
49880.75     0.596094     0.605742     3.551124
49881.00     0.840606     0.570092     3.564123
49881.25     0.959805     0.645811     3.269450
49881.50     1.233172     0.888139     3.241307
49881.75     0.971596     0.755317     2.839000
49882.00     1.098532     0.724675     3.137703
49882.25     1.136651     0.696469     2.638602
49882.50     1.370992     0.771716     2.154147
49882.75     1.316519     0.619563     1.551905
49883.00     1.473200     0.476362     1.422485
49883.25     1.364498     0.289802     0.755694
49883.50     1.638998     0.311876     0.209459
49883.75     1.462935     0.064822    -0.918559
49884.00     1.676333     0.015233    -0.941423
49884.25     1.674349    -0.025776    -1.581676
49884.50     1.912397     0.077927    -1.947040
49884.75     1.715302    -0.018869    -1.978596
49885.00     1.995625     0.116458    -1.035938
49885.25     2.030679     0.086995    -1.279961
49885.50     2.237884     0.285169    -1.005643
49885.75     2.082232     0.200203    -0.800101
49886.00     2.150631     0.319917     0.137074
49886.25     1.988375     0.263897    -0.071761
49886.50     2.027592     0.488703     0.430176
49886.75     1.662484     0.377264     0.939668
49887.00     1.667517     0.415689     2.151271
49887.25     1.440295     0.326604     2.394394
49887.50     1.391925     0.484802     3.157980
49887.75     0.940171     0.390594     3.485099
49888.00     1.069554     0.356545     3.944140
49888.25     1.022272     0.360375     3.239947
49888.50     1.212474     0.497331     2.507893
49888.75     1.192144     0.374367     1.472068
49889.00     1.396580     0.339451     1.025696
49889.25     1.431864     0.246569    -0.023695
49889.50     1.612833     0.389231    -0.422781
49889.75     1.426999     0.271361    -0.482214
49890.00     1.430840     0.302170    -0.064422
49890.25     1.345017     0.253472    -0.829632
49890.50     1.483919     0.499338    -0.829191
49890.75     1.150338     0.289624    -1.046991
49891.00     1.177648     0.235673    -0.563169
49891.25     1.147694     0.188659    -0.706910
49891.50     1.283118     0.330316    -0.347813
49891.75     0.937520     0.153627    -0.233193
49892.00     1.037121     0.200660     0.664544
49892.25     1.059658     0.240509     0.724872
49892.50     1.349155     0.487517     1.169938
49892.75     1.109036     0.397578     1.184154
49893.00     1.406790     0.548135     1.925109
49893.25     1.427736     0.514577     1.349811
49893.50     1.431916     0.691437     1.251108
49893.75     1.115512     0.522240     0.775026
49894.00     1.274999     0.497414     1.023191
49894.25     1.159101     0.409872    -0.053107
49894.50     1.465451     0.604206    -0.660673
49894.75     1.426610     0.496692    -1.434076
49895.00     1.706146     0.447175    -1.767729
49895.25     1.731223     0.455509    -2.650661
49895.50     2.195529     0.700831    -2.469432
49895.75     1.882550     0.514460    -2.674204
49896.00     2.137279     0.548231    -1.756823
49896.25     2.130298     0.544548    -1.552227
49896.50     2.335286     0.790613    -0.863080
49896.75     1.894019     0.635087    -0.730536
49897.00     2.008951     0.672404     0.210734
49897.25     1.907194     0.663828     0.018944
49897.50     2.100281     0.853138     0.199657
49897.75     1.636693     0.646342     0.087461
49898.00     1.651937     0.595118     0.630663
49898.25     1.340094     0.545458     0.200294
49898.50     1.511008     0.764872     0.608152
49898.75     1.338159     0.688790     0.828583
49899.00     1.544707     0.715981     1.784749
49899.25     1.509438     0.730195     1.901035
49899.50     1.923375     0.999583     2.697140
49899.75     1.677540     0.925120     2.754385
49900.00     1.876176     0.926019     3.188151
49900.25     1.782553     0.873934     3.066590
49900.50     1.901665     1.037137     3.375509
49900.75     1.448573     0.829273     3.027690
49901.00     1.775862     0.813355     3.400329
49901.25     1.854654     0.727089     2.935254
49901.50     2.229471     0.851190     2.765717
49901.75     2.079854     0.689083     2.291310
49902.00     2.286108     0.623644     2.032567
49902.25     2.184030     0.493619     0.948253
49902.50     2.381169     0.644006     0.508017
49902.75     2.081486     0.489885    -0.120332
49903.00     2.152372     0.451476    -0.171083
49903.25     2.064001     0.429646    -0.697746
49903.50     2.254561     0.659882    -0.673120
49903.75     1.889965     0.479389    -0.901610
49904.00     1.951448     0.499916    -0.495940
49904.25     1.905238     0.481639    -0.483132
49904.50     1.995427     0.641661    -0.162162
49904.75     1.647018     0.482821     0.084423
49905.00     1.961252     0.487543     1.147966
49905.25     2.033160     0.494757     1.306307
49905.50     2.215714     0.637152     1.648616
49905.75     1.954971     0.411329     1.622989
49906.00     2.163258     0.449238     2.274850
49906.25     2.103178     0.464040     2.213174
49906.50     2.217668     0.734927     2.573035
49906.75     2.018676     0.558315     2.471830
49907.00     2.161410     0.560219     2.945449
49907.25     2.008045     0.517520     2.631314
49907.50     2.239364     0.775834     3.000756
49907.75     2.066644     0.729947     2.900501
49908.00     2.263247     0.795101     3.034491
49908.25     2.409452     0.884677     2.807142
49908.50     2.773672     1.126165     2.975939
49908.75     2.447939     0.933771     2.413341
49909.00     2.528449     0.979116     2.436708
49909.25     2.323142     0.957980     1.693478
49909.50     2.285434     1.139722     1.495280
49909.75     1.802704     0.916433     0.851260
49910.00     1.936371     0.865399     1.018380
49910.25     1.686981     0.737786     0.249626
49910.50     1.786886     0.871116     0.227219
49910.75     1.429713     0.671136    -0.007759
49911.00     1.428042     0.652505     0.380118
49911.25     1.360305     0.645909     0.406147
49911.50     1.602690     0.830310     0.896049
49911.75     1.305476     0.646941     1.337775
49912.00     1.423368     0.575410     2.019059
49912.25     1.377673     0.529102     1.696272
49912.50     1.636204     0.779551     1.872226
49912.75     1.207265     0.641921     1.825290
49913.00     1.512794     0.700512     2.300242
49913.25     1.505641     0.718980     2.177182
49913.50     1.875656     0.905916     2.160513
49913.75     1.723079     0.782545     1.962443
49914.00     2.015852     0.785159     1.681561
49914.25     1.986421     0.720233     0.837362
49914.50     2.367337     0.939780     0.820032
49914.75     2.118940     0.830757     0.793072
49915.00     2.234962     0.843612     1.256662
49915.25     2.177548     0.903876     1.106656
49915.50     2.448399     1.158625     2.105108
49915.75     2.283855     1.009746     2.061890
49916.00     2.453029     0.941901     2.855707
49916.25     2.303841     0.965396     3.191147
49916.50     2.316496     1.152206     3.852949
49916.75     2.014107     0.955148     3.923048
49917.00     2.089203     0.893011     4.615256
49917.25     2.004170     0.690323     4.057647
49917.50     2.200392     0.777093     3.912150
49917.75     2.030417     0.660757     3.636881
49918.00     2.156807     0.648011     3.559530
49918.25     2.160062     0.690427     3.070538
49918.50     2.382948     0.989587     3.351518
49918.75     1.939929     0.879997     3.172629
49919.00     1.921349     0.861157     3.510349
49919.25     1.785240     0.852032     2.970952
49919.50     1.995751     1.081079     3.125343
49919.75     1.766798     0.831158     2.765946
49920.00     1.853900     0.808403     3.026740
49920.25     1.877194     0.664251     2.112435
49920.50     2.143932     0.890928     2.327710
49920.75     1.877481     0.695960     2.368888
49921.00     1.896348     0.712192     3.199155
49921.25     1.856120     0.612378     3.091897
49921.50     2.054347     0.783967     3.736442
49921.75     1.785486     0.631938     3.955213
49922.00     1.835093     0.624524     4.632696
49922.25     1.780175     0.477535     4.107071
49922.50     2.175869     0.661288     4.051030
49922.75     2.031595     0.507523     3.322912
49923.00     2.264650     0.564756     3.432660
49923.25     2.213183     0.559247     2.956258
49923.50     2.444381     0.783869     2.946067
49923.75     2.127967     0.562661     2.502795
49924.00     2.215522     0.526760     3.086066
49924.25     1.951985     0.437244     2.623830
49924.50     2.043576     0.631003     2.925505
49924.75     1.638904     0.418766     2.768245
49925.00     1.565233     0.335241     3.021300
49925.25     1.392273     0.223155     2.201018
49925.50     1.626634     0.378684     1.974184
49925.75     1.291422     0.228954     1.125235
49926.00     1.427968     0.261332     0.988239
49926.25     1.336270     0.268480     0.179866
49926.50     1.520655     0.497882    -0.009456
49926.75     1.217704     0.409508    -0.348609
49927.00     1.371678     0.485738     0.302735
49927.25     1.311024     0.509070     0.411581
49927.50     1.414323     0.724567     1.142595
49927.75     1.112072     0.479536     1.382635
49928.00     1.438583     0.437385     1.806889
49928.25     1.299874     0.340532     1.129257
49928.50     1.669556     0.475273     1.244571
49928.75     1.480734     0.261277     0.901240
49929.00     1.658785     0.220692     1.022116
49929.25     1.548417     0.172986     0.472391
49929.50     1.763920     0.306642     0.559456
49929.75     1.326566     0.091771     0.572774
49930.00     1.425678     0.044332     1.149662
49930.25     1.485379    -0.023600     0.723407
49930.50     1.739900     0.148770     0.868576
49930.75     1.556773     0.040014     0.769724
49931.00     1.919025     0.108063     1.045529
49931.25     2.199003     0.090410     0.134092
49931.50     2.839006     0.383982    -0.070721
49931.75     2.861444     0.267266    -0.494203
49932.00     3.217490     0.367000    -0.130122
49932.25     3.271514     0.376891    -0.666255
49932.50     3.656599     0.662763    -0.334418
49932.75     3.342797     0.487294    -0.202869
49933.00     3.446365     0.458848     0.610990
49933.25     3.163252     0.380413     0.733581
49933.50     3.170003     0.587202     1.608529
49933.75     2.630985     0.379613     1.733720
49934.00     2.614625     0.358517     2.389265
49934.25     2.343994     0.288083     2.006975
49934.50     2.576138     0.549090     2.094706
49934.75     2.265551     0.465453     1.820073
49935.00     2.363846     0.556496     2.447520
49935.25     2.237867     0.546191     1.829696
49935.50     2.511626     0.788393     1.785627
49935.75     2.304865     0.535404     0.932810
49936.00     2.407095     0.447481     0.758316
49936.25     2.339122     0.315205    -0.182460
49936.50     2.498586     0.562300    -0.402149
49936.75     2.086859     0.277630    -1.129492
49937.00     2.032227     0.276577    -0.681456
49937.25     1.822606     0.184211    -1.100577
49937.50     1.888003     0.365269    -1.067937
49937.75     1.349335     0.118076    -1.212013
49938.00     1.404661     0.159825    -0.378832
49938.25     1.187003     0.075749    -0.528813
49938.50     1.312368     0.276019     0.007283
49938.75     0.961099     0.131159     0.515015
49939.00     0.983336     0.139841     1.357815
49939.25     0.877966     0.068896     1.428534
49939.50     1.048998     0.259865     1.585776
49939.75     0.583707     0.027441     1.628504
49940.00     0.722398    -0.007002     2.157369
49940.25     0.490573    -0.058886     1.790034
49940.50     0.616181     0.179270     1.918222
49940.75     0.250056     0.044305     1.925942
49941.00     0.380680     0.116915     2.525153
49941.25     0.287988     0.128902     2.274245
49941.50     0.570658     0.485899     3.036749
49941.75     0.401902     0.381759     3.222357
49942.00     0.831866     0.327774     3.229381
49942.25     0.896574     0.244820     2.465107
49942.50     1.220532     0.470413     2.266571
49942.75     1.016731     0.357047     1.943061
49943.00     1.262986     0.377315     2.095992
49943.25     1.162675     0.347164     1.481908
49943.50     1.288036     0.530141     1.332318
49943.75     0.758088     0.375392     0.833969
49944.00     0.744921     0.376810     0.932006
49944.25     0.397409     0.397651     0.443595
49944.50     0.460513     0.568909     0.514289
49944.75     0.056536     0.365009     0.288845
49945.00     0.198154     0.363046     0.810054
49945.25     0.055887     0.328639     0.507528
49945.50     0.298397     0.521778     0.498599
49945.75     0.005975     0.370950     0.498157
49946.00     0.214220     0.401640     0.769089
49946.25     0.232620     0.387870     0.269059
49946.50     0.459780     0.619415     0.332679
49946.75     0.163840     0.508026    -0.111574
