-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    ECMWF_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
MAC1        49718.000    1995     1     1     0
MAC1        52274.750    2001    12    31    18
MAC1     -3464038.501  1334172.763 -5169224.323
49872.00     0.483942     0.151335    -0.090726
49872.25     0.406568     0.214540     0.017514
49872.50     0.456610     0.272741    -0.126782
49872.75     0.395718     0.249769    -0.160508
49873.00     0.312328     0.198705    -0.202812
49873.25     0.166734     0.224384    -0.218497
49873.50     0.148334     0.245204    -0.373996
49873.75     0.098938     0.212764    -0.331329
49874.00    -0.022193     0.139084    -0.400119
49874.25    -0.144548     0.143526    -0.461303
49874.50    -0.140312     0.174607    -0.662000
49874.75    -0.138383     0.141085    -0.600189
49875.00    -0.166477     0.086203    -0.648328
49875.25    -0.253494     0.104578    -0.676169
49875.50    -0.222375     0.160825    -0.806594
49875.75    -0.226563     0.160624    -0.742263
49876.00    -0.284529     0.128829    -0.771933
49876.25    -0.410884     0.172056    -0.744766
49876.50    -0.415929     0.223584    -0.877023
49876.75    -0.433478     0.193572    -0.783020
49877.00    -0.463013     0.142622    -0.740728
49877.25    -0.482942     0.194507    -0.715569
49877.50    -0.389884     0.271938    -0.845260
49877.75    -0.277771     0.273467    -0.730140
49878.00    -0.246094     0.216568    -0.702088
49878.25    -0.241067     0.239237    -0.622378
49878.50    -0.215930     0.235479    -0.740995
49878.75    -0.209811     0.198969    -0.630761
49879.00    -0.256813     0.143123    -0.597830
49879.25    -0.306554     0.182449    -0.557939
49879.50    -0.216693     0.213814    -0.619288
49879.75    -0.138972     0.179035    -0.462143
49880.00    -0.139337     0.102233    -0.406365
49880.25    -0.222130     0.124714    -0.351547
49880.50    -0.213748     0.155570    -0.486429
49880.75    -0.154581     0.143788    -0.305071
49881.00    -0.194124     0.100715    -0.221545
49881.25    -0.246863     0.158470    -0.147633
49881.50    -0.198066     0.232095    -0.214540
49881.75    -0.140227     0.227545    -0.103032
49882.00    -0.160210     0.171866    -0.126763
49882.25    -0.215188     0.200357    -0.123739
49882.50    -0.168576     0.240026    -0.317056
49882.75    -0.143046     0.216037    -0.279828
49883.00    -0.219361     0.118686    -0.401841
49883.25    -0.284678     0.115268    -0.467548
49883.50    -0.230119     0.126959    -0.643937
49883.75    -0.201494     0.097036    -0.580068
49884.00    -0.213196     0.040946    -0.606688
49884.25    -0.231481     0.089234    -0.573564
49884.50    -0.189476     0.127368    -0.735713
49884.75    -0.144936     0.114534    -0.620311
49885.00    -0.152064     0.065437    -0.588215
49885.25    -0.179413     0.119996    -0.547805
49885.50    -0.131329     0.164096    -0.632273
49885.75    -0.073221     0.149422    -0.473606
49886.00    -0.059091     0.085496    -0.417535
49886.25    -0.058781     0.128836    -0.326720
49886.50     0.031467     0.175064    -0.388873
49886.75     0.072298     0.166378    -0.255110
49887.00     0.038367     0.082926    -0.258091
49887.25    -0.036941     0.089145    -0.272275
49887.50    -0.020204     0.090692    -0.479001
49887.75     0.021552     0.052055    -0.411069
49888.00    -0.037019    -0.025409    -0.466304
49888.25    -0.103357     0.002653    -0.441532
49888.50    -0.050394     0.031108    -0.594420
49888.75    -0.040567     0.020878    -0.563992
49889.00    -0.060008    -0.024668    -0.596457
49889.25    -0.126673     0.033533    -0.552080
49889.50    -0.039903     0.086097    -0.671270
49889.75     0.030175     0.069057    -0.611435
49890.00     0.043702     0.039043    -0.622411
49890.25     0.023253     0.095579    -0.593843
49890.50     0.058138     0.140036    -0.773600
49890.75     0.081110     0.119137    -0.759299
49891.00     0.018058     0.053680    -0.840621
49891.25    -0.110674     0.075507    -0.883666
49891.50    -0.117249     0.102749    -1.057918
49891.75    -0.124289     0.073045    -1.004449
49892.00    -0.196342     0.003940    -1.010838
49892.25    -0.289588     0.032623    -0.938676
49892.50    -0.309309     0.053548    -1.061271
49892.75    -0.295590     0.049705    -0.924362
49893.00    -0.336484     0.003806    -0.937765
49893.25    -0.435723     0.059057    -0.911979
49893.50    -0.448771     0.081611    -1.116321
49893.75    -0.412746     0.056733    -1.059408
49894.00    -0.452486    -0.002632    -1.031619
49894.25    -0.451416     0.079518    -0.826406
49894.50    -0.419561     0.129729    -0.897028
49894.75    -0.362967     0.145489    -0.682154
49895.00    -0.378111     0.117071    -0.606741
49895.25    -0.410005     0.205979    -0.457246
49895.50    -0.357246     0.273596    -0.542849
49895.75    -0.301041     0.285903    -0.424711
49896.00    -0.333412     0.237984    -0.454862
49896.25    -0.381899     0.280098    -0.459124
49896.50    -0.292073     0.311160    -0.576395
49896.75    -0.237531     0.265929    -0.518152
49897.00    -0.267760     0.184648    -0.548044
49897.25    -0.325797     0.195210    -0.606166
49897.50    -0.272434     0.220959    -0.728997
49897.75    -0.216763     0.181242    -0.646721
49898.00    -0.253463     0.096590    -0.700584
49898.25    -0.283916     0.136103    -0.647546
49898.50    -0.239297     0.179320    -0.704853
49898.75    -0.189142     0.185687    -0.557756
49899.00    -0.209730     0.127105    -0.538586
49899.25    -0.254717     0.194297    -0.448089
49899.50    -0.215066     0.226937    -0.557319
49899.75    -0.169119     0.225380    -0.452837
49900.00    -0.194252     0.189048    -0.476984
49900.25    -0.269305     0.235967    -0.446365
49900.50    -0.222885     0.252689    -0.563437
49900.75    -0.206298     0.210905    -0.522398
49901.00    -0.234827     0.126727    -0.510836
49901.25    -0.285306     0.140376    -0.463318
49901.50    -0.281632     0.138926    -0.587894
49901.75    -0.264353     0.093528    -0.529170
49902.00    -0.306319     0.007803    -0.615188
49902.25    -0.383294     0.045262    -0.671929
49902.50    -0.353208     0.095330    -0.862684
49902.75    -0.338856     0.086129    -0.872680
49903.00    -0.358083     0.057904    -0.955117
49903.25    -0.436380     0.120624    -0.982685
49903.50    -0.432425     0.156315    -1.181259
49903.75    -0.404817     0.142715    -1.133467
49904.00    -0.471086     0.059644    -1.215573
49904.25    -0.517447     0.085823    -1.176594
49904.50    -0.470103     0.096053    -1.282812
49904.75    -0.423522     0.066296    -1.092286
49905.00    -0.481043    -0.020575    -1.092902
49905.25    -0.576136     0.008782    -1.027944
49905.50    -0.570461     0.036997    -1.123322
49905.75    -0.553449     0.013659    -0.983773
49906.00    -0.598637    -0.046983    -1.024601
49906.25    -0.663715     0.003404    -0.977966
49906.50    -0.649093     0.040606    -1.148214
49906.75    -0.643141     0.028331    -1.131785
49907.00    -0.719041    -0.026890    -1.233437
49907.25    -0.750551     0.019041    -1.125952
49907.50    -0.659794     0.076691    -1.141833
49907.75    -0.562445     0.095696    -0.910684
49908.00    -0.586061     0.107029    -0.751114
49908.25    -0.620845     0.217817    -0.562010
49908.50    -0.586213     0.315206    -0.636632
49908.75    -0.516715     0.321822    -0.532650
49909.00    -0.516349     0.303168    -0.562256
49909.25    -0.501586     0.379514    -0.480678
49909.50    -0.420094     0.420851    -0.511071
49909.75    -0.310507     0.396954    -0.317907
49910.00    -0.335777     0.318468    -0.235595
49910.25    -0.331233     0.370081    -0.030982
49910.50    -0.282877     0.403762    -0.059896
49910.75    -0.242039     0.378676     0.106725
49911.00    -0.328354     0.314943     0.049063
49911.25    -0.424055     0.355434     0.050963
49911.50    -0.472026     0.358573    -0.242882
49911.75    -0.485622     0.286052    -0.284367
49912.00    -0.512825     0.201460    -0.422619
49912.25    -0.549874     0.223262    -0.449598
49912.50    -0.482633     0.247622    -0.583422
49912.75    -0.404863     0.216563    -0.451792
49913.00    -0.417211     0.164946    -0.455794
49913.25    -0.414268     0.246673    -0.349042
49913.50    -0.375376     0.312484    -0.489690
49913.75    -0.323710     0.322551    -0.440861
49914.00    -0.376077     0.274071    -0.479141
49914.25    -0.457335     0.314505    -0.518498
49914.50    -0.447751     0.325852    -0.652490
49914.75    -0.418158     0.289840    -0.567194
49915.00    -0.466006     0.200575    -0.594278
49915.25    -0.562742     0.229261    -0.616905
49915.50    -0.551564     0.232852    -0.745442
49915.75    -0.558119     0.179171    -0.710046
49916.00    -0.590550     0.096440    -0.702517
49916.25    -0.669058     0.121072    -0.694357
49916.50    -0.630294     0.140438    -0.822339
49916.75    -0.585544     0.094289    -0.732548
49917.00    -0.618831     0.005295    -0.789338
49917.25    -0.653465     0.059011    -0.734452
49917.50    -0.593266     0.095927    -0.852149
49917.75    -0.519694     0.075353    -0.758486
49918.00    -0.537278     0.016759    -0.771935
49918.25    -0.583464     0.077254    -0.677736
49918.50    -0.575688     0.106005    -0.770505
49918.75    -0.544610     0.091456    -0.676008
49919.00    -0.542996     0.060324    -0.661964
49919.25    -0.608181     0.131221    -0.618808
49919.50    -0.593403     0.178885    -0.725896
49919.75    -0.576273     0.159149    -0.638448
49920.00    -0.599990     0.087925    -0.696123
49920.25    -0.653599     0.106520    -0.725716
49920.50    -0.616864     0.092007    -0.869479
49920.75    -0.563906     0.038714    -0.729971
49921.00    -0.554419    -0.064986    -0.712240
49921.25    -0.600297    -0.070292    -0.643557
49921.50    -0.551342    -0.046757    -0.716381
49921.75    -0.526246    -0.064018    -0.577653
49922.00    -0.544555    -0.109359    -0.612085
49922.25    -0.617475    -0.044229    -0.627024
49922.50    -0.601669     0.020919    -0.760736
49922.75    -0.572264     0.023198    -0.701781
49923.00    -0.611292    -0.021588    -0.760032
49923.25    -0.698577     0.033451    -0.722923
49923.50    -0.690364     0.053465    -0.844353
49923.75    -0.637511     0.018143    -0.720757
49924.00    -0.671738    -0.063959    -0.781231
49924.25    -0.713252    -0.028271    -0.738075
49924.50    -0.671866    -0.020571    -0.877674
49924.75    -0.594522    -0.054743    -0.781772
49925.00    -0.592510    -0.136802    -0.828436
49925.25    -0.608277    -0.105284    -0.824530
49925.50    -0.539207    -0.085152    -0.943995
49925.75    -0.442132    -0.097578    -0.837781
49926.00    -0.397669    -0.136450    -0.814199
49926.25    -0.392289    -0.053471    -0.784255
49926.50    -0.328442     0.013031    -0.864645
49926.75    -0.250397     0.036182    -0.723380
49927.00    -0.259944     0.017536    -0.715995
49927.25    -0.336999     0.114458    -0.656986
49927.50    -0.310871     0.179193    -0.731574
49927.75    -0.268306     0.179780    -0.609990
49928.00    -0.347901     0.130001    -0.670224
49928.25    -0.409376     0.197902    -0.636598
49928.50    -0.370784     0.240214    -0.745115
49928.75    -0.362088     0.198704    -0.695750
49929.00    -0.391036     0.109811    -0.741690
49929.25    -0.436943     0.117304    -0.784873
49929.50    -0.390626     0.128983    -0.956744
49929.75    -0.372527     0.067436    -0.935665
49930.00    -0.458337    -0.027505    -1.043841
49930.25    -0.572813    -0.000976    -1.078717
49930.50    -0.559318     0.018718    -1.184925
49930.75    -0.538163    -0.010312    -1.111434
49931.00    -0.578009    -0.060388    -1.138098
49931.25    -0.645888    -0.005142    -1.142225
49931.50    -0.613261     0.040494    -1.226981
49931.75    -0.590890     0.026416    -1.142333
49932.00    -0.624660    -0.030876    -1.168498
49932.25    -0.671286     0.037678    -1.127559
49932.50    -0.606770     0.088629    -1.178583
49932.75    -0.564820     0.058484    -1.018703
49933.00    -0.576161    -0.033188    -0.967195
49933.25    -0.595135    -0.013578    -0.893658
49933.50    -0.520871    -0.005272    -0.992080
49933.75    -0.435161    -0.053037    -0.875859
49934.00    -0.464945    -0.139488    -0.903249
49934.25    -0.515236    -0.109385    -0.861843
49934.50    -0.468965    -0.086347    -0.971881
49934.75    -0.406998    -0.093856    -0.884870
49935.00    -0.423656    -0.145323    -0.906116
49935.25    -0.441011    -0.074955    -0.847847
49935.50    -0.367936    -0.039291    -0.926652
49935.75    -0.301389    -0.049871    -0.788003
49936.00    -0.306354    -0.102911    -0.794056
49936.25    -0.327970    -0.025810    -0.652441
49936.50    -0.237142     0.052623    -0.698954
49936.75    -0.158310     0.061767    -0.516027
49937.00    -0.134568     0.012896    -0.442376
49937.25    -0.162197     0.076992    -0.346073
49937.50    -0.064748     0.117606    -0.399000
49937.75     0.002654     0.090621    -0.284450
49938.00    -0.001663     0.002552    -0.329442
49938.25    -0.025691     0.016402    -0.281874
49938.50     0.010050     0.017111    -0.447485
49938.75     0.048318    -0.043152    -0.340129
49939.00     0.052103    -0.133256    -0.379929
49939.25    -0.015373    -0.104333    -0.333814
49939.50    -0.000749    -0.087962    -0.511888
49939.75     0.021726    -0.136700    -0.498611
49940.00    -0.008107    -0.211062    -0.625736
49940.25    -0.082596    -0.170415    -0.688216
49940.50    -0.052567    -0.115121    -0.862347
49940.75    -0.011406    -0.131673    -0.774656
49941.00     0.002282    -0.164228    -0.807854
49941.25    -0.075157    -0.090866    -0.703455
49941.50    -0.062456    -0.016000    -0.733660
49941.75    -0.023050    -0.007445    -0.555191
49942.00    -0.035969    -0.052425    -0.529343
49942.25    -0.116184     0.012402    -0.427922
49942.50    -0.055471     0.065658    -0.506386
49942.75     0.012769     0.044331    -0.396659
49943.00     0.033298    -0.017532    -0.357030
49943.25     0.009658     0.026110    -0.342693
49943.50     0.129554     0.049118    -0.391295
49943.75     0.239661     0.011816    -0.214008
49944.00     0.328209    -0.045181    -0.083638
49944.25     0.326316     0.016395     0.059732
49944.50     0.439963     0.079229     0.063415
49944.75     0.524996     0.077566     0.274516
49945.00     0.584981     0.057982     0.377430
49945.25     0.563966     0.139900     0.485620
49945.50     0.610386     0.232289     0.379502
49945.75     0.634681     0.248598     0.442202
49946.00     0.623863     0.180419     0.420837
49946.25     0.523502     0.215746     0.408365
49946.50     0.548798     0.234643     0.194646
49946.75     0.583893     0.217968     0.224762
