 
"Organization Name - Effective 12-JAN-09","Grant Number","NIH Reference","PI Name","Project Title","Dept Name","NIH Dept Combining Name","NIH MC Combining Name","Award","City","State or Country Name","Zip Code","Attributed to Medical School","Medical School - Grant is Attributed To","Medical School Location","Additional Ranking Category","Multi-Campus Institution","Main Campus - Grant is Attributed To","  "
"CARNEGIE-MELLON UNIVERSITY","5R24HL076858-05","7490520","Scheier, Michael F","The Pittsburgh Mind-Body Center - II","PSYCHOLOGY","PSYCHOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 215,825","PITTSBURGH","PENNSYLVANIA","15213","","","","None","N","","  "
"CARNEGIE-MELLON UNIVERSITY","5R90DA023426-03","7494020","Kass, Robert E","Interdisciplinary Training in Computational Neuroscience","STATISTICS","BIOSTATISTICS & OTHER MATH SCI","SCHOOLS OF ARTS AND SCIENCES","$ 330,670","PITTSBURGH","PENNSYLVANIA","15213","","","","None","N","","  "
"CARNEGIE-MELLON UNIVERSITY","5T32MH019102-19","7492644","Macwhinney, Brian ","Variation in Mental Function and Dysfunction","PSYCHOLOGY","PSYCHOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 246,903","PITTSBURGH","PENNSYLVANIA","15213","","","","None","N","","  "
"CARNEGIE-MELLON UNIVERSITY","5T36GM008789-07","7490561","Nicholas, Hugh B","Assisting Bioinformatics Efforts at Minority Schools","PITTSBURGH SUPERCOMPUTING CENTER","BIOSTATISTICS & OTHER MATH SCI","SCHOOLS OF ARTS AND SCIENCES","$ 871,525","PITTSBURGH","PENNSYLVANIA","15213","","","","None","N","","  "
"CARNEGIE-MELLON UNIVERSITY","5T90DA022762-03","7495685","Kass, Robert E","Interdisciplinary Training in Computational Neuroscience","STATISTICS","BIOSTATISTICS & OTHER MATH SCI","SCHOOLS OF ARTS AND SCIENCES","$ 81,160","PITTSBURGH","PENNSYLVANIA","15213","","","","None","N","","  "
"CARNEGIE-MELLON UNIVERSITY","5U54RR022241-04","7494676","Waggoner, Alan S","Flourescent Probes & Imaging - Networks & Pathways(RMI)","MOLECULAR BIOSENSORS AND IMAGING CENTER","MISCELLANEOUS","SCHOOLS OF ARTS AND SCIENCES","$ 2,790,795","PITTSBURGH","PENNSYLVANIA","15213","","","","None","N","","  "
"CARNEGIE-MELLON UNIVERSITY","7F32AI071439-03","7475123","Blankenship, Jill R","Genomic dissection of biofilm formation in C. albicans","","","","$ 50,428","PITTSBURGH","PENNSYLVANIA","15213","","","","None","N","","  "
"CELSENSE, INC.","1R43AI078602-01","7481330","Mailliard, Robbie B","Analysis of Cell Sense Labeled Human Cells","","","","$ 273,009","PITTSBURGH","PENNSYLVANIA","15222","","","","None","N","","  "
"CHI SYSTEMS, INC.","5R44MD001642-03","7479826","Zachary, Wayne W","TEACH PH II","","","","$ 424,554","FORT WASHINGTON","PENNSYLVANIA","19034","","","","None","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","1K23HL085287-01A2","7470810","Libman, Ingrid M","Are Overweight Children with T1DM at Increased Risk of Cardiovascular Disease?","","","","$ 128,221","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","1R01DK078775-01A1","7374023","Vockley, Gerard ","Inborn Errors of Long Chain Fat Metabolism","","","","$ 281,940","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","1R03HD057740-01","7408763","Krishnamurti, Lakshmanan ","Pilot study of Newborn screening for hemoglobinopathies in South Gujarat India","","","","$ 88,759","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","1R03HD057864-01","7433477","Gibson, Kmichael ","Murine Knockout Model of Mevalonic Aciduria","","","","$ 71,750","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","1R21AI079762-01","7533558","Vyas, Yatin M","THE ROLE OF NUCLEAR WASP IN THE TRANSCRIPTIONAL REGULATION OF TH1 DIFFERENTIATION","","","","$ 221,250","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","1R21AR055725-01","7359425","Li, Yong ","Use of matrix metalloproteinase to improve myogenic cell transplantation in MDX m","","","","$ 179,850","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","1R21DA023263-01A1","7385397","Bogen, Debra L","Methadone Maintenance Therapy: a Breastfeeding Intervention for Pregnant Women","","","","$ 233,373","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","1R21DK081059-01","7448837","Squires, Robert H","Intestinal failure in children: A contemporary retrospective review by the Pediat","","","","$ 258,327","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","1U01AI077867-01","7451546","Webber, Steven A","Alloantibodies in Cardiac Transplantation - Intervention, Outcomes and Mechanisms","DEPARTMENT OF PEDIATRICS","PEDIATRICS","SCHOOLS OF MEDICINE","$ 1,151,902","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","3R03AR053678-02S1","7668196","Deasy, Bridget M","Expansion of Post-natal Human Stem Cells For A Pre-Clinical Dystrophy Model","","","","$ 32,438","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","3R13HD054328-02S1","7585877","Vockley, Gerard ","Society for Inherited Metabolic Disorders Annual Meeting","","","","$ 9,000","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","4R00AI075106-02","7531593","Khader, Shabaana A","Novel IL-17 producing memory cells are key to vaccine-based immunity in the lung","","","","$ 249,000","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5F30ES015413-03","7486226","Rapaka, Rekha R","Determinants of antibody-based host resistance against Pneumocystis carinii","","","","$ 23,522","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5K08AI063101-04","7334766","Lin, Philana Ling","TNF and Granuloma Formation in Tuberculosis","","","","$ 120,148","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5K08HL081537-02","7471398","Dubin, Patricia J","IL-23: Actions and Regulation in Pseudomonas aeruginosa Pulmonary Infection","","","","$ 107,619","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5K12HD052892-02","7350259","Perlmutter, David H","Molecular Basis of Pediatric Disease","","","","$ 382,662","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5K12NS052163-02","7338330","Bergman, Ira ","Pediatric Neuroscience Research Program","","","","$ 155,331","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5K23HD052550-02","7502594","Rajakumar, Kumaravel ","Vitamin D Insufficiency in Pre- and Early Adolescent Children","","","","$ 124,929","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5K23HG003978-03","7451056","Rosenkranz, Margalit E","Proteomic Profiles and Novel Biomarkers in Juvenile Rheumatoid Arthritis","","","","$ 194,391","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5K23NS052234-04","7436115","Asato, Miya R","Neurobehavioral Status in Pediatric Epilepsy","","","","$ 157,809","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5K24HD001357-07","7350945","Arslanian, Silva A","Insulin Resistance in Childhood","","","","$ 64,460","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5P50DC007667-03","7475087","Doyle, William J","Middle Ear Pressure Regulation in Health and Disease","","","","$ 1,327,803","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5P50HL084932-03","7478541","Kolls, Jay K","Host Factors in Fungal Allergy and Fibrosis","","","","$ 2,391,911","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5R01AA016688-03","7478771","Kolls, Jay K","Alcohol, ROS, and Macrophage Epigenetics","","","","$ 292,611","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5R01AI060602-05","7436223","Vats, Abhay N","Biomarkers Based Studies of Polyomaviruses","","","","$ 353,909","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5R01AI073895-03","7489428","Sindhi, Rakesh K","Predictors for drug selection and minimization in pediatric liver transplantation","","","","$ 344,236","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5R01CA078259-09","7390762","Prochownik, Edward V","C-N-, and L-MYC Effects on Hematopoietic Cells","","","","$ 231,309","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5R01CA104404-04","7416754","Bergman, Ira ","Targeted Recombinant VSV Virus to Treat Breast Cancer","","","","$ 268,727","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5R01CA105033-05","7392773","Prochownik, Edward V","Regulation of and by the Myc Oncoprotein","","","","$ 278,932","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5R01DC007197-03","7386554","Hebda, Patricia A","Pathogenesis of Otitis Media with Effusion","","","","$ 263,021","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5R01DC007437-03","7452285","Hebda, Patricia A","Subglottic Stenosis and Laryngotracheal Mucosal Healing","","","","$ 233,796","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5R01DE013420-08","7433815","Huard, Johnny ","Muscle-based Tissue Engineering to Improve Bone Healing","","","","$ 334,742","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5R01DK064952-06","7413251","Gittes, George K","Activin vs BMP Signaling in Pancreatic Lineage Selection","","","","$ 313,357","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5R01DK066301-03","7406053","Dong, Hengjiang Henry","Foxo1 in Triglyceride Metabolism","","","","$ 252,620","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5R01GM078238-03","7491051","Hackam, David J","TLR4 signaling in the pathogenesis of surgical necrotizing enterocolitis","","","","$ 268,787","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5R01HD027503-14","7475630","Arslanian, Silva A","Childhood Metabolic Markers of Adult Morbidity in Blacks","","","","$ 346,131","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5R01HL037784-23","7450955","Perlmutter, David H","Local Expression of Alpha-1-Antitrypsin in Emphysema","","","","$ 340,160","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5R01HL062052-11","7487049","Kolls, Jay K","CD8 T-Cells and Host Defense Against P. Carinii","","","","$ 315,288","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5R01HL079142-04","7324121","Kolls, Jay K","IL-23 / Il-17 and Lung Host Defense","","","","$ 379,418","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5R01NR009285-02","7364668","Orenstein, David M","Self-Regulated Exercise in CF: A Randomized Trial","","","","$ 353,051","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5R01NS040270-07","7364159","Gibson, Kmichael ","Murine Knockout Model of 4-Hydroxybutyric Aciduria","","","","$ 274,733","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5R01NS049417-03","7391079","Nicholls, Robert D","The NIPA 1 protein in spastic paraplegia and development","","","","$ 278,677","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5R03AR053678-02","7473966","Deasy, Bridget M","Expansion of Post-natal Human Stem Cells For A Pre-Clinical Dystrophy Model","","","","$ 70,315","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5R03DC007511-03","7304053","Likorotky, Hasheng ","In Vivo Virulence Gene Expression in Acute Otitis Media","","","","$ 69,669","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5R21CA119142-02","7414055","Goyal, Rakesh K","Variation in Ara-C Pathway Genes and Treatment Outcomes in AML","","","","$ 152,926","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5R21HL083057-02","7408554","Peault, Bruno M","Identification of MAPC in the Walls of Human Fat Tissue Blood","","","","$ 185,153","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5T32AR052282-04","7415246","Hirsch, Raphael ","PITTSBURGH PEDIATRIC RHEUMATOLOGY TRAINING GRANT","","","","$ 189,402","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5T32DC000021-24","7416599","Casselbrant, Margaretha L","Research Training in Pediatric Otolaryngology","","","","$ 122,358","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5T32DK007729-14","7454387","Becker, Dorothy J","Research Training in Pediatric Endocrinology","","","","$ 69,629","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5T32DK071492-03","7478153","Lowe, Mark E","Institutional Research Training in Pediatric Gastroenterology","","","","$ 107,974","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5T32HD049354-04","7416680","Dahl, Ronald Ernest","INTERDISCIPLINARY RESEARCH: BEHAVIORAL/EMOTIONAL HEALTH","","","","$ 89,148","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5U01DK062466-07","7463631","Shneider, Benjamin L","Biliary Atresia Clinical Research Consortium: Pittsburgh","","","","$ 243,147","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5U01DK072146-04","7486840","Squires, Robert H","A Multi-Center Group to Study Acute Liver Failure in Children","","","","$ 1,056,928","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5U01DK074053-04","7457904","Hoberman, Alejandro ","Efficacy of Prophylactic Antimicrobials in Children with Vesicoureteral Reflux","","","","$ 583,680","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS","5U01HD042444-08","7468069","Becker, Dorothy J","Nutritional Primary Prevention of Type 1 Diabetes","","","","$ 1,729,497","PITTSBURGH","PENNSYLVANIA","15213-2583","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSPITAL OF PHILADELPHIA","1DP2DK083085-01","7613269","Liechty, Kenneth W","Extracellular matrix structure and function in diabetic wound healing","","","","$ 2,303,000","PHILADELPHIA","PENNSYLVANIA","19104-4318","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSPITAL OF PHILADELPHIA","1F32MH084423-01","7546123","Waxler, Debra Bangasser","Sex differences in the corticotropin-releasing factor receptor","","","","$ 46,826","PHILADELPHIA","PENNSYLVANIA","19104-4318","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSPITAL OF PHILADELPHIA","1K01AI073729-01A1","7384878","Shah, Samir Suresh","Predicting adverse outcomes in children with community-acquired pneumonia","","","","$ 126,792","PHILADELPHIA","PENNSYLVANIA","19104-4318","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSPITAL OF PHILADELPHIA","1K05CA128805-01A2","7525026","Kazak, Anne E","Psychological Intervention Research in Pediatric Oncology","","","","$ 153,442","PHILADELPHIA","PENNSYLVANIA","19104-4318","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSPITAL OF PHILADELPHIA","1K08AI071090-01A1","7386160","Dawid, Suzanne R","Mechanisms of intraspecies Competition in Streptococcus pneumoniae.","","","","$ 58,122","PHILADELPHIA","PENNSYLVANIA","19104-4318","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSPITAL OF PHILADELPHIA","1K08CA128925-01A1","7471620","Goldsmith, Kelly C","Optimizing Pro-Apoptotic Therapeutics With Kinase Inhibition in Neuroblastoma","","","","$ 139,320","PHILADELPHIA","PENNSYLVANIA","19104-4318","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSPITAL OF PHILADELPHIA","1K08DK078780-01A1","7533033","Ryan, Matthew J","Fringe Genes as Notch Pathway Modifiers: Role in Bile Duct Growth and Remodeling","","","","$ 146,750","PHILADELPHIA","PENNSYLVANIA","19104-4318","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSPITAL OF PHILADELPHIA","1K08DK080189-01","7359987","Dezoeten, Edwin Fulco","Histone Deacetylase Inhibitors and Inflammatory Bowel Disease","","","","$ 146,750","PHILADELPHIA","PENNSYLVANIA","19104-4318","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSPITAL OF PHILADELPHIA","1K08HL093290-01","7513442","Chou, Stella T","Genetic modulators of erythro-megakaryocytic development","","","","$ 133,920","PHILADELPHIA","PENNSYLVANIA","19104-4318","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSPITAL OF PHILADELPHIA","1K23DK082012-01A1","7384784","Thayu, Meena ","Changes in Muscle and Bone Mass after TNF-alpha Inhibition in Pediatric Crohn Dis","","","","$ 146,750","PHILADELPHIA","PENNSYLVANIA","19104-4318","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSPITAL OF PHILADELPHIA","1K23HL089118-01","7294450","Raffini, Leslie J","Infection and Inflammation in Pediatric Catheter Related Venous Thrombosis","","","","$ 155,852","PHILADELPHIA","PENNSYLVANIA","19104-4318","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSPITAL OF PHILADELPHIA","1K23HL089647-01A1","7530525","Whitehead, Kevin K","Exercise, Power Loss and the Fontan: Are They Linked?","","","","$ 138,380","PHILADELPHIA","PENNSYLVANIA","19104-4318","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSPITAL OF PHILADELPHIA","1K23HL092164-01","7447984","Lambert, Michele P","The mechanism and clinical implications of the negative paracrine effect of PF4","","","","$ 160,920","PHILADELPHIA","PENNSYLVANIA","19104-4318","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSPITAL OF PHILADELPHIA","1K23MH077662-01A2","7384652","Meltzer, Lisa J","Sleep Depression, and Psychosocial Risk Factors in Caregivers","","","","$ 128,321","PHILADELPHIA","PENNSYLVANIA","19104-4318","","","","Independent Hospitals","N","","  "
"CHILDREN'S HOSPITAL OF PHILADELPHIA","1R01AI070807-01A2","7371357","Wells, Andrew D","Regulation of Foxp3 Function","","","","$ 370,688","PHILADELPHIA","PENNSYLVANIA","19104-4318","","","","Independent Hospitals","N","","  "
