#BottleID	SampleID	SMCOD	STAID	Reach	Group	AlgaeGroup	Phylum	Family	Genus	Species	Variety	TaxonAuthority	ScientificName	Quantity	Cells_cm2	Cells_mL	Biovolume_cm2	Biovolume_mL	NADEDID	ShortName	SampleProcessingStatusText
73299	73298	LIRB0997ARE2024B	05572000	A	N	Blue-Green Algae	Cyanophyta	Merismopediaceae	Aphanocapsa	incerta		(Lemmermann) Cronberg & Komárek	Aphanocapsa incerta (Lemmermann) Cronberg & Komárek	25	14178.65881		14910.01458		807011	AFPincrt	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclostephanos	dubius		(Frick) Round	Cyclostephanos dubius (Frick) Round	6	2054.66254		294030.3853		19000	CSdubius	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclostephanos	invisitatus		(Hohn et Hellerman) Theriot, Stoermer et Håkansson	Cyclostephanos invisitatus (Hohn et Hellerman) Theriot, Stoermer et Håkansson	6	2054.66254		369732.0229		19002	CSinvisi	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	atomus		Hustedt	Cyclotella atomus Hustedt	29	9930.86914		832966.7841		20001	CYatomus	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	meneghiniana		Kützing	Cyclotella meneghiniana Kützing	23	7876.2066		6805900.398		20007	CYmenegh	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	pseudostelligera		Hustedt	Cyclotella pseudostelligera Hustedt	1	342.44357		29592.00897		20012	CYpsdste	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	stelligera		(Cleve et Grunow) Van Heurck	Cyclotella stelligera (Cleve et Grunow) Van Heurck	4	1369.77495		332004.5825		20010	CYstelli	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Thalassiosiraceae	Thalassiosira	pseudonana		Hasle et Heimdal	Thalassiosira pseudonana Hasle et Heimdal	5	1712.21875		74561.96941		70007	THpsnana	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Thalassiosiraceae	Thalassiosira	weissflogii		(Grunow) Fryxell et Hasle	Thalassiosira weissflogii (Grunow) Fryxell et Hasle	6	2054.66254		1832290.554		70008	THweiss	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	N	Euglenoids	Euglenophyta	Euglenaceae	Trachelomonas	mucosa		Swirenko	Trachelomonas mucosa Swirenko	1	227.81063		341715.9399		995047	TRAmucos	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	N	Euglenoids	Euglenophyta	Euglenaceae	Trachelomonas	verricosa		Stokes	Trachelomonas verricosa Stokes	1	227.81063		341715.9399		995040	TRAverrc	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	N	Euglenoids	Euglenophyta	Euglenaceae	Trachelomonas	volvocina		Ehrenberg	Trachelomonas volvocina Ehrenberg	2	455.62125		669679.0545		995009	TRAvolvo	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	N	Green Algae	Chlorophyta	Palmellaceae	Gloeocystis	vesiculosa		Nägeli	Gloeocystis vesiculosa Nägeli	5	1139.05313		335559.5164		389002	GLCveric	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	N	Green Algae	Chlorophyta	Protococcaceae	Protococcus	viridis	0A UL NAWQA 1996 TS		Protococcus viridis var. 0A UL NAWQA 1996 TS 	4	911.24251		394319.9989		495001	PRCvr0A	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	N	Green Algae	Chlorophyta	Scenedesmaceae	Scenedesmus	protuberans		Fritsch	Scenedesmus protuberans Fritsch	2	455.62125		65586.95483		510084	SCEprotb	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	N	Blue-Green Algae	Cyanophyta	(undetermined)	Unknown Cyanophyte	curved filam. UL NAWQA 96 TS			Unknown Cyanophyte curved filam. UL NAWQA 96 TS 	16	5936.47818		4283327.311		948014	XBGcurfl	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	N	Blue-Green Algae	Cyanophyta	Chroococcaceae	Chroococcus	pallidus		(Nägeli) Nägeli	Chroococcus pallidus (Nägeli) Nägeli	1	371.02989		24283.84928		820000	CHOpalld	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	N	Blue-Green Algae	Cyanophyta	Nostocaceae	Anabaena	wisconsiense		Prescott	Anabaena wisconsiense Prescott	27	10017.80694		1030838.1		803021	ANBwiscn	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	N	Blue-Green Algae	Cyanophyta	Oscillatoriaceae	Oscillatoria	limnetica		Lemmermann	Oscillatoria limnetica Lemmermann	19	7049.56784		244030.5073		888011	OSClimnt	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	N	Blue-Green Algae	Cyanophyta	Oscillatoriaceae	Oscillatoria	limosa		(Dillwyn) Agardh	Oscillatoria limosa (Dillwyn) Agardh	10	3710.29886		3212354.206		888005	OSClimno	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	N	Blue-Green Algae	Cyanophyta	Phormidiaceae	Phormidium	aerugineo-caeruleum			Phormidium aerugineo-caeruleum 	14	5194.41841		260305.8734		890032	PHRaerug	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	N	Blue-Green Algae	Cyanophyta	Phormidiaceae	Phormidium	formosum			Phormidium formosum 	3	1113.08966		41117.76879		890046	PHRforms	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Achnanthaceae	Achnanthidium	minutissimum		(Kützing) Czarnecki	Achnanthidium minutissimum (Kützing) Czarnecki	6	3677.39964		199949.8442		1010	AHminuti	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Achnanthaceae	Cocconeis	pediculus		Ehrenberg	Cocconeis pediculus Ehrenberg	3	1838.69982		5859628.439		16011	CCpedcls	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Achnanthaceae	Cocconeis	placentula	euglypta	(Ehrenberg) Cleve	Cocconeis placentula var. euglypta (Ehrenberg) Cleve	56	34322.39681		23684011.85		16005	CCplaeug	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	montana		Krasske	Amphora montana Krasske	6	3677.39964		790765.2783		7042	AMmontan	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	pediculus		(Kützing) Grunow	Amphora pediculus (Kützing) Grunow	7	4290.29946		403820.222		7043	AMpedcls	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Encyonema	minutum		(Hilse) Mann	Encyonema minutum (Hilse) Mann	2	1225.79963		251632.6866		110004	ECminutu	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Fallacia	tenera		(Hustedt) Mann	Fallacia tenera (Hustedt) Mann	1	612.89982		95295.7062		115008	FAtener2	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	minutum		(Agardh) Agardh	Gomphonema minutum (Agardh) Agardh	22	13483.79857		4491889.13		37178	GOminutm	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	spp.			Gomphonema spp. 	2	1225.79963		1595991.124		37889	GOspp	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Gyrosigma	scalproides		(Rabenhorst) Cleve	Gyrosigma scalproides (Rabenhorst) Cleve	4	2451.59964		3592271.812		38012	GYscalpd	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Mayamaea	atomus		(Kützing) Lange-Bertalot	Mayamaea atomus (Kützing) Lange-Bertalot	7	4290.29946		120318.9221		211003	MYatomus	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	arvensis		Hustedt	Navicula arvensis Hustedt	8	4903.19928		364750.2967		46003	NAarvens	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	canalis		Patrick	Navicula canalis Patrick	10	6128.99928		2038453.185		46317	NAcanals	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	capitatoradiata		Germain	Navicula capitatoradiata Germain	2	1225.79963		708196.3929		46661	NAcaprad	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	cincta		(Ehrenberg) Ralfs	Navicula cincta (Ehrenberg) Ralfs	6	3677.39964		2303322.683		46324	NAcincta	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	cryptocephala		Kützing	Navicula cryptocephala Kützing	2	1225.79963		414817.6452		46014	NAcrypto	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	cryptotenella		Lange-Bertalot ex Krammer et Lange-Bertalot	Navicula cryptotenella Lange-Bertalot ex Krammer et Lange-Bertalot	79	48419.0952		12792838.01		46527	NAcryten	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	exilis		Kützing	Navicula exilis Kützing	5	3064.49946		1091481.453		46663	NAexilis	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	germainii		Wallace	Navicula germainii Wallace	15	9193.49911		6068287.172		46616	NAgermii	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	gregaria		Donkin	Navicula gregaria Donkin	10	6128.99928		1709643.583		46023	NAgregar	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	gysingensis		Foged	Navicula gysingensis Foged	4	2451.59964		229497.8708		46024	NAgysing	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	harderii		Hustedt	Navicula harderii Hustedt	2	1225.79963		158530.8725		46727	NAharder	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	menisculus		Schumann	Navicula menisculus Schumann	8	4903.19928		1717612.125		46373	NAmenscl	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	minima		Grunow	Navicula minima Grunow	3	1838.69982		73703.63858		46039	NAminima	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	reichardtiana		Lange-Bertalot	Navicula reichardtiana Lange-Bertalot	14	8580.59892		1120065.589		46666	NAreichd	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	subminuscula		Manguin	Navicula subminuscula Manguin	10	6128.99928		446315.9162		46562	NAsubmin	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	symmetrica		Patrick	Navicula symmetrica Patrick	15	9193.49911		10526522.57		46400	NAsymtrc	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	tripunctata		(Müller) Bory	Navicula tripunctata (Müller) Bory	14	8580.59892		8013738.268		46104	NAtripun	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Reimeria	sinuata		(Gregory) Kociolek et Stoermer	Reimeria sinuata (Gregory) Kociolek et Stoermer	2	1225.79963		202616.4104		55002	REsinuta	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Rhoicosphenia	abbreviata		(Agardh) Lange-Bertalot	Rhoicosphenia abbreviata (Agardh) Lange-Bertalot	33	20225.69805		10311960.77		57002	ROabbre	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	amphibia		Grunow	Nitzschia amphibia Grunow	2	1225.79963		228408.0347		48004	NIamphib	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	dissipata		(Kützing) Grunow	Nitzschia dissipata (Kützing) Grunow	11	6741.8991		1713961.122		48008	NIdissip	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	frustulum		(Kützing) Grunow	Nitzschia frustulum (Kützing) Grunow	6	3677.39964		181094.0946		48013	NIfrustu	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	inconspicua		Grunow	Nitzschia inconspicua Grunow	29	17774.09804		614982.2207		48122	NIincons	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	palea		(Kützing) Smith	Nitzschia palea (Kützing) Smith	5	3064.49946		928033.7976		48025	NIpalea	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	palea	debilis	(Kützing) Grunow	Nitzschia palea var. debilis (Kützing) Grunow	29	17774.09804		3030526.099		48228	NIpaldeb	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	palea	tenuirostris	Grunow	Nitzschia palea var. tenuirostris Grunow	7	4290.29946		1481459.895		48026	NIpalten	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	sociabilis		Hustedt	Nitzschia sociabilis Hustedt	1	612.89982		140248.7295		48225	NIsociab	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Nitzschiaceae	Simonsenia	delognei		(Grunow) Lange-Bertalot	Simonsenia delognei (Grunow) Lange-Bertalot	60	36773.99645		2062872.694		59001	SIdelog	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Surirellaceae	Surirella	minuta		Brébisson	Surirella minuta Brébisson	3	1838.69982		1571409.945		65048	SUminuta	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclostephanos	invisitatus		(Hohn et Hellerman) Theriot, Stoermer et Håkansson	Cyclostephanos invisitatus (Hohn et Hellerman) Theriot, Stoermer et Håkansson	8	4903.19928		882319.9684		19002	CSinvisi	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	atomus		Hustedt	Cyclotella atomus Hustedt	34	20838.59786		1747869.155		20001	CYatomus	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	meneghiniana		Kützing	Cyclotella meneghiniana Kützing	40	24515.99751		21184492.2		20007	CYmenegh	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	ocellata		Pantocsek	Cyclotella ocellata Pantocsek	4	2451.59964		465760.1355		20009	CYocella	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Thalassiosiraceae	Thalassiosira	pseudonana		Hasle et Heimdal	Thalassiosira pseudonana Hasle et Heimdal	7	4290.29946		186829.6197		70007	THpsnana	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	D	Diatoms	Chrysophyta	Thalassiosiraceae	Thalassiosira	weissflogii		(Grunow) Fryxell et Hasle	Thalassiosira weissflogii (Grunow) Fryxell et Hasle	5	3064.49946		2732834.854		70008	THweiss	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	N	Green Algae	Chlorophyta	(undetermined)	Unknown Chlorophyte	UL NAWQA 1996 TS (small coccoid,10µ)	NAWQA 96 TS		Unknown Chlorophyte UL NAWQA 1996 TS (small coccoid,10µ) NAWQA 96 TS 	1	371.02989		31537.54035		799070	XCLUL10c	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	N	Green Algae	Chlorophyta	Hydrodictyaceae	Pediastrum	duplex		Meyen	Pediastrum duplex Meyen	1	371.02989		7667.95099		467000	PEDduplx	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	N	Green Algae	Chlorophyta	Palmellaceae	Gloeocystis	vesiculosa		Nägeli	Gloeocystis vesiculosa Nägeli	29	10759.86671		3169804.432		389002	GLCveric	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	N	Green Algae	Chlorophyta	Protococcaceae	Protococcus	viridis	0A UL NAWQA 1996 TS		Protococcus viridis var. 0A UL NAWQA 1996 TS 	7	2597.20921		1123884.722		495001	PRCvr0A	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	N	Green Algae	Chlorophyta	Scenedesmaceae	Scenedesmus	acuminatus		(Lagerheim) Chodat	Scenedesmus acuminatus (Lagerheim) Chodat	4	1484.11955		164638.075		510006	SCEacumn	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	N	Green Algae	Chlorophyta	Scenedesmaceae	Scenedesmus	bijuga		(Turpin) Lagerheim	Scenedesmus bijuga (Turpin) Lagerheim	8	2968.23909		119697.9219		510013	SCEbijug	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	N	Red Algae	Rhodophyta	(Undetermined)	Unknown Rhodophyte	UL NAWQA 1996 TS (filament)			Unknown Rhodophyte UL NAWQA 1996 TS (filament) 	10	3710.29886		3042172.076		1599002	XRDULNQ	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	N	Red Algae	Rhodophyta	(Undetermined)	Unknown Rhodophyte	UL NAWQA 1996 TS (resting spore, filament)	NAWQA 96 TS		Unknown Rhodophyte UL NAWQA 1996 TS (resting spore, filament) NAWQA 96 TS 	6	2226.17932		890471.7276		1599001	XRDULres	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	N	Unknown Phyla	(Undetermined)	(Undetermined)	Unknown alga	UL NAWQA 1996 TS (forked form)	NAWQA 96 TS		Unknown alga UL NAWQA 1996 TS (forked form) NAWQA 96 TS 	1	371.02989		74205.9773		1999027	XXAULNQ	Completed
76812	76811	LIRB0996ARE0163B	05572000	C	N	Yellow-Green Algae	Chrysophyta	(Undetermined)	Unknown Chrysophyte	UL 1996 NAWQA (golden circular)			Unknown Chrysophyte UL 1996 NAWQA (golden circular) 	2	742.05977		77436.72943		1249022	XCHULcir	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	N	Blue-Green Algae	Cyanophyta	Nostocaceae	Trichormus	anomalus		(Fritsch) Komárek & Anagnostidis	Trichormus anomalus (Fritsch) Komárek & Anagnostidis	16	194273.8876		2563990.342		925001	TRCanoml	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	N	Blue-Green Algae	Cyanophyta	Oscillatoriaceae	Oscillatoria	limnetica		Lemmermann	Oscillatoria limnetica Lemmermann	14	169989.6516		5884426.087		888011	OSClimnt	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	N	Blue-Green Algae	Cyanophyta	Oscillatoriaceae	Oscillatoria	subbrevis	minor	Desik.	Oscillatoria subbrevis fo. minor Desik.	17	206416.0055		7525518.169		888097	OSCsbmin	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	N	Blue-Green Algae	Cyanophyta	Phormidiaceae	Phormidium	granulatum			Phormidium granulatum 	18	218558.1235		7926464.979		890047	PHRgranl	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Achnanthaceae	Achnanthidium	minutissimum		(Kützing) Czarnecki	Achnanthidium minutissimum (Kützing) Czarnecki	1	280.04581		15226.82365		1010	AHminuti	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Achnanthaceae	Cocconeis	pediculus		Ehrenberg	Cocconeis pediculus Ehrenberg	2	560.09162		1784918.197		16011	CCpedcls	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Achnanthaceae	Planothidium	lanceolatum		(Brébisson ex Kützing) Lange-Bertalot	Planothidium lanceolatum (Brébisson ex Kützing) Lange-Bertalot	17	4760.82732		1347795.002		155003	PTlanceo	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Achnanthaceae	Planothidium	rostratum		(Østrup) Lange-Bertalot	Planothidium rostratum (Østrup) Lange-Bertalot	6	1680.287		269760.3902		155018	PTrostr	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Diatomaceae	Fragilaria	capucina	gracilis	(Østrup) Hustedt	Fragilaria capucina var. gracilis (Østrup) Hustedt	1	280.04581		14972.19561		34098	FRcapgra	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Diatomaceae	Fragilaria	vaucheriae		(Kützing) Petersen	Fragilaria vaucheriae (Kützing) Petersen	2	560.09162		368652.7264		34030	FRvauche	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Diatomaceae	Meridion	circulare		(Greville) Agardh	Meridion circulare (Greville) Agardh	2	560.09162		355704.7438		45001	MDcircul	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Diatomaceae	Synedra	parasitica		(Smith) Hustedt	Synedra parasitica (Smith) Hustedt	1	280.04581		92857.48856		66014	SYparasi	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Diatomaceae	Synedra	ulna		(Nitzsch) Ehrenberg	Synedra ulna (Nitzsch) Ehrenberg	5	1400.24119		8400566.69		66024	SYulna	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Melosiraceae	Melosira	varians		Agardh	Melosira varians Agardh	5	1400.24119		7105453.951		44073	MEvarian	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	copulata		(Kützing) Schoeman et Archibald	Amphora copulata (Kützing) Schoeman et Archibald	4	1120.19538		1873573.182		7075	AMcopula	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	montana		Krasske	Amphora montana Krasske	23	6441.11432		1385057.39		7042	AMmontan	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	pediculus		(Kützing) Grunow	Amphora pediculus (Kützing) Grunow	14	3920.67775		369029.9416		7043	AMpedcls	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Caloneis	bacillum		(Grunow) Cleve	Caloneis bacillum (Grunow) Cleve	1	280.04581		120360.267		12001	CAbacill	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Cymbella	affinis		Kützing	Cymbella affinis Kützing	2	560.09162		331871.0974		23073	CMaffins	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Encyonema	minutum		(Hilse) Mann	Encyonema minutum (Hilse) Mann	2	560.09162		114975.853		110004	ECminutu	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Geissleria	decussis		(Hustedt) Lange-Bertalot et Metzeltin	Geissleria decussis (Hustedt) Lange-Bertalot et Metzeltin	2	560.09162		147940.9868		210003	GEdecu	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	angustatum		(Kützing) Rabenhorst	Gomphonema angustatum (Kützing) Rabenhorst	7	1960.3328		615284.9493		37003	GOangstt	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	olivaceum		(Lyngbye) Kützing	Gomphonema olivaceum (Lyngbye) Kützing	16	4480.78151		1750466.965		37065	GOolivcm	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	parvulum		(Kützing) Kützing	Gomphonema parvulum (Kützing) Kützing	8	2240.39076		487215.4222		37010	GOparvul	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Gyrosigma	acuminatum		(Kützing) Rabenhorst	Gyrosigma acuminatum (Kützing) Rabenhorst	2	560.09162		3932397.308		38001	GYacumin	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Gyrosigma	scalproides		(Rabenhorst) Cleve	Gyrosigma scalproides (Rabenhorst) Cleve	23	6441.11432		9438014.682		38012	GYscalpd	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Hippodonta	capitata		(Ehrenberg) Lange-Bertalot, Metzeltin et Witkowski	Hippodonta capitata (Ehrenberg) Lange-Bertalot, Metzeltin et Witkowski	2	560.09162		349190.5606		213001	HIcapita	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Luticola	mutica		(Kützing) Mann	Luticola mutica (Kützing) Mann	1	280.04581		162435.0754		130002	LUmutica	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	canalis		Patrick	Navicula canalis Patrick	6	1680.287		558849.205		46317	NAcanals	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	capitatoradiata		Germain	Navicula capitatoradiata Germain	5	1400.24119		808978.6697		46661	NAcaprad	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	cryptotenella		Lange-Bertalot ex Krammer et Lange-Bertalot	Navicula cryptotenella Lange-Bertalot ex Krammer et Lange-Bertalot	19	5320.91894		1405843.165		46527	NAcryten	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	erifuga		Lange-Bertalot	Navicula erifuga Lange-Bertalot	12	3360.58613		1472772.679		46648	NAerifga	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	exilis		Kützing	Navicula exilis Kützing	8	2240.39076		797959.0115		46663	NAexilis	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	germainii		Wallace	Navicula germainii Wallace	48	13442.34453		8872792.165		46616	NAgermii	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	gregaria		Donkin	Navicula gregaria Donkin	23	6441.11432		1796705.994		46023	NAgregar	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	kotschyi		Grunow	Navicula kotschyi Grunow	1	280.04581		61612.33839		46269	NAkotsch	Completed
