-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
DUM1        49718.000    1995     1     1     0
DUM1        52274.750    2001    12    31    18
DUM1     -1940883.779  1628483.353 -5833718.017
49876.00    -0.643316     0.117351    -2.514844
49876.25    -0.745789     0.207671    -2.402734
49876.50    -0.770614     0.279069    -2.586164
49876.75    -0.773431     0.296160    -2.369913
49877.00    -0.770897     0.326969    -2.003832
49877.25    -0.733703     0.393828    -1.700884
49877.50    -0.571990     0.478141    -1.728092
49877.75    -0.518682     0.357308    -2.023847
49878.00    -0.534163     0.258719    -2.489899
49878.25    -0.648952     0.162497    -3.145318
49878.50    -0.721765     0.103863    -3.868028
49878.75    -0.790409     0.060278    -3.965147
49879.00    -0.927793     0.073099    -3.832994
49879.25    -0.818335     0.186517    -2.821683
49879.50    -0.584118     0.139998    -2.413028
49879.75    -0.492731     0.046923    -2.526777
49880.00    -0.673429    -0.064682    -3.426152
49880.25    -0.824692    -0.075793    -3.829545
49880.50    -0.767304     0.038287    -3.638394
49880.75    -0.613083     0.171816    -2.773174
49881.00    -0.564806     0.166697    -1.956576
49881.25    -0.450917     0.268922    -1.159376
49881.50    -0.149850     0.448107     0.142398
49881.75    -0.042179     0.464879     0.423877
49882.00    -0.035900     0.459296     0.494027
49882.25     0.011972     0.509424     0.760064
49882.50     0.162815     0.562383     1.191317
49882.75     0.143681     0.520426     1.091477
49883.00     0.009290     0.371061     0.559524
49883.25    -0.049285     0.300517     0.363871
49883.50    -0.049093     0.190484    -0.012214
49883.75     0.156114     0.167164     0.918211
49884.00     0.186831     0.135903     1.256397
49884.25     0.150449     0.134108     1.095946
49884.50     0.202675     0.173192     0.844088
49884.75     0.279926     0.187262     0.987244
49885.00     0.123177     0.203035     0.437254
49885.25     0.045030     0.181364     0.092150
49885.50     0.073118     0.183447    -0.255804
49885.75     0.053574     0.120914    -0.535110
49886.00     0.071668     0.157783    -0.224370
49886.25     0.088731     0.263252     0.189810
49886.50     0.315201     0.342485     0.834719
49886.75     0.391338     0.236705     1.184474
49887.00     0.315506     0.157433     1.219698
49887.25     0.120640     0.004419     0.478788
49887.50    -0.026462    -0.160151    -0.739408
49887.75    -0.013372    -0.245289    -1.034706
49888.00    -0.272944    -0.328935    -2.003141
49888.25    -0.213207    -0.306676    -1.961573
49888.50    -0.089591    -0.247738    -1.823030
49888.75    -0.058293    -0.212652    -1.470699
49889.00    -0.163176    -0.134386    -1.554478
49889.25    -0.181033    -0.043884    -1.401034
49889.50    -0.113490     0.056969    -1.389204
49889.75     0.071224     0.099316    -0.631040
49890.00     0.040027     0.111101    -0.475968
49890.25     0.159114     0.107926    -0.022897
49890.50     0.155904     0.082432    -0.753074
49890.75     0.132187    -0.044126    -0.893045
49891.00    -0.035936    -0.114347    -1.288551
49891.25    -0.082315    -0.142331    -1.204906
49891.50    -0.313400    -0.234155    -2.530350
49891.75    -0.433889    -0.317535    -3.147392
49892.00    -0.704133    -0.382970    -4.005739
49892.25    -0.866042    -0.442573    -4.646563
49892.50    -0.831564    -0.444930    -4.589224
49892.75    -0.875372    -0.469053    -4.836525
49893.00    -1.083895    -0.517769    -5.309645
49893.25    -1.053260    -0.409373    -4.904807
49893.50    -1.091343    -0.386051    -5.392136
49893.75    -1.070166    -0.413585    -5.545599
49894.00    -1.177812    -0.458835    -5.593854
49894.25    -1.028014    -0.355088    -4.912961
49894.50    -0.857879    -0.321345    -4.486242
49894.75    -0.578912    -0.242856    -2.945868
49895.00    -0.707843    -0.216930    -2.960881
49895.25    -0.531106    -0.097080    -2.274506
49895.50    -0.529069     0.012637    -2.567634
49895.75    -0.523506     0.033341    -2.580275
49896.00    -0.751001     0.004783    -3.057108
49896.25    -0.748144     0.144240    -3.010910
49896.50    -0.799265     0.195596    -3.771075
49896.75    -0.703266     0.169577    -3.497298
49897.00    -0.758824     0.102261    -3.540795
49897.25    -0.807793     0.154139    -3.631748
49897.50    -0.906266     0.098115    -4.397719
49897.75    -0.866382    -0.014556    -4.339052
49898.00    -0.832599    -0.132982    -3.854925
49898.25    -0.674551    -0.083693    -3.132939
49898.50    -0.460521    -0.044962    -2.457463
49898.75    -0.319549    -0.030553    -1.829917
49899.00    -0.321953     0.019392    -1.328883
49899.25    -0.371460     0.098754    -1.367617
49899.50    -0.394364     0.100271    -1.804487
49899.75    -0.341733     0.106049    -1.724103
49900.00    -0.419670     0.119732    -1.837362
49900.25    -0.513730     0.112272    -2.232296
49900.50    -0.506361     0.130486    -2.342152
49900.75    -0.396197     0.115503    -1.983716
49901.00    -0.562013     0.055520    -2.239029
49901.25    -0.607128     0.026221    -2.197418
49901.50    -0.598789     0.001468    -2.137957
49901.75    -0.483209    -0.045993    -1.692879
49902.00    -0.649137    -0.149299    -2.236425
49902.25    -0.754144    -0.187793    -2.680512
49902.50    -0.685379    -0.157944    -2.747966
49902.75    -0.727647    -0.225564    -3.209103
49903.00    -0.976178    -0.262883    -4.104429
49903.25    -1.031920    -0.251526    -4.436901
49903.50    -0.995334    -0.174963    -4.619744
49903.75    -0.953608    -0.227838    -4.504855
49904.00    -0.988503    -0.285524    -4.447005
49904.25    -1.028140    -0.309143    -4.225937
49904.50    -1.049282    -0.325352    -4.586800
49904.75    -1.010064    -0.381497    -4.520116
49905.00    -1.244333    -0.402819    -4.837360
49905.25    -1.353203    -0.397989    -5.013230
49905.50    -1.389796    -0.465748    -5.278092
49905.75    -1.366480    -0.475815    -5.050305
49906.00    -1.501235    -0.487677    -5.186513
49906.25    -1.779555    -0.551001    -6.276700
49906.50    -1.744565    -0.567682    -6.728651
49906.75    -1.811997    -0.671764    -7.169158
49907.00    -1.909347    -0.746496    -7.288066
49907.25    -1.821283    -0.738089    -7.133882
49907.50    -1.534781    -0.710428    -6.208467
49907.75    -1.289674    -0.659776    -5.196943
49908.00    -1.065072    -0.554320    -3.770348
49908.25    -0.903311    -0.441946    -2.748939
49908.50    -0.792003    -0.285318    -2.128466
49908.75    -0.680009    -0.155283    -1.774058
49909.00    -0.561411    -0.052590    -1.327516
49909.25    -0.356837     0.064385    -0.838255
49909.50    -0.125495     0.149442    -0.180214
49909.75     0.063069     0.153043     0.296557
49910.00     0.005363     0.062622     0.355306
49910.25     0.198537     0.135328     1.116264
49910.50     0.223104     0.195929     1.092647
49910.75     0.213572     0.183260     1.086800
49911.00     0.138520     0.200204     1.034318
49911.25    -0.134092     0.204242     0.044497
49911.50    -0.354269     0.137336    -1.124123
49911.75    -0.568088     0.010785    -2.074083
49912.00    -0.880669    -0.188408    -3.433189
49912.25    -0.937155    -0.314183    -3.798882
49912.50    -0.897491    -0.376974    -4.101387
49912.75    -0.758245    -0.448814    -3.967790
49913.00    -0.636490    -0.431603    -3.331690
49913.25    -0.400113    -0.347413    -2.123275
49913.50    -0.272194    -0.176054    -1.392195
49913.75    -0.231258    -0.060528    -1.225147
49914.00    -0.325549     0.030360    -1.254637
49914.25    -0.484747     0.076083    -1.929487
49914.50    -0.603165     0.007933    -2.773948
49914.75    -0.679709    -0.110154    -2.972827
49915.00    -0.963699    -0.203214    -3.602293
49915.25    -0.981532    -0.220053    -3.720571
49915.50    -1.090960    -0.297964    -4.010697
49915.75    -1.156492    -0.311090    -3.931541
49916.00    -1.426254    -0.405101    -4.717960
49916.25    -1.438532    -0.338073    -4.675088
49916.50    -1.422525    -0.306841    -4.922699
49916.75    -1.376100    -0.337192    -4.974637
49917.00    -1.438557    -0.383704    -5.092870
49917.25    -1.498252    -0.382890    -5.225243
49917.50    -1.440860    -0.361160    -5.564550
49917.75    -1.423216    -0.454708    -5.881319
49918.00    -1.381182    -0.508284    -5.675605
49918.25    -1.378622    -0.511591    -5.413311
49918.50    -1.373765    -0.538164    -5.638526
49918.75    -1.279445    -0.539940    -5.297738
49919.00    -1.439046    -0.557458    -5.678223
49919.25    -1.368430    -0.481052    -5.245030
49919.50    -1.380388    -0.385848    -5.662438
49919.75    -1.411526    -0.375618    -5.635549
49920.00    -1.439744    -0.339251    -5.643917
49920.25    -1.499340    -0.333676    -5.861289
49920.50    -1.497650    -0.334114    -6.388099
49920.75    -1.406862    -0.404149    -6.084573
49921.00    -1.415411    -0.500965    -5.874241
49921.25    -1.355379    -0.459801    -5.364569
49921.50    -1.295659    -0.481436    -5.204641
49921.75    -1.132419    -0.460788    -4.275188
49922.00    -1.112585    -0.455466    -3.678627
49922.25    -1.173876    -0.375186    -3.690306
49922.50    -1.172203    -0.354371    -4.044884
49922.75    -1.164713    -0.423305    -4.154116
49923.00    -1.240479    -0.379297    -4.343234
49923.25    -1.286741    -0.392044    -4.598518
49923.50    -1.362820    -0.446601    -5.420534
49923.75    -1.325548    -0.557790    -5.261480
49924.00    -1.600799    -0.646521    -5.995869
49924.25    -1.616824    -0.643269    -6.038378
49924.50    -1.526220    -0.631731    -6.091858
49924.75    -1.478887    -0.698805    -5.987532
49925.00    -1.456849    -0.738255    -5.771953
49925.25    -1.419358    -0.707138    -5.610604
49925.50    -1.283901    -0.686761    -5.413924
49925.75    -1.099608    -0.710826    -4.809920
49926.00    -0.998003    -0.652211    -4.009428
49926.25    -0.885702    -0.537934    -3.536747
49926.50    -0.786450    -0.477178    -3.630868
49926.75    -0.584345    -0.507911    -2.823585
49927.00    -0.410862    -0.403979    -1.860325
49927.25    -0.409642    -0.280001    -1.576043
49927.50    -0.236261    -0.140843    -1.104340
49927.75    -0.109393    -0.019223    -0.401943
49928.00    -0.169623     0.140039    -0.105699
49928.25    -0.276265     0.312357    -0.447181
49928.50    -0.515807     0.294920    -1.652878
49928.75    -0.576978     0.337719    -1.872686
49929.00    -0.820416     0.303824    -2.542284
49929.25    -0.911219     0.331237    -2.704235
49929.50    -1.115694     0.202946    -4.290905
49929.75    -1.227037     0.061619    -5.112275
49930.00    -1.510163    -0.152917    -6.160032
49930.25    -1.637406    -0.193266    -6.361394
49930.50    -1.658995    -0.256189    -6.656565
49930.75    -1.593969    -0.310030    -6.500475
49931.00    -1.713301    -0.368632    -6.999344
49931.25    -1.728451    -0.336820    -6.868843
49931.50    -1.832881    -0.382877    -7.492193
49931.75    -1.814642    -0.380121    -7.423627
49932.00    -1.925477    -0.428557    -7.739331
49932.25    -1.895009    -0.326836    -7.419830
49932.50    -1.802215    -0.300317    -7.447274
49932.75    -1.697535    -0.315886    -6.923216
49933.00    -1.727244    -0.408710    -6.770864
49933.25    -1.548519    -0.341894    -5.744938
49933.50    -1.508020    -0.356495    -6.021960
49933.75    -1.346607    -0.405488    -5.578350
49934.00    -1.518464    -0.568430    -6.463055
49934.25    -1.462546    -0.535457    -6.148897
49934.50    -1.479923    -0.555972    -6.641567
49934.75    -1.364241    -0.510825    -6.191126
49935.00    -1.409194    -0.428665    -6.176258
49935.25    -1.259439    -0.322043    -5.380124
49935.50    -0.923491    -0.254452    -4.127391
49935.75    -0.797707    -0.359113    -3.814626
49936.00    -0.705908    -0.417803    -3.268673
49936.25    -0.647643    -0.354924    -2.665990
49936.50    -0.350748    -0.204138    -1.902922
49936.75    -0.229520    -0.183003    -1.433887
49937.00    -0.201235    -0.154772    -1.258199
49937.25    -0.106553    -0.052820    -0.758408
49937.50     0.111134     0.061142    -0.250810
49937.75     0.332140     0.079118     0.754826
49938.00     0.220045    -0.009172     0.299195
49938.25     0.189989    -0.066657     0.224077
49938.50     0.152061    -0.082607    -0.424455
49938.75     0.157872    -0.123920    -0.355457
49939.00     0.003752    -0.107910    -0.785276
49939.25    -0.134848    -0.071002    -1.206341
49939.50    -0.179895     0.000538    -1.554548
49939.75    -0.145544     0.007439    -1.320759
49940.00    -0.386515    -0.060849    -2.089411
49940.25    -0.433157     0.001162    -2.022295
49940.50    -0.395504     0.041374    -2.254223
49940.75    -0.297174    -0.027350    -2.092385
49941.00    -0.427958    -0.130749    -2.593613
49941.25    -0.393031    -0.150849    -2.284982
49941.50    -0.243636    -0.070606    -1.817276
49941.75    -0.215562    -0.121655    -1.610515
49942.00    -0.172090    -0.172480    -1.092254
49942.25    -0.257523    -0.184758    -1.230183
49942.50    -0.064789     0.070584    -0.643406
49942.75     0.068107     0.147566    -0.121643
49943.00     0.160616     0.073795     0.301895
49943.25     0.186059     0.067530     0.510401
49943.50     0.295706     0.076121     0.517476
49943.75     0.593802     0.112145     1.573179
49944.00     0.946146     0.169854     3.084314
49944.25     1.121288     0.194614     3.683136
49944.50     1.378041     0.317242     4.396888
49944.75     1.641142     0.341729     5.380048
49945.00     1.909120     0.469890     6.724930
49945.25     1.988997     0.544812     7.294978
49945.50     2.013577     0.714113     7.288376
49945.75     2.060314     0.755600     7.415432
49946.00     1.964180     0.756040     7.185682
49946.25     1.831195     0.677995     6.619508
49946.50     1.795030     0.640941     6.052902
49946.75     1.798061     0.587205     5.833952
