-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
MAC1        49718.000    1995     1     1     0
MAC1        52274.750    2001    12    31    18
MAC1     -3464038.501  1334172.763 -5169224.323
49874.75    -0.033442     0.107100    -0.337996
49875.00    -0.099374     0.040486    -0.428242
49875.25    -0.179824     0.089872    -0.353796
49875.50    -0.101676     0.119451    -0.550408
49875.75    -0.109209     0.127251    -0.383762
49876.00    -0.191409     0.073307    -0.510393
49876.25    -0.314654     0.145659    -0.371915
49876.50    -0.301943     0.180105    -0.595087
49876.75    -0.289144     0.161656    -0.440804
49877.00    -0.294851     0.099568    -0.470617
49877.25    -0.333473     0.162170    -0.354463
49877.50    -0.230853     0.235701    -0.565957
49877.75    -0.158321     0.229840    -0.442425
49878.00    -0.142964     0.160302    -0.499091
49878.25    -0.172111     0.183957    -0.362082
49878.50    -0.126361     0.195143    -0.533702
49878.75    -0.108694     0.155992    -0.363424
49879.00    -0.190210     0.093039    -0.449956
49879.25    -0.237331     0.136389    -0.301284
49879.50    -0.141042     0.182620    -0.436250
49879.75    -0.056194     0.153747    -0.237148
49880.00    -0.084750     0.075240    -0.313358
49880.25    -0.165413     0.086665    -0.204480
49880.50    -0.114734     0.109256    -0.341367
49880.75    -0.062681     0.107962    -0.112411
49881.00    -0.089609     0.042745    -0.108090
49881.25    -0.138975     0.118082     0.051940
49881.50    -0.083391     0.178318    -0.049433
49881.75    -0.033947     0.177096     0.104395
49882.00    -0.060006     0.116295     0.034909
49882.25    -0.099932     0.176435     0.132586
49882.50    -0.044697     0.195419    -0.100347
49882.75    -0.036305     0.178034    -0.033089
49883.00    -0.083189     0.075373    -0.178707
49883.25    -0.139909     0.079084    -0.150304
49883.50    -0.100027     0.085718    -0.406857
49883.75    -0.030840     0.060733    -0.276413
49884.00    -0.052378    -0.004471    -0.346822
49884.25    -0.088506     0.044958    -0.257772
49884.50    -0.015297     0.091772    -0.422397
49884.75     0.047519     0.092576    -0.253870
49885.00     0.022211     0.052839    -0.320925
49885.25    -0.037098     0.102194    -0.211547
49885.50     0.025026     0.146817    -0.371218
49885.75     0.075709     0.109473    -0.189162
49886.00     0.083998     0.061629    -0.157893
49886.25     0.046586     0.098197    -0.033537
49886.50     0.142069     0.150768    -0.157060
49886.75     0.182214     0.124527     0.001632
49887.00     0.112810     0.051706    -0.076134
49887.25     0.015619     0.047253    -0.049198
49887.50     0.046077     0.046483    -0.277218
49887.75     0.107369     0.009568    -0.176147
49888.00     0.031253    -0.080812    -0.211918
49888.25     0.018417    -0.032176    -0.103683
49888.50     0.078994     0.010147    -0.309960
49888.75     0.109047    -0.006543    -0.238383
49889.00     0.064199    -0.057175    -0.324945
49889.25     0.016892     0.013029    -0.250479
49889.50     0.069394     0.056142    -0.453978
49889.75     0.156845     0.051846    -0.304145
49890.00     0.150202     0.000638    -0.400196
49890.25     0.134599     0.057812    -0.278920
49890.50     0.190840     0.117049    -0.523902
49890.75     0.203354     0.072994    -0.443043
49891.00     0.138692     0.005350    -0.562683
49891.25     0.057344     0.047061    -0.466728
49891.50     0.044036     0.061195    -0.745353
49891.75     0.046107     0.034445    -0.647951
49892.00    -0.036506    -0.031426    -0.749084
49892.25    -0.114765     0.011325    -0.638987
49892.50    -0.099089     0.044298    -0.754122
49892.75    -0.075130     0.033439    -0.611768
49893.00    -0.155296    -0.009605    -0.658045
49893.25    -0.235575     0.051063    -0.551846
49893.50    -0.219749     0.078108    -0.799660
49893.75    -0.186431     0.050889    -0.697145
49894.00    -0.246551    -0.022832    -0.733918
49894.25    -0.262009     0.055164    -0.514927
49894.50    -0.210860     0.114512    -0.632133
49894.75    -0.160512     0.132304    -0.330032
49895.00    -0.217182     0.105346    -0.361538
49895.25    -0.209846     0.184636    -0.130254
49895.50    -0.177895     0.259811    -0.283710
49895.75    -0.123397     0.262355    -0.138867
49896.00    -0.201482     0.212885    -0.259920
49896.25    -0.227107     0.262140    -0.153314
49896.50    -0.171180     0.294005    -0.387617
49896.75    -0.089434     0.252003    -0.264278
49897.00    -0.123043     0.165359    -0.324609
49897.25    -0.155043     0.196559    -0.287923
49897.50    -0.141376     0.208719    -0.556983
49897.75    -0.084413     0.155324    -0.436845
49898.00    -0.130459     0.070243    -0.498984
49898.25    -0.138890     0.120826    -0.391895
49898.50    -0.085628     0.174113    -0.504004
49898.75    -0.043350     0.168039    -0.323070
49899.00    -0.094152     0.111346    -0.309263
49899.25    -0.141555     0.157412    -0.210209
49899.50    -0.117276     0.190556    -0.407200
49899.75    -0.063783     0.185695    -0.284450
49900.00    -0.107921     0.149375    -0.365203
49900.25    -0.162831     0.186557    -0.281117
49900.50    -0.136629     0.214373    -0.454574
49900.75    -0.064411     0.171852    -0.314848
49901.00    -0.138943     0.095357    -0.393015
49901.25    -0.196524     0.106320    -0.283153
49901.50    -0.186046     0.103114    -0.432616
49901.75    -0.125620     0.058656    -0.260247
49902.00    -0.183998    -0.017634    -0.398518
49902.25    -0.239242     0.019565    -0.374220
49902.50    -0.199568     0.066711    -0.599504
49902.75    -0.163688     0.071054    -0.562688
49903.00    -0.251519     0.030968    -0.766230
49903.25    -0.310605     0.095401    -0.716479
49903.50    -0.280639     0.147245    -0.950692
49903.75    -0.230244     0.129947    -0.820420
49904.00    -0.260234     0.061764    -0.887302
49904.25    -0.317358     0.075371    -0.793498
49904.50    -0.270033     0.079295    -0.975462
49904.75    -0.208571     0.045974    -0.765721
49905.00    -0.329720    -0.043064    -0.856555
49905.25    -0.408034     0.005439    -0.709049
49905.50    -0.418669     0.019606    -0.901606
49905.75    -0.396066    -0.011474    -0.723547
49906.00    -0.458530    -0.064300    -0.812466
49906.25    -0.561790    -0.033905    -0.780773
49906.50    -0.512729     0.019953    -0.987530
49906.75    -0.501774    -0.010178    -0.899549
49907.00    -0.576575    -0.063222    -1.020142
49907.25    -0.613371    -0.002814    -0.884828
49907.50    -0.547659     0.057683    -0.926672
49907.75    -0.475884     0.081425    -0.707680
49908.00    -0.484952     0.084831    -0.639721
49908.25    -0.535246     0.197185    -0.399275
49908.50    -0.526399     0.276513    -0.525770
49908.75    -0.450279     0.275933    -0.349772
49909.00    -0.441176     0.265565    -0.409058
49909.25    -0.412694     0.348368    -0.235784
49909.50    -0.326228     0.392370    -0.342935
49909.75    -0.218644     0.369874    -0.079215
49910.00    -0.248651     0.302846    -0.056551
49910.25    -0.256710     0.344219     0.195788
49910.50    -0.230831     0.375570     0.032640
49910.75    -0.210234     0.350525     0.226874
49911.00    -0.272484     0.289510     0.134596
49911.25    -0.366793     0.318919     0.159689
49911.50    -0.385368     0.336022    -0.139727
49911.75    -0.370503     0.275802    -0.132354
49912.00    -0.422385     0.174188    -0.331554
49912.25    -0.436578     0.197310    -0.278982
49912.50    -0.381359     0.239751    -0.455713
49912.75    -0.267119     0.211044    -0.275681
49913.00    -0.262550     0.162360    -0.272956
49913.25    -0.267307     0.230724    -0.109146
49913.50    -0.236621     0.306427    -0.278988
49913.75    -0.170283     0.312685    -0.168670
49914.00    -0.215702     0.268932    -0.258962
49914.25    -0.273363     0.316406    -0.240794
49914.50    -0.278620     0.327192    -0.437843
49914.75    -0.263027     0.278541    -0.292112
49915.00    -0.347511     0.181440    -0.420270
49915.25    -0.391799     0.235282    -0.316035
49915.50    -0.428694     0.218518    -0.539687
49915.75    -0.417463     0.176555    -0.433351
49916.00    -0.497024     0.061759    -0.553605
49916.25    -0.526831     0.106123    -0.445804
49916.50    -0.491792     0.121958    -0.661962
49916.75    -0.433862     0.090288    -0.524477
49917.00    -0.474036     0.012111    -0.625247
49917.25    -0.530791     0.052179    -0.495288
49917.50    -0.437892     0.077361    -0.692606
49917.75    -0.362943     0.064368    -0.512986
49918.00    -0.370587     0.003200    -0.538950
49918.25    -0.437518     0.069203    -0.424398
49918.50    -0.410771     0.100802    -0.574939
49918.75    -0.358889     0.093166    -0.377450
49919.00    -0.397679     0.033365    -0.494331
49919.25    -0.464175     0.114932    -0.363052
49919.50    -0.435948     0.173752    -0.563740
49919.75    -0.427012     0.143592    -0.426788
49920.00    -0.443629     0.081219    -0.568443
49920.25    -0.509071     0.098825    -0.456706
49920.50    -0.443721     0.103832    -0.653612
49920.75    -0.383531     0.032434    -0.461078
49921.00    -0.385069    -0.071110    -0.486824
49921.25    -0.433437    -0.056278    -0.325938
49921.50    -0.396857    -0.059929    -0.496807
49921.75    -0.353418    -0.068926    -0.292142
49922.00    -0.389146    -0.115114    -0.402433
49922.25    -0.454621    -0.043493    -0.314346
49922.50    -0.438764     0.019205    -0.510431
49922.75    -0.422042    -0.001528    -0.397138
49923.00    -0.463025    -0.040418    -0.514531
49923.25    -0.517645     0.009593    -0.363672
49923.50    -0.493217     0.046283    -0.566818
49923.75    -0.462427     0.002641    -0.402303
49924.00    -0.540797    -0.090743    -0.560712
49924.25    -0.584597    -0.052262    -0.434015
49924.50    -0.523874    -0.031175    -0.628583
49924.75    -0.467227    -0.070559    -0.480439
49925.00    -0.471364    -0.158652    -0.603970
49925.25    -0.481429    -0.124109    -0.492987
49925.50    -0.398359    -0.100628    -0.684154
49925.75    -0.300305    -0.107899    -0.494892
49926.00    -0.294874    -0.161868    -0.597068
49926.25    -0.301687    -0.076390    -0.493930
49926.50    -0.231387    -0.022173    -0.721186
49926.75    -0.165088    -0.009661    -0.523481
49927.00    -0.156380    -0.025595    -0.582657
49927.25    -0.227029     0.064389    -0.425227
49927.50    -0.167952     0.141432    -0.526988
49927.75    -0.122479     0.138962    -0.305368
49928.00    -0.175738     0.115703    -0.375981
49928.25    -0.224820     0.190082    -0.246745
49928.50    -0.225549     0.211442    -0.502814
49928.75    -0.187216     0.173148    -0.359457
49929.00    -0.241899     0.086903    -0.484344
49929.25    -0.281001     0.098455    -0.443531
49929.50    -0.254713     0.093678    -0.716038
49929.75    -0.204549     0.044021    -0.614449
49930.00    -0.289270    -0.062402    -0.796750
49930.25    -0.399467    -0.028112    -0.739376
49930.50    -0.401598    -0.018355    -0.936655
49930.75    -0.375013    -0.036500    -0.778919
49931.00    -0.414438    -0.084134    -0.885936
49931.25    -0.471957    -0.014610    -0.779167
49931.50    -0.457215     0.028027    -1.006070
49931.75    -0.405052     0.013059    -0.833907
49932.00    -0.432603    -0.040396    -0.938023
49932.25    -0.459364     0.039671    -0.759744
49932.50    -0.403181     0.081813    -0.943497
49932.75    -0.358273     0.047615    -0.722546
49933.00    -0.387457    -0.049060    -0.738576
49933.25    -0.407732    -0.031805    -0.526657
49933.50    -0.337237    -0.024585    -0.728447
49933.75    -0.249423    -0.060323    -0.518048
49934.00    -0.289141    -0.156690    -0.659785
49934.25    -0.341933    -0.120529    -0.473095
49934.50    -0.310141    -0.097319    -0.697620
49934.75    -0.251800    -0.111441    -0.545639
49935.00    -0.280970    -0.165355    -0.662454
49935.25    -0.314041    -0.107476    -0.503527
49935.50    -0.237533    -0.051630    -0.635693
49935.75    -0.182742    -0.076858    -0.464697
49936.00    -0.174456    -0.125030    -0.484549
49936.25    -0.226886    -0.053984    -0.322123
49936.50    -0.097151     0.034398    -0.417306
49936.75    -0.027147     0.043171    -0.179512
49937.00    -0.012457    -0.006817    -0.210238
49937.25    -0.031131     0.060658    -0.006419
49937.50     0.081918     0.105968    -0.158514
49937.75     0.164705     0.068949     0.030643
49938.00     0.144465    -0.024668    -0.107276
49938.25     0.101543    -0.015980     0.032316
49938.50     0.160402    -0.007351    -0.202240
49938.75     0.207834    -0.065466    -0.054436
49939.00     0.204072    -0.161048    -0.175062
49939.25     0.110719    -0.149374    -0.051758
49939.50     0.140135    -0.125065    -0.289623
49939.75     0.182549    -0.183949    -0.190690
49940.00     0.112484    -0.265309    -0.394169
49940.25     0.038645    -0.218881    -0.336614
49940.50     0.075601    -0.164162    -0.577042
49940.75     0.130876    -0.176380    -0.437934
49941.00     0.088129    -0.226876    -0.602872
49941.25     0.038675    -0.137316    -0.419177
49941.50     0.081612    -0.056613    -0.526128
49941.75     0.103918    -0.063571    -0.330251
49942.00     0.058600    -0.104800    -0.339933
49942.25    -0.014897    -0.046830    -0.178041
49942.50     0.047599     0.024371    -0.324210
49942.75     0.114387     0.005677    -0.120525
49943.00     0.109531    -0.063596    -0.161107
49943.25     0.078899    -0.028562    -0.029270
49943.50     0.176717    -0.018474    -0.192223
49943.75     0.308470    -0.048666     0.065026
49944.00     0.384751    -0.105268     0.154896
49944.25     0.409627    -0.046908     0.343337
49944.50     0.507368     0.011071     0.276693
49944.75     0.596825     0.018057     0.531150
49945.00     0.613701    -0.009223     0.589546
49945.25     0.579345     0.086749     0.752639
49945.50     0.605306     0.169524     0.544451
49945.75     0.641145     0.174553     0.662571
49946.00     0.613136     0.124296     0.534144
49946.25     0.536632     0.162446     0.621627
49946.50     0.578520     0.175250     0.399824
49946.75     0.624756     0.169764     0.447489
