-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    NCEP_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
BRU1        49718.000    1995     1     1     0
BRU1        52274.750    2001    12    31    18
BRU1      1578685.158 -4324849.945  4399278.141
49870.75    -0.173719     0.343950    -1.537936
49871.00     0.001899     0.341031    -0.981018
49871.25    -0.037817     0.388406    -0.743760
49871.50     0.033848     0.543828    -0.524981
49871.75    -0.210489     0.437683    -0.312655
49872.00    -0.009091     0.307561    -0.153004
49872.25     0.114747     0.284147    -0.348768
49872.50     0.419835     0.438749    -0.435036
49872.75     0.218779     0.260633    -0.656938
49873.00     0.571416     0.318403    -0.122197
49873.25     0.690553     0.429387    -0.080778
49873.50     0.921410     0.707178     0.339266
49873.75     0.736670     0.709611     1.233854
49874.00     0.991361     0.765900     2.163234
49874.25     0.978289     0.813325     2.122313
49874.50     1.238788     1.091042     2.549507
49874.75     1.010448     0.966471     2.838051
49875.00     1.064394     0.983886     3.784009
49875.25     0.947683     0.903339     3.899244
49875.50     0.883530     1.035287     4.131609
49875.75     0.705677     0.866343     4.517745
49876.00     0.837057     0.711755     5.020374
49876.25     0.979438     0.466722     4.451997
49876.50     1.376209     0.506366     3.120054
49876.75     1.252682     0.308337     1.583533
49877.00     1.385451     0.173216     0.649362
49877.25     1.265802     0.083192    -0.558923
49877.50     1.408719     0.268015    -1.601686
49877.75     1.009376     0.144133    -2.318968
49878.00     0.864195     0.145668    -1.862402
49878.25     0.721338     0.193287    -2.002114
49878.50     1.027332     0.480959    -1.436217
49878.75     0.808905     0.357215    -1.111641
49879.00     1.164278     0.469017     0.032322
49879.25     1.066392     0.488046     0.046741
49879.50     1.065322     0.888868     1.177363
49879.75     0.643982     0.669413     1.361966
49880.00     0.632219     0.634051     2.471265
49880.25     0.549958     0.552012     2.843234
49880.50     0.759338     0.788559     4.001290
49880.75     0.545613     0.554264     4.013209
49881.00     0.794895     0.511326     3.942306
49881.25     0.931643     0.619450     3.589828
49881.50     1.210839     0.877588     3.421442
49881.75     0.940301     0.750370     3.032336
49882.00     1.078982     0.700833     3.380409
49882.25     1.124270     0.657519     2.859231
49882.50     1.362830     0.748893     2.240482
49882.75     1.316264     0.606002     1.589625
49883.00     1.464484     0.453289     1.487558
49883.25     1.356461     0.268315     0.903627
49883.50     1.622906     0.310822     0.305834
49883.75     1.422969     0.068689    -0.845980
49884.00     1.637472     0.028364    -0.936368
49884.25     1.640186     0.012837    -1.676627
49884.50     1.871053     0.146375    -2.164265
49884.75     1.658356     0.058813    -2.183675
49885.00     1.947519     0.195611    -1.225918
49885.25     1.984900     0.173893    -1.436791
49885.50     2.185335     0.384031    -1.131328
49885.75     2.014876     0.273537    -0.877388
49886.00     2.109903     0.388518     0.062377
49886.25     1.946286     0.340081    -0.080679
49886.50     1.983710     0.578114     0.460196
49886.75     1.604013     0.448831     1.125833
49887.00     1.617488     0.455530     2.436156
49887.25     1.387653     0.349430     2.806390
49887.50     1.336054     0.491685     3.675805
49887.75     0.865857     0.347744     4.161796
49888.00     1.031766     0.280973     4.556238
49888.25     1.007883     0.278223     3.678116
49888.50     1.200829     0.422557     2.720607
49888.75     1.178766     0.295222     1.446516
49889.00     1.388240     0.293092     0.810961
49889.25     1.418160     0.235387    -0.272424
49889.50     1.596063     0.392566    -0.774907
49889.75     1.388351     0.272925    -0.777788
49890.00     1.400436     0.309391    -0.323721
49890.25     1.321901     0.277271    -1.154836
49890.50     1.464033     0.533449    -1.226363
49890.75     1.123367     0.320831    -1.355407
49891.00     1.146792     0.260894    -0.803661
49891.25     1.110423     0.221867    -0.919073
49891.50     1.240666     0.365254    -0.589868
49891.75     0.870356     0.163686    -0.334729
49892.00     0.989796     0.193223     0.614029
49892.25     1.011799     0.238642     0.701303
49892.50     1.296783     0.480386     1.107630
49892.75     1.050551     0.374490     1.228452
49893.00     1.364594     0.516559     1.930284
49893.25     1.398405     0.493583     1.306097
49893.50     1.407318     0.679572     1.159297
49893.75     1.094258     0.493498     0.688265
49894.00     1.268678     0.452171     0.844873
49894.25     1.181618     0.365560    -0.279086
49894.50     1.515026     0.582478    -1.105469
49894.75     1.480799     0.492100    -1.997270
49895.00     1.760150     0.466389    -2.393905
49895.25     1.786717     0.502564    -3.447581
49895.50     2.232921     0.774052    -3.332319
49895.75     1.883553     0.582017    -3.343869
49896.00     2.130087     0.617422    -2.325397
49896.25     2.118050     0.616848    -2.027412
49896.50     2.310373     0.856418    -1.312757
49896.75     1.852722     0.683971    -1.027274
49897.00     1.978411     0.704117    -0.046602
49897.25     1.885815     0.704764    -0.198401
49897.50     2.083144     0.896461    -0.053473
49897.75     1.625066     0.686327    -0.062970
49898.00     1.656361     0.624930     0.467449
49898.25     1.356977     0.585484     0.047648
49898.50     1.522537     0.810303     0.460143
49898.75     1.344394     0.720058     0.734075
49899.00     1.555466     0.737321     1.764607
49899.25     1.514983     0.748335     1.970404
49899.50     1.921585     1.019608     2.784696
49899.75     1.666845     0.939317     2.897333
49900.00     1.862269     0.943495     3.392474
49900.25     1.751888     0.888459     3.362718
49900.50     1.860954     1.055022     3.679578
49900.75     1.387435     0.822634     3.397032
49901.00     1.730737     0.794336     3.717835
49901.25     1.813175     0.711819     3.246458
49901.50     2.186493     0.838575     2.951798
49901.75     2.043306     0.682224     2.360481
49902.00     2.262325     0.619779     1.951672
49902.25     2.173617     0.516787     0.780044
49902.50     2.370039     0.682276     0.210871
49902.75     2.059557     0.533722    -0.374161
49903.00     2.148679     0.505239    -0.486786
49903.25     2.059793     0.497100    -1.036133
49903.50     2.254283     0.746722    -1.133780
49903.75     1.867391     0.553223    -1.195903
49904.00     1.944882     0.577776    -0.830351
49904.25     1.898960     0.563071    -0.751661
49904.50     1.985860     0.738697    -0.454686
49904.75     1.620831     0.561045    -0.079927
49905.00     1.936334     0.551652     1.013998
49905.25     2.005318     0.557727     1.186220
49905.50     2.189309     0.708834     1.539532
49905.75     1.902386     0.457275     1.629749
49906.00     2.116967     0.482395     2.292125
49906.25     2.071182     0.497348     2.200021
49906.50     2.196816     0.774830     2.524359
49906.75     1.976856     0.578166     2.513490
49907.00     2.140358     0.566962     3.036874
49907.25     1.992446     0.525582     2.845591
49907.50     2.213090     0.783608     3.287317
49907.75     2.029790     0.712519     3.234982
49908.00     2.233726     0.781034     3.298061
49908.25     2.378752     0.890418     3.043415
49908.50     2.742054     1.160519     3.132826
49908.75     2.406894     0.960051     2.554438
49909.00     2.500573     0.999850     2.510752
49909.25     2.309694     0.981255     1.697951
49909.50     2.284825     1.167364     1.357722
49909.75     1.785594     0.941758     0.760942
49910.00     1.926473     0.891860     0.890502
49910.25     1.678729     0.775286     0.109727
49910.50     1.777571     0.924174     0.044077
49910.75     1.409437     0.715900    -0.126517
49911.00     1.420864     0.698428     0.243216
49911.25     1.349947     0.698412     0.289678
49911.50     1.573682     0.906757     0.815089
49911.75     1.251763     0.701510     1.448586
49912.00     1.377738     0.600451     2.265302
49912.25     1.345594     0.545757     1.983462
49912.50     1.624357     0.805460     2.101206
49912.75     1.193615     0.654934     2.182104
49913.00     1.501439     0.684900     2.592349
49913.25     1.498732     0.704934     2.510765
49913.50     1.862892     0.895819     2.440715
49913.75     1.699945     0.735004     2.240331
49914.00     1.975820     0.733531     1.769916
49914.25     1.946484     0.693702     0.903776
49914.50     2.341560     0.940037     0.675371
49914.75     2.100542     0.838239     0.612073
49915.00     2.227774     0.854483     0.987288
49915.25     2.184792     0.935630     0.784583
49915.50     2.470213     1.209039     1.733592
49915.75     2.296649     1.049657     1.693975
49916.00     2.462289     0.972329     2.543073
49916.25     2.323001     1.001355     2.992356
49916.50     2.330047     1.197456     3.803333
49916.75     2.012229     0.985877     4.063043
49917.00     2.071332     0.895612     4.898435
49917.25     1.963164     0.690046     4.434398
49917.50     2.134049     0.779684     4.311312
49917.75     1.953499     0.645008     4.048825
49918.00     2.099044     0.625965     3.861926
49918.25     2.120148     0.686838     3.274622
49918.50     2.356328     1.020359     3.462221
49918.75     1.919652     0.907125     3.317064
49919.00     1.898922     0.886082     3.715039
49919.25     1.762865     0.880908     3.167125
49919.50     1.955307     1.109247     3.286366
49919.75     1.711465     0.836625     2.952491
49920.00     1.796988     0.801797     3.196292
49920.25     1.828436     0.656359     2.121963
49920.50     2.109019     0.909117     2.213187
49920.75     1.826853     0.712751     2.325083
49921.00     1.860191     0.723910     3.169919
49921.25     1.813088     0.621468     3.090184
49921.50     2.010874     0.794369     3.764993
49921.75     1.744798     0.617586     4.103236
49922.00     1.807916     0.610623     4.925407
49922.25     1.734756     0.447099     4.502830
49922.50     2.115912     0.623142     4.397451
49922.75     1.976005     0.474886     3.500798
49923.00     2.219391     0.551396     3.484233
49923.25     2.172258     0.564029     2.966910
49923.50     2.416388     0.810963     2.873775
49923.75     2.085008     0.576195     2.456989
49924.00     2.180317     0.529789     3.080732
49924.25     1.922958     0.440411     2.637227
49924.50     2.015739     0.637069     2.927960
49924.75     1.596636     0.408440     2.890903
49925.00     1.523548     0.309546     3.160498
49925.25     1.356772     0.190051     2.309517
49925.50     1.602969     0.358546     2.000305
49925.75     1.269495     0.206761     1.055048
49926.00     1.424052     0.241511     0.740107
49926.25     1.348990     0.280455    -0.088188
49926.50     1.548487     0.544253    -0.402623
49926.75     1.238080     0.464956    -0.783021
49927.00     1.391517     0.550160    -0.066969
49927.25     1.328731     0.597663     0.138740
49927.50     1.417818     0.841142     1.033826
49927.75     1.069724     0.557193     1.501977
49928.00     1.384529     0.465413     1.966195
49928.25     1.242498     0.358990     1.265709
49928.50     1.600567     0.504478     1.368425
49928.75     1.410227     0.264448     0.985254
49929.00     1.594011     0.233544     1.063612
49929.25     1.499922     0.203980     0.397098
49929.50     1.697438     0.371810     0.454139
49929.75     1.246685     0.143386     0.639460
49930.00     1.352401     0.070463     1.233429
49930.25     1.423346    -0.003959     0.782630
49930.50     1.691147     0.177244     0.921704
49930.75     1.519766     0.041000     0.885690
49931.00     1.888576     0.102798     1.106199
49931.25     2.188050     0.081576     0.074035
49931.50     2.842134     0.405868    -0.389024
49931.75     2.854769     0.307158    -0.859500
49932.00     3.212148     0.427278    -0.602111
49932.25     3.267611     0.462171    -1.196503
49932.50     3.643931     0.769339    -0.928930
49932.75     3.310903     0.583818    -0.659695
49933.00     3.409877     0.545975     0.213505
49933.25     3.126423     0.468323     0.439280
49933.50     3.135296     0.669138     1.418496
49933.75     2.590936     0.421804     1.684545
49934.00     2.591343     0.357189     2.379618
49934.25     2.333939     0.264267     2.030119
49934.50     2.572343     0.531013     1.986541
49934.75     2.259115     0.440515     1.679121
49935.00     2.367063     0.526106     2.274845
49935.25     2.262379     0.520438     1.544194
49935.50     2.538332     0.769683     1.408220
49935.75     2.310225     0.517011     0.567343
49936.00     2.406910     0.448235     0.392963
49936.25     2.345433     0.332351    -0.562523
49936.50     2.504702     0.605050    -0.895908
49936.75     2.069739     0.322697    -1.509396
49937.00     2.012641     0.320840    -1.055349
49937.25     1.808022     0.232498    -1.461482
49937.50     1.860231     0.413891    -1.447258
49937.75     1.305531     0.151885    -1.430615
49938.00     1.370803     0.179276    -0.610826
49938.25     1.162006     0.092133    -0.735808
49938.50     1.277687     0.294755    -0.157916
49938.75     0.922568     0.118936     0.438283
49939.00     0.949642     0.118970     1.318657
49939.25     0.860251     0.048991     1.431113
49939.50     1.028658     0.248484     1.500303
49939.75     0.554064     0.010744     1.671587
49940.00     0.692718    -0.028992     2.257620
49940.25     0.468227    -0.068489     1.904448
49940.50     0.599209     0.186226     1.999112
49940.75     0.218729     0.037347     2.160618
49941.00     0.352993     0.101598     2.757284
49941.25     0.251530     0.125102     2.613373
49941.50     0.540221     0.488521     3.369796
49941.75     0.367274     0.349529     3.667510
49942.00     0.795590     0.265421     3.648419
49942.25     0.846697     0.158041     2.836305
49942.50     1.156266     0.402799     2.551140
49942.75     0.960926     0.290545     2.164314
49943.00     1.224198     0.323678     2.176574
49943.25     1.141591     0.314375     1.471219
49943.50     1.275448     0.523646     1.213268
49943.75     0.751458     0.367370     0.711633
49944.00     0.750517     0.379165     0.728214
49944.25     0.423781     0.433722     0.186521
49944.50     0.481997     0.642198     0.289381
49944.75     0.042130     0.417423     0.180539
49945.00     0.181960     0.391746     0.725725
49945.25     0.037362     0.345325     0.492617
49945.50     0.270059     0.540160     0.499448
49945.75    -0.038847     0.356411     0.633328
49946.00     0.198963     0.367312     0.834532
49946.25     0.227528     0.350435     0.254525
49946.50     0.459684     0.592625     0.223303
49946.75     0.147693     0.469693    -0.150672
