San Martin, Antarctica (Argen ID: 454   Lat: -68.13  Lon:  -67.11  Alt:   30
EarthProbe TOMS V8 Overpass - correction processing epcrsza7_xt5 - Gen: 6-1-07  
  MJD   Year Day sec-UT SCN  LAT     LON  DIS  PT  SZA  OZONE   REF   A.I.   SOI
50676.7 1997 228 59860   9 -68.22  -67.42  16  98 81.80 222.6  82.4   0.09 -999
50677.7 1997 229 58630   4 -67.97  -67.70  30  97 81.29 241.0  77.2   0.27 -999
50678.7 1997 230 63026  27 -68.12  -67.05   3  93 81.73 237.5  88.6   0.50 -999
50679.7 1997 231 61797  21 -68.18  -66.72  17  87 81.09 222.1  90.4  -0.22 -999
50680.7 1997 232 60568  13 -68.21  -67.20  10  95 80.54 243.8  87.6  -0.64 -999
50681.7 1997 233 59339   7 -67.98  -67.25  18  95 79.93 227.5  88.3  -0.38 -999
50682.7 1997 234 58102   3 -68.04  -66.88  14  90 79.75 225.0  87.6   0.79 -999
50683.7 1997 235 62505  24 -67.99  -67.62  26  97 79.73 259.2  89.9   0.08 -999
50684.7 1997 236 61276  18 -67.85  -66.97  32  93 78.97 258.7  89.5   0.32 -999
50685.7 1997 237 60039  10 -68.23  -67.31  14  98 78.83 232.5  90.5  -0.32 -999
50686.7 1997 238 64426  32 -68.14  -66.87  10  90 79.80 218.4  92.5   0.17 -999
50687.7 1997 239 63197  28 -68.23  -66.60  24  86 78.97 237.3  89.3  -1.34 -999
50688.7 1997 240 61968  22 -68.22  -66.62  23  86 78.16 242.0  92.2  -0.32 -999
50689.7 1997 241 60739  14 -68.15  -67.24   6  96 77.42 241.2  93.9   0.16 -999
50690.7 1997 242 59502   8 -68.25  -66.83  18  89 77.07 218.2  97.5   1.12 -999
50691.7 1997 243 58265   3 -68.23  -67.54  21  99 76.78 217.0  90.1   0.50 -999
50692.7 1997 244 62661  25 -68.31  -67.00  21  93 77.05 214.2  92.4  -0.55 -999
50693.7 1997 245 61432  18 -68.16  -67.31   9  97 76.13 185.0  92.7  -0.16 -999
50694.7 1997 246 60195  11 -68.28  -67.13  17  95 75.69 198.7  90.8  -0.52 -999
50695.7 1997 247 58958   6 -68.17  -66.66  19  87 75.17 215.2  87.1  -0.44 -999
50696.7 1997 248 63345  28 -68.37  -66.94  28  92 75.97 235.2  91.8  -0.90 -999
50697.7 1997 249 62116  22 -68.16  -67.28   8  97 74.89 217.3  93.0  -0.29 -999
50698.7 1997 250 60879  15 -68.24  -67.04  13  93 74.28 196.3  91.7  -0.32 -999
50699.7 1997 251 59642   8 -68.20  -67.49  18  99 73.71 179.8  92.7  -0.10 -999
50700.7 1997 252 58398   4 -68.35  -66.72  29  88 73.50 175.2  95.2   0.67 -999
50701.7 1997 253 62793  26 -68.10  -66.90   9  90 73.64 206.8  91.1  -1.07 -999
50702.7 1997 254 61556  19 -68.18  -67.08   6  93 72.90 190.1  91.4  -0.89 -999
50703.7 1997 255 60319  12 -68.04  -67.08  10  93 72.11 178.8  95.8   0.48 -999
50704.7 1997 256 59075   6 -68.22  -67.19  11  95 71.82 157.1  90.7  -0.14 -999
50705.7 1997 257 63462  28 -68.13  -67.68  24  99 72.42 191.9  95.7  -0.15 -999
50706.7 1997 258 62225  23 -67.98  -67.13  17  94 71.42 250.7  90.4  -0.81 -999
50707.7 1997 259 60981  16 -68.27  -66.72  22  88 70.97 309.6  91.9  -0.30 -999
50708.7 1997 260 59744   9 -67.95  -67.21  20  95 70.04 326.9  91.7   0.02 -999
50709.7 1997 261 58491   4 -68.36  -67.19  26  96 70.05 339.7  91.5  -0.15 -999
50710.7 1997 262 62879  26 -68.23  -67.02  12  92 70.44 280.9  92.0  -0.87 -999
50711.7 1997 263 61642  19 -68.04  -67.56  21  98 69.35 263.3  92.6  -0.83 -999
50712.7 1997 264 60397  12 -68.08  -67.39  13  97 68.71 235.3  93.1  -0.47 -999
50713.7 1997 265 59152   6 -67.96  -67.71  31  97 68.08 193.7  91.4  -0.22 -999
50714.7 1997 266 63524  29 -68.26  -66.57  27  86 69.36 172.5  92.0  -1.02 -999
50715.7 1997 267 62287  23 -68.04  -67.28  12  96 68.08 222.8  91.3  -0.79 -999
50716.7 1997 268 61043  16 -68.05  -67.17   9  94 67.29 206.4  94.0  -0.36 -999
50717.7 1997 269 59790   9 -68.39  -67.14  29  96 67.01 159.6  92.2  -0.68 -999
50718.7 1997 270 64170  31 -67.93  -67.21  23  95 67.86 198.8 103.9   1.20 -999
50719.7 1997 271 62925  26 -68.10  -67.32   9  97 66.92 179.6  98.1   0.09 -999
50720.7 1997 272 61681  20 -68.01  -67.02  14  93 65.94 189.3  92.8  -0.85    1
50721.7 1997 273 60428  13 -68.26  -66.61  25  86 65.47 184.6  94.7  -0.58    0
50722.7 1997 274 59183   7 -67.88  -66.85  30  90 64.52 184.7  91.4  -0.28 -999
50723.7 1997 275 63555  29 -67.98  -67.06  17  93 65.68 167.6  93.7  -0.49 -999
50724.7 1997 276 62303  23 -68.37  -66.93  28  92 65.04 149.5  89.6  -1.22    3
50725.7 1997 277 61058  16 -68.08  -67.20   7  95 63.89 139.2  94.5  -0.33   -2
50726.7 1997 278 59806   9 -68.10  -67.41  13  97 63.25 138.8  91.7  -0.72    1
50727.7 1997 279 64170  31 -68.20  -66.72  18  88 64.85 139.1  95.5  -0.22 -999
50728.7 1997 280 62925  26 -68.10  -67.31   9  97 63.55 159.8  93.4  -0.29    1
50729.7 1997 281 61673  20 -68.15  -66.82  12  89 62.70 153.5  88.9  -1.13   -1
50730.7 1997 282 60420  12 -68.18  -67.41  14  98 61.93 132.2  93.5  -0.55    2
50731.7 1997 283 59160   7 -68.30  -66.50  31  85 61.51 144.3  91.9  -0.55    1
50732.7 1997 284 63532  29 -68.03  -66.88  15  90 62.44 138.8  93.3  -0.32    3
50733.7 1997 285 62279  23 -68.07  -67.17   7  94 61.38 144.8  94.9  -0.11   -1
50734.7 1997 286 61019  16 -68.34  -66.77  27  89 60.81 138.8  92.3  -0.44    0
50735.7 1997 287 59766   9 -67.99  -67.28  17  96 59.76 145.8  92.8  -0.24    1
50736.7 1997 288 64123  31 -68.17  -66.58  22  86 61.57 158.1  93.8  -0.53   -1
50737.7 1997 289 62870  26 -68.14  -67.01   4  92 60.33 161.6  95.8  -0.26   -1
50738.7 1997 290 61618  19 -67.94  -67.51  27  96 59.12 186.7  92.5  -0.41    3
50739.7 1997 291 60358  12 -67.96  -67.28  20  95 58.39 202.2  89.6  -0.66    0
50740.7 1997 292 59089   6 -68.30  -67.22  19  96 58.16 287.3  89.3  -0.63   -3
50741.7 1997 293 63454  28 -68.25  -67.35  17  98 59.32 359.8  93.1  -0.19    4
50742.7 1997 294 62193  23 -68.27  -66.58  27  86 58.38 355.7  91.7  -0.48   10
50743.7 1997 295 60933  15 -68.34  -67.11  23  95 57.53 318.3  94.5  -0.25    9
50744.7 1997 296 59673   9 -68.08  -66.77  15  88 56.63 367.1  92.7  -0.52    5
50745.7 1997 297 64029  30 -68.23  -67.50  20  99 58.29 364.0  94.6  -0.05    4
50746.7 1997 298 62769  25 -68.26  -67.35  18  98 57.22 351.1  93.4  -0.51    1
50747.7 1997 299 61508  19 -68.05  -66.93  12  91 56.12 338.5  93.1  -0.41    6
50748.7 1997 300 60240  11 -68.30  -67.26  20  97 55.58 316.7  95.7  -0.02    5
50749.7 1997 301 58972   6 -68.20  -66.68  19  87 54.95 220.5  94.6  -0.15   -1
50750.7 1997 302 63329  28 -68.27  -66.85  19  90 56.32 160.3  95.0  -0.26   -1
50751.7 1997 303 62068  22 -68.05  -67.09   9  93 55.03 166.5  95.4  -0.09    1
50752.7 1997 304 60800  14 -68.19  -67.37  13  98 54.30 159.1  95.7  -0.32   -2
50753.7 1997 305 59532   8 -68.02  -67.04  13  93 53.53 140.9  94.6  -0.50    1
50754.7 1997 306 63881  30 -68.19  -67.03   7  92 55.32 135.2  95.0  -0.19    2
50755.7 1997 307 62613  25 -68.31  -66.67  27  87 54.36 145.1  94.2  -0.35    1
50756.7 1997 308 61344  18 -68.31  -66.67  27  87 53.43 160.1  93.3  -0.41    1
50757.7 1997 309 60076  10 -68.18  -67.41  14  98 52.54 175.0  95.4  -0.19   -1
50758.7 1997 310 58800   5 -68.18  -67.01   7  92 52.06 210.8  94.1  -0.43    0
50759.7 1997 311 63157  27 -67.96  -67.62  28  96 53.03 178.6  95.0  -0.02    1
50760.7 1997 312 61881  21 -68.15  -66.94   7  91 52.30 161.4  94.1  -0.24   -1
50761.7 1997 313 60605  13 -68.29  -67.15  18  95 51.63 163.0  95.4  -0.14   -1
50762.7 1997 314 59329   7 -68.15  -66.98   6  92 50.94 156.9  94.2  -0.11    2
50763.7 1997 315 63678  29 -68.00  -67.71  29  98 52.27 161.7  95.0   0.06    4
50764.7 1997 316 62402  24 -68.04  -66.97  12  92 51.35 166.6  94.3  -0.17   -1
50765.7 1997 317 61126  16 -68.10  -67.33  10  97 50.50 162.1  94.8  -0.09    1
50766.7 1997 318 59842   9 -68.37  -67.08  27  94 50.15 167.2  94.6  -0.29    1
50767.7 1997 319 64183  31 -68.22  -67.05  10  93 51.88 186.0  95.9  -0.10    2
50771.7 1997 323 59073   6 -68.33  -66.76  27  88 48.78 312.5  93.7  -0.27    3
50772.7 1997 324 63437  28 -68.00  -67.81  32  98 49.81 314.1  93.7  -0.09    3
50773.7 1997 325 62169  22 -68.21  -67.33  13  98 49.11 314.7  96.2   0.33    2
50774.7 1997 326 60901  15 -68.26  -66.90  17  91 48.44 320.5  93.1  -0.03    4
50775.7 1997 327 59633   8 -68.14  -67.18   3  95 47.78 315.7  93.4  -0.02    4
50776.7 1997 328 63981  30 -68.26  -67.48  21  99 49.60 295.0  95.4   0.16    6
50777.7 1997 329 62713  25 -68.26  -67.17  15  95 48.63 301.5  95.5  -0.09    5
50778.7 1997 330 61445  18 -68.14  -67.19   3  95 47.69 329.5  87.4  -0.77    2
50779.7 1997 331 60169  11 -68.28  -66.77  22  88 47.26 309.5  92.2  -0.27    2
50780.7 1997 332 58893   5 -68.30  -67.12  19  94 46.91 303.1  92.2  -0.33    5
50781.7 1997 333 63242  28 -68.26  -66.61  25  86 48.27 334.2  94.4  -0.30    4
50782.7 1997 334 61974  21 -68.08  -67.35  11  97 47.13 337.0  94.5   0.17    4
50783.7 1997 335 60698  14 -68.04  -66.92  13  91 46.47 293.1  94.2   0.01   -1
50784.7 1997 336 59414   7 -68.37  -67.07  27  94 46.38 281.6  93.1  -0.08    2
50785.7 1997 337 63763  30 -67.92  -67.03  24  93 47.60 286.3  89.8  -0.03    0
50795.7 1997 347 59702   9 -68.03  -67.24  12  95 44.88 300.8  84.5   0.06    1
50796.7 1997 348 63005  22 -68.25  -66.42  31  85 46.25 299.8  93.1   0.02    1
50797.7 1997 349 60395  11 -68.10  -67.61  21  99 44.92 273.9  81.5   0.36    3
50798.7 1997 350 63698  24 -68.15  -67.06   3  93 46.37 287.0  85.3   0.00    4
50799.7 1997 351 61089  14 -68.02  -67.22  13  95 44.93 285.7  82.8   0.19    5
50800.7 1997 352 64392  26 -67.99  -67.58  25  97 46.51 292.2  77.7   0.12    5
50801.7 1997 353 61782  17 -67.90  -67.09  26  93 44.99 288.1  81.6  -0.06    1
50802.8 1997 354 65077  28 -68.10  -67.20   5  95 47.13 277.3  87.6   0.09    2
50803.7 1997 355 62468  19 -68.32  -67.39  24  99 45.61 277.1  88.0   0.19    2
50804.7 1997 356 59850  10 -68.19  -66.47  27  85 44.80 277.9  91.7  -0.16   -1
50805.7 1997 357 63161  22 -68.09  -67.27   8  96 45.75 287.1  79.6  -0.09   -1
50806.7 1997 358 60543  12 -68.23  -66.96  13  91 44.94 294.5  84.3  -0.06    2
50807.7 1997 359 63847  24 -68.38  -67.31  29  99 46.42 298.0  83.0  -0.11    2
50808.7 1997 360 61237  15 -68.12  -66.67  18  87 45.06 294.2  88.6  -0.09   -1
50809.7 1997 361 58611   6 -68.30  -66.97  20  92 45.03 296.4  84.2  -0.22    2
50810.7 1997 362 61930  17 -68.11  -67.47  15  98 45.29 299.5  67.1  -0.36    2
50811.8 1997 363 65225  28 -68.26  -67.45  20  99 47.36 293.0  79.0  -0.09    3
50812.7 1997 364 62616  20 -68.34  -66.88  25  90 45.94 272.6  87.3   0.00    1
50813.8 1997 365 65911  30 -68.18  -66.71  17  87 48.09 274.0  92.4  -0.15   -1
50814.7 1998 001 63309  23 -68.05  -66.75  17  88 46.16 272.1  83.0  -0.41   -1
50815.7 1998 002 60691  13 -68.25  -66.43  31  85 45.48 266.7  92.0  -0.03    1
50816.7 1998 003 63995  25 -68.27  -66.76  21  88 46.92 281.7  86.8  -0.14    1
50817.7 1998 004 61385  15 -68.23  -67.17  11  95 45.76 287.0  82.1   0.15    0
50818.7 1998 005 64688  27 -68.00  -67.25  16  95 47.23 292.0  80.4   0.03    4
50819.7 1998 006 62078  18 -68.04  -67.11  10  94 46.00 283.0  81.7  -0.27    1
50820.8 1998 007 65374  29 -67.99  -66.77  21  89 48.03 285.5  84.6  -0.49    0
50821.7 1998 008 62764  21 -68.21  -66.54  25  86 46.74 289.0  89.4  -0.25    1
50822.8 1998 009 66059  30 -68.19  -67.23   8  96 48.90 283.1  85.8  -0.35    2
50823.7 1998 010 63457  23 -68.06  -67.32  12  97 47.11 289.3  83.7  -0.19    2
50824.7 1998 011 60839  13 -68.25  -67.05  14  93 46.58 289.0  89.7  -0.17    4
50825.7 1998 012 64143  25 -68.26  -67.36  18  98 47.96 266.6  84.6  -0.20    2
50826.7 1998 013 61533  16 -68.07  -66.89  11  90 46.86 270.7  82.2  -0.22   -3
50827.8 1998 014 64828  27 -68.35  -67.16  25  96 48.82 264.1  76.2  -0.32   -1
50828.7 1998 015 62226  18 -67.99  -67.76  31  98 47.27 269.1  75.5  -0.14   -2
50829.7 1998 016 59601   9 -68.23  -66.73  19  88 47.35 260.4  85.0  -0.67    0
50830.7 1998 017 62912  21 -68.14  -67.22   5  95 48.09 269.3  62.3  -1.37   -3
50831.7 1998 018 60294  11 -68.20  -67.12   8  94 47.73 272.5  61.5  -1.26   -3
50832.7 1998 019 63597  24 -68.18  -66.49  26  85 48.92 276.2  86.9  -0.43   -3
50833.7 1998 020 60987  14 -68.02  -66.78  18  89 48.04 264.7  73.2  -1.07    2
50834.7 1998 021 64291  26 -67.91  -67.13  24  94 49.39 275.0  46.5  -1.49   -4
50835.7 1998 022 61673  16 -68.37  -67.15  27  96 48.96 250.7  73.1  -0.48    3
50836.7 1998 023 59055   7 -68.10  -67.37  11  97 48.80 256.8  60.3  -0.90   -3
50837.7 1998 024 62366  19 -68.11  -67.14   3  94 49.36 259.9  60.8  -1.41    2
50838.7 1998 025 59749   9 -68.06  -67.45  16  97 49.18 263.1  57.5  -1.06    1
50839.7 1998 026 63052  22 -68.20  -66.57  24  86 50.25 271.8  88.9  -0.55    1
50840.7 1998 027 60442  12 -67.87  -66.83  31  90 49.50 292.8  64.7  -1.21    5
50841.7 1998 028 63745  24 -67.98  -67.37  20  96 50.78 264.0  61.0  -0.56   -1
50842.7 1998 029 61128  14 -68.23  -67.16  11  95 50.45 274.1  47.3  -2.40   -5
50843.7 1998 030 64431  26 -68.09  -67.40  13  97 51.77 266.6  32.1  -2.48   -4
50844.7 1998 031 61821  17 -67.98  -67.12  17  94 50.88 283.3  41.8  -1.79   -6
50845.8 1998 032 65116  28 -68.08  -67.19   6  95 52.76 257.3  43.3  -2.45   -5
50846.7 1998 033 62507  20 -68.10  -66.66  19  87 51.80 250.5  87.5  -0.57    1
50847.7 1998 034 59889  10 -68.08  -66.73  17  88 51.64 262.6  88.7  -0.12    3
50848.7 1998 035 63192  22 -68.32  -66.98  22  92 52.83 266.0  61.9  -1.31   -6
50849.7 1998 036 60582  12 -67.98  -67.32  19  96 52.16 259.3  44.8  -1.30   -4
50850.7 1998 037 63886  24 -68.07  -67.82  30  99 53.42 250.4  69.2   0.02    4
50851.7 1998 038 61268  15 -68.17  -66.71  17  87 53.06 283.1  74.6  -1.20   -2
50852.7 1998 039 58642   6 -68.29  -67.14  18  95 53.54 263.6  50.9  -2.25   -3
50853.7 1998 040 61961  17 -68.03  -67.63  24  98 53.65 213.6  77.6   0.08    1
50854.7 1998 041 59336   8 -68.20  -66.98   9  92 53.98 225.7  84.5  -0.12    0
50855.7 1998 042 62647  20 -68.12  -67.20   4  95 54.61 245.5  88.8   0.18    2
50856.7 1998 043 60029  10 -68.09  -67.28   8  96 54.50 260.3  80.4  -0.10    1
50857.7 1998 044 63332  23 -68.13  -66.65  19  87 55.60 264.4  86.4  -0.66    1
50858.7 1998 045 60715  13 -68.28  -66.47  31  85 55.39 267.6  91.9  -0.34    2
50859.7 1998 046 64018  25 -68.23  -66.82  16  89 56.68 256.2  89.0  -0.45    2
50860.7 1998 047 61408  15 -68.12  -67.32   9  97 56.00 242.0  84.7   0.10    0
50861.7 1998 048 64704  27 -68.23  -66.81  17  89 57.76 250.3  81.5  -1.02    1
50862.7 1998 049 62094  18 -68.23  -66.89  14  90 56.97 232.4  85.8  -0.30    1
50863.7 1998 050 59476   8 -68.10  -67.60  21  99 56.96 259.4  74.5  -0.25    2
50864.7 1998 051 62779  21 -68.27  -66.46  31  85 57.97 237.7  91.1  -0.64    2
50865.8 1998 052 66075  30 -68.18  -67.25   8  96 59.98 260.5  58.9  -1.08    0
50866.7 1998 053 63473  23 -67.99  -67.44  21  96 58.61 261.0  60.9  -0.62    0
50867.7 1998 054 60855  13 -68.10  -67.19   5  95 58.41 259.5  73.3  -0.82   -4
50868.7 1998 055 58230   5 -68.01  -67.21  14  95 58.88 264.1  77.0   0.10   -2
50869.7 1998 056 61541  16 -68.20  -66.72  18  87 59.38 293.1  73.4  -1.65   -4
50870.8 1998 057 64844  27 -68.02  -67.78  30  98 60.79 274.5  64.9   0.23    2
50871.7 1998 058 62234  18 -67.98  -67.75  31  98 60.02 269.9  60.9   0.59    0
50872.7 1998 059 59609   9 -68.14  -66.72  16  88 60.29 281.2  77.5  -0.88    0
50873.7 1998 060 62920  21 -67.99  -67.41  20  96 61.03 278.1  62.0  -0.55   -1
50874.7 1998 061 60302  11 -67.95  -67.25  21  95 60.86 261.6  69.3  -0.45   -3
50875.7 1998 062 63605  24 -67.88  -66.93  29  92 62.03 279.4  54.5  -2.35  -10
50876.7 1998 063 60987  14 -68.05  -66.68  20  87 61.80 270.4  80.5  -0.61   -3
50877.7 1998 064 64291  26 -67.88  -67.19  28  94 63.12 292.0  60.0  -0.76   -4
50878.7 1998 065 61673  16 -68.25  -67.21  14  96 62.88 316.2  30.7  -2.88   -3
50879.7 1998 066 59048   7 -68.34  -67.07  23  94 63.22 297.2  62.5  -1.40    0
50880.7 1998 067 62359  19 -68.26  -66.88  17  90 63.87 292.9  78.2  -0.85    2
50881.7 1998 068 59741   9 -68.12  -67.24   5  96 63.74 297.4  71.4  -0.30   -2
50882.7 1998 069 63044  22 -68.20  -66.53  25  85 64.88 276.7  85.1  -1.07    0
50883.7 1998 070 60427  11 -68.34  -67.44  27  99 64.76 299.3  19.3  -1.57    3
50884.7 1998 071 63730  24 -68.23  -66.94  13  91 65.96 253.3  70.5  -1.58 -999
50885.7 1998 072 61120  14 -67.96  -67.28  20  95 65.24 233.6  65.0  -0.17    2
50886.7 1998 073 64415  26 -68.18  -67.23   7  96 67.03 281.4  55.3  -1.55 -999
50887.7 1998 074 61805  17 -67.98  -66.99  17  92 66.21 283.5  81.9  -1.03    2
50888.8 1998 075 65101  28 -68.02  -67.31  15  96 68.08 279.2  76.4  -0.02 -999
50889.7 1998 076 62491  19 -68.08  -67.64  23  99 67.27 286.9  65.7  -0.50 -999
50890.7 1998 077 59866  10 -68.24  -66.38  33  84 67.40 260.9  89.0  -0.93 -999
50891.7 1998 078 63177  22 -67.98  -67.38  20  96 68.23 268.9  30.5  -2.43 -999
50892.7 1998 079 60559  12 -67.95  -67.12  20  94 67.94 279.7  53.5  -1.39 -999
50893.7 1998 080 63854  24 -68.38  -67.25  28  97 69.73 280.5  59.0  -1.34 -999
50894.7 1998 081 61245  14 -68.08  -67.67  24  99 68.95 284.6  58.3  -0.52 -999
50895.7 1998 082 64540  26 -68.27  -67.60  26 100 70.75 234.2  67.2   0.71 -999
50896.7 1998 083 61930  17 -68.04  -67.43  17  97 69.87 266.2  69.5  -1.04 -999
50897.7 1998 084 59305   8 -68.10  -66.74  16  88 70.03 250.9  81.0  -1.07 -999
50898.7 1998 085 62616  20 -67.94  -67.27  22  95 70.78 255.5  81.7  -0.31 -999
50899.7 1998 086 59990  10 -68.22  -66.89  14  90 70.94 252.1  75.9  -1.09 -999
50900.7 1998 087 63293  22 -68.35  -67.35  26  99 72.23 254.5  56.6  -0.54 -999
50901.7 1998 088 60676  12 -68.32  -67.29  22  98 71.87 245.9  55.2  -0.78 -999
50902.7 1998 089 63979  25 -68.06  -66.97  10  92 73.12 262.5  78.5  -0.74 -999
50903.7 1998 090 61361  15 -68.25  -66.92  15  91 72.73 288.2  70.3  -1.66 -999
50904.7 1998 091 58736   6 -68.24  -67.33  15  98 72.93 251.9  89.1   0.88 -999
50905.7 1998 092 62047  18 -68.14  -66.76  15  88 73.58 284.3  74.3  -1.94 -999
50906.7 1998 093 59421   8 -68.33  -67.08  22  94 73.75 303.3  67.1  -0.23 -999
50907.7 1998 094 62733  20 -68.13  -67.51  17  98 74.52 295.8  41.3  -1.17 -999
50908.8 1998 095 66020  30 -68.22  -67.07  10  93 76.87 285.5  57.9  -1.36 -999
50909.7 1998 096 63410  23 -68.31  -66.72  26  88 75.82 271.0  74.8  -2.01 -999
50910.7 1998 097 60800  13 -67.87  -67.06  29  93 74.93 291.0  60.9  -0.97 -999
50911.7 1998 098 64096  25 -68.16  -67.29   8  97 76.71 286.1  77.1  -0.59 -999
50912.7 1998 099 61478  15 -68.33  -67.32  24  98 76.25 226.9  66.9  -0.56 -999
50913.7 1998 100 64774  27 -68.31  -67.02  20  93 78.03 233.2  73.4  -1.24 -999
50914.7 1998 101 62164  18 -68.16  -67.21   5  95 77.03 301.2  69.9  -0.41 -999
50915.8 1998 102 65459  29 -67.94  -67.23  22  95 78.84 258.8  63.0  -0.67 -999
50916.7 1998 103 62849  21 -67.93  -67.16  22  94 77.80 280.5  76.8  -0.64 -999
50917.7 1998 104 60224  11 -68.20  -66.66  20  87 77.77 298.9  83.5  -0.88 -999
50918.7 1998 105 63527  23 -68.21  -67.33  13  98 79.07 268.7  66.7  -0.06 -999
50919.7 1998 106 60909  13 -68.18  -67.25   8  96 78.55 262.9  83.9   0.18 -999
50920.7 1998 107 58284   5 -67.94  -67.32  23  96 78.58 282.9  82.9   0.34 -999
50921.7 1998 108 61595  16 -67.99  -67.10  16  94 79.23 296.7  60.4  -1.40 -999
50922.7 1998 109 58970   7 -67.94  -66.89  23  91 79.21 266.3  80.8  -0.75 -999
50923.7 1998 110 62273  19 -68.18  -66.59  22  86 80.36 277.9  86.2  -0.67 -999
50924.7 1998 111 59655   9 -67.91  -66.98  25  92 79.88 302.8  73.7  -0.26 -999
50925.7 1998 112 62958  21 -68.04  -67.46  18  97 81.10 290.6  59.0  -0.71 -999
50926.7 1998 113 60333  11 -68.30  -67.04  19  93 81.00 219.9  77.1  -0.30 -999
50927.7 1998 114 63636  24 -68.07  -66.76  16  88 82.17 266.5  77.1  -0.39 -999
50928.7 1998 115 61019  14 -68.10  -66.70  17  87 81.59 230.9  83.8  -0.50 -999
50929.7 1998 116 64314  26 -68.18  -66.75  16  88 83.30 238.8  88.9   0.34 -999
50930.7 1998 117 61704  16 -67.99  -67.55  24  97 82.25 235.4  84.2   0.85 -999
50931.7 1998 118 59079   7 -67.93  -67.37  25  96 82.17 245.8  70.9   0.60 -999
50932.7 1998 119 62382  19 -68.15  -67.07   3  93 83.29 241.0  63.7  -1.63 -999
50933.7 1998 120 59756   9 -68.31  -67.17  20  95 83.19 255.5  58.8  -0.23 -999
50934.7 1998 121 57123   3 -68.16  -66.66  19  87 83.51 274.0  82.0  -0.07 -999
50935.7 1998 122 60442  11 -68.22  -67.59  22 100 83.76 273.0  64.3   0.05 -999
50936.7 1998 123 57817   4 -67.77  -67.43  42  94 83.63 257.4  67.0   0.24 -999
50937.7 1998 124 61135  14 -67.52  -67.71  72  94 83.78 249.2  52.5  -0.14 -999
50938.7 1998 125 58510   6 -67.24  -66.90  99  93 83.59 305.3  75.1   0.76 -999
50939.7 1998 126 61829  17 -66.80  -68.23 155  98 83.77 276.0  43.0  -0.07 -999
50940.7 1998 127 59195   9 -67.02  -65.64 138  88 83.92 267.8  84.2   0.52 -999
50941.7 1998 128 56570   2 -66.42  -67.13 190 100 83.94 291.0  47.9   1.60 -999
50942.7 1998 129 59889  11 -66.43  -66.55 191  99 83.92 286.6  14.1   0.60 -999
50943.7 1998 130 57263   3 -66.00  -67.66 238 100 83.92 249.5  26.1   1.49 -999
50944.7 1998 131 60582  13 -65.84  -67.76 256 100 83.91 264.9  30.5   0.62 -999
50945.7 1998 132 57957   4 -65.56  -68.62 293 100 83.89 249.2   1.2   1.38 -999
50946.7 1998 133 61276  14 -65.36  -70.02 333 100 83.96 266.1  70.8  -0.48 -999
50947.7 1998 134 58642   8 -65.23  -65.54 330 100 83.92 281.8  67.7  -0.55 -999
51024.7 1998 211 58050   5 -65.36  -67.11 308 100 83.98 249.3  49.0   1.51 -999
51025.7 1998 212 61353  17 -65.58  -67.32 284 100 83.93 262.4  52.1   1.07 -999
51026.7 1998 213 58720   6 -65.87  -68.17 255 100 83.91 254.2  24.5   2.63 -999
51027.7 1998 214 62023  18 -66.02  -68.78 246 100 83.93 264.4  44.1   0.62 -999
51028.7 1998 215 59382  10 -66.46  -65.44 199  89 83.90 247.4  81.8   0.74 -999
51029.7 1998 216 62685  23 -66.22  -66.38 215 100 83.97 224.4  46.1   0.94 -999
51030.7 1998 217 60052  10 -67.04  -67.87 125  95 83.94 216.1  86.8   0.85 -999
51031.7 1998 218 57411   4 -67.12  -65.75 126  87 83.96 216.0  98.8   1.29 -999
51032.7 1998 219 60714  14 -67.55  -65.87  83  92 83.99 279.1  86.8   0.93 -999
51033.7 1998 220 58081   5 -67.59  -66.52  65  88 83.77 282.5  75.9   0.98 -999
51034.7 1998 221 61384  15 -67.94  -67.25  22  95 83.88 234.8  68.8  -0.25 -999
51035.7 1998 222 58751   6 -68.03  -67.43  17  97 83.57 208.6  62.7   0.97 -999
51036.7 1998 223 62054  18 -68.03  -66.85  15  90 83.55 249.4  78.4  -0.09 -999
51037.7 1998 224 59421   8 -68.33  -67.03  22  93 83.22 254.5  69.6   0.15 -999
51038.7 1998 225 62724  20 -68.21  -67.31  12  97 83.31 236.6  50.6   0.00 -999
51039.7 1998 226 60099  10 -68.15  -67.34  10  97 82.44 210.1  57.7   0.15 -999
51040.7 1998 227 63394  23 -68.15  -66.81  13  89 82.94 243.8  79.9  -0.35 -999
51041.7 1998 228 60768  13 -68.26  -66.55  27  86 82.01 225.2  80.8   0.14 -999
51042.7 1998 229 64064  25 -68.18  -67.05   6  93 82.63 235.3  74.2   0.43 -999
